fragment_smiles,occurences,example_ligands
C1CCNCC1,422879,64:06400:0:Z1421286956;64:06400:0:Z4346028422;64:06400:0:Z4335232012;
NC1CCCCCNC1,234,64:06400:2:Z4054715543;64:06400:4:Z4054714702;64:06400:6:Z2827500408;
O=C1NCC2(CNC2)N1,326,64:06400:2:Z3855381192;64:06400:3:Z3855371120;64:06400:5:Z3778309125;
Cn1c2c(ccc1=O)CCCC2,261,64:06400:2:Z2482009561;64:06400:3:Z4931987338;64:06401:1:Z2479870428;
Cc1ccc2c(n1)OCCN2,180,64:06400:2:Z2635645114;64:06400:3:Z1885143818;64:06402:5:Z2191482938;
Clc1nc2ccccc2s1,402,64:06400:2:Z5059786376;64:06400:2:Z5060030261;64:06400:6:Z1588056292;
OC1CC2CCC2C1O,314,64:06400:2:Z5064710268;64:06400:2:Z5064710269;64:06400:7:Z3660648127;
CC1CNc2cc(Cl)ccc2O1,91,64:06400:2:Z1652220332;64:06401:4:Z1289750075;64:06402:2:Z3537335425;
C1CC2(CN1)COCCO2,504,64:06400:2:Z2977895008;64:06400:3:Z2995346096;64:06400:4:Z4035417200;
c1onc2c1CNC2,307,64:06400:2:Z3607454354;64:06402:0:Z4870082615;64:06403:4:Z3569638455;
CC1CS(=O)(=O)CCN1,675,64:06400:2:Z4134149912;64:06400:3:Z3570898334;64:06400:3:Z3570898336;
Cc1ccc(N)nc1,166,64:06400:2:Z2097600871;64:06400:5:Z4574505535;64:06400:9:Z1556555006;
Cc1cccc2cccnc12,931,64:06400:2:Z5005790351;64:06400:5:Z3639711022;64:06400:5:Z2897639913;
CN1C(=O)CSC12CCNCC2,264,64:06400:2:Z2977895458;64:06400:4:Z2273656073;64:06400:7:Z3617024807;
C1CCc2c(nc3n2CCNC3)C1,210,64:06400:2:Z4277072255;64:06400:3:Z4030847917;64:06400:3:Z3080299830;
FC1CC2(CCC2)C1,641,64:06400:2:Z3610783852;64:06400:3:Z3639721633;64:06400:5:Z3555934912;
Cc1ccc2c(c1)NCCN2,54,64:06400:2:Z3653314956;64:06400:5:Z3712529904;64:06401:6:Z4132177318;
Cc1c[nH]c(C)n1,130,64:06400:2:Z3652242894;64:06400:5:Z2948384185;64:06400:8:Z2947910406;
c1cnc2c(n1)CCCC2,486,64:06400:2:Z3184854789;64:06400:4:Z3084183415;64:06401:2:Z3080165313;
O=S1(=O)CCC2(CC2)C1,388,64:06400:2:Z4507792684;64:06400:3:Z4406548747;64:06400:6:Z4386116356;
Clc1cc2sccc2s1,43,64:06400:2:Z3050525362;64:06401:8:Z3052392185;64:06403:3:Z3049019139;
CC1CNc2ncnn2C1,113,64:06400:2:Z3086589802;64:06401:6:Z4707991880;64:06401:9:Z3086585649;
CC1CC(F)(F)CCN1,390,64:06400:2:Z3137812001;64:06400:2:Z2719905698;64:06400:3:Z3347455037;
CC1CNCC(=O)N1,359,64:06400:2:Z2304490105;64:06400:5:Z2278245872;64:06400:8:Z4486223234;
C1CC2NCC2O1,277,64:06400:2:Z2965243730;64:06400:3:Z3009538520;64:06400:4:Z2974988102;
O=S1(=O)C2CCCC1CCC2,104,64:06400:2:Z4347068008;64:06401:0:Z4346494477;64:06401:1:Z4346248308;
c1cnc2c(c1)CNC2,856,64:06400:2:Z4448389518;64:06400:4:Z4006177201;64:06400:6:Z2613696806;
C1CCC2CC2NC1,173,64:06400:2:Z3044381042;64:06401:7:Z4055186936;64:06403:7:Z4055187129;
O=C1CNC(=O)c2ccccc2N1,138,64:06400:2:Z5055539468;64:06401:0:Z2220952788;64:06402:2:Z2782875690;
O=c1[nH]cnc2ncsc12,60,64:06400:2:Z2983032053;64:06401:2:Z4216717844;64:06403:0:Z4216717204;
Cc1ccc(C)c2c1CCCC2,42,64:06400:2:Z2928849694;64:06407:7:Z2951912246;64:06412:0:Z4888523168;
C1CC2(C1)NCCS2,174,64:06400:2:Z4250091405;64:06401:3:Z4250104898;64:06401:8:Z3494744436;
Cc1ncncn1,222,64:06400:2:Z1449886035;64:06400:7:Z2608346319;64:06400:8:Z1449890339;
CN1CCC2CCNCC21,517,64:06400:2:Z4082323337;64:06400:2:Z4084350612;64:06400:2:Z4296350416;
O=C1NCCC2CCCNC12,174,64:06400:2:Z4149863826;64:06402:4:Z3878018255;64:06402:5:Z2921444101;
NC1CC2CCCC(C1)N2,162,64:06400:2:Z2466120648;64:06400:9:Z3104077371;64:06402:5:Z3792447541;
Fc1ccc2c(c1)OCO2,480,64:06400:2:Z4867301725;64:06400:7:Z4340792578;64:06400:7:Z2955419478;
NC1CCC2CCNC12,131,64:06400:2:Z3889437590;64:06400:3:Z3889443447;64:06400:8:Z4056275921;
O=S1(=O)CCC2(CCNCCO2)CC1,99,64:06400:2:Z3521471044;64:06401:8:Z3648037143;64:06402:0:Z3534106081;
CC12CCC(=O)N1CCS2,389,64:06400:2:Z4325757964;64:06400:3:Z4319290252;64:06400:4:Z4318800702;
OC1CC2CNCc3cccnc3N2C1,125,64:06400:2:Z4215263544;64:06401:3:Z2651990828;64:06401:3:Z2652061075;
Cc1ccc(C)c(Cl)c1,273,64:06400:2:Z4395269908;64:06400:5:Z1952610667;64:06400:5:Z2298948120;
Cn1ccc2ccncc21,245,64:06400:2:Z3053270477;64:06400:2:Z4476471543;64:06401:1:Z3050954001;
C1COC2(CN1)CNC2,409,64:06400:2:Z4210603327;64:06400:3:Z4210622559;64:06400:6:Z2611165770;
CC1(C)CNCc2ccccc21,244,64:06400:2:Z4471551727;64:06400:9:Z1527313110;64:06401:1:Z1529031464;
c1[nH]nc2c1CNCC2,323,64:06400:2:Z4029571363;64:06400:9:Z3384629230;64:06400:9:Z3384629407;
NC1CC2CCCC2C1,139,64:06400:2:Z4422387083;64:06401:1:Z4387276200;64:06401:5:Z4422378519;
Cc1cc2c(cc1O)CCNC2,201,64:06400:2:Z3585666454;64:06400:2:Z3585668615;64:06401:2:Z3585665814;
O=c1[nH]c2c([nH]1)CNCC2,321,64:06400:2:Z5043778321;64:06400:4:Z4091198791;64:06400:4:Z4012841178;
Fc1cnc2c(c1)OCCN2,205,64:06400:2:Z5043778321;64:06400:5:Z5035219367;64:06400:6:Z5043790740;
c1occ2c1CCOC2,392,64:06400:2:Z3586744535;64:06401:2:Z2078858996;64:06401:5:Z2861359066;
CC12CCC(=O)N1CCN2,237,64:06400:2:Z4326079673;64:06400:8:Z3626919298;64:06401:1:Z4124949370;
Cn1ccc2cc(Cl)ccc21,310,64:06400:2:Z3670301647;64:06400:2:Z4096939742;64:06400:4:Z4096941127;
Cc1ccn(C)c1,555,64:06400:2:Z3551683017;64:06400:2:Z3523250817;64:06400:3:Z1786562365;
c1cnc2ccsc2c1,1787,64:06400:2:Z1860264202;64:06400:2:Z1420372634;64:06400:3:Z4153280151;
O=C1CC2(CCC2)CN1,603,64:06400:2:Z3138397679;64:06400:2:Z4046159261;64:06400:2:Z4712367465;
O=S1(=O)CCOc2ccccc21,213,64:06400:2:Z3547836225;64:06401:7:Z2783026880;64:06401:8:Z4054782613;
O=C1CCNC2CCCCCN12,150,64:06400:2:Z3093045179;64:06400:4:Z3093044895;64:06400:6:Z3093045131;
Cc1ccc2c(c1)CCN2,333,64:06400:2:Z3788507835;64:06400:5:Z1586036011;64:06400:5:Z3701602126;
c1cnc2c(c1)N1CCC(C1)N2,130,64:06400:2:Z4132746628;64:06400:3:Z4364831413;64:06401:4:Z4132741285;
Cc1cn2nccc(C)c2n1,471,64:06400:2:Z4165199190;64:06400:4:Z4225557209;64:06400:4:Z3873471143;
OC1CNc2ccccc2C1,207,64:06400:2:Z5034499753;64:06400:9:Z1928922296;64:06401:1:Z1921398635;
NC1CNCCC1F,220,64:06400:2:Z2596233518;64:06400:6:Z3383205567;64:06401:0:Z2596031559;
Cc1n[nH]c2c1CCCC2,789,64:06400:2:Z3832842670;64:06400:2:Z3538258667;64:06400:4:Z3893011014;
Cc1cccc2cncnc12,124,64:06400:2:Z3832842670;64:06400:4:Z1578936629;64:06401:7:Z2975072113;
CC1(N)CCC1,99,64:06400:2:Z3385413669;64:06400:5:Z3365910442;64:06402:7:Z4209144576;
C1CSCSC1,777,64:06400:2:Z3385413669;64:06400:5:Z2354370401;64:06400:6:Z2354230892;
CC1(C)CCCS1,336,64:06400:2:Z4028397055;64:06400:4:Z3175473786;64:06400:5:Z3142568160;
c1cc2c(s1)CCSC2,943,64:06400:2:Z3173382152;64:06400:2:Z3996713020;64:06400:2:Z1426818310;
NC1CC12CCCCC2,480,64:06400:2:Z3047281402;64:06400:3:Z3047279415;64:06400:8:Z3045701276;
c1cn2c(n1)CCCN2,448,64:06400:2:Z4220325167;64:06400:6:Z4220313547;64:06400:9:Z4220323357;
Cc1ccc(C)nn1,1095,64:06400:2:Z2995926204;64:06400:4:Z3315160356;64:06400:5:Z3645252893;
Cn1cnc2cn[nH]c2c1=O,71,64:06400:2:Z3687330044;64:06403:7:Z3686999638;64:06404:9:Z3687286245;
CN1CCNCc2cccnc21,292,64:06400:2:Z4298820088;64:06400:5:Z3798122205;64:06400:9:Z2791659484;
Clc1cccc2ccsc12,129,64:06400:2:Z2453999015;64:06400:4:Z3368691591;64:06400:7:Z4094400754;
C1CCC2(CCC2)SC1,662,64:06400:2:Z4216504328;64:06400:3:Z2929076371;64:06400:5:Z4256994910;
Clc1cccc2c1cc1n2CCNC1,89,64:06400:2:Z2169286401;64:06402:1:Z4060097938;64:06404:0:Z2092998003;
Cc1nn(C)c2sccc12,364,64:06400:2:Z2175191370;64:06400:3:Z3626360755;64:06400:3:Z3614750211;
C1COCC2(CCOC2)N1,250,64:06400:2:Z1995538258;64:06400:3:Z1998579129;64:06400:8:Z1995539834;
Cc1ccc2c(c1)CC(C)C2,229,64:06400:2:Z2860547471;64:06400:5:Z1620517159;64:06400:6:Z1628075934;
CC1CCCCCN1,256,64:06400:2:Z1205101929;64:06400:5:Z1206341409;64:06400:6:Z4467679756;
O=C1NS(=O)(=O)c2ccccc21,349,64:06400:2:Z1205101929;64:06401:1:Z1334309464;64:06401:7:Z25045632;
Cc1cc(=O)cc2n1CCC2,45,64:06400:2:Z2389592848;64:06406:2:Z2773720554;64:06414:0:Z4536428252;
O=S1(=O)CC2NCCNC2C1,146,64:06400:2:Z4054992975;64:06401:0:Z3136089171;64:06401:3:Z3046062587;
Clc1ccc2ccoc2c1,436,64:06400:2:Z3626613549;64:06400:5:Z4475216210;64:06400:7:Z4022810744;
Cc1ccc2c(C)noc2n1,354,64:06400:2:Z3140310839;64:06400:2:Z1421752448;64:06400:3:Z3522206808;
Cc1ncc2ccccn12,853,64:06400:2:Z3702844761;64:06400:3:Z2075729592;64:06400:4:Z2033464692;
c1n[nH]c2c1CSCC2,320,64:06400:2:Z4114415091;64:06400:5:Z4114367099;64:06400:5:Z4108106317;
CC1CNCC1(F)F,507,64:06400:2:Z5005007042;64:06400:4:Z4507942972;64:06400:7:Z4383969234;
NC1CC2(CCOCC2)C1,162,64:06400:2:Z3796779689;64:06401:4:Z3795792990;64:06402:9:Z3382464533;
CC1CCn2ccnc2C1,675,64:06400:2:Z4254370228;64:06400:2:Z4144809327;64:06400:3:Z4138421125;
FC1(F)C2CCCCCC21,884,64:06400:2:Z3626027074;64:06400:2:Z3201723339;64:06400:3:Z3614772020;
CC1(C)CNCC(C)(C)C1,309,64:06400:2:Z1699106934;64:06400:2:Z4059042763;64:06400:6:Z2480462275;
Cc1ncnc2cccc(F)c12,28,64:06400:2:Z4344523371;64:06400:6:Z4344527365;64:06400:7:Z4344529882;
CN1CCCC12CCCC2,414,64:06400:2:Z3647061182;64:06400:4:Z4609365881;64:06400:4:Z3580869845;
O=C1Cc2cc(F)ccc2N1,344,64:06400:2:Z3643787382;64:06400:4:Z3634967322;64:06400:7:Z4220024520;
C1CC23CNCC12COC3,203,64:06400:2:Z3058005353;64:06401:1:Z3176052815;64:06401:6:Z4276472375;
O=S1(=O)N=CNc2ccccc21,46,64:06400:2:Z4218456700;64:06407:5:Z4066152726;64:06408:4:Z3370712042;
O=C1CCC2(CCOCC2)CN1,34,64:06400:2:Z2595255294;64:06400:8:Z3169717675;64:06401:5:Z2595254872;
FC12CNCC(C1)C2,431,64:06400:2:Z4031090839;64:06400:2:Z5005206655;64:06400:3:Z4997675822;
Cc1nc2scc(C)c2c(=O)[nH]1,124,64:06400:2:Z4128219346;64:06400:9:Z4128222472;64:06403:0:Z2506242120;
CC1(C)CC(C)(C)C1,172,64:06400:2:Z5020724970;64:06401:2:Z4305536342;64:06401:3:Z3787375502;
Cn1ccc(N)n1,475,64:06400:2:Z3143577168;64:06400:2:Z4099792612;64:06400:3:Z3133041822;
C1=CC2CCC(C1)N2,412,64:06400:2:Z4291414998;64:06400:4:Z3634402098;64:06400:5:Z3646650584;
O=S1(=O)CCC2(CCNC2)CC1,457,64:06400:2:Z3441677882;64:06400:4:Z3633227229;64:06401:4:Z5034919567;
c1ccc2nncnc2c1,395,64:06400:2:Z2174315172;64:06400:4:Z2916185507;64:06400:7:Z4477337614;
FC12CCOCC1CNC2,340,64:06400:2:Z3996753448;64:06400:2:Z3997285414;64:06400:9:Z4031428215;
C1CCC2(CCSC2)OC1,470,64:06400:2:Z3298869199;64:06400:2:Z3049726581;64:06400:5:Z1450535327;
Clc1ccn2ncnc2c1,229,64:06400:2:Z4048918977;64:06400:8:Z2475327017;64:06401:7:Z2171603470;
NC12CC(C1)C2,77,64:06400:2:Z3144310037;64:06402:0:Z3864172977;64:06402:6:Z3865111827;
O=c1ccocc1O,266,64:06400:2:Z3820543042;64:06400:6:Z3583155088;64:06400:6:Z1931960531;
C1COC2(CCOCC2)CN1,422,64:06400:2:Z1452317637;64:06400:4:Z3649501902;64:06400:4:Z1879221125;
O=c1[nH]cnc2c1COCC2,219,64:06400:2:Z2763027873;64:06400:7:Z3559443207;64:06400:7:Z2836154424;
CC1(C)CNC(=O)C1,790,64:06400:2:Z3537174341;64:06400:3:Z3589425270;64:06400:4:Z3572376608;
Clc1cnc2nccn2c1,312,64:06400:2:Z4492809497;64:06400:2:Z4612054545;64:06400:3:Z4492306365;
CC1CNCC(C)C1(F)F,308,64:06400:2:Z4204045549;64:06400:3:Z3601495612;64:06400:9:Z3601458381;
O=S1(=O)CCCNc2ccccc21,73,64:06400:2:Z4132281727;64:06402:7:Z4132283296;64:06402:7:Z4132283287;
O=C1CCC12CCC(F)(F)CC2,214,64:06400:2:Z5045698583;64:06401:1:Z5034335840;64:06401:2:Z5045675443;
CC1NCCc2c(Cl)cc(Cl)cc21,43,64:06400:2:Z2479855680;64:06413:0:Z1517795877;64:06414:1:Z1897119835;
CC1(C)CNCc2ccoc2C1,158,64:06400:2:Z3590292122;64:06400:4:Z4294733101;64:06400:6:Z3394600705;
O=C1COc2ncccc2N1,479,64:06400:2:Z4081859496;64:06400:3:Z1576016327;64:06400:4:Z4153644523;
OC1C2CNCC1C2,113,64:06400:2:Z3177482570;64:06402:1:Z3584303269;64:06404:2:Z4076901712;
OC1CCCCC1O,533,64:06400:2:Z4456338232;64:06400:2:Z4477020984;64:06400:5:Z4475216210;
O=c1[nH]cnc2cc(F)c(F)cc12,32,64:06400:2:Z1544859569;64:06403:1:Z1493071239;64:06404:1:Z1207172572;
c1cc2nccnc2cn1,265,64:06400:2:Z3831250571;64:06400:4:Z3346264031;64:06400:6:Z2654388103;
N=S1(=O)CCOCC1,133,64:06400:2:Z4308170819;64:06400:8:Z2966848159;64:06401:0:Z2966847117;
C1=NOC2(C1)CNC2,508,64:06400:2:Z4265281081;64:06400:5:Z4273077011;64:06400:5:Z4150740937;
O=S1(=O)N=Cc2ccccc21,424,64:06400:2:Z2646050766;64:06400:4:Z3634551034;64:06400:5:Z4479120377;
CC1CCC2(CCC2)CN1,223,64:06400:2:Z4352710459;64:06400:2:Z4352712814;64:06400:6:Z4352711686;
OC1CCCc2ccccc21,292,64:06400:2:Z2852877947;64:06400:3:Z2312466540;64:06400:5:Z2414629820;
Cc1cc2c(=O)n(C)cnc2o1,161,64:06400:2:Z1987428661;64:06401:2:Z402801516;64:06402:0:Z3646686214;
O=C1CCC2CCCC2C1,216,64:06400:2:Z3643181727;64:06400:6:Z3575300625;64:06401:1:Z3575301746;
CC1(C)CNCC1(F)F,258,64:06400:2:Z3521388855;64:06400:5:Z4137465940;64:06401:0:Z3854378057;
c1ccc2c(c1)CC1CCC2C1,74,64:06400:2:Z4153258541;64:06401:3:Z4154688541;64:06405:9:Z4187180863;
O=c1[nH]cnc2cnccc12,261,64:06400:2:Z2719905698;64:06400:4:Z4192121733;64:06400:6:Z3588393073;
Cn1cccc(Cl)c1=O,107,64:06400:2:Z1421752448;64:06400:3:Z1421748150;64:06402:2:Z1422120748;
O=c1cnc2ccccc2[nH]1,703,64:06400:2:Z3588380496;64:06400:2:Z3870725401;64:06400:5:Z3086197794;
CC1CSc2ccccc2C1,24,64:06400:2:Z1589871960;64:06402:9:Z3640351401;64:06404:5:Z2592203196;
C1CCC2CNCC2CC1,283,64:06400:2:Z4063819107;64:06400:3:Z3437755442;64:06400:4:Z3344734305;
Cc1ccc2cccnc2c1,918,64:06400:2:Z3652447751;64:06400:2:Z4860198064;64:06400:3:Z4576239699;
C1=NOC2(C1)CCNC2,305,64:06400:2:Z4347374962;64:06401:4:Z4347803812;64:06401:7:Z4407876135;
Clc1ccnc2c1NCC2,204,64:06400:2:Z4341580664;64:06400:9:Z4394525989;64:06401:0:Z4394535153;
CC1(C)OCc2cn[nH]c21,297,64:06400:2:Z3359062791;64:06400:2:Z3366968104;64:06400:2:Z3353385212;
Fc1cc(Cl)cc2cccnc12,35,64:06400:2:Z2612035215;64:06400:3:Z3040652472;64:06402:8:Z2852391384;
Cc1cc(C)n(C)c(=O)c1,321,64:06400:2:Z4168930929;64:06400:4:Z4176724269;64:06400:5:Z4173323872;
FC1CCC2CCC12,226,64:06400:2:Z4610741454;64:06400:5:Z4610752387;64:06400:6:Z4610938485;
CC1COC2(CCNCC2)O1,396,64:06400:2:Z4265190851;64:06400:4:Z4601993086;64:06400:7:Z3475184095;
Cc1ncnnc1C,305,64:06400:2:Z1784214027;64:06400:2:Z1730754658;64:06400:3:Z1730688535;
CC1(C)CNC2COCC2O1,340,64:06400:2:Z3357791277;64:06400:6:Z2860434593;64:06401:0:Z2477207958;
C1CC2OCCC2CN1,438,64:06400:2:Z2434375013;64:06400:3:Z4481934495;64:06400:4:Z2439268706;
O=C1CCCC2CC12,242,64:06400:2:Z4319567200;64:06400:2:Z4324073047;64:06400:7:Z4323569176;
CC1CCC(C)(C)CC1,254,64:06400:2:Z4049688417;64:06400:6:Z2719711010;64:06401:0:Z2719711375;
OC1CCC2NCCCC2C1,261,64:06400:2:Z4049688417;64:06400:9:Z3834511360;64:06401:6:Z3868455286;
C1CCC2CCCCC2C1,781,64:06400:2:Z3577798690;64:06400:4:Z1698088789;64:06400:6:Z2307867086;
O=C1COC2CCNCC2N1,364,64:06400:2:Z3899597368;64:06400:3:Z3899595698;64:06400:4:Z3883114589;
O=C1CCCc2sccc21,387,64:06400:2:Z4028046982;64:06400:4:Z3209054083;64:06400:4:Z2297761305;
N=c1cc[nH][nH]1,241,64:06400:2:Z2864008433;64:06401:2:Z2155242480;64:06401:6:Z1471116869;
C1CCC2CCCC2C1,463,64:06400:2:Z1267277372;64:06400:8:Z1282665404;64:06400:9:Z3359598385;
c1nnn2c1CCCC2,402,64:06400:2:Z3841369622;64:06400:7:Z3940244389;64:06400:8:Z3833943469;
O=C1CCNc2ccc(O)cc21,56,64:06400:2:Z2914323386;64:06401:6:Z4106338147;64:06403:0:Z4311678284;
O=c1[nH]nccc1Cl,631,64:06400:2:Z1465278121;64:06400:4:Z4043107460;64:06400:4:Z1272595373;
Cc1ccoc1C,620,64:06400:2:Z1728601056;64:06400:3:Z4154845681;64:06400:4:Z1447901369;
Cc1nc(C)c(C)[nH]1,11,64:06400:2:Z4187839854;64:06400:9:Z4187841245;64:06401:6:Z4187837518;
CC1NCCS(=O)(=O)C1C,286,64:06400:2:Z2974245543;64:06400:2:Z4457197645;64:06400:4:Z3842486683;
CC12CCCC(C1)OC2,350,64:06400:2:Z4231777537;64:06400:7:Z3637567464;64:06400:8:Z3637576864;
CC1(C)NCC(O)C1O,237,64:06400:2:Z4069967792;64:06400:3:Z4070495582;64:06400:6:Z4078636266;
Oc1cncc2ccccc12,116,64:06400:2:Z2722741920;64:06401:9:Z2639566872;64:06402:2:Z3289508335;
C1CNCCC2(C1)CC2,279,64:06400:2:Z2722741920;64:06400:3:Z2915835815;64:06400:5:Z4136066901;
CN1CCNc2ccc(Cl)cc21,80,64:06400:2:Z4377507160;64:06402:4:Z4131985495;64:06402:5:Z4131984547;
Clc1cnc2n1NCCC2,127,64:06400:2:Z4270384758;64:06400:2:Z4270378181;64:06400:5:Z4270345268;
CN1CCCC12CCOCC2,363,64:06400:2:Z4326174356;64:06400:3:Z3579262483;64:06400:4:Z3505156628;
CC1NCCCNC1=O,607,64:06400:2:Z4477066908;64:06400:2:Z4477070986;64:06400:6:Z2966750818;
c1cc2ccsc2s1,526,64:06400:2:Z3380092632;64:06400:5:Z3353607479;64:06400:5:Z2766163494;
CC1C(C)(C)C1(C)C,151,64:06400:2:Z2957842840;64:06400:7:Z3358138128;64:06401:3:Z2960355263;
OC1CCNCCC1(F)F,462,64:06400:2:Z3788337771;64:06400:3:Z3207447931;64:06400:3:Z4152353301;
O=C1CCNC2CCNCC2N1,148,64:06400:2:Z4145171095;64:06400:9:Z4139001131;64:06401:3:Z4145167242;
Fc1cc(F)c2c(c1)OCC2,290,64:06400:2:Z3050761594;64:06401:5:Z1651388510;64:06401:9:Z2855654568;
c1cnc2c(c1)COC2,382,64:06400:2:Z4423971123;64:06400:5:Z4419283330;64:06400:8:Z4653288740;
CC1Sc2ccccc2NC1=O,210,64:06400:2:Z1907442459;64:06400:6:Z2017961309;64:06400:7:Z1958957092;
O=c1[nH]c2ccccc2s1,404,64:06400:2:Z4316895661;64:06400:3:Z1729234022;64:06400:5:Z4316875754;
c1[nH]nc2c1COCC2,198,64:06400:2:Z3806083760;64:06401:3:Z4328799854;64:06402:2:Z2923136189;
Clc1cc[nH]n1,275,64:06400:2:Z2880455644;64:06400:3:Z1549801942;64:06401:2:Z1851698306;
c1cnc2c(c1)NCCS2,233,64:06400:2:Z4112559982;64:06401:8:Z4112568151;64:06402:0:Z4112573821;
Cn1cc2ccccc2n1,1767,64:06400:2:Z4295366636;64:06400:2:Z3795660499;64:06400:2:Z3795660595;
C1CCC2(CC1)CCCCN2,453,64:06400:2:Z2872944349;64:06400:3:Z3741298694;64:06400:3:Z3510864336;
Cc1nc2ccccc2nc1C,243,64:06400:2:Z1171556688;64:06400:4:Z1616871882;64:06400:7:Z3140615741;
C1CSCCO1,505,64:06400:2:Z3782643164;64:06400:3:Z4326609524;64:06400:4:Z3855616209;
C1=NCCO1,183,64:06400:2:Z3597920909;64:06400:8:Z4261580000;64:06401:2:Z4251491834;
Cc1cc2ncncn2n1,167,64:06400:2:Z3828966128;64:06400:7:Z3830547725;64:06401:9:Z3832454259;
Cc1nc2ccccc2n(C)c1=O,191,64:06400:2:Z4595551210;64:06400:2:Z4879941075;64:06400:2:Z4282393193;
Fc1cccc2c1NCCO2,175,64:06400:2:Z1883922772;64:06400:4:Z1434443808;64:06400:4:Z4393681016;
Cc1ccc(Cl)c2[nH]ccc12,102,64:06400:2:Z5064710269;64:06400:7:Z5064709532;64:06404:0:Z5064403338;
OC1CC2CC1CN2,565,64:06400:2:Z4779697623;64:06400:5:Z2933010606;64:06400:6:Z2933021891;
NC1C2CCCC1CC2,213,64:06400:2:Z4029786995;64:06400:3:Z4002933059;64:06400:7:Z4058112538;
CC1NCCc2ccncc21,228,64:06400:2:Z3437862879;64:06400:4:Z3626957572;64:06400:5:Z4218946371;
OC1CNCC2(CCCC2)C1,292,64:06400:2:Z4008391612;64:06400:6:Z3601762773;64:06400:7:Z3601753393;
CN1CC2CCCN2C1=O,107,64:06400:2:Z2595260805;64:06400:9:Z2595265734;64:06402:4:Z2595263821;
Cn1ncc2ncncc21,250,64:06400:2:Z3557466194;64:06400:7:Z4269664925;64:06400:7:Z4269665201;
C1=CSCCO1,380,64:06400:2:Z4387762354;64:06400:5:Z4405161961;64:06401:2:Z4404448588;
Fc1cccc2c1SCCC2,250,64:06400:2:Z1638617272;64:06400:4:Z1993869033;64:06400:8:Z2724533770;
C1CC2CNOC2C1,158,64:06400:2:Z3134734491;64:06400:6:Z3044052065;64:06400:9:Z3144783307;
CN1CC2CCNC2C1,343,64:06400:2:Z3614918323;64:06400:5:Z3345396489;64:06400:8:Z3680776747;
O=c1[nH]nnc2ccccc12,328,64:06400:2:Z3614918323;64:06400:9:Z2645101610;64:06400:9:Z2645079628;
Cn1ccc2ccc(Cl)cc21,152,64:06400:2:Z4076904891;64:06400:5:Z3092188394;64:06400:7:Z1768094538;
Cc1cc(C)c2nccc(O)c2c1,34,64:06400:2:Z1734998619;64:06406:1:Z1734130880;64:06410:2:Z1734050253;
Cc1ccc(C)c(F)c1,215,64:06400:2:Z4291183104;64:06400:3:Z4177202989;64:06400:4:Z1893032333;
CC1(C)C2CC(N)C(O)C1C2,14,64:06400:2:Z4203311646;64:06402:3:Z4204191059;64:06403:7:Z4203927331;
CC1CCc2c(O)cccc2N1,126,64:06400:2:Z4598817661;64:06402:1:Z4602594761;64:06404:3:Z4602641331;
NC1CNCc2ccccc21,147,64:06400:2:Z3511203836;64:06402:1:Z3522668036;64:06402:5:Z4055822025;
NC1CCC2(CC1)CNCCO2,282,64:06400:2:Z3383975883;64:06400:2:Z3384948327;64:06400:3:Z3383971021;
Cc1ncsc1F,80,64:06400:2:Z2174988778;64:06402:3:Z1568026281;64:06403:7:Z1568024360;
OC1CCNC12CCSC2,291,64:06400:2:Z2918550019;64:06400:4:Z3844220326;64:06400:6:Z3196812397;
c1n[nH]c2c1CNCC2,1094,64:06400:2:Z2654502813;64:06400:2:Z3807498264;64:06400:2:Z3383583991;
c1cc2sccc2cn1,881,64:06400:2:Z5000783002;64:06400:2:Z5000783003;64:06400:3:Z3559357173;
NC1CCC(F)(F)C1,317,64:06400:2:Z3795243591;64:06400:8:Z4878787161;64:06401:5:Z4215634875;
CC12CNCC1CS(=O)(=O)C2,388,64:06400:2:Z3055567986;64:06400:3:Z3055561486;64:06400:3:Z3175654270;
C1CCC2(CC1)CCN2,695,64:06400:2:Z4524454428;64:06400:3:Z4524357171;64:06400:4:Z1874728747;
Cc1cn2cc(C)sc2n1,594,64:06400:2:Z2909185093;64:06400:5:Z3818348264;64:06400:7:Z3950489522;
C1CNC2(C1)CCNC2,499,64:06400:2:Z2984265443;64:06400:4:Z2789451631;64:06400:4:Z2369601339;
Clc1cccc2c1CC2,214,64:06400:2:Z3655079541;64:06401:5:Z2700766856;64:06402:6:Z2706324298;
C1CCC2(CC1)CCOC2,400,64:06400:2:Z4924114566;64:06400:4:Z3679791383;64:06400:4:Z3308842421;
FC1(F)CCC2CCCNC2C1,146,64:06400:2:Z4051330326;64:06400:3:Z4027557343;64:06400:9:Z4031616130;
CC1=NOC2(CCNCC2)C1,373,64:06400:2:Z3715985239;64:06400:6:Z3715999183;64:06401:7:Z3634613760;
c1ccc2c(c1)CCC1(CCNCC1)O2,73,64:06400:2:Z2647481789;64:06400:8:Z2604764309;64:06401:8:Z3134470203;
C1CNCN1,182,64:06400:2:Z3059405076;64:06402:4:Z3059389555;64:06402:9:Z3059404121;
CC1CC(F)CN1,189,64:06400:2:Z4207554002;64:06400:9:Z4206550572;64:06401:8:Z4207703738;
Clc1cc2c(cc1Cl)OCCN2,53,64:06400:2:Z3084635633;64:06402:7:Z2673232737;64:06405:3:Z4128899130;
