fragment_smiles,occurences,example_ligands
C1CNCCN1,114508,42:04200:0:Z3047116227;42:04200:0:Z4122870228;42:04200:0:Z3773662270;
Clc1cccc2c1NCC2,113,42:04200:3:Z4416207217;42:04202:0:Z510143734;42:04202:9:Z996114582;
c1cnc2c(c1)NCC2,409,42:04200:3:Z1678665058;42:04200:6:Z4462880492;42:04201:2:Z3541091872;
O=C1NCCC2CCCNC12,202,42:04200:3:Z2843329675;42:04200:9:Z2921478729;42:04201:3:Z2843331914;
CC1=CCCCO1,264,42:04200:3:Z1517295046;42:04201:1:Z1517932363;42:04202:0:Z1517882658;
O=c1[nH]cnc2c1CNCC2,156,42:04200:3:Z4954094186;42:04200:4:Z2957961922;42:04200:9:Z1494827048;
C1NCC2COCC1C2,185,42:04200:3:Z3385813902;42:04202:0:Z3794879705;42:04202:2:Z3519418829;
Fc1cc2c(cc1F)NCC2,255,42:04200:3:Z4400735092;42:04200:6:Z2766109265;42:04200:6:Z4971054907;
Cc1cc2ncccc2[nH]1,296,42:04200:3:Z4204934153;42:04200:8:Z4876237608;42:04200:8:Z4886843713;
c1ccc2c(c1)CCC1(CCNCC1)O2,68,42:04200:3:Z4100392584;42:04202:9:Z2604763693;42:04203:3:Z3313166034;
O=C1NCCCNC12CCC2,188,42:04200:3:Z4124600780;42:04200:9:Z4325466026;42:04201:0:Z3207347982;
Cc1ccc2cccnc2c1C,279,42:04200:3:Z3081893120;42:04200:5:Z4137986612;42:04200:6:Z1275430305;
c1ccc2c(c1)NCCC21CC1,134,42:04200:3:Z4653179408;42:04200:6:Z3646782115;42:04202:0:Z3622740508;
CC1CCC2NCCCC2C1,94,42:04200:3:Z1566766431;42:04201:6:Z1208152427;42:04203:3:Z1627401867;
OC1CCCCCCC1,49,42:04200:3:Z3359544627;42:04203:4:Z3359636747;42:04206:7:Z3359038190;
C1CC2(CC3CCC2C3)N1,105,42:04200:3:Z4393456591;42:04203:7:Z4930660706;42:04204:4:Z4403502364;
O=c1c2ccccc2nc2n1CCCC2,17,42:04200:3:Z1773010536;42:04203:6:Z4875434247;42:04207:9:Z1773021965;
CC1(O)CCCNC1,395,42:04200:3:Z3698031941;42:04200:5:Z3785255216;42:04200:8:Z2295253215;
Clc1ccc2c(c1)NCC2,286,42:04200:3:Z1246030925;42:04200:7:Z940593388;42:04200:7:Z1425352545;
Cc1ccc(C)n1C,569,42:04200:3:Z24647650;42:04200:7:Z2962519208;42:04201:1:Z4193447474;
NC1CC12CCC2,246,42:04200:3:Z3278118069;42:04200:5:Z3047457797;42:04200:5:Z3141938495;
CN1C(=O)CNc2ccccc21,163,42:04200:3:Z1884694586;42:04200:8:Z1335858311;42:04202:1:Z4113493948;
O=C1CC2(CCNC2)Oc2ccccc21,65,42:04200:3:Z2335173989;42:04202:5:Z2829335353;42:04203:0:Z2413492929;
O=c1nccc2[nH]ccn12,5,42:04200:3:Z2852665403;42:04228:9:Z4122167620;42:04256:3:Z2993832511;
O=C1NCNC12CCNCC2,166,42:04200:3:Z4231915911;42:04200:4:Z4225681591;42:04200:5:Z4277954079;
Fc1ccc2ncncc2c1,133,42:04200:3:Z4418386024;42:04200:9:Z4234428799;42:04200:9:Z4391266108;
C1CC2(CCN1)CCNCC2,250,42:04200:3:Z2361752300;42:04200:8:Z2395536965;42:04201:3:Z2362676256;
Oc1ncnc2ccccc12,56,42:04200:3:Z1685461428;42:04201:3:Z2158657969;42:04202:0:Z1685462661;
CC1(C)OCC2(CCNCC2)CO1,248,42:04200:3:Z4908316802;42:04201:2:Z4909290273;42:04201:4:Z4908113612;
Cc1c(F)ccc2[nH]ccc12,164,42:04200:3:Z3203160302;42:04201:5:Z3132497332;42:04202:4:Z4995373382;
CC1(C)CNCCNC1,198,42:04200:3:Z4004948416;42:04200:4:Z4004413761;42:04200:9:Z4031123853;
CC1(C)CCc2ccccc21,522,42:04200:3:Z1460477268;42:04200:3:Z4403884689;42:04200:4:Z3351675524;
CC1CNCC(C)NC1,345,42:04200:3:Z4055939655;42:04200:4:Z3639347666;42:04200:6:Z3561127603;
c1nc2c(s1)CCCCC2,987,42:04200:3:Z3444188893;42:04200:4:Z3344739055;42:04200:4:Z3255506525;
Cc1ccc2ccc(F)cc2n1,341,42:04200:3:Z1768074636;42:04200:7:Z363108680;42:04201:8:Z3588456416;
Cn1ccc2sccc21,186,42:04200:3:Z3555160925;42:04200:4:Z3475049513;42:04202:6:Z4472550129;
Cc1c(Cl)ccc2c1CNCC2,108,42:04200:3:Z4110902362;42:04201:3:Z2803731986;42:04201:9:Z4022593832;
Clc1ccc2c(c1Cl)OCCCC2,14,42:04200:3:Z2377730535;42:04205:6:Z4563225004;42:04226:9:Z3781343436;
CC1(C)CNC1(C)C,236,42:04200:3:Z1731668497;42:04201:9:Z4769948842;42:04202:1:Z1332318026;
Clc1cccc2c1CC1CC21,269,42:04200:3:Z2710690438;42:04200:5:Z3172385010;42:04200:9:Z2711296543;
O=S1(=O)CCc2ncsc2C1,167,42:04200:3:Z2873109978;42:04200:5:Z2404414318;42:04202:7:Z2361550910;
C1CC2CNC1CN2,544,42:04200:3:Z4314084643;42:04200:4:Z4330025104;42:04200:6:Z5017711597;
Cn1ccc(=O)c2cnn(C)c21,107,42:04200:3:Z2229095425;42:04200:3:Z2501728732;42:04201:5:Z4078469069;
Cn1cccnc1=O,174,42:04200:3:Z2873764725;42:04201:0:Z4991810211;42:04201:5:Z4991825144;
Cc1ccc2nonc2c1,211,42:04200:3:Z4998783337;42:04200:3:Z4003734058;42:04200:4:Z4003102067;
CC1(C)NCNC1=O,47,42:04200:3:Z2830953461;42:04209:8:Z2830961061;42:04211:5:Z3493040016;
C1=Nc2cncnc2SC1,62,42:04200:3:Z4264567070;42:04202:9:Z4264590188;42:04204:1:Z4264559754;
O=S1(=O)CCN2CCNCC2C1,195,42:04200:3:Z2601105043;42:04200:5:Z4291941057;42:04201:3:Z3818907983;
c1ccc2c(c1)C1CNC2C1,139,42:04200:3:Z3088947140;42:04201:0:Z3842743719;42:04201:3:Z3867607698;
OC1C2CC3CNC1C3C2,184,42:04200:3:Z1998308696;42:04200:3:Z1994504293;42:04200:6:Z2817741879;
Oc1cccc2c1NCCC2,131,42:04200:3:Z1619858889;42:04202:1:Z1619863286;42:04202:2:Z3299237424;
Cc1cnc2c(c1)NCCN2,119,42:04200:3:Z2915671683;42:04201:8:Z4614115981;42:04206:1:Z2692081957;
c1ccc2c(c1)cc1n2CCNC1,157,42:04200:3:Z2186040563;42:04200:5:Z3099561328;42:04201:2:Z4266117691;
N=S1(=O)CCC2(CC1)CNCCO2,328,42:04200:3:Z3662523898;42:04200:3:Z3662516936;42:04200:7:Z3415715408;
FC12CCCC1CNC2,921,42:04200:3:Z4604509073;42:04200:3:Z3899930381;42:04200:4:Z4134119917;
Clc1ccnc2cccnc12,40,42:04200:3:Z2792840514;42:04203:9:Z2612550822;42:04205:4:Z3019928613;
c1cnc2c(c1)NCC21CC1,177,42:04200:3:Z4048106926;42:04201:4:Z4132311769;42:04201:4:Z4048104602;
c1[nH]nc2c1COC2,249,42:04200:3:Z5001401834;42:04201:1:Z5001182629;42:04201:5:Z5000872555;
Cc1cccc2ccoc12,539,42:04200:3:Z1952840680;42:04200:5:Z2405949331;42:04200:6:Z4220853182;
c1ccc2c(c1)CCCCS2,235,42:04200:3:Z2377986330;42:04200:8:Z3540655804;42:04200:9:Z3385539127;
CC1CNCC2(CCCC2)O1,271,42:04200:3:Z2454636095;42:04200:5:Z2454635870;42:04200:5:Z2770813484;
CC1NCCC1(F)F,252,42:04200:3:Z3582261024;42:04200:9:Z3622053843;42:04200:9:Z3697817892;
Cc1ncc(F)c(C)n1,153,42:04200:3:Z4876631171;42:04201:1:Z2975637193;42:04201:2:Z1679902502;
C1NCC2CC1CN2,470,42:04200:3:Z3652192416;42:04200:9:Z4401484366;42:04201:1:Z3699770899;
CN1C2CCNCC1CC2,388,42:04200:3:Z2978081726;42:04200:3:Z1304838969;42:04200:6:Z1414140434;
CN1CCC2(CCNC2)CC1,386,42:04200:3:Z3886783684;42:04200:6:Z2639583378;42:04200:6:Z3871078719;
Cc1cccc2c1NCC(O)C2,101,42:04200:3:Z5018017831;42:04201:4:Z5018861482;42:04202:9:Z5018857257;
O=C1CSc2ncncc2N1,238,42:04200:3:Z3648991673;42:04200:9:Z3395873267;42:04201:0:Z4229161897;
O=C1CCC2(CC1)CC2,390,42:04200:3:Z3843990912;42:04200:5:Z3949645221;42:04200:9:Z3949437781;
CC1(C)NCCCNC1=O,208,42:04200:3:Z3060542123;42:04201:0:Z3060542775;42:04201:0:Z3254323285;
CC1(C)CNc2cc(F)ccc21,125,42:04200:3:Z2476057819;42:04201:0:Z4115132761;42:04201:3:Z3835066778;
Fc1ccc2nc[nH]c2c1,528,42:04200:3:Z2165867441;42:04200:3:Z3209765321;42:04200:7:Z3893034680;
O=C1CSc2ncccc2N1,223,42:04200:3:Z4148149609;42:04200:3:Z4148069959;42:04200:5:Z4138485520;
CC1(C)CC(C)(C)O1,147,42:04200:3:Z4517243473;42:04200:8:Z4516660849;42:04200:9:Z4515874864;
CC1(C)Cc2ccccc2C1N,14,42:04200:3:Z4999898903;42:04200:3:Z2722950433;42:04202:7:Z2723034196;
NC12CCOCC1CNC2,221,42:04200:3:Z4448810675;42:04200:5:Z4453733469;42:04200:6:Z4448812507;
CC1(C)CCNc2ccccc21,123,42:04200:3:Z2157685707;42:04202:2:Z4291714236;42:04202:9:Z2177707471;
O=C1NCCC12CCCN2,355,42:04200:3:Z4123755216;42:04200:5:Z4271945691;42:04200:5:Z2837882595;
O=C1NS(=O)(=O)c2ccc(Cl)cc21,16,42:04200:3:Z4458880241;42:04203:8:Z4458880535;42:04219:0:Z4458880458;
Cc1cc2cncnc2[nH]1,96,42:04200:3:Z4991708219;42:04200:5:Z4991790407;42:04201:0:Z4991734572;
C1OC2CC3CC1C2C3,273,42:04200:3:Z3671237108;42:04200:6:Z2783040195;42:04200:6:Z2771518639;
Cc1ccc2c(c1)OCCN2,227,42:04200:3:Z4112607939;42:04200:3:Z1395419507;42:04200:4:Z4112608085;
CC1CNCC(C)(C)C1,242,42:04200:3:Z3194986682;42:04200:7:Z3997864187;42:04201:5:Z1657891765;
CC1CCc2[nH]ncc2C1,250,42:04200:3:Z3867245810;42:04200:5:Z2691065384;42:04201:6:Z2691053627;
CN1CC2NCCCC2C1=O,374,42:04200:3:Z4776005777;42:04200:6:Z4779802378;42:04200:8:Z4779794062;
CC1OC2(C)CC1C2,258,42:04200:3:Z3622514820;42:04200:6:Z3682523053;42:04200:6:Z3622515282;
c1ccc2c(c1)CC1CNCCCN21,135,42:04200:3:Z2499484964;42:04200:8:Z4284240963;42:04200:8:Z2204268990;
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,26,42:04200:3:Z3343489891;42:04205:3:Z3343485921;42:04205:5:Z3343490431;
O=C1CNCC2CCCN12,375,42:04200:3:Z3646154669;42:04200:3:Z3788834992;42:04200:5:Z3590558227;
C1CC2CSCC2C1,957,42:04200:3:Z3640235163;42:04200:3:Z3639389852;42:04200:3:Z3806863753;
CC1(C)CNc2cccnc2N1,97,42:04200:3:Z4870428986;42:04200:3:Z4870435148;42:04202:0:Z4870437667;
CC12CNCC1(C)CNC2,286,42:04200:3:Z3517643540;42:04201:7:Z2722543707;42:04201:7:Z2712271016;
Cc1c(Cl)cnn1C,560,42:04200:3:Z2372164211;42:04200:4:Z2669664928;42:04200:6:Z3105284964;
Oc1cccc2ccccc12,841,42:04200:3:Z4178527365;42:04200:4:Z1984978405;42:04200:5:Z4055714847;
Oc1ncccc1Cl,40,42:04200:3:Z3095692194;42:04200:3:Z3095693085;42:04209:4:Z1684126675;
CC1(C)CCCC(=O)C1,346,42:04200:3:Z5000865450;42:04200:4:Z5001219609;42:04200:7:Z5001370082;
O=c1ccnc2nc[nH]n12,62,42:04200:3:Z4426814385;42:04201:3:Z4426814230;42:04202:9:Z4385685580;
O=C1CCNc2ccccc2N1,516,42:04200:3:Z4503660377;42:04200:6:Z3474668459;42:04200:8:Z3535297118;
Cc1csc2ccc(F)cc12,167,42:04200:3:Z4144204450;42:04200:4:Z4027546047;42:04201:1:Z2266375985;
Cc1cscc1Cl,478,42:04200:3:Z3510813485;42:04200:6:Z1839794398;42:04200:7:Z3588580162;
O=c1cccco1,381,42:04200:3:Z4215627505;42:04200:5:Z4476593161;42:04200:7:Z4218101660;
CC1CCn2nccc2C1,370,42:04200:3:Z4338476609;42:04200:7:Z4647848956;42:04201:0:Z3093244565;
Cc1ncn2c1CCC2,315,42:04200:3:Z4493657206;42:04200:6:Z4506178561;42:04201:7:Z4506182976;
Cc1cc(=O)cc2n1CCC2,42,42:04200:3:Z4005427843;42:04200:3:Z2193911937;42:04200:3:Z2878793979;
CC1CCCC(=O)C1,410,42:04200:3:Z2068541452;42:04200:3:Z1541755884;42:04200:5:Z2675724308;
Clc1cnn2c1CNCC2,346,42:04200:3:Z3607280530;42:04200:8:Z3607297338;42:04201:1:Z3621112038;
CC1CNCc2c[nH]nc21,270,42:04200:3:Z3877899102;42:04200:7:Z2916193115;42:04201:3:Z2916187225;
CC12CCC(=O)N1CCCN2,160,42:04200:3:Z4227054270;42:04200:4:Z4491603652;42:04200:5:Z4227045969;
N=S1(=O)CCC2(C1)OCCO2,129,42:04200:3:Z3652721928;42:04202:8:Z3652713904;42:04205:8:Z4295437314;
Cc1ncc(=O)[nH]c1C,258,42:04200:3:Z1720519485;42:04201:9:Z1546822600;42:04202:0:Z3209207698;
c1cc2c(s1)CNC2,204,42:04200:3:Z3145513589;42:04200:9:Z3134737747;42:04201:6:Z2605943970;
CC1CNCc2cccn21,256,42:04200:3:Z4386915837;42:04200:3:Z4386927738;42:04200:6:Z4268818875;
Oc1ccc2cc(F)ccc2n1,96,42:04200:3:Z2843645033;42:04203:0:Z3207768266;42:04203:0:Z4220394467;
CC12CC(CCO1)C2,584,42:04200:3:Z3672671596;42:04200:5:Z4556647647;42:04200:5:Z4557731934;
Clc1cc(Cl)c2c(c1)CCC2,176,42:04200:3:Z1639522633;42:04200:8:Z1700167117;42:04200:9:Z1498514552;
Cc1cc2ccccc2s1,208,42:04200:3:Z3620315347;42:04200:3:Z3621147323;42:04200:5:Z4152064608;
Nc1cnnc2ccccc12,150,42:04200:3:Z1312952427;42:04201:4:Z4086683279;42:04201:4:Z2297875992;
O=S1(=O)CCNC2CCCCN21,161,42:04200:3:Z3568047087;42:04200:5:Z3598285015;42:04201:2:Z3611248035;
O=C1CCC2SCCN12,316,42:04200:3:Z339285148;42:04200:7:Z4051236118;42:04200:9:Z3577316089;
C1CC2CC(C1)N2,245,42:04200:3:Z4917558844;42:04200:9:Z4932056262;42:04201:0:Z4931804845;
C1CNCC2(C1)CCCO2,378,42:04200:3:Z4022865023;42:04200:9:Z3517137271;42:04201:2:Z3392095446;
Cc1nc(=O)cc[nH]1,199,42:04200:3:Z4295165048;42:04200:4:Z4292047610;42:04201:6:Z4254312953;
Clc1ccc2c(c1)CC1CC21,297,42:04200:3:Z2717609020;42:04200:7:Z2704195195;42:04200:8:Z2810469531;
CC1(C)CCNS1(=O)=O,79,42:04200:3:Z3339925092;42:04200:4:Z3357999424;42:04202:2:Z3358002474;
C1CC2(CN1)OCC1CC12,189,42:04200:3:Z3832146788;42:04201:5:Z3879860533;42:04202:4:Z3879857141;
CC1(C)CNCC(O)C(O)C1,304,42:04200:3:Z3822894353;42:04200:4:Z3882835821;42:04200:5:Z3912772417;
Cn1cnc2[nH]ccc21,189,42:04200:3:Z4294348256;42:04200:8:Z4295758162;42:04201:0:Z4291228245;
Oc1cc(Cl)ccc1Cl,180,42:04200:3:Z4313554002;42:04200:4:Z4048436142;42:04200:5:Z4049386349;
Fc1cccc2c1CNC2,231,42:04200:3:Z3356573658;42:04200:3:Z4177705912;42:04200:6:Z2313150908;
Cn1ccc2ccsc21,217,42:04200:3:Z3850631435;42:04200:5:Z5053238844;42:04201:5:Z3801613175;
CC1CCC(O)CN1,1580,42:04200:3:Z1953840867;42:04200:3:Z2458355840;42:04200:3:Z2852017129;
Cc1cc(C)c2c(C)csc2n1,159,42:04200:3:Z4247716911;42:04201:7:Z4422143580;42:04202:4:Z4424529823;
Oc1ccc2c(c1)CNCCO2,252,42:04200:3:Z2647762529;42:04200:6:Z2601457631;42:04201:3:Z3555433899;
Clc1ccsc1Cl,474,42:04200:3:Z1872121276;42:04200:4:Z3555493271;42:04200:4:Z3358848264;
CC1CCCC(C)N1C,74,42:04200:3:Z4615322334;42:04201:1:Z3806285536;42:04203:9:Z3802838341;
Cc1ccnc2c1CCN2,193,42:04200:3:Z4383962397;42:04200:9:Z2325333200;42:04200:9:Z4191095056;
O=C1NCC2(CCNCC2)N1,313,42:04200:3:Z3714244384;42:04201:2:Z3644764171;42:04201:6:Z3660834140;
C1CNC2(CCN1)CC2,171,42:04200:3:Z4056169793;42:04201:7:Z3776735396;42:04202:6:Z3776734112;
C1CCc2nnnn2CC1,593,42:04200:3:Z2456913437;42:04201:1:Z2480763406;42:04201:1:Z2972824449;
c1cc2scnc2cn1,282,42:04200:3:Z3060453761;42:04200:9:Z2639117856;42:04201:5:Z3899225650;
CC1(C)CCCS1,329,42:04200:3:Z3093552198;42:04200:4:Z3142552974;42:04201:0:Z3093553991;
c1cc2n(c1)CCNC21CCC1,231,42:04200:3:Z4214590375;42:04200:3:Z4203429023;42:04200:4:Z4205790194;
CC1CCC(C)(C)N1,179,42:04200:3:Z2326082502;42:04200:8:Z4135737103;42:04201:6:Z3356491555;
c1cnc2[nH]ccc2n1,159,42:04200:3:Z3801560953;42:04202:2:Z4000874025;42:04203:0:Z4051159935;
O=c1cc(O)cn[nH]1,23,42:04200:3:Z4310530207;42:04203:1:Z4000035247;42:04203:2:Z3994110705;
Nc1nc(O)c2c(n1)CNC2,41,42:04200:3:Z4230998441;42:04201:0:Z4230987171;42:04201:6:Z4275828121;
O=C1CCNCC1,818,42:04200:3:Z4101473929;42:04200:4:Z4278924596;42:04200:5:Z2913874718;
Cn1ncc2cn[nH]c21,106,42:04200:3:Z3297562143;42:04201:0:Z1341543868;42:04201:2:Z3792928565;
c1cc2c(s1)CCCCC2,256,42:04200:3:Z1652936734;42:04200:5:Z2298469623;42:04201:4:Z3631602582;
CN1CCC(C)(C)CC1=O,55,42:04200:3:Z4252800183;42:04200:7:Z4257764818;42:04200:9:Z4252410215;
C1=NOC2(C1)CCNC2,323,42:04200:3:Z4511313305;42:04200:5:Z4353374268;42:04200:5:Z4353375425;
Cc1ccc(C)c(O)c1,124,42:04200:3:Z4150337664;42:04201:2:Z3999175648;42:04202:0:Z4000640912;
CC1CNCCS(=O)C1,391,42:04200:3:Z4269727123;42:04200:4:Z1872313932;42:04200:6:Z2358844923;
O=S1(=O)CCC2CCC1C2,313,42:04200:3:Z4019249545;42:04200:6:Z3581999737;42:04201:0:Z3562476119;
Cc1nc2ccccc2nc1C,274,42:04200:3:Z3801978666;42:04200:3:Z2911832858;42:04200:4:Z2283068361;
c1ccc2c(c1)COC21CCNC1,177,42:04200:3:Z2971878752;42:04201:8:Z1717536135;42:04202:7:Z2166661705;
O=C1NS(=O)(=O)c2cc(F)ccc21,27,42:04200:3:Z2017015477;42:04205:9:Z3999722060;42:04207:6:Z2017024017;
CC1CCNC2C(=O)NCC12,269,42:04200:3:Z3911123823;42:04200:7:Z3833502386;42:04200:9:Z3842834900;
CC1CNC(C)(C)CO1,264,42:04200:3:Z3093831592;42:04200:8:Z2493346557;42:04201:6:Z4135266452;
c1cc2n(n1)CCCNC2,1014,42:04200:3:Z4232252037;42:04200:3:Z4272955335;42:04200:4:Z4252406621;
CC1CC1(C)C,311,42:04200:3:Z2647206524;42:04200:9:Z2854793426;42:04201:2:Z2647206297;
c1cc2c(s1)CCC2,1191,42:04200:3:Z4086782981;42:04200:5:Z2000341009;42:04200:6:Z921525728;
Cn1nccc1O,713,42:04200:3:Z4086782981;42:04200:6:Z4889139107;42:04200:6:Z4445166128;
Cc1c2ccccc2nn1C,242,42:04200:3:Z3175750018;42:04200:9:Z3133239944;42:04201:0:Z2190769442;
Fc1cccc2c1SCCC2,254,42:04200:3:Z2444228105;42:04200:5:Z2434764472;42:04200:6:Z4204475735;
Cc1ccc2c(c1)OCO2,505,42:04200:3:Z2569119335;42:04200:5:Z2906655613;42:04200:5:Z1959571866;
Cc1cnc(O)s1,163,42:04200:3:Z2767107728;42:04201:8:Z2764273587;42:04202:4:Z2777516616;
CC12CCC(C1)NC2,241,42:04200:3:Z4597570898;42:04200:7:Z4591151991;42:04201:1:Z4591438763;
CC12CC(C1)C(C)(C)O2,248,42:04200:3:Z3598883756;42:04201:1:Z3438246211;42:04201:7:Z3680021282;
FC1(F)CC12CCCNC2,390,42:04200:3:Z2485437548;42:04200:4:Z2485437328;42:04200:7:Z2881840808;
Cn1ccc2cccnc21,360,42:04200:3:Z2802797681;42:04200:5:Z4993740560;42:04200:8:Z3133624902;
CC1(C)CCC(N)C1,127,42:04200:3:Z4062532430;42:04200:7:Z3105072413;42:04201:5:Z3796166751;
Cc1cc2[nH]c(=O)ccn2n1,162,42:04200:3:Z4469226935;42:04200:7:Z1608582614;42:04200:8:Z1275173183;
Cn1ccc2c1CCOC2,385,42:04200:3:Z4429576496;42:04200:6:Z4507396649;42:04200:6:Z4506757849;
Cc1cn2ncccc2n1,404,42:04200:3:Z2843805807;42:04200:3:Z4437215987;42:04200:4:Z4273394237;
CN1CC23CCCC2(CNC3)C1,205,42:04200:3:Z3613911241;42:04200:4:Z3324147201;42:04200:4:Z3613916313;
CC1CNC2(COC2)CO1,190,42:04200:3:Z4883811007;42:04200:4:Z4883811464;42:04201:3:Z4883813593;
CN1CCNCCC1=O,218,42:04200:3:Z2646320505;42:04200:4:Z3053259228;42:04201:2:Z2615302031;
CN1CCCC1(C)C,651,42:04200:3:Z4393868185;42:04200:3:Z4218879122;42:04200:4:Z4473740441;
Cc1c[nH]c2ccccc12,387,42:04200:3:Z4076780065;42:04200:9:Z1530141855;42:04201:0:Z2482978717;
c1nc2c([nH]1)C1(CCNCC1)NCC2,20,42:04200:3:Z4315402201;42:04207:9:Z2467267946;42:04213:5:Z4315401939;
FC12CCOCC1CNC2,343,42:04200:3:Z4009938246;42:04200:3:Z4009938548;42:04200:3:Z4009938978;
Cc1ccoc(=O)c1,106,42:04200:3:Z4236129458;42:04201:4:Z4264515631;42:04201:7:Z4275914356;
Clc1cnc2ccsc2c1,172,42:04200:3:Z2456464183;42:04200:3:Z2456511815;42:04200:6:Z4082978116;
Oc1cccc2c1CCCNC2,229,42:04200:3:Z4908324095;42:04200:4:Z4907381296;42:04200:5:Z4908032596;
Cn1c(=O)oc2ccc(F)cc21,147,42:04200:3:Z2999476720;42:04200:8:Z2305328746;42:04200:9:Z2305324345;
Fc1cccc2c1OCCN2,180,42:04200:3:Z3822005560;42:04202:8:Z4127400124;42:04203:5:Z4048238066;
Cn1ccc2ccc(F)cc21,104,42:04200:3:Z1720708925;42:04200:8:Z1720718065;42:04201:7:Z1716150844;
O=S1(=O)CC2CCCN1C2,249,42:04200:3:Z4262455058;42:04200:8:Z4166306751;42:04200:9:Z4624363992;
c1cnc2c(c1)CCNC2,570,42:04200:3:Z4297291211;42:04200:4:Z3057472772;42:04200:6:Z4489097178;
CC1(C)CNCCS1=O,307,42:04200:3:Z2633036116;42:04200:5:Z4405908076;42:04200:9:Z1430324622;
CC1(O)CCOC1,44,42:04200:3:Z4262421264;42:04200:8:Z4275184681;42:04206:8:Z4259427323;
OC1CCNCCC1(F)F,463,42:04200:3:Z5006570893;42:04200:5:Z3207447113;42:04200:6:Z4203459073;
O=S1(=O)CCC2CNCCN21,351,42:04200:3:Z4317659517;42:04200:4:Z4315721413;42:04200:6:Z4314898489;
O=C1CC2CCCCC2N1,477,42:04200:3:Z3817877710;42:04200:4:Z4335507577;42:04200:4:Z3086132089;
CC1(C)CNc2ncccc2O1,55,42:04200:3:Z4455803269;42:04201:7:Z5058936182;42:04204:0:Z4127257584;
c1cn2nccc2cn1,1208,42:04200:3:Z1952209905;42:04200:4:Z2770057073;42:04200:4:Z2974013892;
O=S1(=O)CC2CCN1CC2,135,42:04200:3:Z3667701792;42:04201:8:Z3644135226;42:04202:9:Z4572319500;
C1CCC2(CC1)CCCNC2,260,42:04200:3:Z1180727722;42:04200:7:Z2295142299;42:04201:0:Z1176103326;
c1nc2c(ccc3ncsc32)s1,60,42:04200:3:Z2956380805;42:04201:1:Z4217097318;42:04201:1:Z4217097234;
C1CC2CCNCC2CN1,283,42:04200:3:Z3342300287;42:04200:6:Z3045786857;42:04200:9:Z3807756129;
C1CCc2c(nc3n2CCNC3)C1,180,42:04200:3:Z3587009748;42:04200:8:Z4395479951;42:04201:5:Z3319828827;
Clc1cc2nccnc2cc1Cl,71,42:04200:3:Z3080134658;42:04201:6:Z4234401972;42:04202:5:Z2348438263;
C1CSCCO1,451,42:04200:3:Z3855613606;42:04200:5:Z3784395820;42:04200:8:Z3855618021;
O=C1NCC(O)C(=O)N1,29,42:04200:3:Z3463419973;42:04204:8:Z3463311174;42:04209:9:Z3463338134;
Fc1ccc2[nH]cc(Cl)c2c1,162,42:04200:3:Z4053927802;42:04201:3:Z4353145304;42:04201:3:Z2187429227;
O=S1(=O)CC2CC1CN2,336,42:04200:3:Z4116233468;42:04201:0:Z2299567334;42:04201:1:Z2362070177;
CC1(C)CCc2[nH]c(=O)ccc2C1,100,42:04200:3:Z2781373259;42:04202:6:Z1481396710;42:04202:7:Z1481273073;
O=C1NC2CCC1CC2,236,42:04200:3:Z4081922439;42:04200:9:Z4068311973;42:04201:4:Z4073537520;
O=C1NCCn2nccc21,443,42:04200:3:Z3091928083;42:04200:4:Z3524222538;42:04200:8:Z3205437730;
C1CCC2(CCOC2)NC1,211,42:04200:3:Z3091928083;42:04200:8:Z3317896298;42:04201:1:Z3619554587;
C1=CNCC1,326,42:04200:3:Z4209850819;42:04200:5:Z4506894588;42:04200:5:Z4562831765;
CC1(C)CCNCCS1=O,358,42:04200:3:Z3471413495;42:04201:1:Z3202080853;42:04201:2:Z4194634924;
c1ccc2c(c1)nc1n2CCN1,81,42:04200:3:Z2968824933;42:04200:3:Z2254547458;42:04200:3:Z1081545328;
CC1=CCCCC1,180,42:04200:3:Z5006284850;42:04200:6:Z5006248418;42:04201:6:Z5005617367;
Fc1cccc2ccsc12,84,42:04200:3:Z2474084507;42:04200:8:Z3574279789;42:04206:9:Z1378657688;
CC1CCNCC1O,680,42:04200:3:Z4602991672;42:04200:3:Z4602316398;42:04200:9:Z3601734575;
Cc1cccn2nccc12,232,42:04200:3:Z3316016920;42:04200:6:Z4385892249;42:04201:0:Z4246930801;
C1CC2NCCSC2C1,319,42:04200:3:Z1802841159;42:04200:7:Z2930794250;42:04201:1:Z2930423042;
O=C1CSc2ccc(Cl)cc2N1,97,42:04200:3:Z1020473642;42:04202:3:Z2282805097;42:04202:6:Z199832744;
C1CC2CC1C1CNC21,136,42:04200:3:Z4392208418;42:04200:5:Z3842538265;42:04202:6:Z2437479598;
CC1CCC(C)(C)CN1,143,42:04200:3:Z4042091520;42:04200:4:Z3916535476;42:04200:8:Z4508746145;
FC1(F)CCC2CCCC2C1,174,42:04200:3:Z4165059205;42:04202:7:Z4219655039;42:04203:8:Z3873213799;
c1cc2c(nn1)CCC2,404,42:04200:3:Z4394807483;42:04200:8:Z4445134667;42:04201:0:Z1983693279;
c1cn2nnnc2cn1,97,42:04200:3:Z4475392051;42:04201:3:Z3049699607;42:04201:5:Z2414678189;
Clc1ccnc2c1NCC2,202,42:04200:3:Z4353296602;42:04201:4:Z4394518701;42:04201:7:Z4394518558;
