fragment_smiles,occurences,example_ligands
CC1=CC(C)n2ncnc2N1C,37,20:02003:5:Z1843086992;20:02009:1:Z1873512969;20:02012:3:Z4735168308;
Fc1cc(F)c2c(c1)NCCO2,26,20:02003:6:Z2477052069;20:02009:6:Z2477049546;20:02028:9:Z4216740829;
O=C1NS(=O)(=O)c2cc(F)ccc21,19,20:02003:6:Z2832930853;20:02003:6:Z2017021208;20:02007:3:Z3860413265;
Cc1ccc2nc(C)n(C)c2n1,39,20:02003:6:Z3986670843;20:02007:1:Z3833551348;20:02007:6:Z3842602479;
C=c1sc(=C)n(C)c1=O,3,20:02003:6:Z45933771;20:02028:5:Z1528294024;20:02070:8:Z2982098542;
Cc1c(F)ccc2c(=O)cc[nH]c12,3,20:02003:6:Z5000049406;20:02039:4:Z4999931626;20:02084:4:Z5000497931;
Cc1cc(C)n2nc(C)cc2n1,26,20:02003:6:Z3776181617;20:02014:5:Z3179417898;20:02017:0:Z3795639212;
O=c1[nH]c2c(s1)CCCCC2,19,20:02003:6:Z2364900312;20:02009:2:Z2364900204;20:02009:8:Z1192216415;
C1CCN2CC3CNCC(C3)C2C1,73,20:02003:6:Z4871133517;20:02003:9:Z4834814619;20:02004:3:Z4871127719;
Nc1ncnc(Cl)n1,65,20:02003:6:Z2438427723;20:02004:9:Z2951610949;20:02005:4:Z2161530476;
CC12CC(C1)C1(CNC1)O2,18,20:02003:6:Z4448083246;20:02003:6:Z4210950250;20:02017:4:Z4210932750;
CC1CC(=O)c2cccc(F)c21,12,20:02003:6:Z352206362;20:02013:9:Z1446870102;20:02022:3:Z2720550081;
Clc1ccc2ncnn2c1,29,20:02003:6:Z1504919631;20:02013:5:Z3811266359;20:02013:7:Z2474262097;
CC1(C)CCCC1(C)C,39,20:02003:6:Z3639902970;20:02003:6:Z3639902905;20:02003:6:Z3639918998;
c1ccc2c(c1)NCC21CCCC1,36,20:02003:6:Z2834651907;20:02005:0:Z1359849186;20:02009:4:Z1360024405;
NC1CCCCc2ccccc21,9,20:02003:6:Z3831550695;20:02015:6:Z3484515725;20:02027:4:Z3777142913;
CN1CCNS(=O)(=O)CC1,40,20:02003:6:Z3767834749;20:02004:9:Z4216375282;20:02005:0:Z4216373074;
Cc1nn(C)c(=O)[nH]c1=O,36,20:02003:6:Z4216868292;20:02005:3:Z4216871100;20:02013:1:Z3848185298;
c1ccc2c(c1)ncc1cncn12,33,20:02003:6:Z2700138814;20:02003:6:Z3394404666;20:02009:8:Z3561153033;
O=C1NCCCCCCNC2CCCC12,7,20:02003:6:Z3727371341;20:02003:6:Z2648560516;20:02045:0:Z2599815728;
O=S1(=O)CCC2(CCNCC2)CC1,69,20:02003:6:Z2199883783;20:02005:3:Z2229470679;20:02005:5:Z2210458960;
C1=NC2CCCCCC2N1,52,20:02003:6:Z3301947690;20:02005:1:Z3301947213;20:02005:3:Z3301946984;
CN1CCOCC12CNCOC2,60,20:02003:6:Z3611153430;20:02004:2:Z3611159738;20:02005:0:Z3611147960;
Cc1nc[nH]c(=O)c1C,81,20:02003:6:Z1838432327;20:02005:0:Z1838421877;20:02005:7:Z3243407715;
CC1=NNC(=O)C(C)C1,19,20:02003:7:Z2790114539;20:02019:2:Z2790068530;20:02033:7:Z3863472575;
c1cn2c(n1)CCNCCCCCC2,23,20:02003:7:Z4347469346;20:02003:7:Z4347467938;20:02010:6:Z4392255229;
Fc1cc2cc[nH]c2cc1F,104,20:02003:7:Z4298914365;20:02003:7:Z4281349793;20:02005:0:Z4203311482;
CC1(O)CCS(=N)(=O)CC1,128,20:02003:7:Z4422410551;20:02006:4:Z4422410897;20:02007:7:Z4477424624;
O=C1CCc2ccc(Cl)cc21,32,20:02003:7:Z4639443125;20:02005:1:Z4639060491;20:02005:7:Z4643089882;
CC1(C)CCc2ccsc2C1,30,20:02003:7:Z3510166768;20:02003:7:Z3509477808;20:02007:3:Z3714923284;
CC1(C)C(N)CC1O,29,20:02003:7:Z4421706902;20:02003:7:Z4421706891;20:02003:7:Z4459592106;
OC1CNc2ccc(F)cc2C1,68,20:02003:7:Z5018030622;20:02005:6:Z5018865229;20:02007:7:Z5024049016;
CN1CC2(CCCNC2)CC1=O,137,20:02003:7:Z3520842569;20:02003:8:Z3519342744;20:02004:1:Z4415262458;
Cc1cn2cc(Cl)ccc2n1,34,20:02003:7:Z1814700233;20:02005:6:Z2914527009;20:02005:9:Z4284714157;
O=c1[nH]nnc2ccccc12,91,20:02003:7:Z1882117272;20:02004:3:Z97250610;20:02007:3:Z2454656390;
OC12c3ccccc3CCC1C2(F)F,4,20:02003:7:Z3790582361;20:02021:0:Z3790545559;20:02080:7:Z4224203494;
Fc1cnc2ccccc2c1,55,20:02003:7:Z4174151414;20:02006:3:Z4174497718;20:02007:4:Z4174083301;
CC1CCCC2CN=CN12,44,20:02003:7:Z4133898851;20:02007:2:Z3790810509;20:02007:2:Z3790819605;
C1COC2(CCC3(CC2)OCCO3)CN1,11,20:02003:7:Z3622604526;20:02012:3:Z3561937865;20:02016:5:Z3533475826;
Cc1ccc2c(c1C)OCCC2,91,20:02003:7:Z3588127855;20:02003:7:Z3210092006;20:02005:3:Z4208923435;
Cn1cnc2c1CCOC2,138,20:02003:8:Z3294723149;20:02003:8:Z3384356481;20:02004:9:Z3092020553;
O=c1[nH]ncc2ccoc12,4,20:02003:8:Z2790005929;20:02038:6:Z2863960770;20:02039:6:Z4561834552;
c1ccc2c(c1)CCSCC2,59,20:02003:8:Z1436902115;20:02004:9:Z1731533731;20:02010:0:Z1440115522;
Cc1ncsc1Cl,78,20:02003:8:Z4332011171;20:02005:0:Z4654764607;20:02005:3:Z4332010383;
c1ccc2c(c1)NCC1CCC2C1,16,20:02003:8:Z4147341525;20:02005:7:Z4187310960;20:02020:4:Z4157654373;
Cc1nn(C)c2c1CCCN2,75,20:02003:8:Z4251580417;20:02004:5:Z4254359976;20:02005:3:Z4257070299;
Nc1ccnc2ncnn12,127,20:02003:8:Z3558191961;20:02003:9:Z3559569946;20:02004:4:Z3562114851;
C=C1CC2CCC(C1)N2C,1,20:02003:8:Z4209337722;
O=C1NS(=O)(=O)c2ccc(F)cc21,13,20:02003:8:Z1999781017;20:02013:8:Z1999781805;20:02014:0:Z2274818748;
c1nncc2c1CCNC2,18,20:02003:8:Z4227896194;20:02021:0:Z4227999042;20:02021:0:Z4227998261;
Cc1cnc2c(C)cccc2c1,30,20:02003:8:Z2274280478;20:02004:1:Z2615972043;20:02006:7:Z4169521054;
O=c1[nH]cnc2cc(O)ccc12,19,20:02003:8:Z1689190428;20:02011:0:Z1689188489;20:02014:6:Z2445729414;
Fc1cc(F)c2c(c1)NCCC2,35,20:02003:8:Z1362100070;20:02008:6:Z1132229208;20:02012:0:Z2863873277;
C1CCC2(C1)CCCC1(C2)OCCO1,8,20:02003:8:Z4252628153;20:02008:8:Z4255475633;20:02025:8:Z4258482135;
Cc1nc2scc(C)c2c(=O)[nH]1,27,20:02003:8:Z4032197883;20:02005:6:Z4128721737;20:02005:8:Z4128746856;
Oc1nccc2cnccc12,3,20:02003:8:Z4922815365;20:02022:1:Z4224158952;20:02037:8:Z4223556425;
CC1(C)CNc2cccnc2N1,35,20:02003:8:Z4870434074;20:02005:7:Z4870412465;20:02007:7:Z4870421617;
Cc1cc2ncsc2cc1F,38,20:02003:8:Z2987456992;20:02003:8:Z2987457016;20:02003:8:Z2987457446;
O=c1cnnc2scnn12,4,20:02003:8:Z80905042;20:02012:3:Z1715483191;20:02014:3:Z24594941;
O=C1CC2(C1)CC1(CCC1)C2,93,20:02003:9:Z5043567296;20:02008:4:Z5055279710;20:02010:1:Z5045503331;
Cc1c(F)cc(Cl)c2c1CCCN2,5,20:02003:9:Z3085983204;20:02020:6:Z4733622440;20:02033:5:Z2415465968;
Cn1ccn2nccc2c1=O,37,20:02003:9:Z3805768243;20:02006:7:Z3776309404;20:02009:4:Z3784852535;
Oc1cn[nH]c1,63,20:02003:9:Z2033554431;20:02003:9:Z2032267906;20:02003:9:Z2851877555;
Fc1ccc(F)c2c1CCCO2,159,20:02003:9:Z2829128749;20:02003:9:Z2829124690;20:02007:1:Z2188064322;
c1cnc2c(c1)NCCN2,103,20:02003:9:Z3053835532;20:02004:3:Z3053836730;20:02004:9:Z3053837450;
Fc1cc(Cl)c2ocnc2c1,13,20:02003:9:Z1728408374;20:02024:5:Z1728410639;20:02033:0:Z1729871032;
CC1(C)CNCc2cn[nH]c21,137,20:02003:9:Z4313241967;20:02005:6:Z3370677665;20:02006:7:Z4276346705;
O=c1cc(Cl)[nH]c(=O)[nH]1,38,20:02003:9:Z4216101432;20:02006:5:Z5058319856;20:02009:7:Z1613650844;
Cc1cc2cc[nH]c2cc1F,14,20:02003:9:Z2770404816;20:02008:6:Z2784801226;20:02014:3:Z2784801884;
CC1CNc2cccc(Cl)c2O1,45,20:02003:9:Z2493635848;20:02009:9:Z1997624592;20:02011:0:Z1833092114;
C=C1CCC(F)(F)CC1,26,20:02003:9:Z4387199183;20:02005:3:Z4387201408;20:02006:8:Z4387197043;
c1ccc2c(c1)CC1(CCNC1)C2,48,20:02003:9:Z3299197922;20:02009:5:Z3391513737;20:02013:3:Z2271576153;
c1cnnnc1,11,20:02003:9:Z3523232210;20:02008:2:Z4223530792;20:02019:6:Z2905416111;
OC1CC2N=CNC2C1,45,20:02003:9:Z3301945269;20:02005:9:Z3301946787;20:02008:4:Z4001737794;
O=c1cccc2n1CCCCC2,50,20:02003:9:Z4174547622;20:02005:2:Z4329527102;20:02006:9:Z4177656608;
C1CC2(C1)OC1CC2C1,45,20:02003:9:Z3386179400;20:02004:3:Z4079965524;20:02008:6:Z3651615290;
CC1CNc2ccccc2C1=O,23,20:02004:0:Z4344815456;20:02004:0:Z4344830578;20:02004:8:Z4344820685;
Cn1nc2ccccc2n1,52,20:02004:0:Z4137603063;20:02004:0:Z3822828075;20:02009:2:Z3621221516;
NC1CC2(C1)NCCN1CCCC12,32,20:02004:0:Z3040148432;20:02007:7:Z4004830387;20:02015:7:Z3040104120;
O=c1[nH]ccc2cnccc12,10,20:02004:0:Z2852762689;20:02021:5:Z4526237114;20:02035:7:Z2852763894;
Oc1c(Cl)cccc1Cl,2,20:02004:0:Z3094274497;20:02046:7:Z2863982014;
Clc1cccc2ccncc12,101,20:02004:0:Z3381901600;20:02004:4:Z4210153196;20:02005:8:Z3790378721;
O=c1[nH]ncn2nccc12,57,20:02004:0:Z3494095806;20:02005:2:Z3500136402;20:02005:7:Z3343125224;
c1ncc2c3c(sc2n1)CCCC3,55,20:02004:0:Z1082768864;20:02013:1:Z2615684267;20:02015:7:Z2763756430;
C=C1CCc2ccccc21,4,20:02004:0:Z3505638394;20:02021:2:Z4224168649;20:02078:2:Z3506045052;
Cc1cc(Cl)cc2cc[nH]c12,40,20:02004:0:Z2184654989;20:02008:2:Z1690377374;20:02012:2:Z1690219757;
c1cc2n(c1)CCNC21CCC1,35,20:02004:0:Z4214201810;20:02004:0:Z4214860914;20:02012:4:Z4591684250;
CN1c2ccccc2NS1(=O)=O,10,20:02004:0:Z2614230019;20:02007:4:Z2993836507;20:02027:3:Z3499969325;
Nc1ccc2ccc(=O)[nH]c2n1,4,20:02004:0:Z1838448705;20:02004:0:Z1872085619;20:02018:4:Z26388892;
C=C1CCCCC1,23,20:02004:0:Z3347483440;20:02011:3:Z2390636662;20:02011:8:Z4562266885;
c1cc2c3c(c1)CNCC3CCC2,44,20:02004:0:Z3393884990;20:02011:7:Z4230766673;20:02013:1:Z3519242116;
c1cnc2sccc2n1,63,20:02004:0:Z3698840589;20:02009:8:Z3671237497;20:02009:8:Z3670332255;
CC1(C)CCC(C)(C)NC1,120,20:02004:0:Z2717974478;20:02004:9:Z5059776879;20:02006:3:Z2717974589;
CC1CCCc2sccc21,50,20:02004:0:Z2285729601;20:02005:3:Z2285711916;20:02010:5:Z2351421355;
O=C1CC2(CCN1)CCOC2,59,20:02004:0:Z4669120291;20:02006:6:Z3357898157;20:02007:2:Z3442469188;
Cn1c(Cl)nc2nc(Cl)ncc21,100,20:02004:1:Z4024622630;20:02004:3:Z4026108163;20:02006:3:Z4025669950;
Cc1cnc(C)c(=O)[nH]1,34,20:02004:1:Z4526239228;20:02005:7:Z4526240321;20:02006:4:Z4526237404;
CC1(C)CCc2ccccc2CC1,15,20:02004:1:Z4910360155;20:02004:1:Z4207086975;20:02011:8:Z1994304339;
Cc1ccc(C)c2[nH]ccc12,49,20:02004:1:Z4302970824;20:02005:9:Z4467192140;20:02006:4:Z4304701185;
Cc1ccc2c(C)cccc2n1,2,20:02004:1:Z2010638715;20:02066:1:Z1815537761;
O=C1COc2ccccc21,25,20:02004:1:Z2721906365;20:02004:6:Z2614134608;20:02014:6:Z3253985364;
CC1(C)Nc2ccccc2C1N,5,20:02004:1:Z2776456133;20:02005:2:Z2776460013;20:02034:5:Z2776459865;
CC1(C)CCc2ccccc2N1,35,20:02004:1:Z2323949254;20:02007:5:Z4239230209;20:02008:4:Z2789699708;
O=c1[nH]cnc2c(F)c(F)ccc12,13,20:02004:1:Z3996163685;20:02026:9:Z4341518401;20:02037:5:Z4000128078;
O=C1CCCCc2ocnc21,19,20:02004:1:Z4369630591;20:02009:4:Z4369633518;20:02012:8:Z4369634491;
O=c1[nH]c2cnccc2o1,19,20:02004:1:Z4187934967;20:02019:9:Z4187932179;20:02020:2:Z4187933716;
Cc1cccc2c1NC(=O)C2(C)C,6,20:02004:1:Z3506727020;20:02005:2:Z2618109531;20:02011:4:Z4922800737;
O=S1(=O)CCNC2CCOCC21,68,20:02004:1:Z2601339490;20:02004:5:Z2778899705;20:02005:8:Z4436865700;
Fc1ccc(Cl)c2c1NCCC2,30,20:02004:1:Z4373700700;20:02004:9:Z1882315939;20:02009:3:Z4373700664;
Cc1cc2cc(Cl)ccc2s1,18,20:02004:1:Z2443966640;20:02014:4:Z2370686959;20:02019:7:Z1378137330;
CC1CCc2ncccc2N1,49,20:02004:1:Z4649900576;20:02004:6:Z4923235145;20:02007:2:Z4649907880;
Cc1cn2nncc2cn1,17,20:02004:2:Z3637622135;20:02012:5:Z4216217922;20:02013:2:Z3637617551;
Cc1cc(C)c2c(c1)CCCN2,16,20:02004:2:Z2147604053;20:02006:0:Z2672430117;20:02006:0:Z2672430133;
CC1(C)CNc2ccccc2O1,44,20:02004:2:Z1738487045;20:02009:7:Z4112443882;20:02010:7:Z1459215301;
O=c1[nH]ccc2nccnc12,13,20:02004:2:Z2721906648;20:02012:0:Z3633853025;20:02017:5:Z4080654397;
CC1CCc2[nH]c(=O)sc2C1,24,20:02004:2:Z1171235410;20:02004:3:Z5058312624;20:02008:3:Z1838993176;
CC1(C)CNCc2ccc(F)cc21,31,20:02004:2:Z4401624085;20:02007:0:Z4390223909;20:02013:9:Z4401625284;
Cc1ccc(O)cc1Cl,11,20:02004:2:Z2629324091;20:02010:2:Z2646834433;20:02016:1:Z2599422092;
c1ccc2c(c1)CCc1cnoc1-2,7,20:02004:2:Z2947371391;20:02007:9:Z2948948566;20:02021:4:Z2923857572;
Cn1cc(F)c(=O)[nH]c1=O,30,20:02004:2:Z4216339051;20:02007:8:Z4216336063;20:02008:2:Z4216337659;
CC1(C)CC2CCCNC21,125,20:02004:2:Z3793827294;20:02004:6:Z2860247912;20:02005:6:Z3350592862;
CC1CCNCC12CCCCC2,53,20:02004:2:Z2492254399;20:02005:4:Z2636236735;20:02008:1:Z1694427653;
CC1C(C)C12NC(=O)CNC2=O,2,20:02004:2:Z4208560386;20:02019:7:Z4208560563;
c1ncc2c3c(sc2n1)CCC3,104,20:02004:2:Z277167496;20:02004:4:Z2111904318;20:02006:8:Z4341948790;
NC1CC2COCC(C1)C2,69,20:02004:2:Z3119780743;20:02004:2:Z2503967126;20:02004:2:Z2606859318;
c1cc2c(cn1)NCCCC2,68,20:02004:2:Z4870907550;20:02005:0:Z4870907814;20:02005:2:Z4870901872;
CC1Cn2cccc2C(=O)N1,40,20:02004:2:Z3790562785;20:02004:2:Z3790562782;20:02006:4:Z3790571471;
Nc1cccs1,23,20:02004:2:Z5022069474;20:02008:5:Z3239709910;20:02027:0:Z3240071695;
CC1CCc2ccccc2C(=O)C1,5,20:02004:2:Z4224164364;20:02016:1:Z4082204036;20:02016:2:Z2904315435;
Clc1cc(Cl)c2c(c1)OCCC2,7,20:02004:2:Z1676003416;20:02018:0:Z1676001304;20:02028:6:Z2311935596;
Cc1ccc2c(=O)[nH]n(C)c2n1,28,20:02004:2:Z2284893395;20:02005:0:Z4182084587;20:02007:4:Z395457716;
O=c1[nH]ccc2[nH]cnc12,5,20:02004:2:Z4224024229;20:02013:3:Z4453188383;20:02031:3:Z4387205233;
Cc1nc2c3c(ccc2[nH]1)NCCC3,4,20:02004:2:Z3584774378;20:02031:8:Z4317356804;20:02038:0:Z3584776484;
Clc1ccc(Cl)c2c1CCCN2,9,20:02004:2:Z3085725609;20:02017:9:Z4842568361;20:02017:9:Z4842568354;
Fc1c(Cl)ccc2c1NCCC2,13,20:02004:2:Z2326166432;20:02008:1:Z2673667688;20:02020:9:Z4416216830;
O=C1NCC2(CCCNCC2)N1,92,20:02004:2:Z4271596672;20:02007:6:Z4236568145;20:02007:9:Z4271605468;
O=c1occc2ccc(Cl)cc12,14,20:02004:2:Z4351611540;20:02004:2:Z4298401115;20:02007:9:Z4298540645;
Cc1cc2ocnc2c(C)n1,5,20:02004:2:Z4210154576;20:02023:7:Z4210153647;20:02053:3:Z4210154749;
Cc1oc2ccccc2c1C,57,20:02004:2:Z3544832236;20:02007:4:Z4099565184;20:02008:9:Z1730007793;
c1ccc2c(c1)cc1n2CCCNC1,17,20:02004:2:Z3077135625;20:02006:6:Z4213747394;20:02010:7:Z2097939975;
CC1CNc2cccnc2O1,100,20:02004:3:Z1787408637;20:02004:7:Z4114513605;20:02007:2:Z1587957696;
CC1C=NNC(=O)C1,18,20:02004:3:Z2789922979;20:02005:1:Z2790073652;20:02012:8:Z2789944063;
Cn1cnnc1Cl,2,20:02004:3:Z4223807355;20:02032:7:Z4297316289;
Cc1cccc(N)n1,105,20:02004:3:Z4387107674;20:02005:4:Z4208795728;20:02005:9:Z3368771001;
O=S1(=O)NC2C(O)C3CC2C1C3,18,20:02004:3:Z3800219550;20:02014:7:Z4341492241;20:02018:2:Z2898403264;
C1CC2(CCO1)OC1CC2C1,8,20:02004:3:Z3510855782;20:02021:3:Z3646420948;20:02036:7:Z4055667973;
Clc1cc(Cl)c2c(c1)CCCN2,13,20:02004:3:Z1608529788;20:02014:4:Z1505166654;20:02026:5:Z1505166259;
O=S1(=O)CCNCC12CCCCC2,71,20:02004:3:Z4262437669;20:02004:5:Z3363709305;20:02007:3:Z2898960451;
Oc1ccc2[nH]ncc2c1,79,20:02004:3:Z4310629088;20:02006:1:Z4312047365;20:02006:3:Z4310854372;
C1CCNC2(CC1)CCNCC2,65,20:02004:3:Z4156866677;20:02011:8:Z3808393595;20:02013:0:Z3799380094;
Cc1cc(C)c2c(C)csc2n1,36,20:02004:3:Z1384006596;20:02004:5:Z2407847067;20:02004:5:Z2141775077;
c1c2c(cc3c1OCCO3)CCC2,29,20:02004:3:Z3350571360;20:02009:8:Z1438872514;20:02015:5:Z1582618221;
Cn1ncc(=O)n(C)c1=O,9,20:02004:3:Z3563897980;20:02004:3:Z1397664095;20:02026:6:Z4122251636;
O=c1[nH]c(=O)c2ncccc2[nH]1,30,20:02004:4:Z1528529696;20:02007:3:Z4208219784;20:02020:6:Z1528492319;
C1CC2CC(C1)CC1(C2)OCCO1,22,20:02004:4:Z4230990334;20:02012:9:Z4233108129;20:02020:8:Z4210343763;
Cc1cc(=O)[nH]c2c(C)cccc12,16,20:02004:4:Z2898214118;20:02019:5:Z4526226403;20:02024:2:Z4027992367;
NC1CCC(O)C1O,97,20:02004:4:Z4206803355;20:02004:7:Z4203487955;20:02005:4:Z4206128948;
Cc1ccc2c(Cl)cccc2n1,20,20:02004:4:Z3594364152;20:02009:5:Z3524047375;20:02009:8:Z4154866031;
O=c1cc2c(n[nH]1)CCOC2,73,20:02004:4:Z1233293020;20:02006:6:Z1815353408;20:02008:5:Z4325989457;
O=C1Cc2cc(Cl)ccc2N1,27,20:02004:4:Z4135503838;20:02005:9:Z4475953071;20:02005:9:Z4136648249;
Cn1cnc2c1CCNC21CCNC1,11,20:02004:4:Z3829692249;20:02004:4:Z4055859644;20:02009:5:Z3493771322;
Cc1ccn2ncnc2c1,86,20:02004:5:Z2872189698;20:02005:8:Z2869107864;20:02006:1:Z2872194757;
O=C1NCC(=O)N2CCCC12,18,20:02004:5:Z2783839250;20:02005:2:Z2783841439;20:02017:4:Z4208556125;
Cc1ccc(F)c2[nH]ccc12,57,20:02004:5:Z2708838656;20:02007:8:Z3908389865;20:02007:8:Z3898947947;
FC12CCCC(CCC1)C2,17,20:02004:5:Z3858054720;20:02008:5:Z4208616731;20:02019:6:Z4214344714;
O=C1CCNC2(CN1)COC2,59,20:02004:5:Z2843022232;20:02007:0:Z3313864672;20:02007:6:Z2843017089;
Cc1nn2cnnc2nc1O,22,20:02004:5:Z2274219862;20:02005:3:Z1838371120;20:02021:9:Z1209501504;
c1ncc2c(n1)OCCO2,28,20:02004:5:Z5047753905;20:02004:5:Z5047755481;20:02005:2:Z5047765957;
Fc1cc(F)c2c(c1)CCCN2,53,20:02004:5:Z1308155967;20:02008:0:Z4193634885;20:02012:2:Z1018059382;
O=C1NNCc2ccccc21,20,20:02004:5:Z3345189706;20:02005:8:Z3345190133;20:02013:1:Z3345190557;
Cc1nn2cccnc2c1Cl,33,20:02004:5:Z1556290801;20:02006:7:Z1558353874;20:02006:8:Z1737999908;
c1cnc2c(c1)N1CCCC1CNC2,28,20:02004:5:Z2957083207;20:02011:1:Z3878144808;20:02011:3:Z3393803311;
O=C1NCC2CCCCN12,61,20:02004:6:Z3132616407;20:02005:1:Z3793433206;20:02005:5:Z2647261416;
Cc1cccc2ncn(C)c12,39,20:02004:6:Z1576944067;20:02004:9:Z2438900318;20:02010:6:Z4281810652;
Cc1ncnc2ccc(F)cc12,6,20:02004:6:Z4344521682;20:02004:6:Z4344521002;20:02028:7:Z4653229117;
CC1CCN2C=NCC2C1,42,20:02004:6:Z3301926005;20:02008:1:Z3301925262;20:02013:0:Z4075841826;
Oc1ncccn1,84,20:02004:6:Z2982743866;20:02004:6:Z2982731429;20:02004:6:Z3576410802;
c1cnc2c(c1)N1CCC(C1)N2,43,20:02004:6:Z4364828577;20:02005:8:Z4364835895;20:02007:9:Z4132738531;
Fc1c(Cl)ccc2ccoc12,38,20:02004:6:Z4407210315;20:02006:1:Z4404235585;20:02018:5:Z4404786945;
Cc1cc2c(=O)[nH]cnc2cc1F,21,20:02004:6:Z2991609682;20:02006:4:Z1651282884;20:02013:0:Z1913730960;
O=S1(=O)CCNc2ccccc2C1,44,20:02004:6:Z4402166878;20:02005:8:Z4394886757;20:02005:8:Z4402167665;
CN1CNc2cc(Cl)ccc2C1=O,7,20:02004:6:Z2830880106;20:02007:8:Z2351285968;20:02014:0:Z729952462;
Cc1cccc2c1NC(=O)NS2(=O)=O,5,20:02004:6:Z3341574982;20:02008:5:Z2769251046;20:02026:3:Z2769250341;
CC1(C)CNCc2cccc(F)c21,38,20:02004:6:Z4314941914;20:02007:4:Z4315529526;20:02008:7:Z4329427257;
CN1CCn2nccc21,21,20:02004:6:Z2998172917;20:02005:6:Z4169249402;20:02010:3:Z2998118760;
CN1CNC2(CCCCC2)C1=O,15,20:02004:7:Z3996172337;20:02015:6:Z3254023711;20:02016:4:Z2351336490;
O=C1CCC2CN1CCO2,32,20:02004:7:Z3861503165;20:02006:0:Z3575036698;20:02007:7:Z4315361329;
O=c1[nH]cnc2cc(F)c(F)cc12,27,20:02004:7:Z2445729092;20:02010:8:Z1956677505;20:02012:4:Z1815464272;
O=C1CCCc2cc(Cl)ccc2N1,17,20:02004:7:Z3358914525;20:02007:6:Z3359309097;20:02016:8:Z2792437985;
Clc1cccc2ncsc12,23,20:02004:7:Z1883301657;20:02007:7:Z1883298486;20:02015:2:Z4375809312;
Cc1cnc2c(c1)NCCN2C,56,20:02004:7:Z4044619244;20:02005:3:Z4132811144;20:02010:5:Z4285276410;
Cc1cccc2c(=O)[nH]cnc12,64,20:02004:7:Z2442252208;20:02006:4:Z2275068656;20:02008:8:Z2101239248;
CC1=Cc2ccccc2S1(=O)=O,15,20:02004:7:Z4360817236;20:02006:4:Z4275123139;20:02020:2:Z4275134347;
c1ccc2c(c1)CCC1(CCCNC1)O2,6,20:02004:7:Z2719617789;20:02012:4:Z2706939655;20:02024:4:Z2706942417;
Cc1cccnc1O,28,20:02004:7:Z3347028407;20:02010:3:Z3347028327;20:02010:5:Z3347317833;
CC1CCc2ccsc2S1(=O)=O,45,20:02004:7:Z2184995142;20:02007:3:Z4608621083;20:02014:3:Z3774481217;
Cc1ncc2cnccn12,10,20:02004:7:Z3506036008;20:02007:7:Z3506092374;20:02025:4:Z4224212474;
O=C1CC2CCCCC2=NN1,14,20:02004:7:Z2789964233;20:02006:1:Z2789951515;20:02008:3:Z2789981098;
OC1CCc2n[nH]cc2C1,43,20:02004:7:Z3339576536;20:02006:3:Z2852646293;20:02006:6:Z2852645234;
Cc1cc(F)c2c(c1)NCC2,42,20:02004:8:Z3830332586;20:02012:0:Z4059560777;20:02015:8:Z3519622510;
Fc1cc2c(cc1Cl)CCC2,27,20:02004:8:Z2698838986;20:02006:5:Z3508969193;20:02013:8:Z3362873235;
O=C1CNC(=O)C2(CCC2)N1,10,20:02004:8:Z4208555121;20:02025:7:Z4610053349;20:02041:0:Z4208534675;
CC1(C)Cc2ccc(F)cc2C1,10,20:02004:8:Z4252785374;20:02023:3:Z4251808221;20:02023:3:Z4415838125;
O=C1CCC2(CCCC2)N1,44,20:02004:8:Z2444202743;20:02005:5:Z3381850513;20:02008:2:Z2444196606;
Cc1ccc2c(c1F)NCCC2,48,20:02004:8:Z2326380760;20:02007:5:Z4132421165;20:02008:7:Z2326381342;
CC1(C)C2CCCC1C2,77,20:02004:8:Z4482595292;20:02005:7:Z4482508886;20:02006:2:Z4482019615;
OC1C=CCCC1,61,20:02004:8:Z4224152617;20:02004:8:Z4224152641;20:02013:9:Z4223206585;
CC1(C)CC(C)(C)CC2(CCN2)C1,5,20:02004:8:Z4276381292;20:02008:7:Z4248667275;20:02014:4:Z4248671866;
O=C1NS(=O)(=O)C2CCCCC12,24,20:02004:8:Z3513682625;20:02011:4:Z3513675203;20:02017:3:Z3513670103;
O=C1Cc2cccc(Cl)c2N1,5,20:02004:8:Z4922802362;20:02017:4:Z3512060361;20:02021:7:Z3505961967;
Cc1nc2c(F)cccc2cc1O,3,20:02004:8:Z4348359023;20:02059:6:Z4348376110;20:02094:5:Z4350118542;
Cc1nc2[nH]ccc(=O)n2n1,32,20:02004:8:Z4128584807;20:02008:1:Z4127265916;20:02012:3:Z4129232642;
O=c1[nH]c(=O)c2ccc(F)cc2[nH]1,16,20:02004:8:Z1503930821;20:02016:9:Z4080774607;20:02027:5:Z4080755940;
O=c1[nH]c(=O)c2cc(Cl)c(Cl)cc2[nH]1,3,20:02004:8:Z4080766886;20:02042:1:Z4080739692;20:02077:0:Z4080767688;
OC1CCNc2ncccc21,58,20:02004:8:Z4224875053;20:02006:7:Z4224871660;20:02010:2:Z4224874361;
O=S1(=O)N=C2CCNCC2=CN1,28,20:02004:8:Z3583579781;20:02009:9:Z3583576859;20:02012:0:Z3583575798;
Cc1cc(=O)c2ccccc2[nH]1,7,20:02004:8:Z2898222150;20:02005:3:Z2898223410;20:02050:0:Z2993824293;
CC1CNc2cc(Cl)ccc2SC1,13,20:02004:8:Z4375320152;20:02008:1:Z2813379646;20:02008:1:Z4375320099;
