fragment_smiles,occurences,example_ligands
O=C1CCNCC1,163,84:08400:3:PV-003671963990;84:08400:3:PV-003671963992;84:08400:9:PV-006012728090;
CN1CCC2(CCNC2)C1,29,84:08400:3:PV-002277744529;84:08401:6:PV-006013449375;84:08403:2:PV-002952570041;
O=c1[nH]c2c(c(=O)[nH]1)CNC2,165,84:08400:3:PV-002952183142;84:08400:7:PV-003672111207;84:08400:9:PV-006012757023;
O=c1[nH]c(=O)c2ccccc2[nH]1,300,84:08400:3:PV-002952183175;84:08400:8:PV-002952252169;84:08400:9:PV-002381264788;
Cc1cccc2c1CCC2,587,84:08400:3:PV-003671964342;84:08400:4:PV-002952196304;84:08400:6:PV-002952224297;
Nc1nc2ccccn2n1,188,84:08400:3:PV-002952183223;84:08400:7:PV-003672088499;84:08401:5:PV-002952337515;
Cc1nc2cccnc2s1,169,84:08400:3:PV-003671964825;84:08400:4:PV-003671984113;84:08402:1:PV-002952419970;
C1CC2CC(CO2)N1,36,84:08400:3:PV-002952183474;84:08403:0:PV-002952542035;84:08407:6:PV-003674459102;
Cn1ncc2c1CCNC2,184,84:08400:3:PV-003671965215;84:08400:3:PV-002952183526;84:08400:3:PV-003671965216;
Cc1ncc2c(C)c(C)sc2n1,38,84:08400:3:PV-002952183561;84:08401:9:PV-002952389746;84:08402:2:PV-002952438296;
c1cnc2c(c1)CCCN2,333,84:08400:3:PV-002952183561;84:08401:1:PV-003672221164;84:08401:3:PV-002952319198;
C1=CCCCC1,729,84:08400:3:PV-003671965443;84:08400:5:PV-003672046255;84:08400:5:PV-003672046256;
Fc1ccncc1,338,84:08400:3:PV-003671965492;84:08400:5:PV-002952210026;84:08400:6:PV-003672073427;
Cc1cn2ccnc2s1,902,84:08400:3:PV-003671965674;84:08400:7:PV-003672094971;84:08400:7:PV-006012601161;
Cc1ccc2[nH]cc(Cl)c2c1,51,84:08400:3:PV-003671965762;84:08400:3:PV-003671965763;84:08402:7:PV-002952503392;
CN1CCC2(CC1)CNCCO2,12,84:08400:3:PV-003671965876;84:08403:8:PV-002329569538;84:08426:5:PV-006038659600;
Clc1ncccn1,549,84:08400:3:PV-001899295775;84:08401:2:PV-006012968556;84:08401:3:PV-002952316498;
Cc1cc(=O)[nH]n1C,20,84:08400:3:PV-002277744645;84:08400:3:PV-002329497713;84:08400:3:PV-003671965978;
Oc1cc(F)ccc1F,179,84:08400:3:PV-003671966803;84:08400:4:PV-006012219207;84:08400:4:PV-006012219208;
Clc1cccn2cnnc12,65,84:08400:3:PV-002536490423;84:08407:9:PV-006019770275;84:08410:8:PV-006022744105;
CC1(C)CCC(N)C1,64,84:08400:3:PV-003671967210;84:08401:5:PV-003672365382;84:08402:5:PV-003672702421;
c1n[nH]c2c1COCC2,433,84:08400:3:PV-003671967268;84:08400:7:PV-003672103873;84:08401:9:PV-003672497998;
C1CNCC2(C1)CNCCO2,404,84:08400:3:PV-002952184337;84:08400:3:PV-002679737777;84:08400:9:PV-006012689407;
C1CCC2(CC1)COCCN2,88,84:08400:3:PV-003671967401;84:08403:0:PV-003672877100;84:08403:3:PV-003672993264;
C1CCN2CCCC2C1,818,84:08400:3:PV-002952184425;84:08400:3:PV-001341431489;84:08400:6:PV-002329502893;
C1CCC2NCCNC2C1,262,84:08400:3:PV-003671967657;84:08401:0:PV-003672207052;84:08402:0:PV-006013874809;
O=c1[nH]ccc2occc12,73,84:08400:3:PV-002952184511;84:08401:0:PV-002174256955;84:08401:7:PV-002174271963;
Fc1ccc2cccnc2c1,352,84:08400:3:PV-003671968256;84:08400:8:PV-003672124645;84:08401:5:PV-006013315963;
CC1(C)CC(O)C(O)CN1,183,84:08400:3:PV-003671968396;84:08401:7:PV-003672428898;84:08403:6:PV-003673074273;
c1nc2c(s1)CCCC2,919,84:08400:3:PV-003671968497;84:08400:6:PV-006012368241;84:08400:7:PV-002433003964;
c1cc2n(n1)CCOC2,265,84:08400:3:PV-003671968499;84:08401:3:PV-003672295830;84:08401:3:PV-003672301788;
Oc1nc2cnccc2[nH]1,206,84:08400:3:PV-003671968525;84:08400:4:PV-003671981033;84:08402:2:PV-002952432563;
c1cc2c(cn1)CCCN2,85,84:08400:3:PV-002952184839;84:08402:5:PV-002952470289;84:08402:5:PV-002952477256;
Fc1cnc2ccccn12,182,84:08400:3:PV-002952184865;84:08400:5:PV-003672014187;84:08401:1:PV-002952287229;
Cn1ccc2ccccc2c1=O,237,84:08400:3:PV-003671968640;84:08400:6:PV-002433001686;84:08401:1:PV-004079261194;
Cc1cc(Cl)on1,866,84:08400:3:PV-002952184941;84:08401:0:PV-002952271946;84:08401:1:PV-002952295783;
O=C1CSC2=NCCN12,85,84:08400:3:PV-002952184947;84:08404:0:PV-003673218072;84:08404:6:PV-004079589848;
Cn1c(Cl)nc2ccccc21,92,84:08400:3:PV-003671968874;84:08400:4:PV-002952196932;84:08400:6:PV-003672071138;
c1nc2cc3c(cc2[nH]1)OCO3,46,84:08400:3:PV-002484747482;84:08401:0:PV-002588257361;84:08401:6:PV-002952350921;
CC1(C)CCCC2(CCN2)C1,67,84:08400:3:PV-002952185029;84:08403:4:PV-002952589766;84:08403:8:PV-003673160561;
Nc1cnc(Cl)c(O)n1,103,84:08400:3:PV-003671969071;84:08401:3:PV-003672293869;84:08403:6:PV-003673071850;
OC1CCC2(CCNCC2)CC1,32,84:08400:3:PV-003671969071;84:08403:5:PV-006015347801;84:08405:7:PV-003673811736;
FC1(F)C2CC3C(C2)C31,65,84:08400:3:PV-003671969230;84:08400:3:PV-003671969231;84:08400:3:PV-003671969232;
CC1(C)OC2CCCC2O1,158,84:08400:3:PV-002329497915;84:08402:9:PV-002588296968;84:08405:0:PV-002952800055;
c1[nH]nc2c1CCCC2,519,84:08400:3:PV-002277744853;84:08400:4:PV-002952193955;84:08400:4:PV-006012180595;
Cc1cccc(N)n1,679,84:08400:3:PV-002952185233;84:08400:3:PV-003671971622;84:08400:4:PV-003671999395;
O=C1CCC=NN1,211,84:08400:3:PV-003671969643;84:08400:4:PV-006012227696;84:08401:6:PV-003672423490;
C1CCC2(C1)CNCC1(CCC1)O2,37,84:08400:3:PV-003671969792;84:08404:6:PV-002952756306;84:08409:7:PV-002953425130;
O=c1[nH]cnc2c1COCC2,131,84:08400:3:PV-002174243690;84:08402:7:PV-002226041013;84:08403:0:PV-003672894048;
Cc1cccn(C)c1=O,478,84:08400:3:PV-003671970144;84:08400:5:PV-003672035247;84:08401:2:PV-003672270385;
O=C1CCCc2ccccc2N1,228,84:08400:3:PV-003671970865;84:08400:6:PV-003672072750;84:08400:8:PV-002952254720;
O=c1ccoc2cc(F)ccc12,40,84:08400:3:PV-002952185923;84:08400:9:PV-002952261672;84:08401:9:PV-003672516738;
CC1(C)CNCc2ccoc2C1,81,84:08400:3:PV-003671971646;84:08402:4:PV-002952459465;84:08403:0:PV-002588298795;
Cc1cccnc1O,968,84:08400:3:PV-003671971653;84:08400:3:PV-003671971654;84:08400:3:PV-003671971655;
C1CCN2CCOCC2C1,345,84:08400:3:PV-003671971710;84:08401:0:PV-006012867772;84:08401:5:PV-006013366071;
Cc1ccc2occc2c1,552,84:08400:3:PV-002952186046;84:08400:4:PV-002952193195;84:08400:8:PV-003672134626;
O=c1[nH]cnc2c(F)cc(Cl)cc12,15,84:08400:3:PV-002952186113;84:08413:2:PV-002953888363;84:08414:6:PV-002954076477;
O=c1ccoc2ccccc12,350,84:08400:3:PV-002952186253;84:08401:0:PV-002952280273;84:08401:4:PV-002484771208;
Cc1c(Cl)ccc2ccoc12,45,84:08400:3:PV-001850800496;84:08400:4:PV-002484749380;84:08401:0:PV-002952271290;
O=c1[nH]c2cc(F)ccc2o1,220,84:08400:3:PV-003671972846;84:08400:8:PV-002381263647;84:08401:9:PV-006013734991;
c1ccc2c(c1)CCC21CNCCO1,19,84:08400:3:PV-003671972848;84:08409:0:PV-002588420077;84:08414:5:PV-002329786889;
CC1=CCNCC1,62,84:08400:3:PV-003671972881;84:08400:4:PV-003671985720;84:08402:6:PV-003672763618;
CC1OC2CC1C2,497,84:08400:3:PV-003671973787;84:08400:3:PV-003671976868;84:08400:4:PV-003671997144;
Cc1ccc(C)c2c1CCCO2,102,84:08400:3:PV-002536490827;84:08400:3:PV-002588243825;84:08401:6:PV-002952352614;
FC1(F)CC2CCC(C1)N2,15,84:08400:3:PV-002952186953;84:08410:0:PV-006021986058;84:08429:8:PV-006042064223;
c1cc2c(nn1)CCNC2,93,84:08400:3:PV-002952186958;84:08400:6:PV-002952220998;84:08401:3:PV-006013133140;
Oc1ccc(Cl)c(Cl)c1,284,84:08400:3:PV-002952187042;84:08400:9:PV-004079247358;84:08400:9:PV-002952267497;
Cc1nnc2n1CCC2,418,84:08400:3:PV-003671974532;84:08400:4:PV-002952192108;84:08401:0:PV-006012840568;
c1cc2c(nn1)CCC2,13,84:08400:3:PV-002952187197;84:08400:9:PV-003672160348;84:08407:7:PV-002953162317;
CC1(O)CCCNC1,33,84:08400:3:PV-003671974859;84:08402:8:PV-002952510143;84:08414:6:PV-002485039892;
O=c1[nH][nH]c(=O)[nH]1,270,84:08400:3:PV-002952187284;84:08400:4:PV-002952191218;84:08401:0:PV-003672205838;
Nc1nc(Cl)nc2[nH]cnc12,10,84:08400:3:PV-003671975727;84:08412:6:PV-003676139453;84:08415:4:PV-003677110601;
Nc1ccc2c(n1)CCCC2,83,84:08400:3:PV-002952187546;84:08403:4:PV-002952589610;84:08405:6:PV-002952884228;
CC1=CC(C)=NS(=O)(=O)N1,111,84:08400:3:PV-002952187574;84:08400:5:PV-004079212219;84:08402:2:PV-003672625610;
OC1COC2(CNC2)CC1O,156,84:08400:3:PV-003671976114;84:08400:9:PV-003672159423;84:08401:7:PV-003672441905;
c1nnn2c1COC1CNCC12,118,84:08400:3:PV-003671976182;84:08400:7:PV-003672100028;84:08401:4:PV-003672324119;
Cc1nccc2ccccc12,156,84:08400:3:PV-003671976226;84:08401:1:PV-003672221889;84:08401:7:PV-002536519570;
C1CC2(CCO1)OCCO2,23,84:08400:3:PV-002277745265;84:08402:2:PV-002952430526;84:08416:5:PV-002122827846;
Clc1cnc2ccsc2c1,140,84:08400:3:PV-003671976985;84:08400:3:PV-003671976986;84:08400:4:PV-002952190932;
O=c1[nH]c(=O)c2cc(F)c(F)cc2[nH]1,14,84:08400:3:PV-003671977194;84:08402:8:PV-002952514299;84:08418:7:PV-002954617624;
Clc1cnn2c1CNCC2,106,84:08400:3:PV-002484748000;84:08400:6:PV-006012363358;84:08402:3:PV-002484788796;
FC12CCC(CC1)C2,855,84:08400:3:PV-002952188195;84:08400:4:PV-002952192351;84:08400:4:PV-002952193787;
Oc1ccc2cc(F)ccc2n1,111,84:08400:3:PV-002952188195;84:08400:8:PV-002536500732;84:08401:2:PV-006012986684;
O=c1ccc2c([nH]1)CCSC2,58,84:08400:3:PV-002952188230;84:08400:5:PV-003672051276;84:08403:1:PV-003672911448;
CC1CC2(CCCCC2)CN1,174,84:08400:3:PV-003671977746;84:08400:3:PV-003671977747;84:08401:7:PV-003672446257;
C1CC2(CCN1)CNCCO2,436,84:08400:3:PV-003671977855;84:08400:4:PV-000597462991;84:08401:2:PV-006013048142;
NC1CCSC1,135,84:08400:3:PV-003671978362;84:08402:4:PV-003672688040;84:08403:1:PV-003672908221;
c1ccc2c(c1)CC1CC21,79,84:08400:3:PV-003671978647;84:08401:6:PV-003672418169;84:08401:8:PV-006013577154;
C1CCC2NCC2C1,283,84:08400:3:PV-003671978726;84:08400:8:PV-003672116953;84:08401:6:PV-003672416156;
CC1(C)OC2CCC1C2,72,84:08400:3:PV-003671978739;84:08403:4:PV-003673023279;84:08405:2:PV-006017160436;
CC1NCCC1O,408,84:08400:3:PV-003671978787;84:08400:3:PV-003671978788;84:08400:9:PV-003672163855;
Clc1cc2nc[nH]c2cc1Cl,126,84:08400:3:PV-003671978787;84:08400:3:PV-003671978788;84:08403:8:PV-002329568374;
Cc1nccc(N)n1,806,84:08400:3:PV-002536491132;84:08400:4:PV-002277746155;84:08400:8:PV-003672116997;
Nc1ncccc1O,347,84:08400:3:PV-003671978951;84:08400:9:PV-006012690639;84:08401:2:PV-006013103955;
NC1CCC2CCNC12,20,84:08400:3:PV-003671979236;84:08406:5:PV-006018352623;84:08414:0:PV-006026078748;
Oc1ccc2ccsc2n1,162,84:08400:3:PV-003671979338;84:08400:9:PV-002952267971;84:08402:5:PV-002952471098;
CC1(O)CC2CCC1C2,277,84:08400:3:PV-003671979461;84:08400:5:PV-003672019631;84:08400:5:PV-003672025056;
Cc1c(F)ccc2scnc12,53,84:08400:3:PV-002952189021;84:08401:1:PV-002952283240;84:08402:3:PV-002952453510;
CC1(C)CNC2COCC21,243,84:08400:3:PV-003671979567;84:08400:3:PV-003671979568;84:08400:3:PV-003671979569;
Cc1csc2nc[nH]c(=O)c12,95,84:08400:3:PV-003671979604;84:08401:6:PV-002952354120;84:08404:5:PV-002952731518;
O=c1ccc2cc(Cl)ccc2[nH]1,46,84:08400:3:PV-002952189128;84:08404:1:PV-002952685485;84:08405:5:PV-002329604275;
CN1CCCC1(C)C,228,84:08400:3:PV-003671979794;84:08400:8:PV-003672147478;84:08401:2:PV-003672277128;
CC1(C)Cc2ccc(F)cc2C1,22,84:08400:3:PV-002952189264;84:08411:2:PV-002953625332;84:08419:9:PV-002954770735;
Nc1ccc[nH]c1=O,158,84:08400:3:PV-002952189280;84:08400:8:PV-002952242242;84:08400:8:PV-003672116794;
Cn1c(=O)ccc2ccccc21,265,84:08400:3:PV-003671980643;84:08400:8:PV-002952246571;84:08401:4:PV-002484769887;
CC1(C)CCNCC(C)(C)N1,113,84:08400:3:PV-002536491244;84:08401:8:PV-002277774782;84:08401:9:PV-002952392080;
O=c1[nH]ncc2ncccc12,6,84:08400:4:PV-003671981022;84:08417:6:PV-003677866213;84:08430:6:PV-003682290199;
FC1(F)C2CCNCC21,112,84:08400:4:PV-003671981239;84:08400:4:PV-002952200191;84:08401:7:PV-006013557796;
CC1(C)CNCC(C)(C)C1,416,84:08400:4:PV-003671981373;84:08400:7:PV-002122505792;84:08400:8:PV-003672142134;
CC1CNc2cc(Cl)ccc2O1,42,84:08400:4:PV-002952189756;84:08402:8:PV-003672831990;84:08402:9:PV-003672846774;
Cc1cc(C)oc(=O)c1,553,84:08400:4:PV-003671981478;84:08400:4:PV-003671981479;84:08400:4:PV-003671994593;
Cc1csc2nccn12,781,84:08400:4:PV-002952189758;84:08400:5:PV-002952204124;84:08400:5:PV-001884989215;
CC1OCCC1O,36,84:08400:4:PV-002952189810;84:08404:0:PV-004079531878;84:08404:9:PV-003673545726;
Oc1cccnn1,102,84:08400:4:PV-002952189810;84:08402:2:PV-002226031293;84:08403:0:PV-002952536933;
CC1(C)CCC(C)(C)O1,607,84:08400:4:PV-003671981741;84:08400:5:PV-002381255765;84:08400:5:PV-003672028420;
O=C1Nc2ccccc2C1O,31,84:08400:4:PV-002588244308;84:08400:5:PV-002952204644;84:08403:0:PV-002952535120;
Nc1ncncc1Cl,29,84:08400:4:PV-003671982380;84:08401:2:PV-002952306443;84:08406:0:PV-003673911821;
O=C1NCCCCNCC1(F)F,75,84:08400:4:PV-003671982515;84:08400:4:PV-003671982516;84:08400:4:PV-003671992545;
Cc1cc(C)nc(C)n1,296,84:08400:4:PV-003671983104;84:08400:4:PV-003671983105;84:08400:5:PV-003672014653;
CC1CCC2(CCN2)CC1,76,84:08400:4:PV-002952190385;84:08400:6:PV-003672073908;84:08400:6:PV-002952225540;
Cc1cccc(C)c1Cl,414,84:08400:4:PV-002952190427;84:08400:7:PV-003672100361;84:08400:8:PV-003672125155;
OC1CC2CCC1CC2,63,84:08400:4:PV-002277745704;84:08403:0:PV-006014857366;84:08403:2:PV-002277803020;
CC1CC(C)(C)CN1,103,84:08400:4:PV-002952190508;84:08400:9:PV-004079243735;84:08401:3:PV-002277764125;
Cc1ccc(C)c2[nH]ccc12,84,84:08400:4:PV-002952190512;84:08400:4:PV-002952199435;84:08402:4:PV-006014249266;
Fc1cccc2c1CNC2,148,84:08400:4:PV-002952190580;84:08400:8:PV-002952253462;84:08401:2:PV-002952308677;
O=c1cc2ccccc2n[nH]1,19,84:08400:4:PV-002952190604;84:08410:3:PV-002953502636;84:08411:0:PV-002953595531;
Fc1ccc(F)c2ncccc12,105,84:08400:4:PV-003671983956;84:08400:8:PV-002952254094;84:08403:0:PV-006014918593;
CC1CNC(C)(C)C1,876,84:08400:4:PV-003671984096;84:08400:4:PV-003671984497;84:08400:5:PV-003672023705;
Cc1cc(C)c(C)cc1C,218,84:08400:4:PV-003671984184;84:08400:6:PV-003672073074;84:08400:7:PV-002952233282;
O=c1[nH]ccc2cccnc12,160,84:08400:4:PV-003671984485;84:08402:4:PV-003672677460;84:08403:3:PV-002952576448;
Cn1ccc(=O)c(O)c1,44,84:08400:4:PV-003671984512;84:08401:1:PV-002277760163;84:08402:4:PV-002952457760;
Nc1ccc2c(n1)CCC2,160,84:08400:4:PV-003671984512;84:08400:9:PV-004079243467;84:08402:1:PV-003672580363;
CC1CCS(=O)(=O)N1,221,84:08400:4:PV-003671984650;84:08401:5:PV-001677674535;84:08401:7:PV-003672430356;
C1CNCC2(C1)OCC1CC12,192,84:08400:4:PV-003671984847;84:08400:7:PV-003672111418;84:08401:7:PV-003672441432;
CC1CCC(C)C1(C)C,446,84:08400:4:PV-001467995517;84:08400:6:PV-000455338269;84:08401:2:PV-006012968584;
Cc1cnccc1O,953,84:08400:4:PV-002277745795;84:08400:4:PV-003671995325;84:08400:4:PV-006012200421;
Oc1ccc2scnc2c1,72,84:08400:4:PV-002952191253;84:08400:9:PV-002952267230;84:08401:9:PV-003672517519;
CC1(C)CCNc2ccccc21,49,84:08400:4:PV-003671985579;84:08402:0:PV-002174278493;84:08403:0:PV-003672879698;
c1cnc2ncoc2c1,316,84:08400:4:PV-003671985676;84:08400:4:PV-003671985677;84:08400:4:PV-003671985678;
c1ccc2c(c1)CCCCO2,283,84:08400:4:PV-002122498823;84:08400:4:PV-002536492847;84:08400:5:PV-003672028114;
CC1CCC2(CC1)OCCO2,301,84:08400:4:PV-004079194984;84:08401:0:PV-002122511276;84:08401:3:PV-006013232856;
Cc1ccc2ccncc2c1,91,84:08400:4:PV-002952191424;84:08401:4:PV-003672350643;84:08401:6:PV-003672403850;
O=C1CNCC2COCCN12,52,84:08400:4:PV-002952191468;84:08400:6:PV-003672060199;84:08403:4:PV-002952587810;
C1CC2COCC2N1,123,84:08400:4:PV-003671986157;84:08401:4:PV-003672328024;84:08402:6:PV-003672738102;
Fc1cccc2cccnc12,836,84:08400:4:PV-002952191546;84:08400:5:PV-003672041951;84:08400:8:PV-001895970325;
Fc1ccc2c(c1)OCO2,358,84:08400:4:PV-002952191671;84:08400:4:PV-002952191672;84:08400:4:PV-002952191673;
Cn1cnc2c3c(ccc21)NCCC3,21,84:08400:4:PV-003671986608;84:08403:4:PV-002952586411;84:08410:8:PV-002226207005;
Cc1cn2c(C)csc2n1,73,84:08400:4:PV-003671986682;84:08402:5:PV-002433041266;84:08403:0:PV-006014931183;
Nc1ncc2c(n1)CNC2,91,84:08400:4:PV-002952191785;84:08401:8:PV-002952386382;84:08402:7:PV-006014579449;
Cc1ccc2c(cnn2C)n1,79,84:08400:4:PV-003671987393;84:08400:9:PV-002952260181;84:08401:3:PV-006013179036;
CC12CCC(CNC1)C2(C)C,181,84:08400:4:PV-002952191989;84:08401:5:PV-002952339007;84:08401:7:PV-002277773105;
CN1CC2CNCCN2C1=O,37,84:08400:4:PV-002952192088;84:08403:2:PV-003672939800;84:08403:3:PV-003673004892;
CC1(C)CCC1=O,126,84:08400:4:PV-002432997504;84:08400:7:PV-003672110774;84:08401:8:PV-003672468414;
O=C1CCCn2cccc21,78,84:08400:4:PV-003671987756;84:08401:0:PV-002952279497;84:08402:0:PV-002952405890;
Clc1ccc2c(c1)CNCC2,307,84:08400:4:PV-003671987823;84:08400:6:PV-006012352264;84:08400:6:PV-006012352265;
Fc1cccc2c1CNCC2,238,84:08400:4:PV-003671987848;84:08400:4:PV-003671987849;84:08400:9:PV-002952264178;
Cc1cc(O)nc2ccccc12,138,84:08400:4:PV-002952192225;84:08402:8:PV-002226043724;84:08402:9:PV-002952524525;
Fc1cccn2cncc12,228,84:08400:4:PV-002952192236;84:08400:9:PV-002433007797;84:08401:4:PV-002952320503;
O=c1ccnc2nc[nH]n12,3,84:08400:4:PV-002952192413;84:08433:8:PV-006046172084;84:08468:9:PV-002961278565;
Cc1cc(C)c2c(C)c[nH]c2c1,78,84:08400:4:PV-002225993601;84:08401:4:PV-002588266677;84:08403:4:PV-002484809773;
CC1Cc2ccccc2CN1,134,84:08400:4:PV-002952192490;84:08401:3:PV-002952319596;84:08401:9:PV-003672503850;
C1CCC2(CC1)OCCO2,503,84:08400:4:PV-002329499038;84:08400:6:PV-006012333927;84:08400:6:PV-006012422997;
Clc1cccn2nccc12,436,84:08400:4:PV-002381253655;84:08400:7:PV-002588250638;84:08400:8:PV-002952246992;
C1CC2COCCN2C1,399,84:08400:4:PV-003671989011;84:08400:5:PV-003672038125;84:08400:8:PV-002952244565;
C=C1Cn2cnnc2S1,183,84:08400:4:PV-003671989155;84:08400:6:PV-006012357034;84:08400:9:PV-002952260814;
Cc1cc2ccccc2cn1,369,84:08400:4:PV-002952192846;84:08400:9:PV-002952259915;84:08401:0:PV-002952273390;
OC1CC2CCCC(C2)C1O,154,84:08400:4:PV-003671989666;84:08401:6:PV-003672406448;84:08404:9:PV-003673533535;
Cc1c[nH]c2c1CCCC2,160,84:08400:4:PV-003671990037;84:08400:4:PV-006012288709;84:08400:4:PV-006012288710;
OC1CCCn2nccc21,95,84:08400:4:PV-002381253740;84:08401:1:PV-002952291843;84:08401:1:PV-002952291844;
Cc1ccc(F)c2c1CCNC2,101,84:08400:4:PV-003671990234;84:08400:5:PV-003672020063;84:08400:9:PV-006012771062;
Nc1ncc2c(n1)CCCC2,114,84:08400:4:PV-002952193195;84:08400:6:PV-003672059948;84:08402:4:PV-002952458458;
Cc1cc2ccccc2s1,121,84:08400:4:PV-003671990380;84:08400:4:PV-003671990381;84:08403:4:PV-004079479251;
Cc1cc2n(n1)CCCC2,113,84:08400:4:PV-003671990545;84:08400:7:PV-003672103354;84:08400:7:PV-006012626207;
O=C1CCSc2ccccc21,76,84:08400:4:PV-003671990582;84:08402:6:PV-002952484615;84:08405:9:PV-003673891052;
Fc1ccc2c(c1)CCO2,462,84:08400:4:PV-001503079763;84:08400:6:PV-002329503936;84:08400:7:PV-002381259780;
CC1=CCCC(C)(C)C1,376,84:08400:4:PV-003671990682;84:08400:4:PV-003671990683;84:08400:4:PV-003671990684;
O=C1NCCC2CCCN12,96,84:08400:4:PV-003671991080;84:08400:8:PV-003672128863;84:08401:2:PV-003672265213;
Cc1[nH]nc2cccc(Cl)c12,84,84:08400:4:PV-003671991418;84:08400:4:PV-003671991419;84:08400:4:PV-006012293028;
CC1CN(C)C(C)CN1,295,84:08400:4:PV-003671991558;84:08400:7:PV-003672100690;84:08400:8:PV-003672154213;
C1CNCC2(C1)CCNCC2,342,84:08400:4:PV-002952193798;84:08401:2:PV-002952299232;84:08401:4:PV-003672341987;
Cc1cccc(Cl)c1C,420,84:08400:4:PV-001526694188;84:08400:4:PV-001526472361;84:08400:4:PV-003671991942;
Cc1nncn1C,465,84:08400:4:PV-002588244884;84:08400:5:PV-002122502017;84:08400:9:PV-002381264534;
Nc1nc(N)c2c(n1)CCNC2,48,84:08400:4:PV-002952194159;84:08403:9:PV-002952657799;84:08405:6:PV-003673768590;
O=C1NC2CC3CC1C2C3,121,84:08400:4:PV-002952194245;84:08400:4:PV-002952194246;84:08400:6:PV-003672068588;
O=C1NCC2CCC12,522,84:08400:4:PV-003671993208;84:08400:6:PV-003672063419;84:08400:6:PV-003672063420;
NC1CCCCNC1=O,29,84:08400:4:PV-002952194464;84:08406:2:PV-003673986172;84:08406:8:PV-002953045307;
Cc1ccc2scnc2c1,157,84:08400:4:PV-002952194505;84:08400:8:PV-002381263615;84:08401:5:PV-002174268843;
Cc1ccc2c(c1)CNCC2(C)C,48,84:08400:4:PV-003671993831;84:08402:7:PV-002122545778;84:08402:7:PV-003672773760;
c1cc2c(cn1)CNCC2,153,84:08400:4:PV-002952194565;84:08400:7:PV-006012489411;84:08403:4:PV-006015282223;
Clc1ccc2cccnc2c1,578,84:08400:4:PV-002381254007;84:08400:4:PV-003672003844;84:08400:4:PV-002952199001;
c1cc2ncncc2cn1,300,84:08400:4:PV-003671994697;84:08400:4:PV-003671994698;84:08400:4:PV-003671994699;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,116,84:08400:4:PV-002952194890;84:08401:4:PV-002952327880;84:08402:9:PV-006014742617;
Cc1ccncc1Cl,379,84:08400:4:PV-003671994880;84:08400:7:PV-002952239435;84:08401:1:PV-003672248692;
Cc1conc1C,2396,84:08400:4:PV-003671994983;84:08400:4:PV-003671994984;84:08400:4:PV-003671994985;
Cn1cc(Cl)nc1F,25,84:08400:4:PV-003671995105;84:08406:4:PV-002952986029;84:08407:9:PV-006019807393;
Fc1cc2cncnc2cc1F,41,84:08400:4:PV-002952195103;84:08403:1:PV-002952547223;84:08407:9:PV-002174398146;
FC12CCOCC1CNC2,67,84:08400:4:PV-003671995870;84:08401:4:PV-003672319735;84:08402:3:PV-003672639295;
CC1CN2CCC1CC2,11,84:08400:4:PV-002329499483;84:08422:6:PV-002485202558;84:08429:1:PV-002485337024;
Nc1ccc2ccccc2n1,167,84:08400:4:PV-002952195452;84:08400:4:PV-003671996120;84:08400:4:PV-002952195453;
Fc1cc2nc[nH]c2cc1F,288,84:08400:4:PV-002952195482;84:08400:5:PV-002277747433;84:08400:5:PV-002952208284;
Oc1cnccc1Cl,654,84:08400:4:PV-002952195513;84:08400:7:PV-003672102135;84:08400:8:PV-003672114336;
C1CC2(CCN1)COC2,32,84:08400:4:PV-003671996373;84:08400:8:PV-002952246203;84:08401:4:PV-002329520654;
ClC1=CCCNC1,167,84:08400:4:PV-002952195642;84:08400:5:PV-003672017514;84:08400:5:PV-003672048540;
c1ccc2c(c1)NCC1CCC2C1,20,84:08400:4:PV-002952195807;84:08402:0:PV-002952408160;84:08420:9:PV-002954911228;
Fc1cccc2scnc12,114,84:08400:4:PV-002225994138;84:08401:3:PV-006013116960;84:08401:7:PV-002952371847;
Cc1cc2nc(Cl)ccn2n1,40,84:08400:4:PV-002484749235;84:08400:5:PV-002277748651;84:08402:0:PV-002952412116;
Cc1ccc2cccc(F)c2n1,151,84:08400:4:PV-002122499559;84:08402:3:PV-006014166027;84:08402:4:PV-002952464550;
O=C1Nc2ccccc2S(=O)(=O)N1,36,84:08400:4:PV-002952196229;84:08410:2:PV-006022068163;84:08416:0:PV-002954261559;
Cc1cc(C)c2ocnc2c1,47,84:08400:4:PV-003671998254;84:08402:3:PV-002484787801;84:08402:3:PV-002122539339;
O=C1NCc2ccccc21,209,84:08400:4:PV-003671998414;84:08400:7:PV-002484755365;84:08401:7:PV-002952374638;
C1CC2(CCO1)CCOC2,157,84:08400:4:PV-002952196421;84:08400:8:PV-002952252576;84:08401:4:PV-003672335230;
C1CCC2CNC2CC1,48,84:08400:4:PV-003671999315;84:08401:4:PV-003672337472;84:08402:9:PV-006014801816;
Nc1cncc(Cl)c1,144,84:08400:4:PV-003671999408;84:08401:0:PV-006012919539;84:08401:7:PV-003672440082;
O=C1NCC2CNCCN12,53,84:08400:4:PV-003671999418;84:08402:1:PV-003672581641;84:08402:2:PV-002122537555;
Cc1cc(F)c2ncccc2c1,103,84:08400:4:PV-003671999594;84:08400:8:PV-002952246954;84:08402:0:PV-002952408331;
