fragment_smiles,occurences,example_ligands
Oc1cc(F)cc(F)c1,227,197:19700:1:Z3682332685;197:19700:3:Z2187354358;197:19701:1:Z3682332640;
C1CC2CCC2N1,2262,197:19700:1:Z3575734408;197:19700:1:Z3882290483;197:19700:2:Z4176373629;
O=C1NCCCC1(F)F,356,197:19700:1:Z3575734408;197:19701:0:Z3613258470;197:19701:0:Z3613258388;
Cc1ncc(Cl)cn1,216,197:19700:1:Z3056273817;197:19702:0:Z1251099153;197:19702:4:Z1767875262;
Cc1ccc2occc2n1,262,197:19700:1:Z1875441254;197:19700:3:Z1260203989;197:19700:6:Z2207168019;
Fc1ccc2cncnc2c1,132,197:19700:1:Z1958509531;197:19700:3:Z1730890437;197:19703:5:Z3394141741;
Cn1nccc1F,270,197:19700:1:Z4113938823;197:19700:5:Z4112171769;197:19700:7:Z4112189056;
Clc1ncc2cn[nH]c2n1,51,197:19700:1:Z2977658920;197:19700:4:Z3562198211;197:19701:6:Z3870476205;
Cc1ccnc2nc(O)[nH]c(=O)c12,155,197:19700:1:Z1453359359;197:19701:0:Z1928699799;197:19701:7:Z2476092033;
c1cnc2[nH]nnc2c1,239,197:19700:1:Z1578651014;197:19700:1:Z1678083154;197:19700:2:Z2408051354;
O=S1(=O)CCC2(CC2)C1,243,197:19700:1:Z4398372587;197:19701:2:Z4507068821;197:19701:6:Z4404530166;
c1ccc2c(c1)CCCCNC2,77,197:19700:1:Z3839038002;197:19700:4:Z3839709890;197:19700:6:Z3842441207;
Cc1cn2ccccc2n1,1624,197:19700:1:Z3644871446;197:19700:1:Z2801103508;197:19700:1:Z2966302121;
Cc1ccc2cnn(C)c2n1,483,197:19700:1:Z3723934981;197:19700:2:Z1333247305;197:19700:3:Z1333078897;
CC1(O)CC2(CNC2)C1,217,197:19700:1:Z4385081344;197:19700:1:Z4134829292;197:19700:4:Z4299444064;
Cc1cc(=O)cco1,256,197:19700:1:Z2992074166;197:19700:5:Z2945818755;197:19700:9:Z2959128877;
O=C1CCC2(CCNC2)N1,296,197:19700:1:Z3602039928;197:19700:8:Z3321693010;197:19701:0:Z3602033058;
Cc1nn2ccnc2s1,186,197:19700:1:Z3352284799;197:19700:3:Z3319874569;197:19700:4:Z2170766272;
Cc1ccc2c(c1)NCCCO2,145,197:19700:1:Z4112929867;197:19701:5:Z4112929248;197:19702:0:Z1883819530;
Cc1cccc(=O)[nH]1,1225,197:19700:1:Z4353167558;197:19700:2:Z1346107429;197:19700:2:Z1748960232;
FC1(F)CCCNCC1,2190,197:19700:1:Z3655606708;197:19700:1:Z4506140535;197:19700:2:Z3654303409;
CC1CNCC(C)C1,2582,197:19700:1:Z25018393;197:19700:1:Z2979170955;197:19700:1:Z3169284442;
CC1CN(C)CCN1C,451,197:19700:1:Z2219005782;197:19700:9:Z3528424685;197:19701:3:Z3177799894;
O=c1ccoc2ccc(Cl)cc12,238,197:19700:1:Z4251085271;197:19700:2:Z1466114201;197:19700:4:Z1200969943;
Fc1cccc2c1CCCC2,456,197:19700:1:Z2767049809;197:19700:1:Z2282536625;197:19700:8:Z3996926353;
CC1CCC2(CCCO2)CC1,94,197:19700:1:Z3443446309;197:19702:2:Z3575120669;197:19702:3:Z3511054787;
Nc1ncccn1,1183,197:19700:1:Z3506315244;197:19700:1:Z3414570034;197:19700:1:Z3075398551;
CN1CCCC(C)(C)C1,525,197:19700:1:Z4111475879;197:19700:3:Z2100170247;197:19700:6:Z1930329421;
C1CC2CCC1CN2,2055,197:19700:1:Z2719760986;197:19700:1:Z3997291097;197:19700:1:Z4081269589;
Cc1ccsc1C,1527,197:19700:1:Z3576722924;197:19700:1:Z1260090911;197:19700:2:Z3668290293;
O=S1(=O)CCC(O)C1,407,197:19700:1:Z3576722924;197:19700:1:Z2264770506;197:19700:2:Z2834737329;
Cc1n[nH]c2ccccc12,377,197:19700:1:Z2595629824;197:19700:2:Z2908037806;197:19700:6:Z1571966013;
Nc1ncc2ccsc2n1,178,197:19700:1:Z1317238888;197:19700:6:Z1285867366;197:19701:9:Z1435381925;
O=C1NCCc2cc(F)ccc21,244,197:19700:1:Z3609056757;197:19700:6:Z3587543151;197:19701:4:Z3587526067;
O=C1CCCc2[nH]ccc21,183,197:19700:1:Z3669180857;197:19700:5:Z3669144019;197:19701:9:Z4243579462;
C1CC2(C1)COCCN2,1582,197:19700:1:Z4055761759;197:19700:1:Z3640671324;197:19700:1:Z4064197182;
Nc1cn[nH]c1,1361,197:19700:1:Z3865808822;197:19700:1:Z4176518717;197:19700:1:Z3521684900;
c1cc2ccsc2s1,188,197:19700:1:Z3534662101;197:19700:4:Z3381749751;197:19700:5:Z4574062224;
CC1CNc2cccnc2N1,82,197:19700:1:Z2692061317;197:19700:3:Z4870365435;197:19701:0:Z2692051500;
c1cc2c(cn1)OCCNC2,115,197:19700:1:Z1642288072;197:19700:2:Z4307379141;197:19700:7:Z1642287235;
FC=C1CCOCC1,319,197:19700:1:Z4877128369;197:19700:1:Z4877148922;197:19700:4:Z4876299144;
O=S1(=O)CCC2(CCNC2)CC1,835,197:19700:1:Z3438114026;197:19700:1:Z3622392442;197:19700:1:Z3633224362;
C1NCC12CNC2,487,197:19700:1:Z4078740538;197:19700:2:Z3605945211;197:19700:4:Z4084652645;
NC1CC2CNCCN2C1=O,241,197:19700:1:Z2583723084;197:19700:2:Z2583797902;197:19701:5:Z2596191640;
c1[nH]nc2c1CCC2,564,197:19700:1:Z3173608311;197:19700:1:Z3344239272;197:19700:4:Z4347045165;
OC1CC2(CC2)C1,217,197:19700:1:Z3599747482;197:19700:2:Z4477682589;197:19700:6:Z2951177526;
CN1CCN(C)C2(CCNCC2)C1,363,197:19700:1:Z5047511782;197:19700:5:Z5061149146;197:19700:8:Z5059749947;
Cn1nc2ccccc2n1,67,197:19700:1:Z5047511782;197:19704:5:Z3406523767;197:19705:3:Z4278441296;
c1cc2c(cn1)CNCC2,975,197:19700:1:Z4248210542;197:19700:1:Z3205970918;197:19700:2:Z3790452766;
Cc1ccc2occc2c1,520,197:19700:1:Z2603943759;197:19700:1:Z2603944083;197:19700:4:Z1935545373;
Cc1cc(C)nc(C)n1,329,197:19700:1:Z4135424187;197:19700:2:Z4328540214;197:19700:3:Z1698716493;
CC1CCCC(C)(C)C1=O,50,197:19700:1:Z4147682886;197:19710:8:Z4013470018;197:19710:9:Z2498469820;
CC1CNc2cccnc21,151,197:19700:1:Z4096476464;197:19700:3:Z4096481164;197:19700:9:Z4096476980;
Clc1cc2cc[nH]c2cc1Cl,106,197:19700:1:Z5034810467;197:19702:4:Z795237286;197:19703:3:Z1325685828;
O=C1CCC2CNCC12,173,197:19700:1:Z4591128490;197:19701:4:Z4590981155;197:19701:9:Z4591342778;
Cc1cc2n(n1)CCCC2,312,197:19700:1:Z4139719453;197:19700:3:Z4137394729;197:19700:4:Z4137230940;
Fc1cc(F)c2ccoc2c1,67,197:19700:1:Z3357534084;197:19700:7:Z4250101747;197:19702:3:Z4414709311;
O=c1ccc2cccnc2[nH]1,279,197:19700:1:Z5061638782;197:19701:7:Z3707218324;197:19702:6:Z3658287701;
Cc1cc(C)cc(Cl)c1,654,197:19700:1:Z2589697709;197:19700:5:Z2091289486;197:19700:7:Z4960197936;
CC1CNCCC1N,118,197:19700:1:Z2446905879;197:19700:8:Z2447088291;197:19702:3:Z2438778294;
c1cc2n(n1)CCN2,309,197:19700:1:Z4057400570;197:19700:4:Z2960574428;197:19700:4:Z4449081152;
O=C1CCC2=C(CCNC2)N1,391,197:19700:1:Z2623644121;197:19700:1:Z2956489556;197:19700:3:Z2601376925;
Cc1ccn2cncc2c1,179,197:19700:1:Z5053292515;197:19700:9:Z2594384371;197:19701:4:Z2631938321;
c1cc2sccc2[nH]1,580,197:19700:1:Z3702274319;197:19700:2:Z3540401083;197:19700:4:Z3352185346;
Cn1cnc(Cl)c1,241,197:19700:1:Z4511293033;197:19700:2:Z3366622205;197:19700:3:Z2024293909;
CC12CCC(C)(CC1)O2,138,197:19700:1:Z4386225271;197:19700:8:Z4405581731;197:19702:3:Z4775672192;
Cc1cccc(F)c1F,477,197:19700:1:Z2191770277;197:19700:5:Z4195070029;197:19700:7:Z4473590950;
Cn1ncc2nccnc21,122,197:19700:1:Z4316725272;197:19701:9:Z4316768966;197:19703:0:Z4316772395;
CN1CCc2ccccc2C1,1105,197:19700:1:Z1747351576;197:19700:1:Z1529764604;197:19700:1:Z1747818982;
O=c1nccc[nH]1,683,197:19700:1:Z1275740965;197:19700:1:Z3585042396;197:19700:1:Z3124029656;
CN1C=NCC1,74,197:19700:1:Z4280003055;197:19702:9:Z4279891189;197:19704:4:Z4268889088;
FC12CCC(CC1)C2,189,197:19700:1:Z3475328102;197:19701:4:Z3471187929;197:19702:6:Z3594676052;
Fc1ccc2ccsc2c1,120,197:19700:1:Z98440756;197:19700:2:Z1256454334;197:19701:5:Z237144920;
N=S1(=O)CCNc2ccccc21,74,197:19700:1:Z4614190596;197:19705:4:Z4091782549;197:19705:6:Z3368769959;
Oc1c(F)cccc1F,304,197:19700:1:Z4050196842;197:19700:1:Z3915454375;197:19700:4:Z3360354153;
CC12CCCC(CO1)C2,462,197:19700:1:Z3648954277;197:19700:2:Z3782886656;197:19700:5:Z4277457762;
C1=Cc2ccccc2CN1,366,197:19700:1:Z343524312;197:19700:1:Z4420631259;197:19700:3:Z1652923930;
O=c1[nH]nco1,1231,197:19700:1:Z2409927506;197:19700:1:Z3092940050;197:19700:2:Z1510561118;
CC1CC(N)C1,74,197:19700:1:Z3496317093;197:19700:9:Z3522630895;197:19701:6:Z3493738148;
Cc1ncc2ccsc2n1,149,197:19700:1:Z4961603437;197:19700:1:Z4961582330;197:19700:8:Z1272698185;
Cc1n[nH]c2c1NCCC2,144,197:19700:1:Z3060114952;197:19701:2:Z3186633367;197:19701:5:Z3060105870;
O=C1CCOCCN1,181,197:19700:1:Z3497388202;197:19700:3:Z4466209575;197:19700:7:Z4466196766;
O=c1[nH]nc2ccccn12,2040,197:19700:1:Z3497388202;197:19700:1:Z4250178780;197:19700:2:Z2014712317;
O=C1CNCC2CCCCN12,217,197:19700:1:Z3998009355;197:19700:1:Z3706192107;197:19701:4:Z3660631312;
Fc1cc(F)c2c(c1)OCC2,320,197:19700:1:Z1654401420;197:19700:3:Z4162114233;197:19700:3:Z1653243748;
CC1(C)Cc2ccccc2NC1=O,119,197:19700:1:Z4621680712;197:19701:7:Z3818220136;197:19701:8:Z4343644049;
O=S1(=O)CCNC2CCCC21,181,197:19700:1:Z2291628376;197:19700:1:Z2361076822;197:19700:4:Z4041622546;
Cc1cc(C)c2cc[nH]c2c1,215,197:19700:1:Z4426912181;197:19700:8:Z1991892133;197:19700:8:Z1069649514;
CC1(C)CNCCOC1,256,197:19700:1:Z3098815532;197:19700:2:Z3153900224;197:19700:7:Z3138919442;
c1cc2sccc2o1,449,197:19700:1:Z1256665279;197:19700:9:Z1247580826;197:19701:3:Z1247646784;
Cc1cc(C)[nH]c(=O)n1,618,197:19700:1:Z4288420744;197:19700:3:Z4293989810;197:19700:4:Z1455090692;
OC1CNCC2(CC2)C1,194,197:19700:1:Z4517721543;197:19700:4:Z4492839987;197:19701:5:Z3441101050;
Cn1ccc2c1CCNC2,716,197:19700:1:Z4477965509;197:19700:1:Z4421147954;197:19700:1:Z4421290409;
c1cc2c(nn1)CCOC2,289,197:19700:1:Z4477965509;197:19700:1:Z4167154598;197:19700:1:Z4359510761;
CC1CCNC(C)C1,500,197:19700:1:Z3139413551;197:19700:3:Z2371247248;197:19700:5:Z2466177050;
O=c1nco[nH]1,30,197:19700:1:Z2034615974;197:19702:4:Z2169547938;197:19708:9:Z1939328979;
Clc1ccc2nccn2c1,1177,197:19700:1:Z2186517813;197:19700:1:Z126073642;197:19700:2:Z1563051895;
C1CNC2(C1)CC2,1047,197:19700:1:Z3786369125;197:19700:2:Z4656574345;197:19700:2:Z4644773274;
O=S1(=O)CCCC12CNC2,1019,197:19700:1:Z3629680508;197:19700:2:Z3415006391;197:19700:2:Z3416536904;
CC1(C)CCCc2ccccc21,446,197:19700:1:Z2494879726;197:19700:1:Z2068866080;197:19700:4:Z1570555979;
CN1CCC2(CNC2)C1,414,197:19700:1:Z3053753247;197:19700:1:Z3414570034;197:19701:2:Z2761779674;
c1ccc2c(c1)COCO2,512,197:19700:1:Z1652271287;197:19700:4:Z1314849169;197:19700:5:Z1426396956;
CC1(C)CCNCCO1,173,197:19700:1:Z3317127461;197:19700:9:Z3188044361;197:19701:1:Z3091582595;
Cc1ccc2c(c1)OCO2,491,197:19700:1:Z1635496991;197:19700:4:Z1959568615;197:19700:4:Z1956736321;
CN1CCC2(CC1)CNC2,289,197:19700:1:Z3589584182;197:19700:1:Z3589573438;197:19700:1:Z3406191693;
Clc1cccc2c1CC1CC21,179,197:19700:1:Z2720014503;197:19700:3:Z2715976223;197:19700:3:Z2702636196;
CN1CCCC2CCCCC21,141,197:19700:1:Z4504229737;197:19701:2:Z4502967274;197:19701:2:Z4459204473;
CC1(C)CCCOC1,1754,197:19700:1:Z2849717322;197:19700:1:Z5039239674;197:19700:1:Z2878461401;
CC1(C)CCS1,78,197:19700:1:Z2017096273;197:19700:2:Z1827662980;197:19704:1:Z2021981611;
Cc1nccn1C,2178,197:19700:1:Z3723935015;197:19700:2:Z1569606319;197:19700:2:Z3204425024;
C1CC2CCC(C1)OC2,77,197:19700:1:Z2950508685;197:19700:2:Z2948489795;197:19702:1:Z3467965581;
Cc1nc2ccccc2s1,1162,197:19700:1:Z1638034520;197:19700:1:Z4022048637;197:19700:1:Z2966869091;
CC1CNc2cnccc21,115,197:19700:1:Z4132952805;197:19701:7:Z3713229391;197:19701:8:Z4132950510;
C1CC2COCC2CN1,302,197:19700:1:Z2623403331;197:19700:1:Z2604711677;197:19700:4:Z2618757440;
C1CCC2(C1)CCNC2,1128,197:19700:1:Z1872762264;197:19700:1:Z3351821287;197:19700:3:Z3381337997;
CC1CC(=O)NCCN1,262,197:19700:1:Z1305487472;197:19700:8:Z2122285591;197:19700:9:Z1306004044;
C1CC2OCCC2N1,748,197:19700:1:Z4096735749;197:19700:2:Z4031449853;197:19700:6:Z3063436881;
CC1CCCCN1C,1105,197:19700:1:Z1299500929;197:19700:3:Z1518171733;197:19700:5:Z3378322534;
Cc1ccc2cnccc2c1,261,197:19700:1:Z3841827849;197:19700:1:Z5045200129;197:19700:2:Z3842490918;
Cn1ncc2c1CCC(C)(C)C2,223,197:19700:1:Z5035127993;197:19700:4:Z5034984132;197:19700:5:Z5034911169;
Fc1ccc2c(c1)CNC2,101,197:19700:1:Z2839984089;197:19700:6:Z2834228416;197:19700:6:Z2804745192;
OC1CCC12CCNCC2,1519,197:19700:1:Z4272890449;197:19700:1:Z4272838807;197:19700:1:Z1696187673;
Nc1nccs1,769,197:19700:1:Z4272890449;197:19700:1:Z4272838807;197:19700:1:Z4961356556;
O=C1NC2CCCC1CNC2,303,197:19700:1:Z4930225016;197:19701:2:Z4935469695;197:19702:6:Z4930225197;
Cc1nnc2ccccn12,656,197:19700:1:Z2283889688;197:19700:2:Z2789570661;197:19700:8:Z1090625484;
C1CCC2(CC1)CCN2,396,197:19700:1:Z4316626996;197:19700:5:Z3684579447;197:19701:8:Z4310953641;
Cc1nn[nH]n1,362,197:19700:1:Z3471776014;197:19700:1:Z1445867046;197:19700:4:Z1441036716;
Cn1nc(O)c2c1CNCC2,262,197:19700:1:Z2974903651;197:19700:2:Z3709705277;197:19700:8:Z2915459851;
CC1COCC2CCCN12,540,197:19700:1:Z4590283182;197:19700:1:Z4590283185;197:19700:1:Z4601610646;
O=c1[nH]cnc2c1CNCC2,177,197:19700:1:Z1494830178;197:19700:3:Z2773463726;197:19701:7:Z1494927638;
C1CC2CCOCC2CN1,222,197:19700:1:Z4194295127;197:19700:4:Z4309252389;197:19700:6:Z4194293495;
Cc1[nH]nc2c1CCCC2,337,197:19700:1:Z3867482735;197:19700:1:Z4476804365;197:19700:3:Z3867483012;
C1COCC2(C1)CCCO2,477,197:19700:1:Z4486216390;197:19700:9:Z3434825921;197:19701:0:Z4620844306;
O=S1(=O)CCC2(CNC2)C1,41,197:19700:1:Z4078287286;197:19702:6:Z2594776675;197:19703:0:Z2903492543;
C1CC2CC1C1CNC21,50,197:19700:1:Z1372548120;197:19704:1:Z1250658677;197:19704:3:Z2892538744;
CC1(C)CNCCC1O,266,197:19700:1:Z1784458795;197:19700:3:Z1779563363;197:19700:5:Z1783680369;
Cn1ccc2cncnc21,514,197:19700:1:Z4599943136;197:19700:1:Z2387312592;197:19700:8:Z1699448405;
CC1(C)CNCC(C)(C)C1O,243,197:19700:1:Z4599943136;197:19700:1:Z4599939016;197:19700:6:Z4601781455;
Oc1ccc2c(c1)CCNC2,704,197:19700:1:Z3059884165;197:19700:2:Z3059869467;197:19700:5:Z2926345665;
O=c1[nH]cnc2[nH]ncc12,792,197:19700:1:Z1152080077;197:19700:1:Z2285325508;197:19700:2:Z2615822423;
Cc1cc(C)n2nc(O)cc2n1,206,197:19700:1:Z3602561966;197:19700:7:Z2932858174;197:19700:8:Z3056034173;
Fc1cnccc1Cl,333,197:19700:1:Z3602561966;197:19701:0:Z1753615549;197:19701:1:Z1769285261;
OC1CCCCc2ccccc21,94,197:19700:1:Z2644602663;197:19702:9:Z3358469126;197:19703:7:Z2960813950;
c1cnc2c(c1)CCCO2,310,197:19700:1:Z3674097121;197:19700:3:Z4472251381;197:19700:9:Z4472663480;
Fc1ccc2cc[nH]c2c1,1826,197:19700:1:Z3706356064;197:19700:1:Z1902242973;197:19700:1:Z3680791253;
CC1CNCc2nncn21,257,197:19700:1:Z5051437697;197:19700:3:Z5051438627;197:19701:4:Z5053445545;
CN1CCC(=O)NC2CNCCC21,481,197:19700:1:Z4194309220;197:19700:4:Z4194308498;197:19700:4:Z4191124391;
C1CSCCS1,373,197:19700:1:Z1497801747;197:19700:2:Z1498432062;197:19700:4:Z3536056204;
c1ccn2nnnc2c1,531,197:19700:1:Z1408028313;197:19700:1:Z3613413471;197:19700:2:Z2877693929;
Cn1ccc2ccccc2c1=O,1680,197:19700:1:Z4316407399;197:19700:1:Z2839780595;197:19700:2:Z2070891762;
Cn1ncc2cncnc21,606,197:19700:1:Z3540931396;197:19700:1:Z3199679442;197:19700:2:Z2477596650;
Oc1cccnn1,90,197:19700:1:Z4479404761;197:19700:3:Z4506442808;197:19700:4:Z4506452623;
C1CC2CC(CO2)N1,141,197:19700:1:Z4517332601;197:19700:5:Z3594264209;197:19700:8:Z3594260848;
Cc1cc(Cl)n(C)n1,1192,197:19700:1:Z3291500261;197:19700:1:Z1455189995;197:19700:2:Z768491012;
Cn1cnc2cc(F)ccc21,575,197:19700:1:Z1447798215;197:19700:1:Z2799729881;197:19700:1:Z2628189807;
C1CC2(CN1)COC2,1183,197:19700:1:Z2960531112;197:19700:1:Z3052861597;197:19700:1:Z2627456387;
O=c1[nH]c(=O)c2cccnc2[nH]1,845,197:19700:1:Z2358979653;197:19700:1:Z1232073984;197:19700:4:Z1678460192;
Cc1cccn2c(=O)ccnc12,828,197:19700:1:Z2304432125;197:19700:3:Z2169826033;197:19700:4:Z4353372835;
O=S1(=O)CCC2(CC1)CNCCO2,317,197:19700:1:Z3091564480;197:19700:5:Z3317120955;197:19700:5:Z3091561676;
O=C1CCc2cccnc2N1,490,197:19700:1:Z3706604059;197:19700:1:Z4045202111;197:19700:3:Z3297497980;
O=C1CCCc2occc21,234,197:19700:1:Z2255055521;197:19701:3:Z3389268912;197:19702:0:Z2691672702;
Clc1ccc2c(c1)CCNC2,177,197:19700:1:Z1838217691;197:19700:6:Z1841127631;197:19703:2:Z1840360246;
Fc1cccc2c1NCCC2,271,197:19700:1:Z5058877856;197:19701:6:Z1443760341;197:19702:0:Z4128603310;
Fc1cccc2c1CCCN2,138,197:19700:1:Z1554333173;197:19700:1:Z1349579246;197:19700:3:Z1883396969;
Clc1ccc2c(c1)CNCC2,543,197:19700:1:Z1700474767;197:19700:2:Z3010275555;197:19700:4:Z3576727659;
Cc1cnc2ccccc2c1,872,197:19700:1:Z4471257047;197:19700:6:Z1449837109;197:19700:7:Z2218116429;
FC1(F)CCC2(CCNC2)CC1,169,197:19700:1:Z3406587921;197:19700:3:Z3434123684;197:19700:6:Z3597460647;
Fc1cc2cncnc2cc1F,101,197:19700:1:Z1272213998;197:19700:7:Z1272276524;197:19700:9:Z3649505391;
Cc1cccc2cc[nH]c12,1281,197:19700:1:Z3611824574;197:19700:1:Z1505307338;197:19700:2:Z2962545004;
C1CC2(C1)CCNCCS2,151,197:19700:1:Z4328628164;197:19700:1:Z3471629695;197:19700:5:Z2330507250;
O=c1cc[nH]cn1,448,197:19700:1:Z3098520568;197:19700:1:Z4030234484;197:19700:4:Z4157615370;
C1COC2CNCC2C1,1189,197:19700:1:Z4932214347;197:19700:1:Z4932206378;197:19700:1:Z4935123152;
c1cc2n(n1)CC1(CCNCC1)OC2,249,197:19700:1:Z3701485514;197:19700:3:Z3549918247;197:19700:6:Z3530349990;
O=C1CCC2Sc3ccccc3N12,146,197:19700:1:Z5055860907;197:19700:3:Z3591718743;197:19701:9:Z4351929268;
O=S1CCCNc2ccccc21,139,197:19700:1:Z4147183690;197:19700:3:Z4314803760;197:19700:9:Z4217889716;
FC1CC2(CNC2)C1,66,197:19700:1:Z1507197749;197:19703:0:Z4282461516;197:19709:1:Z1507206615;
c1ccc2c(c1)OC1(CCNC1)O2,230,197:19700:1:Z2145892307;197:19700:9:Z2147522437;197:19701:2:Z3052007063;
C1COCCOC1,751,197:19700:1:Z4413418183;197:19700:1:Z4349516626;197:19700:1:Z4341437648;
Clc1ccc2c(c1)CCCO2,646,197:19700:1:Z1022364188;197:19700:6:Z4188501735;197:19700:7:Z1866904674;
Cc1n[nH]c2nc(O)ccc12,62,197:19700:1:Z1836101803;197:19709:8:Z4243001457;197:19709:9:Z1827846713;
C1CC2(C1)CC1CCC2C1,9,197:19700:1:Z3622719514;197:19708:5:Z4557104525;197:19722:8:Z3646363321;
Cc1nc2c(o1)CCNC2,252,197:19700:1:Z4634289160;197:19700:3:Z4634322906;197:19700:6:Z4637547829;
Cc1ccc2scc(C)c2c1,87,197:19700:1:Z1892424697;197:19700:1:Z1890022238;197:19700:3:Z1892537531;
C1C2CC1C2,1663,197:19700:1:Z4478294357;197:19700:1:Z4522123355;197:19700:2:Z3861247887;
Fc1ccc(Cl)c2ncccc12,99,197:19700:1:Z3053939407;197:19700:9:Z4273587244;197:19700:9:Z4471167105;
O=C1NCCc2scnc21,50,197:19700:1:Z3829020077;197:19701:1:Z3829469454;197:19701:3:Z3828939823;
c1nnn2c1CNCC2,453,197:19700:1:Z2500442482;197:19700:3:Z2813044094;197:19700:6:Z2227360945;
O=c1[nH][nH]c(=O)[nH]1,309,197:19700:1:Z1433912740;197:19700:2:Z2226510600;197:19700:9:Z1421154253;
c1cc2n(c1)CCNC21CCC1,343,197:19700:1:Z4204147345;197:19700:2:Z4095952851;197:19700:3:Z4206603749;
c1ccc2c3c([nH]c2c1)CCCC3,72,197:19700:1:Z4149005814;197:19702:5:Z4148921353;197:19705:4:Z3845622004;
FC1(F)CCC2CCCC2C1,119,197:19700:1:Z4165636675;197:19700:3:Z4164216587;197:19700:8:Z4247351704;
Fc1ccc2nccnc2c1,651,197:19700:1:Z796954728;197:19700:2:Z1040077184;197:19700:2:Z1940190196;
C1CC2(CO1)CC1(C2)OCCO1,120,197:19700:1:Z4508584400;197:19700:4:Z3010401664;197:19700:8:Z3010484492;
Cc1c[nH]c2c1C(=O)CCC2,333,197:19700:1:Z1896019169;197:19700:8:Z289081504;197:19701:5:Z1567338038;
Cc1cc2c(=O)n(C)cnc2o1,349,197:19700:1:Z1239381268;197:19700:8:Z2181654646;197:19701:0:Z2784340428;
Cc1cc(C)c2ccccc2n1,431,197:19700:1:Z2791588286;197:19700:6:Z1982183041;197:19701:1:Z4447871554;
c1cnc2c(c1)NCCCC2,116,197:19700:1:Z2791588286;197:19702:9:Z4126720764;197:19704:9:Z4126713619;
Fc1cc(Cl)c2c(c1)CCNC2,66,197:19700:1:Z3583924619;197:19703:4:Z3176224331;197:19703:8:Z3302419575;
Cc1cc(=O)n(C)c2ccccc12,3,197:19700:1:Z3633920612;197:19764:1:Z3633925045;197:19774:3:Z3633923697;
c1cnc2c(c1)CNCCC2,279,197:19700:1:Z2691159755;197:19700:2:Z5001140470;197:19701:4:Z2691277587;
Cc1nnc2n1CCC2,604,197:19700:1:Z3544516074;197:19700:5:Z3653749615;197:19700:6:Z3582714117;
Oc1ccon1,193,197:19700:1:Z3595099750;197:19701:1:Z3595120091;197:19701:4:Z3595113294;
Clc1ccc2c(c1Cl)NCCC2,27,197:19700:1:Z1900605158;197:19702:0:Z1885831483;197:19705:1:Z4114145387;
Cc1ccc2c(c1)C(=O)NCCN2,112,197:19700:1:Z5058966102;197:19700:1:Z5058962705;197:19700:4:Z5058963764;
Clc1cn2ccccc2n1,620,197:19700:1:Z2981471071;197:19700:1:Z1454756393;197:19700:4:Z2166919937;
c1cc2c(s1)CNCC2,952,197:19700:1:Z4362733029;197:19700:1:Z4573417304;197:19700:5:Z3174353077;
Cc1cc(C)sn1,314,197:19700:1:Z4362733029;197:19701:1:Z4719092080;197:19701:3:Z2225130340;
CN1CCC2CNCC21,527,197:19700:1:Z3205909889;197:19700:3:Z3174640564;197:19700:4:Z2364526021;
C1=Cc2ccccc2OC1,254,197:19700:1:Z4155382952;197:19700:9:Z3351747111;197:19701:4:Z3502716377;
O=S1(=O)CCC2CCCN21,249,197:19700:1:Z3839320989;197:19700:6:Z3821694126;197:19700:8:Z3833397956;
CC1Oc2ccccc2NC1=O,1838,197:19700:1:Z3789122864;197:19700:2:Z4614877277;197:19700:3:Z1127785182;
Cc1ncnc2ccccc12,922,197:19700:1:Z3348642595;197:19700:2:Z1025152516;197:19700:2:Z1117339743;
C1CCC2(CC1)CCCOC2,342,197:19700:1:Z3348642595;197:19700:5:Z3584814592;197:19700:5:Z3173280024;
CN1Cc2ccccc2NC1=O,539,197:19700:1:Z2879954576;197:19700:5:Z3085550206;197:19700:5:Z1729387851;
c1cc2n(n1)CCOC2,802,197:19700:1:Z3604671264;197:19700:3:Z3604644613;197:19700:7:Z3604629639;
CC1CC2CCCCC2N1,97,197:19700:1:Z1751867509;197:19700:4:Z1231995627;197:19700:6:Z1552574368;
c1cn2c(n1)CCCN2,320,197:19700:1:Z4220323296;197:19700:1:Z4430901434;197:19700:2:Z4320502283;
c1n[nH]c2c1CNC2,528,197:19700:1:Z3355939035;197:19700:1:Z4184221931;197:19700:3:Z2232846815;
CC1NCCS(=O)(=O)C1C,194,197:19700:1:Z1232581061;197:19700:1:Z1232577547;197:19700:3:Z2497102057;
C1CC12CNC2,731,197:19700:1:Z4008366567;197:19700:1:Z3818571946;197:19700:5:Z4137086849;
O=C1NCCCc2occc21,475,197:19700:1:Z2906974918;197:19700:2:Z4344205451;197:19700:4:Z3295428514;
Cn1ccc(Cl)c1,648,197:19700:1:Z1466383770;197:19700:2:Z1711519815;197:19700:4:Z2166332392;
CC1(C)COC2(CCNCC2)OC1,463,197:19700:1:Z3649905534;197:19700:1:Z3602727939;197:19700:2:Z4131972123;
Cc1cc(C)c2cccnc2c1,212,197:19700:1:Z3469001335;197:19700:2:Z1521731838;197:19700:3:Z4466209575;
C1CCC2(CCOC2)OC1,1231,197:19700:1:Z1576406769;197:19700:1:Z3568573238;197:19700:2:Z3200459658;
Cn1ccc2cc(Cl)ccc21,155,197:19700:1:Z3666657580;197:19700:3:Z3670047214;197:19700:5:Z4003172587;
O=c1[nH]ncc(Cl)c1Cl,228,197:19700:1:Z4871126726;197:19700:6:Z4871052959;197:19701:2:Z4870767232;
