fragment_smiles,occurences,example_ligands
CC1CC2(CNC2)CO1,7,434:43402:6:PV-004840707885;434:43405:8:PV-004841560856;434:43423:2:PV-004846192194;
c1cc2c(cn1)NCCO2,7,434:43402:6:PV-004840711286;434:43419:5:PV-004845234171;434:43446:9:PV-004852525223;
CN1CCCCC12CC2,6,434:43402:6:PV-004840712655;434:43416:0:PV-004844301107;434:43446:3:PV-004852364198;
Nc1nc2ccccc2s1,21,434:43402:6:PV-004840712740;434:43403:4:PV-004840924169;434:43411:9:PV-004843201391;
CC1(F)CCNCC1,15,434:43402:7:PV-004840718073;434:43429:0:PV-004847764393;434:43439:8:PV-004850628372;
CC1CNCCc2ccc(F)cc21,11,434:43402:7:PV-004840719474;434:43403:2:PV-002357646836;434:43417:0:PV-004844541544;
Cc1ccc(C)c2c1CCCO2,28,434:43402:7:PV-004840719964;434:43402:7:PV-004840719965;434:43409:0:PV-002409428630;
O=C1NCCCc2cc[nH]c21,18,434:43402:7:PV-004840724689;434:43425:1:PV-004846710900;434:43442:6:PV-004851380986;
c1c2c(cc3c1CCNC3)CCCC2,10,434:43402:7:PV-004840727378;434:43406:7:PV-002254166073;434:43430:2:PV-002513039685;
Cc1ccc(F)cc1C,10,434:43402:7:PV-004840730115;434:43405:7:PV-004841544368;434:43406:7:PV-002357665418;
Cc1ccc(C)c(F)c1,3,434:43402:7:PV-004840730717;434:43442:2:PV-004851271320;434:43475:9:PV-004860273283;
Cc1ccc2c(c1)CCCC2,74,434:43402:7:PV-004840732468;434:43402:7:PV-004840732469;434:43402:7:PV-004840732470;
Cc1ccc2c(c1)CCC2,13,434:43402:7:PV-004840735446;434:43405:0:PV-004841341794;434:43409:2:PV-004842476465;
O=c1ncnc2[nH][nH]cc1-2,118,434:43402:7:PV-004840735534;434:43402:7:PV-004840735535;434:43402:7:PV-004840742770;
O=C1Cc2ccccc2CN1,9,434:43402:7:PV-004840736170;434:43411:1:PV-004842980859;434:43435:5:PV-004849483372;
OC1CC2CCCC(C1)N2,4,434:43402:7:PV-004840743250;434:43428:3:PV-004847584151;434:43443:0:PV-004851484790;
O=C1Nc2ccccc2C12CC2,23,434:43402:8:PV-004840749080;434:43404:9:PV-004841328068;434:43406:7:PV-004841797037;
O=c1nc2cc[nH]n2c2ccccc12,25,434:43402:8:PV-004840751544;434:43407:6:PV-004842042895;434:43420:2:PV-002512986396;
OC1CC2CCCC(C2)C1O,13,434:43402:8:PV-004840753057;434:43418:2:PV-004844881097;434:43428:0:PV-004847481895;
Cc1c[nH]c(=O)[nH]c1=O,8,434:43402:8:PV-004840753555;434:43415:2:PV-004844071114;434:43428:4:PV-004847592067;
CC1(C)CNCc2ccc(F)cc21,4,434:43402:8:PV-004840754784;434:43439:5:PV-004850568338;434:43484:5:PV-004862581876;
CC1CN2CCCC2CN1,3,434:43402:8:PV-004840764832;434:43410:7:PV-004842882318;434:43445:9:PV-004852279641;
CC1(C)OCOC1(C)C,9,434:43402:8:PV-004840764832;434:43412:6:PV-004843377584;434:43417:4:PV-004844662329;
Cc1cccc2c1NCC(O)C2,6,434:43402:8:PV-004840765336;434:43412:9:PV-004843462545;434:43422:4:PV-004846007106;
CC1(C)CCCNCC1,10,434:43402:8:PV-004840768747;434:43410:8:PV-002631891068;434:43412:6:PV-002631912479;
c1cc2c(s1)CCCNC2,4,434:43402:8:PV-004840769151;434:43444:2:PV-004851825660;434:43447:3:PV-004852646696;
CC1NCCCO1,7,434:43402:8:PV-004840772214;434:43406:7:PV-002305913808;434:43448:2:PV-004852879322;
CC1(C)OC2(CCNCC2)NC1=O,5,434:43402:9:PV-004840774359;434:43423:5:PV-004846292574;434:43437:9:PV-004850133551;
CC1(C)CCCCC1O,8,434:43402:9:PV-004840774616;434:43409:4:PV-004842532861;434:43452:5:PV-004854023048;
Cn1ccc(=O)c2cnn(C)c21,97,434:43402:9:PV-004840775182;434:43402:9:PV-004840775183;434:43402:9:PV-004840775184;
Cc1ccc2c(c1C)CCCN2,9,434:43402:9:PV-004840777183;434:43417:8:PV-004844769781;434:43418:9:PV-004845061706;
Oc1cnccc1Cl,3,434:43402:9:PV-004840777698;434:43412:1:PV-004843247085;434:43485:4:PV-002565086115;
Clc1ccc2cccn2c1,22,434:43402:9:PV-004840779771;434:43410:3:PV-004842743229;434:43410:3:PV-004842743230;
c1cc2c(cn1)CCNC2,27,434:43402:9:PV-004840782139;434:43411:7:PV-004843121412;434:43411:7:PV-004843121413;
CC1CCNCC1(F)F,14,434:43402:9:PV-004840787235;434:43409:3:PV-004842505571;434:43417:1:PV-004844596470;
O=C1CCC2CNCC12,5,434:43402:9:PV-004840788624;434:43411:3:PV-004843036034;434:43443:8:PV-004851697967;
C1CNC2(CCC2)OC1,3,434:43402:9:PV-004840789012;434:43455:0:PV-004854708857;434:43496:6:PV-004865797495;
Cc1cc(=O)cc(C)[nH]1,84,434:43402:9:PV-004840792176;434:43403:2:PV-004840861063;434:43404:0:PV-004841088738;
CC1CCCCCN1,6,434:43402:9:PV-004840794347;434:43415:7:PV-004844189101;434:43451:5:PV-004853758684;
c1ccc2c(c1)CCCNC2,88,434:43402:9:PV-004840795555;434:43402:9:PV-004840795556;434:43405:5:PV-002631836937;
CC1CCC(C)(C)CN1,10,434:43403:0:PV-004840808053;434:43424:1:PV-004846461695;434:43433:6:PV-004848988290;
Cc1nc(N)cc(=O)[nH]1,64,434:43403:0:PV-004840810401;434:43406:1:PV-004841647773;434:43407:1:PV-004841900115;
O=C1Nc2ccccc2N2CCCC12,12,434:43403:0:PV-004840811743;434:43404:3:PV-004841161730;434:43407:2:PV-004841950476;
O=c1ccnc2[nH]cnn12,2,434:43403:0:PV-004840811957;434:43484:5:PV-004862573886;
C1=CC2CC2N1,46,434:43403:0:PV-004840812378;434:43403:8:PV-004841029856;434:43403:8:PV-004841029857;
O=c1[nH]ccs1,74,434:43403:0:PV-004840817983;434:43403:0:PV-004840817984;434:43405:5:PV-004841487381;
CC1(C)CC2(CCNC2)CO1,9,434:43403:0:PV-004840818149;434:43422:1:PV-004845901793;434:43431:6:PV-004848434354;
CC1(C)CCC1=O,18,434:43403:0:PV-004840820026;434:43407:8:PV-004842091375;434:43417:0:PV-004844562998;
C1COC2(CCC3(CC3)CC2)O1,64,434:43403:0:PV-004840820048;434:43403:9:PV-004841058039;434:43403:9:PV-004841058040;
O=c1[nH][nH]c2ncccc12,6,434:43403:0:PV-004840822493;434:43417:0:PV-004844565191;434:43431:7:PV-004848461279;
Nc1ccnc(N)n1,13,434:43403:0:PV-004840825122;434:43405:8:PV-004841550563;434:43414:7:PV-004843946928;
Cn1cnc2c1CCNC2,17,434:43403:0:PV-004840825308;434:43408:6:PV-004842311169;434:43408:7:PV-004842340883;
NC1CCc2ccccc21,21,434:43403:0:PV-004840826178;434:43409:9:PV-004842661531;434:43424:1:PV-004846458779;
Clc1cccc2ccccc12,30,434:43403:1:PV-004840832742;434:43405:2:PV-004841408534;434:43407:1:PV-004841907987;
Cc1n[nH]c2[nH]c(=O)ccc12,33,434:43403:1:PV-004840833104;434:43403:7:PV-004840997016;434:43410:4:PV-004842780239;
Cc1ccc2ccoc2n1,8,434:43403:1:PV-004840834918;434:43430:1:PV-004848047111;434:43432:4:PV-004848656374;
CC1CCCNCC1,25,434:43403:1:PV-004840836433;434:43404:0:PV-004841091760;434:43413:5:PV-004843605285;
C1CNC2(CN1)COC2,16,434:43403:1:PV-004840837268;434:43408:5:PV-004842277991;434:43411:1:PV-004842981421;
CN1CCNc2cccnc21,30,434:43403:1:PV-004840839063;434:43409:4:PV-004842517027;434:43413:0:PV-004843492479;
CC1(C)C2CNCC21,8,434:43403:1:PV-004840843600;434:43427:0:PV-004847230719;434:43450:1:PV-002150900796;
Nc1ncnc2[nH]cnc12,4,434:43403:1:PV-004840851899;434:43451:0:PV-004853637993;434:43496:6:PV-004865805979;
CC1CCNC(C)C1,19,434:43403:1:PV-004840854176;434:43409:1:PV-004842436835;434:43410:3:PV-004842751013;
CC1CNc2cccnc2N1,2,434:43403:1:PV-004840854242;434:43450:3:PV-004853446914;
C1=NCC2CNCCN12,6,434:43403:1:PV-004840856107;434:43404:5:PV-004841201271;434:43434:4:PV-004849208167;
CC1OC2CCC1CC2,31,434:43403:1:PV-004840856109;434:43403:8:PV-004841025644;434:43404:0:PV-004841067508;
C1COC2CCC2C1,21,434:43403:1:PV-004840857826;434:43404:6:PV-004841238077;434:43407:1:PV-004841906346;
CC1Cc2ccc(F)cc2O1,8,434:43403:1:PV-002150646615;434:43412:1:PV-004843233374;434:43430:7:PV-004848203270;
CC1(C)CNc2ccccc2O1,28,434:43403:1:PV-002461142998;434:43403:5:PV-004840935901;434:43403:9:PV-004841053187;
Cn1c2c(ccc1=O)CCCC2,5,434:43403:2:PV-002357646891;434:43422:1:PV-004845912293;434:43443:1:PV-002357863489;
CC1CCCCNC1,9,434:43403:2:PV-002631806713;434:43411:6:PV-004843094936;434:43429:8:PV-004847959586;
CN1CCCC2(CCNC2)C1,6,434:43403:2:PV-002631807792;434:43405:5:PV-002631831726;434:43427:2:PV-004847275485;
O=C1COc2cccnc2N1,34,434:43403:2:PV-002357647808;434:43404:9:PV-002409407009;434:43406:5:PV-004841753955;
Cc1cccc2ccsc12,159,434:43403:2:PV-000573201355;434:43404:0:PV-004841076789;434:43404:0:PV-004841076790;
O=S1(=O)CCCNCC1,1,434:43403:2:PV-002098900990;
C1CC2(CNC2)N1,28,434:43403:2:PV-002409398727;434:43406:7:PV-002254164395;434:43406:7:PV-002305913555;
c1ccc2c(c1)CCCCO2,54,434:43403:2:PV-002631809635;434:43408:2:PV-004842196116;434:43409:1:PV-004842439454;
CC1(C)CCC2(CCCO2)CC1,13,434:43403:2:PV-002564643517;434:43416:1:PV-002564711918;434:43417:1:PV-004844581539;
C1COCCON1,1,434:43403:2:PV-002305896957;
Fc1cnccc1Cl,3,434:43403:2:PV-002098901586;434:43474:7:PV-004859968481;434:43480:1:PV-004861395075;
O=C1NCC(O)CC12CCNCC2,11,434:43403:2:PV-002461145642;434:43405:5:PV-002202406147;434:43416:1:PV-004844308461;
Clc1cnc2ncccc2c1,3,434:43403:2:PV-002098901704;434:43440:8:PV-004850902662;434:43480:8:PV-004861592116;
O=C1CCC2(CNC2)N1,8,434:43403:2:PV-004840860196;434:43411:5:PV-004843066431;434:43422:8:PV-004846109102;
CC1(C)CCc2[nH]c(=O)ccc2C1,121,434:43403:2:PV-004840861269;434:43405:5:PV-004841482093;434:43405:5:PV-004841482094;
O=C1CC2CCCC2N1,8,434:43403:2:PV-004840862211;434:43412:6:PV-004843382949;434:43427:5:PV-004847349092;
CC1(C)Oc2ccccc2NC1=O,131,434:43403:2:PV-004840862824;434:43404:0:PV-004841076759;434:43404:6:PV-004841242508;
CC1CNCC(=O)C1,6,434:43403:2:PV-004840867423;434:43404:9:PV-004841313020;434:43432:1:PV-004848573404;
c1ccc2c(c1)CCC1(CCC1)O2,4,434:43403:2:PV-004840870443;434:43469:9:PV-004858664398;434:43476:1:PV-004860318740;
Cc1ccc2nc(C)cn2c1,12,434:43403:2:PV-004840871508;434:43415:1:PV-004844048370;434:43422:1:PV-004845906116;
c1cc2nccnc2cn1,7,434:43403:2:PV-004840872138;434:43419:2:PV-004845124733;434:43423:5:PV-004846295699;
Cc1cccc2c1NCC2,14,434:43403:2:PV-004840872318;434:43410:8:PV-004842901031;434:43414:6:PV-004843912160;
Fc1ccc2[nH]cnc2c1F,4,434:43403:2:PV-004840875775;434:43415:6:PV-004844173084;434:43474:5:PV-004859895624;
CC1(C)CCC(C)(C)NC1,5,434:43403:3:PV-004840877692;434:43438:4:PV-004850269518;434:43446:7:PV-004852491420;
CC1CCNCC1F,14,434:43403:3:PV-004840880713;434:43410:6:PV-004842833386;434:43416:6:PV-004844463398;
CC1CNc2cnccc21,9,434:43403:3:PV-004840886034;434:43407:4:PV-004841993816;434:43430:0:PV-004848028234;
OC1CC2CCC(C1)C2,4,434:43403:3:PV-004840888557;434:43438:5:PV-004850279610;434:43441:2:PV-004851019978;
Cc1ccc(O)c2c1CCCN2,3,434:43403:3:PV-004840893761;434:43441:3:PV-004851035984;434:43464:9:PV-004857330372;
CC1(C)CNCC(=O)N1,31,434:43403:3:PV-004840896963;434:43405:7:PV-004841528227;434:43406:5:PV-004841760133;
FC1(F)C2CCCC1CCC2,68,434:43403:3:PV-004840898447;434:43408:2:PV-004842211950;434:43408:3:PV-004842219725;
OC1CCNCc2ccccc21,6,434:43403:3:PV-004840899709;434:43438:8:PV-004850361161;434:43456:4:PV-004855072928;
C1CC2(C1)OCC1CC12,237,434:43403:3:PV-004840900571;434:43403:3:PV-004840900572;434:43403:3:PV-004840900573;
CC1CNc2c(F)cccc2C1,4,434:43403:3:PV-004840901419;434:43441:9:PV-002409608385;434:43442:5:PV-002150859499;
CC12CCC(CC1)C2(C)C,7,434:43403:3:PV-004840904558;434:43410:5:PV-004842820071;434:43438:5:PV-004850295821;
CC12CCC(=O)N1CCCN2,6,434:43403:4:PV-004840911069;434:43427:8:PV-004847441485;434:43435:0:PV-004849359164;
c1nc2c(s1)CNCC2,33,434:43403:4:PV-004840913129;434:43405:9:PV-004841576654;434:43405:9:PV-004841576655;
O=C1Nc2ccccc2NC12CCCC2,3,434:43403:4:PV-004840915508;434:43416:1:PV-002357716938;434:43490:4:PV-004864159019;
FC(F)=C1CCNCC1,13,434:43403:4:PV-004840916325;434:43415:3:PV-004844102638;434:43415:8:PV-004844226263;
Fc1ccc2cncnc2c1F,3,434:43403:4:PV-004840916455;434:43410:3:PV-004842762392;434:43493:9:PV-004865075599;
NC1CCC1,28,434:43403:4:PV-004840925109;434:43404:2:PV-004841147645;434:43413:9:PV-004843721141;
CC12CCC(C1)C(C)(C)NC2,5,434:43403:4:PV-004840929479;434:43413:8:PV-004843693727;434:43415:9:PV-004844273278;
O=c1[nH]c2ccncc2[nH]1,6,434:43403:4:PV-004840930546;434:43410:4:PV-004842779851;434:43443:9:PV-004851743371;
Cc1cnn2c1CNCC2,5,434:43403:5:PV-004840935901;434:43453:2:PV-004854206010;434:43453:7:PV-004854349261;
CC1CNc2ccccc2C1,20,434:43403:5:PV-004840936448;434:43406:1:PV-004841647427;434:43407:4:PV-004841975881;
CC1CNCC(C)(C)O1,32,434:43403:5:PV-004840938752;434:43403:5:PV-004840938753;434:43408:3:PV-004842218800;
FC1(F)CNC2CCCCC2C1,3,434:43403:5:PV-004840940505;434:43415:6:PV-004844161125;434:43432:2:PV-004848611308;
CN1CCC2CCC(C1)N2,7,434:43403:5:PV-004840941721;434:43417:5:PV-004844688975;434:43429:4:PV-004847876077;
Cc1cc2scc(C)c2cc1C,10,434:43403:5:PV-004840945472;434:43426:1:PV-004846977208;434:43432:8:PV-004848774034;
OC1CCCC12CCC2,8,434:43403:5:PV-004840948095;434:43419:5:PV-004845236136;434:43422:6:PV-004846031866;
Oc1ccnc2ccnn12,10,434:43403:5:PV-004840951008;434:43406:0:PV-004841629188;434:43426:2:PV-004847001673;
Nc1ncc2cn[nH]c2n1,1,434:43403:5:PV-004840953030;
c1cnc2c(c1)CCNC2,28,434:43403:5:PV-004840954763;434:43411:7:PV-004843135608;434:43412:0:PV-004843214374;
CC1(C)CCNCCO1,8,434:43403:5:PV-004840955063;434:43409:7:PV-002150683683;434:43439:7:PV-004850618170;
O=C1CCCNC1,6,434:43403:5:PV-004840960669;434:43419:5:PV-004845233069;434:43456:8:PV-004855180974;
c1ncc2c(n1)CCCCC2,12,434:43403:6:PV-004840966667;434:43405:1:PV-004841382476;434:43410:7:PV-004842872078;
Clc1ccc2ccoc2c1,7,434:43403:6:PV-004840966716;434:43414:3:PV-004843830434;434:43421:4:PV-004845728686;
CN1C(=O)NCC12CCNCC2,11,434:43403:6:PV-004840970672;434:43403:8:PV-002631816841;434:43417:3:PV-002631963900;
c1cc2cc3c(cc2o1)CCC3,69,434:43403:6:PV-004840971724;434:43407:4:PV-004841973797;434:43407:7:PV-004842055161;
Cc1cc(C)c2c(c1)CCC2,12,434:43403:6:PV-004840974074;434:43404:6:PV-004841229152;434:43421:3:PV-004845703767;
Fc1ccc2c(c1)CCN2,8,434:43403:6:PV-004840977073;434:43410:0:PV-004842680598;434:43441:5:PV-004851086714;
CC1CNCCNC1,19,434:43403:6:PV-004840979598;434:43415:5:PV-004844152157;434:43417:2:PV-004844621923;
C1CC2OCCOC2CN1,2,434:43403:6:PV-004840988783;434:43479:9:PV-004861349734;
c1cnc2c(c1)OCCNC2,9,434:43403:6:PV-004840990003;434:43440:8:PV-002513097405;434:43441:3:PV-002099106030;
Cn1ncc2c(=O)[nH]cnc21,45,434:43403:7:PV-004840992958;434:43403:9:PV-004841052380;434:43407:9:PV-002564667999;
Cc1cncnc1,119,434:43403:7:PV-004840995444;434:43403:7:PV-004840995445;434:43403:7:PV-004840995446;
CC1(C)CNC(=O)C1,19,434:43403:7:PV-004840996009;434:43410:1:PV-004842702500;434:43410:2:PV-002564681337;
CC1CCNCCC1(F)F,6,434:43403:7:PV-004840997375;434:43427:1:PV-004847266484;434:43441:3:PV-004851044381;
Cc1ccc2c(c1)CNC(C)(C)C2,6,434:43403:7:PV-004840997655;434:43412:4:PV-004843336442;434:43420:0:PV-004845342093;
CN1C(=O)CNCc2ccccc21,20,434:43403:7:PV-004841000558;434:43410:8:PV-004842890416;434:43413:2:PV-004843535306;
Cc1cc(N)sn1,38,434:43403:7:PV-004841003351;434:43403:7:PV-004841003352;434:43404:4:PV-004841177836;
CN1CCC2CNCC2C1,41,434:43403:7:PV-004841003938;434:43403:8:PV-004841032298;434:43404:2:PV-004841128632;
OC1CCNC2(CCC2)C1,5,434:43403:7:PV-004841007751;434:43405:0:PV-004841333813;434:43428:1:PV-004847511887;
c1ncc2cn[nH]c2n1,9,434:43403:7:PV-004841010038;434:43412:2:PV-004843252739;434:43414:4:PV-002098961864;
O=C1CCNc2ccc(O)cc21,2,434:43403:7:PV-004841010241;434:43494:1:PV-002254635534;
O=c1[nH]cnc2ccc(F)cc12,101,434:43403:7:PV-004841010670;434:43404:2:PV-004841133303;434:43405:1:PV-004841357624;
Cn1ncc2nccnc21,6,434:43403:7:PV-004841012292;434:43404:8:PV-004841285027;434:43420:8:PV-004845565859;
Cn1cnc2c(F)cccc21,9,434:43403:7:PV-004841013140;434:43414:6:PV-004843899814;434:43426:0:PV-002461266816;
Fc1cc(F)c2c(c1)OCCC2,10,434:43403:7:PV-004841013311;434:43405:1:PV-004841373070;434:43412:1:PV-004843246551;
CC1CNCc2ccccc2O1,11,434:43403:7:PV-002512896493;434:43408:5:PV-004842282405;434:43409:0:PV-004842420696;
CC12CC3CC(CC(C3)C1)C2,3,434:43403:7:PV-001132884115;434:43417:5:PV-004844693815;434:43424:6:PV-004846571366;
CC1CN(C)C(=O)CN1,11,434:43403:7:PV-002512896958;434:43413:6:PV-004843636296;434:43414:8:PV-004843981973;
CC1(C)CNCC2(CCCOC2)O1,4,434:43403:8:PV-002305898946;434:43404:5:PV-004841220414;434:43410:3:PV-004842757206;
N=c1cccc[nH]1,21,434:43403:8:PV-002305899901;434:43408:7:PV-004842340300;434:43423:8:PV-004846363252;
CC1CNc2cccc(F)c2O1,9,434:43403:8:PV-002357652108;434:43418:1:PV-004844845198;434:43418:1:PV-004844845199;
Clc1ccc2cncn2c1,7,434:43403:8:PV-002461148807;434:43406:4:PV-004841712872;434:43416:6:PV-004844438858;
Cc1ccc2c(Cl)cccc2n1,10,434:43403:8:PV-004841016287;434:43422:6:PV-004846048280;434:43423:5:PV-004846293003;
C1CC2CCNC(C1)C2,5,434:43403:8:PV-004841016725;434:43420:6:PV-004845506885;434:43459:2:PV-004855820064;
C1COC2(CNC2)CO1,1,434:43403:8:PV-004841016744;
O=c1[nH]ccn2cncc12,13,434:43403:8:PV-004841016761;434:43418:2:PV-004844860806;434:43433:3:PV-004848894882;
O=c1ccc2ccoc2[nH]1,6,434:43403:8:PV-004841018412;434:43415:8:PV-004844217636;434:43481:0:PV-004861630751;
c1ccc2c(c1)CN1CCCC1CN2,2,434:43403:8:PV-004841021377;434:43445:1:PV-004852056141;
c1ccc2c(c1)C1CCC2CC1,6,434:43403:8:PV-004841026889;434:43434:6:PV-004849254702;434:43434:6:PV-004849254703;
O=C1CC2(CCNCC2)CCN1,7,434:43403:8:PV-004841027966;434:43426:6:PV-002409524076;434:43430:8:PV-004848240632;
Cc1cc(N)[nH]n1,19,434:43403:8:PV-004841028250;434:43405:8:PV-004841568133;434:43408:1:PV-004842158477;
C1CC2CC(C1)C2,120,434:43403:8:PV-004841028935;434:43407:0:PV-004841888856;434:43408:7:PV-004842333959;
CC1(C)Nc2ccccc2NC1=O,20,434:43403:8:PV-004841029878;434:43408:7:PV-004842329465;434:43427:7:PV-004847402652;
Cn1nccc1Cl,8,434:43403:8:PV-004841031863;434:43406:2:PV-004841661635;434:43412:5:PV-004843352479;
O=C1C2CCCC1CC2,17,434:43403:8:PV-004841034380;434:43403:8:PV-004841034381;434:43405:6:PV-004841490492;
O=C1CCNCCCCCCN1,8,434:43403:9:PV-004841036919;434:43406:3:PV-004841691307;434:43431:9:PV-004848524317;
C1C2CC2C2CC12,18,434:43403:9:PV-004841036943;434:43419:1:PV-004845112370;434:43425:1:PV-004846710489;
C1COCCC2(C1)CCN2,2,434:43403:9:PV-004841037804;434:43429:0:PV-004847755599;
O=c1[nH]cnc2c1CCNCC2,2,434:43403:9:PV-004841040044;434:43450:7:PV-002202648269;
Oc1cccc(Cl)c1,33,434:43403:9:PV-004841040946;434:43404:2:PV-004841134685;434:43407:5:PV-004842019159;
CC1CNCO1,18,434:43403:9:PV-004841047685;434:43403:9:PV-004841047686;434:43403:9:PV-004841047687;
C1C2CC3CC1CC(C2)C3,20,434:43403:9:PV-004841049780;434:43409:1:PV-004842437653;434:43425:9:PV-004846933104;
Cc1nc(C)c2c(N)csc2n1,2,434:43403:9:PV-004841050040;434:43442:4:PV-004851344364;
Nc1cncs1,12,434:43403:9:PV-004841051136;434:43431:7:PV-004848485370;434:43438:6:PV-004850316272;
CC12CCC1CCN2,5,434:43403:9:PV-004841052379;434:43426:9:PV-004847202895;434:43443:4:PV-004851611434;
CN1CCC2(CCNC2)C1,10,434:43403:9:PV-004841053730;434:43404:7:PV-004841281023;434:43441:9:PV-002461352237;
CC1NCCc2ccc(F)cc21,5,434:43403:9:PV-004841056906;434:43403:9:PV-004841056907;434:43456:2:PV-004855030445;
CC1CNCC(C)C1=O,9,434:43403:9:PV-004841057747;434:43437:4:PV-004849995465;434:43449:8:PV-004853304206;
Cc1nc2c(s1)CCCC2,5,434:43403:9:PV-004841057961;434:43421:5:PV-004845737059;434:43443:4:PV-004851592054;
c1ccc2nc3c(cc2c1)CNCC3,6,434:43404:0:PV-004841070410;434:43420:5:PV-004845489545;434:43420:5:PV-004845489546;
C1CC2CCC2CN1,11,434:43404:0:PV-004841078723;434:43421:3:PV-004845707174;434:43424:3:PV-004846506597;
C1=NCC2CCCC2N1,1,434:43404:0:PV-004841079135;
O=C1CCNc2ccc(F)cc2N1,5,434:43404:0:PV-004841080841;434:43427:6:PV-004847394561;434:43431:0:PV-004848274199;
O=C1CCC2(CCNC2)N1,5,434:43404:0:PV-004841084262;434:43437:2:PV-002254330945;434:43441:5:PV-004851099453;
CN1CC2CC1C2,1,434:43404:0:PV-004841084683;
c1ccc2c(c1)C1CCC2O1,78,434:43404:0:PV-004841086197;434:43404:2:PV-004841134003;434:43406:8:PV-004841815612;
Cc1nc(C)c2c(C)csc2n1,7,434:43404:0:PV-004841091829;434:43439:2:PV-004850483567;434:43450:1:PV-002254398745;
O=C1NCCCC12CCC2,3,434:43404:0:PV-004841093593;434:43443:8:PV-004851707517;434:43469:5:PV-004858577129;
c1cnc2c(c1)ccc1cc[nH]c12,9,434:43404:1:PV-004841095988;434:43404:3:PV-004841152905;434:43405:0:PV-004841334696;
O=C1CNC2(CCNCC2)N1,2,434:43404:1:PV-004841096881;434:43410:8:PV-004842898484;
c1cc2cc3c(cc2[nH]1)OCCO3,93,434:43404:1:PV-004841098965;434:43406:3:PV-004841693567;434:43411:0:PV-004842934577;
c1ccc2c(c1)[nH]c1ccccc12,154,434:43404:1:PV-004841099200;434:43404:1:PV-004841099201;434:43404:1:PV-004841099202;
c1cc2c(cn1)CCCN2,21,434:43404:1:PV-004841101706;434:43418:6:PV-004844975963;434:43430:6:PV-004848187474;
O=c1[nH]ncc2c1CCNC2,10,434:43404:1:PV-004841103395;434:43417:3:PV-004844631169;434:43440:0:PV-004850692770;
OC1CCCNCC1,153,434:43404:1:PV-004841103500;434:43404:3:PV-004841155624;434:43404:6:PV-004841252770;
O=C1CCNC2CCCCCN12,5,434:43404:1:PV-004841106071;434:43407:9:PV-002254171269;434:43428:4:PV-002461279653;
CC1C(=O)Nc2ccccc2N1C,68,434:43404:1:PV-004841109495;434:43405:7:PV-004841524210;434:43406:9:PV-004841864609;
Fc1cccc2c1CCCN2,6,434:43404:1:PV-004841115091;434:43404:1:PV-004841115092;434:43404:1:PV-004841115093;
Clc1cn2ccccc2n1,7,434:43404:1:PV-004841115333;434:43404:1:PV-004841115334;434:43415:0:PV-004844026383;
c1cc2c(s1)CNCC2,9,434:43404:1:PV-004841121598;434:43420:1:PV-004845396004;434:43428:0:PV-004847478942;
O=C1CC2CNCC2N1,13,434:43404:1:PV-004841121795;434:43406:6:PV-004841765697;434:43424:1:PV-004846455706;
C1CC2(C1)OCCO2,13,434:43404:1:PV-004841122412;434:43414:8:PV-004843979359;434:43414:9:PV-002631934563;
O=C1CCC2(CC1)CC2,5,434:43404:2:PV-004841125030;434:43404:6:PV-004841245315;434:43409:5:PV-004842555657;
Cc1cnn2ccncc12,1,434:43404:2:PV-004841125683;
C1CCC2OCNCC2C1,3,434:43404:2:PV-004841125687;434:43452:3:PV-004853975302;434:43459:7:PV-004855968204;
Cc1cccnc1N,2,434:43404:2:PV-004841135442;434:43451:5:PV-004853768042;
Cc1cccc2c1ccn2C,8,434:43404:2:PV-004841136013;434:43413:1:PV-004843508849;434:43415:6:PV-004844160963;
O=C1CCCC12CCNCC2,3,434:43404:2:PV-004841136042;434:43417:9:PV-004844794993;434:43448:4:PV-004852931000;
Cc1ccc2scnc2c1C,18,434:43404:2:PV-004841137838;434:43404:2:PV-004841137839;434:43404:2:PV-004841137840;
C1CN2CCC1CC2,40,434:43404:2:PV-004841140915;434:43404:9:PV-004841314227;434:43405:2:PV-004841398504;
CC1(C)CNc2ncccc2O1,6,434:43404:2:PV-004841143695;434:43426:7:PV-004847150647;434:43449:5:PV-004853239097;
CC1(F)CCCCNC1,15,434:43404:2:PV-004841144994;434:43410:3:PV-004842743255;434:43412:4:PV-004843331717;
c1ccc2c(c1)CCCS2,87,434:43404:2:PV-004841145827;434:43406:9:PV-004841848521;434:43406:9:PV-004841848522;
Clc1c[nH]c2ccccc12,20,434:43404:2:PV-004841146958;434:43404:2:PV-004841146959;434:43404:2:PV-004841146960;
O=C1CNC2(CNC2)CN1,4,434:43404:3:PV-004841159110;434:43480:1:PV-004861398423;434:43492:4:PV-002151129310;
C1CCC2(C1)CCCNCC2,4,434:43404:3:PV-004841160719;434:43435:1:PV-004849381612;434:43441:0:PV-004850969820;
CC1CNCc2cccn21,14,434:43404:3:PV-004841161326;434:43404:3:PV-004841161327;434:43432:2:PV-004848611506;
c1nncc2c1CCNC2,7,434:43404:3:PV-004841162321;434:43453:4:PV-004854283089;434:43455:1:PV-004854730037;
CN1CCc2nc3ccccc3cc2C1,12,434:43404:3:PV-004841163967;434:43417:9:PV-004844784309;434:43435:0:PV-004849364785;
O=S1C=CCCC1,2,434:43404:3:PV-004841169867;434:43492:6:PV-004864743582;
