fragment_smiles,occurences,example_ligands
c1cc2n(n1)CCCC2,6582,140:14000:0:Z1494841106;140:14000:0:Z3205064563;140:14000:0:Z3205062050;
CC1CNCCO1,15481,140:14000:0:Z2612181264;140:14000:0:Z2784341319;140:14000:0:Z2962081248;
O=C1CCc2cccnc2N1,584,140:14000:0:Z4022129833;140:14000:3:Z4021946506;140:14000:4:Z4023070594;
O=C1CCCc2ccccc21,3361,140:14000:0:Z4022129833;140:14000:0:Z3365667676;140:14000:0:Z2169958915;
CC1CCNC1,22048,140:14000:0:Z2924600246;140:14000:0:Z3357774417;140:14000:0:Z3184123745;
Cc1ncon1,12838,140:14000:0:Z3581593542;140:14000:0:Z5043934789;140:14000:0:Z3843495514;
C1CC2COCCN2C1,1630,140:14000:0:Z3581593542;140:14000:1:Z1196671638;140:14000:1:Z1171752724;
C1CC2(CCN1)CC2,4655,140:14000:0:Z4591303226;140:14000:0:Z4310920654;140:14000:0:Z2704604775;
Cc1cnco1,10183,140:14000:0:Z4591303226;140:14000:0:Z1576043326;140:14000:0:Z4294548787;
C1CNC2(C1)CCOCC2,3090,140:14000:0:Z2948261797;140:14000:0:Z4025339477;140:14000:0:Z3837622361;
c1ccc2c(c1)CNCCS2,182,140:14000:0:Z2073039163;140:14001:6:Z1449313950;140:14002:4:Z1449313535;
CC1Cc2ccccc2N1,2210,140:14000:0:Z3471454994;140:14000:0:Z104561926;140:14000:0:Z909361460;
OC1C2CCC(C2)C1O,823,140:14000:0:Z4095175075;140:14000:0:Z4403887600;140:14000:1:Z4964114406;
Cc1ccc(C)cc1,8776,140:14000:0:Z2905693899;140:14000:0:Z1717277488;140:14000:0:Z1454674434;
CC1CCCS1(=O)=O,460,140:14000:0:Z2905693899;140:14000:2:Z2921201272;140:14000:2:Z2709502237;
Cn1cccc1,14239,140:14000:0:Z1642308865;140:14000:0:Z3711575501;140:14000:0:Z1676080194;
Clc1cccc2c1OCCO2,1986,140:14000:0:Z1212348324;140:14000:0:Z1895804917;140:14000:1:Z1657035912;
CC1(C)CC1,4324,140:14000:0:Z5043934789;140:14000:0:Z4772223979;140:14000:0:Z3843495514;
Cc1ncc[nH]1,9681,140:14000:0:Z3818354550;140:14000:0:Z2097725830;140:14000:0:Z1218519621;
CC1CCCCC1,14748,140:14000:0:Z4265659089;140:14000:0:Z2957338036;140:14000:0:Z3405607143;
OC1CCCC1,11073,140:14000:0:Z4265659089;140:14000:0:Z3596908716;140:14000:0:Z2596353685;
Nc1ncncn1,1490,140:14000:0:Z3880093335;140:14000:0:Z2285577944;140:14000:0:Z2080265416;
Clc1cccc(Cl)c1,18108,140:14000:0:Z1685137870;140:14000:0:Z1931895949;140:14000:0:Z2873572755;
C1CC2(CCN1)COCCO2,870,140:14000:0:Z2836654505;140:14000:1:Z4422452198;140:14000:5:Z3697670102;
C1COCO1,9334,140:14000:0:Z2161097584;140:14000:0:Z3597129946;140:14000:0:Z2311595637;
C1CC2CC1CO2,3685,140:14000:0:Z4883736872;140:14000:0:Z4930216235;140:14000:1:Z4280169632;
O=C1NCCCN1,2863,140:14000:0:Z4883736872;140:14000:0:Z3703630097;140:14000:0:Z2949154029;
OC1CCC1,13042,140:14000:0:Z4206356342;140:14000:0:Z2837854343;140:14000:0:Z2916017562;
c1nnc2n1CCNC2,6300,140:14000:0:Z2475690763;140:14000:0:Z5051486105;140:14000:0:Z4382330561;
O=C1CNCC2CCCN12,259,140:14000:0:Z3587732002;140:14000:2:Z3600603390;140:14000:3:Z3549014740;
Cc1ccc2c(c1)CCNC2,250,140:14000:0:Z1838385642;140:14000:5:Z1931314580;140:14000:5:Z1840720150;
c1cn2c(n1)COCC2,1661,140:14000:0:Z3714898055;140:14000:0:Z2635553927;140:14000:1:Z2708433845;
Cc1cc(C)cc(Cl)c1,698,140:14000:0:Z337941712;140:14000:0:Z1192279188;140:14000:3:Z2313139809;
O=c1[nH]cnc2ccc(F)cc12,361,140:14000:0:Z337941712;140:14000:0:Z2368872009;140:14000:1:Z2011837534;
Oc1ccccc1F,2666,140:14000:0:Z2285577944;140:14000:0:Z1700786759;140:14000:0:Z2627446213;
C1NCC2CC12,11769,140:14000:0:Z3624520347;140:14000:0:Z3573854780;140:14000:0:Z3573855138;
O=S1(=O)CCCCC1,8764,140:14000:0:Z4024111944;140:14000:0:Z2777736032;140:14000:0:Z4294686589;
c1cnc2c(c1)CCCC2,5491,140:14000:0:Z3592571715;140:14000:0:Z3842494809;140:14000:0:Z3470936843;
O=S1(=O)CCC1,2475,140:14000:0:Z4395201029;140:14000:0:Z2766019920;140:14000:0:Z3644738464;
c1cnc2c(c1)CNCC1CCCN21,1094,140:14000:0:Z3870310138;140:14000:0:Z3870291764;140:14000:0:Z3077642411;
c1nncs1,29883,140:14000:0:Z3870310138;140:14000:0:Z3870291764;140:14000:0:Z3077642411;
c1ccn2nccc2c1,4516,140:14000:0:Z2099778633;140:14000:0:Z2097655855;140:14000:0:Z2099789319;
c1ccc2occc2c1,14534,140:14000:0:Z2099778633;140:14000:0:Z2097655855;140:14000:0:Z2099789319;
O=C1CCc2ccc(F)cc2N1,1331,140:14000:0:Z3338788335;140:14000:0:Z1922179987;140:14000:1:Z2475125222;
C1CCC2(CC1)CNCCO2,647,140:14000:0:Z1267261816;140:14000:3:Z3599384102;140:14000:8:Z3634845627;
C1COCCNN1,149,140:14000:0:Z2640696205;140:14001:3:Z2640701968;140:14002:7:Z2640696409;
Cc1ccc2c(c1)CCCC2,566,140:14000:0:Z4668762489;140:14000:2:Z4479082531;140:14000:4:Z4993877896;
Cn1ccnn1,11240,140:14000:0:Z4668762489;140:14000:0:Z3570679305;140:14000:0:Z2631821558;
OC1CC2(CCC2)C1,663,140:14000:0:Z4288450717;140:14000:1:Z4292542498;140:14000:1:Z3898660152;
C1CCC2CC2C1,2222,140:14000:0:Z4253472469;140:14000:0:Z2698238606;140:14000:1:Z5035421577;
O=S1(=O)CCc2ccccc21,3111,140:14000:0:Z4253472469;140:14000:0:Z4003809013;140:14000:0:Z3607954324;
O=S1(=O)CCNCC1,6241,140:14000:0:Z940146800;140:14000:0:Z3938577804;140:14000:0:Z1742976354;
C1CNCCOC1,12401,140:14000:0:Z940146800;140:14000:0:Z2667700160;140:14000:0:Z3611429774;
Cn1ccc2sccc21,77,140:14000:0:Z3714324715;140:14000:0:Z3554866132;140:14000:9:Z3553296470;
c1cnc2c(c1)COCC2,1745,140:14000:0:Z3615087306;140:14000:3:Z1751217184;140:14000:3:Z3800900779;
c1ccc2c(c1)OCCO2,19828,140:14000:0:Z3547160367;140:14000:0:Z4410531417;140:14000:0:Z2962980128;
c1cc2ccsc2cn1,528,140:14000:0:Z2964176988;140:14000:1:Z4353519363;140:14000:1:Z3056080548;
FC1(F)C2CCCCC21,2047,140:14000:0:Z2643423011;140:14000:0:Z3911811296;140:14000:1:Z3504289924;
OC1CCCNC1,9999,140:14000:0:Z3381593635;140:14000:0:Z3704003332;140:14000:0:Z2391732636;
C1CC2CNCC2C1,5293,140:14000:0:Z4142089302;140:14000:0:Z4144521025;140:14000:0:Z4476139381;
CC1(C)CCCN1,7501,140:14000:0:Z4154759918;140:14000:0:Z4156246194;140:14000:0:Z3524746695;
Fc1ccsc1,485,140:14000:0:Z5045759037;140:14000:1:Z2223255601;140:14000:5:Z2275047016;
c1ccc2c(c1)CNCCO2,3793,140:14000:0:Z3869988551;140:14000:0:Z2291617297;140:14000:1:Z2297445904;
C1CC2CCC(C1)O2,1722,140:14000:0:Z3869988551;140:14000:0:Z4205258221;140:14000:0:Z3640689363;
C1CSCCN1,11343,140:14000:0:Z1275777338;140:14000:0:Z4465292411;140:14000:0:Z3502479613;
O=c1cn[nH]c2ccccc12,826,140:14000:0:Z4156246194;140:14000:1:Z2077392834;140:14000:4:Z3707884427;
CN1CCCCCC1=O,953,140:14000:0:Z3874715862;140:14000:3:Z2844423363;140:14000:5:Z2807251696;
O=C1NCCc2ccccc21,3028,140:14000:0:Z3867979269;140:14000:0:Z4276346356;140:14000:0:Z3625782029;
c1ccc2c(c1)CCCCNC2,107,140:14000:0:Z3867979269;140:14002:0:Z3800079976;140:14002:0:Z3800079245;
CC1(C)CCC2(CCCO2)CC1,84,140:14000:0:Z3612046244;140:14000:8:Z3612045677;140:14001:2:Z3390716530;
Cn1cc2n(c1=O)CCCC2,403,140:14000:0:Z2285636966;140:14000:6:Z3364524681;140:14000:7:Z2256008493;
c1ccc2c(c1)CCCN2,18096,140:14000:0:Z1361283330;140:14000:0:Z4005013077;140:14000:0:Z4127232940;
CC1COC1,2048,140:14000:0:Z1786031059;140:14000:0:Z3523715185;140:14000:1:Z2012767620;
C1=CCNCC1,8574,140:14000:0:Z2000230082;140:14000:0:Z2604892139;140:14000:0:Z2493735730;
CC1COC(C)C1,190,140:14000:0:Z2000230082;140:14000:7:Z2002618136;140:14001:4:Z2002650234;
c1cn2ccsc2n1,3301,140:14000:0:Z1798327546;140:14000:0:Z5008411369;140:14000:0:Z1512721831;
O=S1(=O)CCCC1,17601,140:14000:0:Z1798327546;140:14000:0:Z4315043172;140:14000:0:Z2042646006;
Nc1ccncn1,2836,140:14000:0:Z4959342773;140:14000:1:Z3671774510;140:14000:1:Z3657652590;
C1CCC2OCCNC2C1,610,140:14000:0:Z4959342773;140:14000:3:Z2672708065;140:14000:4:Z2372244715;
CC1=CC(C)n2ncnc2N1C,248,140:14000:0:Z1986982288;140:14000:7:Z2675769724;140:14000:8:Z1873579792;
Oc1cccc2c1CCC2,1047,140:14000:0:Z1986982288;140:14000:0:Z4260288800;140:14000:0:Z2224592810;
C1CCC2(CC1)CCN2,538,140:14000:0:Z4315043172;140:14000:3:Z1875243387;140:14000:3:Z1594668137;
Fc1cccc2[nH]ccc12,986,140:14000:0:Z1168948200;140:14000:0:Z4013071825;140:14000:3:Z1715638804;
NC1CCNCC1,2711,140:14000:0:Z4139464138;140:14000:0:Z2606886532;140:14000:0:Z2449813928;
Cc1ccncc1,13772,140:14000:0:Z2617420419;140:14000:0:Z4350217050;140:14000:0:Z4289506415;
C1COC2(CCSCC2)CN1,336,140:14000:0:Z4934527548;140:14000:0:Z4276640810;140:14000:2:Z3860889852;
c1cc2c3c(cccc3c1)CC2,179,140:14000:0:Z4150010987;140:14001:7:Z1911852185;140:14001:7:Z1621948365;
OC1CCCCC1O,337,140:14000:0:Z4150010987;140:14000:0:Z4465292411;140:14000:3:Z3205177450;
CC1CCS(=O)(=O)C1,620,140:14000:0:Z2876689431;140:14000:1:Z1424682583;140:14000:4:Z2001612452;
C1COC2CNCC2C1,1032,140:14000:0:Z5047427418;140:14000:2:Z5054847966;140:14000:4:Z5052450494;
Cc1ccn2ccnc2c1C,250,140:14000:0:Z3794669462;140:14000:0:Z4013622387;140:14000:1:Z3820003904;
C1CCC2(CCNCC2)OC1,1302,140:14000:0:Z3794669462;140:14000:2:Z3519150744;140:14000:2:Z4212050100;
O=c1[nH]cnc2cnccc12,321,140:14000:0:Z1749804071;140:14000:3:Z1819279793;140:14000:4:Z1743279688;
Cc1ccc2cc(Cl)cc(C)c2n1,19,140:14000:0:Z1636527080;140:14001:0:Z1213009960;140:14007:8:Z1958495681;
Cc1cccc(F)c1,12341,140:14000:0:Z2958981150;140:14000:0:Z1626532711;140:14000:0:Z4027579748;
C1=NOCC1,8945,140:14000:0:Z2958981150;140:14000:0:Z2019718949;140:14000:0:Z3362768084;
CC1(O)CCNCC1O,229,140:14000:0:Z4961372789;140:14000:1:Z4971492354;140:14000:6:Z4964564730;
c1ccc2c(c1)CC2,1495,140:14000:0:Z4961372789;140:14000:0:Z4395996828;140:14000:1:Z2719055939;
CN1CCC(F)(F)CC1,453,140:14000:0:Z3053033273;140:14000:3:Z2484727407;140:14000:9:Z3793360897;
Cn1cnnn1,3710,140:14000:0:Z1408421492;140:14000:0:Z1747090606;140:14000:0:Z3879972101;
CC1(C)CCCCN1,1591,140:14000:0:Z4178779166;140:14000:0:Z3899349761;140:14000:1:Z4056204945;
C1CC2CCC1CN2,2129,140:14000:0:Z3119850450;140:14000:0:Z2416454415;140:14000:0:Z4096812073;
c1cn2c(n1)CCC2,2458,140:14000:0:Z2625694563;140:14000:0:Z3819994413;140:14000:0:Z3840717892;
CC1CN(C)c2ccccc2CN1,187,140:14000:0:Z3575001448;140:14000:1:Z2676837194;140:14000:6:Z4879712657;
c1ncc2cc[nH]c2n1,1010,140:14000:0:Z3357774417;140:14000:0:Z3408018573;140:14000:0:Z3394738504;
Cc1nc2c(s1)CCCC2,1380,140:14000:0:Z4780644577;140:14000:1:Z1899282218;140:14000:1:Z4429418507;
Fc1cc(F)c2c(c1)CCC2,311,140:14000:0:Z1497525232;140:14000:0:Z1504314738;140:14000:3:Z4040446912;
FC1CCCCC1,4943,140:14000:0:Z4256105202;140:14000:0:Z1875383156;140:14000:0:Z2700092224;
c1ccc2c(c1)oc1ccccc12,500,140:14000:0:Z1521957238;140:14000:2:Z2072831031;140:14000:3:Z3833725385;
c1cc2n(n1)CCC2,2182,140:14000:0:Z3598792545;140:14000:0:Z2270037426;140:14000:0:Z3828400416;
CC1CCNc2ccccc21,353,140:14000:0:Z4384508395;140:14000:3:Z1883066676;140:14000:4:Z4998163836;
Cn1ncc2c(O)ccnc21,207,140:14000:0:Z4922282423;140:14001:3:Z1574916131;140:14001:3:Z1893258412;
c1ccc2c(c1)CCCC21CC1,388,140:14000:0:Z3704003332;140:14000:0:Z4257286475;140:14000:1:Z3659045123;
C1CC2(C1)CCNC2,5641,140:14000:0:Z4127892499;140:14000:0:Z3625782029;140:14000:0:Z3610578371;
Nc1cccnc1,1341,140:14000:0:Z4127892499;140:14000:1:Z4183475345;140:14000:1:Z3818246231;
Cn1cnc2cccnc21,1048,140:14000:0:Z4174073976;140:14000:1:Z1700314249;140:14000:3:Z4216781718;
c1noc2c1CCCC2,1470,140:14000:0:Z1218519621;140:14000:0:Z2145567950;140:14000:0:Z2454610005;
C1CCC2(CC1)CCCO2,1263,140:14000:0:Z1803379611;140:14000:0:Z1803415030;140:14000:0:Z4270448106;
O=S1(=O)CC2CCNC2C1,227,140:14000:0:Z3591854568;140:14000:4:Z3591848729;140:14001:1:Z3591848098;
C1CC2CC2C1,5702,140:14000:0:Z3625746294;140:14000:0:Z3782787830;140:14000:0:Z4113020956;
Cc1ccsc1,8318,140:14000:0:Z3625746294;140:14000:0:Z3504162292;140:14000:0:Z1267404708;
Cn1ccc(Cl)n1,759,140:14000:0:Z2270568487;140:14000:0:Z4045032298;140:14000:5:Z2214367381;
CC1CCOCC1,1799,140:14000:0:Z2141488016;140:14000:0:Z1374846780;140:14000:0:Z2982638184;
Fc1ccc2[nH]ccc2c1,1786,140:14000:0:Z2141488016;140:14000:0:Z1220450062;140:14000:1:Z3873345244;
O=S1(=O)CCC12CCNCC2,605,140:14000:0:Z3498504809;140:14000:1:Z3256598030;140:14000:2:Z4979013244;
Cc1ccc2c(c1)CCCN2,487,140:14000:0:Z1262731123;140:14000:4:Z4401469300;140:14000:4:Z4401469253;
CC1Oc2ccccc2NC1=O,1546,140:14000:0:Z2594337736;140:14000:1:Z1093615218;140:14000:1:Z1401792945;
C1CC2CC2N1,1583,140:14000:0:Z3522050557;140:14000:0:Z1331699647;140:14000:0:Z4277208964;
O=C1COCCN1,3149,140:14000:0:Z1931895949;140:14000:1:Z3518070599;140:14000:1:Z3695601189;
Cc1nc2c(s1)CNCC2,118,140:14000:0:Z4224644569;140:14001:5:Z4224652456;140:14001:6:Z4224651477;
C1CCC2(C1)CNC2,1251,140:14000:0:Z2957932543;140:14000:0:Z3472520665;140:14000:1:Z2654943125;
Fc1cccc(Cl)c1,17815,140:14000:0:Z362751708;140:14000:0:Z3829597379;140:14000:0:Z2915457580;
Cn1ccn2cnnc2c1=O,733,140:14000:0:Z3316594876;140:14000:1:Z2861172424;140:14000:2:Z3365517503;
CC1(C)OCCO1,3410,140:14000:0:Z3316594876;140:14000:0:Z4350559137;140:14000:0:Z4311133878;
CC1CCCNC1,21039,140:14000:0:Z4247004516;140:14000:0:Z1594139159;140:14000:0:Z3725238233;
O=C1CCc2ccccc2N1,8276,140:14000:0:Z1585121036;140:14000:0:Z2863455421;140:14000:0:Z3055529711;
FC1CCNC1,12087,140:14000:0:Z4198721336;140:14000:0:Z2710420655;140:14000:0:Z1942849378;
O=c1ccc(Cl)n[nH]1,155,140:14000:0:Z3077876506;140:14000:2:Z4291595925;140:14000:4:Z4288560733;
CN1C(=O)CCc2ccccc21,2265,140:14000:0:Z1528201832;140:14000:0:Z2602297464;140:14000:1:Z3407747652;
NC1CNC2(CCCCC2)C1,88,140:14000:0:Z3829597379;140:14000:2:Z3520173281;140:14000:6:Z3520177791;
Clc1ccc2cc[nH]c2c1,1225,140:14000:0:Z365620950;140:14000:0:Z4935214161;140:14000:0:Z3795838167;
O=S1C2CCNCC1CC2,299,140:14000:0:Z4271367132;140:14000:3:Z2815517202;140:14000:4:Z2720048136;
O=C1CCCC2C3CNCC(C3)CN12,251,140:14000:0:Z4403525989;140:14003:3:Z4424210798;140:14003:3:Z4424204388;
c1nc2c(s1)CCCC2,4047,140:14000:0:Z4114378223;140:14000:0:Z4061628839;140:14000:0:Z3497498776;
c1cnc2c(c1)CCN2,1310,140:14000:0:Z3467969062;140:14000:1:Z4362758745;140:14000:1:Z2914514618;
Cc1cc(=O)cc[nH]1,1292,140:14000:0:Z2184276893;140:14000:0:Z1312797242;140:14000:0:Z3614743298;
Nc1ccn[nH]1,2983,140:14000:0:Z3832639634;140:14000:0:Z3588866457;140:14000:0:Z4186599931;
C1CCN2CCCCC2C1,878,140:14000:0:Z4959670649;140:14000:0:Z2778527312;140:14000:0:Z2495279081;
C1CC2CCCN(C1)C2,345,140:14000:0:Z2801114564;140:14000:0:Z2910489623;140:14000:0:Z2801155127;
CC1CCn2nccc2C1,336,140:14000:0:Z2873572755;140:14000:5:Z2963607785;140:14000:6:Z2455036580;
Cc1ccc2c(C)n[nH]c2n1,505,140:14000:0:Z991691082;140:14000:0:Z1005395858;140:14000:0:Z1363788408;
C1CCC2(CCNC2)OC1,277,140:14000:0:Z3652261014;140:14000:4:Z3693669326;140:14000:4:Z3707535181;
C1CC2CCC(C1)N2,9946,140:14000:0:Z3864191445;140:14000:0:Z4079006498;140:14000:0:Z4472246141;
OC1CCc2ccccc2C1,736,140:14000:0:Z2930910232;140:14000:0:Z3585274953;140:14000:1:Z3626342190;
Cc1ccnnc1,1109,140:14000:0:Z4410531417;140:14000:0:Z4621145019;140:14000:0:Z4394673802;
Cn1nc(O)c2c1CNCC2,269,140:14000:0:Z2915457580;140:14000:1:Z2915463700;140:14000:4:Z3709388979;
C1=NCCS1,720,140:14000:0:Z4047556849;140:14000:2:Z4906830326;140:14000:5:Z2228676960;
NC1CCCNC1,1409,140:14000:0:Z2864073783;140:14000:0:Z4341923038;140:14000:0:Z2592429551;
Cc1ncc2n1CCCC2,1673,140:14000:0:Z1586233044;140:14000:0:Z1583907575;140:14000:1:Z2176740958;
Fc1cc2c(cc1F)NCC2,226,140:14000:0:Z1586233044;140:14000:2:Z1879462239;140:14000:5:Z1129965137;
CC12CCCC(C1)OC2,305,140:14000:0:Z3591602910;140:14000:3:Z4114875932;140:14000:3:Z3683865866;
Cc1ccc2nonc2c1,112,140:14000:0:Z4185000537;140:14000:5:Z4184992093;140:14001:8:Z4274666848;
FC1(F)CC12CCNC2,790,140:14000:0:Z2477197630;140:14000:0:Z3864967498;140:14000:3:Z3102357436;
Cc1ccc2c(c1)CCCO2,596,140:14000:0:Z2808829516;140:14000:4:Z1952554297;140:14000:5:Z1962640494;
CC1CCSC1,294,140:14000:0:Z2103203243;140:14000:2:Z3996887299;140:14000:4:Z3082137176;
Cc1ncccc1N,96,140:14000:0:Z4483519575;140:14000:7:Z4490454368;140:14001:0:Z4486524047;
c1nnn2c1CNCC2,507,140:14000:0:Z2774361068;140:14000:2:Z2502188327;140:14000:3:Z2495675817;
C1COCCO1,7642,140:14000:0:Z1665117711;140:14000:0:Z3470549172;140:14000:0:Z3408782231;
C1=COCCN1,124,140:14000:0:Z4883688767;140:14005:3:Z3470913645;140:14005:4:Z3549897217;
C1OC2CC1C2,3407,140:14000:0:Z4883688767;140:14000:0:Z4984793015;140:14000:1:Z4263972426;
O=S1(=O)CCC2CNCC21,1765,140:14000:0:Z3103310304;140:14000:0:Z3205568083;140:14000:1:Z4308157827;
Cn1cncn1,12719,140:14000:0:Z3103310304;140:14000:0:Z1652928804;140:14000:0:Z2177432845;
Cn1c2c(ccc1=O)CCCC2,411,140:14000:0:Z2606886532;140:14000:0:Z2479868209;140:14000:5:Z4132612700;
C1CC2(C1)CCOC2,2242,140:14000:0:Z3079768528;140:14000:0:Z4474919701;140:14000:0:Z4092343409;
c1cc2sccc2o1,452,140:14000:0:Z1246299800;140:14000:0:Z1231756999;140:14000:0:Z3865066699;
c1cn2c(n1)CNCCC2,896,140:14000:0:Z3640392645;140:14000:1:Z4271958122;140:14000:1:Z4264863488;
C1COC2(C1)COC2,589,140:14000:0:Z2921623393;140:14000:0:Z2921698412;140:14000:3:Z3844646145;
c1cc2c(s1)CCNC2,4291,140:14000:0:Z3634036280;140:14000:0:Z5024018122;140:14000:0:Z899057174;
O=c1[nH]ncc2c1CCCC2,16,140:14000:0:Z3634036280;140:14021:3:Z3634033666;140:14021:9:Z3634036842;
Oc1ccc2c(c1)CCCC2,962,140:14000:0:Z2616581797;140:14000:2:Z2188004953;140:14000:2:Z1886714063;
CC1CCCN1,18640,140:14000:0:Z3391477557;140:14000:0:Z2595647777;140:14000:0:Z4277084780;
C1CCC2(C1)CCNCC2,931,140:14000:0:Z3385645690;140:14000:0:Z5017537644;140:14000:2:Z4281823550;
Cc1ncco1,3525,140:14000:0:Z4192615483;140:14000:0:Z3996192314;140:14000:1:Z4993635953;
O=S1(=O)CC2CCNCC2C1,370,140:14000:0:Z2830329779;140:14000:4:Z2793326017;140:14000:6:Z2793783405;
Clc1ccn[nH]1,1621,140:14000:0:Z2830329779;140:14000:0:Z3338452494;140:14000:0:Z3154865424;
C1CC2CCC1C2,10787,140:14000:0:Z3561179449;140:14000:0:Z4313193713;140:14000:0:Z1864999803;
Fc1ccc2[nH]cnc2c1,1122,140:14000:0:Z4087480708;140:14000:1:Z3515805149;140:14000:2:Z4176912459;
c1cc2n(n1)CCCN2,1937,140:14000:0:Z4289044469;140:14000:0:Z4089159815;140:14000:1:Z3200927948;
Cc1ncn[nH]1,6074,140:14000:0:Z810560346;140:14000:0:Z3795596299;140:14000:0:Z3614685828;
O=S1(=O)CCCN1,11080,140:14000:0:Z4127232940;140:14000:0:Z4599571365;140:14000:0:Z1796737690;
O=C1CCC1,2415,140:14000:0:Z3058165616;140:14000:1:Z4460063645;140:14000:2:Z1979074324;
C1CCC2(C1)CCCN2,1164,140:14000:0:Z3804269686;140:14000:1:Z2818691392;140:14000:1:Z3821369955;
CC1(C)CCCO1,3042,140:14000:0:Z2710532640;140:14000:0:Z3703630097;140:14000:0:Z2324654059;
OC1CCSC1,499,140:14000:0:Z4096791247;140:14000:3:Z1552627081;140:14000:5:Z3095793098;
O=S1(=O)CC2(CCNCC2)C1,331,140:14000:0:Z4111190866;140:14000:0:Z3317723845;140:14000:1:Z4508218158;
O=S1(=O)CCOc2ccccc21,523,140:14000:0:Z2439371311;140:14000:2:Z3856123475;140:14000:3:Z4454761392;
C1COC2(CCOC2)CN1,872,140:14000:0:Z1711902658;140:14000:0:Z1954652445;140:14000:1:Z4173156487;
C1CCC2(CC1)CC2,2528,140:14000:0:Z2619730507;140:14000:0:Z3389389990;140:14000:0:Z1875227763;
Fc1ccc(F)cc1,12406,140:14000:0:Z1249671052;140:14000:0:Z1248849897;140:14000:0:Z4436659711;
C1CC2(CCN1)OCC1CC12,152,140:14000:0:Z3907311066;140:14000:2:Z4092998529;140:14000:2:Z3820302402;
CC1CCCC1,5053,140:14000:0:Z4455877776;140:14000:0:Z2170529491;140:14000:0:Z5033670854;
c1ncc2[nH]cnc2n1,739,140:14000:0:Z4455877776;140:14000:1:Z4483142129;140:14000:1:Z3634013549;
FC1(F)CNCCCCNC1,108,140:14000:0:Z3798034342;140:14000:3:Z4093679686;140:14002:0:Z3798053669;
c1nc2sccc2s1,512,140:14000:0:Z4424122510;140:14000:0:Z4424112028;140:14000:0:Z4424132866;
OC1CCNCC12CCOCC2,357,140:14000:0:Z3646946701;140:14000:5:Z3533995931;140:14001:1:Z3622751051;
C1CCC2(CCSCC2)OC1,428,140:14000:0:Z2615376030;140:14000:2:Z1889535095;140:14000:4:Z3845330300;
CC1CNCC(C)C1,2288,140:14000:0:Z1413957891;140:14000:0:Z964244672;140:14000:0:Z4260318301;
O=S1(=O)CCc2cc(Cl)ccc21,248,140:14000:0:Z3700832295;140:14000:3:Z4132362555;140:14000:5:Z1493439627;
CC1CCCC1C,176,140:14000:0:Z4590490076;140:14000:5:Z2276232310;140:14002:1:Z3721329572;
FC1CCCC1,3647,140:14000:0:Z2454450494;140:14000:0:Z3792159721;140:14000:0:Z3792159852;
Cc1nn(C)c2[nH]c(=O)ccc12,121,140:14000:0:Z4633377591;140:14000:2:Z4632663465;140:14000:7:Z4632623275;
FC1(F)CC2(CCC2)C1,2222,140:14000:0:Z4633377591;140:14000:0:Z3703433615;140:14000:1:Z4095441699;
Clc1cccnn1,1251,140:14000:0:Z2292213607;140:14000:0:Z443732194;140:14000:0:Z1740993724;
C1CNC2CCOC2C1,401,140:14000:0:Z3645200755;140:14000:0:Z4578485497;140:14000:2:Z2475135949;
O=C1CNCCN1,18107,140:14000:0:Z1416605242;140:14000:0:Z2444854945;140:14000:0:Z3352298087;
CC1=CS(=O)(=O)CCO1,362,140:14000:0:Z4343605064;140:14000:0:Z4472246141;140:14000:2:Z4343309830;
FC1(F)CC1,12082,140:14000:0:Z4343605064;140:14000:0:Z3642341528;140:14000:0:Z3606985147;
Cn1ccc2ccccc21,5573,140:14000:0:Z3510727423;140:14000:0:Z4603583316;140:14000:0:Z2774300121;
CN1C(=O)COc2ccccc21,1525,140:14000:0:Z1278574826;140:14000:0:Z3982390248;140:14000:0:Z4399761723;
Nc1ncnc2ccccc12,536,140:14000:0:Z3521242268;140:14000:0:Z1190794946;140:14000:3:Z1546689662;
C1CC2CCC(CN1)N2,1375,140:14000:0:Z1900327808;140:14000:0:Z1362563548;140:14000:0:Z2361267785;
Cc1ccc2nccn2c1,1267,140:14000:0:Z4478407938;140:14000:0:Z3611873715;140:14000:0:Z1985347720;
NC1CNCC(F)(F)C1,203,140:14000:0:Z4169345353;140:14002:1:Z4176451677;140:14002:1:Z4422013645;
Cc1ccccc1O,2642,140:14000:0:Z2021071231;140:14000:0:Z3320031550;140:14000:0:Z5007299666;
C1=CC2CCC(C1)N2,610,140:14000:0:Z2021071231;140:14000:0:Z3622731787;140:14000:0:Z4291468399;
CC1(C)CNCC1O,210,140:14000:0:Z1930852108;140:14000:3:Z3008930166;140:14000:4:Z3437189245;
NC1CC2CCCC12,497,140:14000:0:Z3386230524;140:14000:0:Z3386230670;140:14000:2:Z4079190735;
CN1CCCc2ccccc21,1936,140:14000:0:Z2174444013;140:14000:0:Z2826227347;140:14000:0:Z4602356745;
CC1CCCc2[nH]ncc21,318,140:14000:0:Z3587540484;140:14000:2:Z2906663029;140:14000:3:Z2906471712;
O=C1NCCc2cc(F)ccc21,238,140:14000:0:Z3587540484;140:14000:1:Z3609058032;140:14000:2:Z3587540532;
CC1CCC(C)N1,1205,140:14000:0:Z1875383156;140:14000:1:Z1884260532;140:14000:1:Z1874015318;
c1cn2c(n1)CCCC2,11929,140:14000:0:Z4350921472;140:14000:0:Z2772492592;140:14000:0:Z4240679987;
