fragment_smiles,occurences,example_ligands
C1CCOC1,141020,52:05200:0:Z2923516810;52:05200:0:Z3338442557;52:05200:0:Z2969692027;
c1n[nH]c2c1C1CCC(C2)N1,96,52:05201:6:Z2915777900;52:05202:5:Z2915776731;52:05202:6:Z2915781087;
O=c1[nH]c(=O)c2ccc(Cl)cc2[nH]1,19,52:05201:6:Z1503770846;52:05207:0:Z4080788884;52:05210:8:Z4080795710;
O=C1NCCCC12CCOCC2,50,52:05201:6:Z2875483696;52:05203:0:Z4398733991;52:05204:7:Z2875483283;
Nc1nc(N)c2c(n1)CCNC2,32,52:05201:6:Z4329228800;52:05205:7:Z4329227089;52:05209:7:Z4329228585;
Fc1ccc(Cl)c2c1CNCC2,121,52:05201:6:Z4003883573;52:05201:7:Z4023766974;52:05201:7:Z4086363248;
c1cc2c(o1)CNCC2,85,52:05201:6:Z1905284742;52:05202:8:Z1369938021;52:05203:4:Z2166318261;
OC1COC2CC1C2,179,52:05201:6:Z4600925311;52:05203:3:Z4467594234;52:05203:6:Z4478358910;
O=C1C2CCCC1COC2,316,52:05201:6:Z2297700062;52:05201:7:Z1267124818;52:05201:9:Z4096477766;
C1NOC2COCC12,243,52:05201:6:Z3609934255;52:05201:6:Z3609923070;52:05202:8:Z3609925188;
NC1CNCCOC1,210,52:05201:6:Z2874329653;52:05201:8:Z4054783551;52:05202:2:Z2873690256;
Cc1cc(=O)n2ccsc2n1,144,52:05201:6:Z2069555914;52:05202:9:Z2077555419;52:05202:9:Z2839025904;
Clc1ccc2ccsc2c1,89,52:05201:6:Z3701488913;52:05206:9:Z3052078957;52:05209:9:Z4561874240;
O=C1Cc2ccccc2CN1,70,52:05201:6:Z4238702851;52:05203:0:Z4278192420;52:05203:6:Z4238706464;
c1cnc2nscc2c1,43,52:05201:6:Z1824435956;52:05202:9:Z2662047701;52:05205:1:Z2662046701;
CC12CNCC1C1CCC2C1,96,52:05201:6:Z3097868661;52:05203:1:Z2996518427;52:05206:1:Z2964284051;
O=c1ccc2cc(Cl)ccc2[nH]1,169,52:05201:6:Z2100436858;52:05202:7:Z3830857627;52:05202:7:Z2392741371;
Fc1ccc2sccc2c1F,100,52:05201:6:Z4541585171;52:05204:3:Z4540890477;52:05206:0:Z4598572007;
O=C1COCc2ncsc21,91,52:05201:6:Z3520756294;52:05202:0:Z3627750025;52:05204:4:Z3627752115;
O=c1[nH]cnc2c1CCNC2,22,52:05201:6:Z2898046961;52:05201:7:Z2589206863;52:05204:9:Z1863870269;
O=c1[nH][nH]c2ccccc12,365,52:05201:6:Z4488669047;52:05201:6:Z4489129505;52:05201:7:Z4486088352;
C1CN2CC3CC2(CN1)C3,5,52:05201:6:Z4869853807;52:05239:8:Z4871979886;52:05248:4:Z4871001123;
Cc1ccc(O)c2c1CCCN2,81,52:05201:6:Z3521271360;52:05201:7:Z3633738407;52:05203:3:Z3633747920;
c1ccc2c(c1)CCC1CCC21,140,52:05201:6:Z4274183181;52:05202:1:Z2624280153;52:05202:2:Z2606604370;
FC=C(F)F,2,52:05201:6:Z2720471897;52:05212:8:Z2720641552;
C1CC2C(C1)C1OCCC21,50,52:05201:6:Z2898422994;52:05202:0:Z2898519322;52:05202:6:Z2921879640;
Fc1cc(F)c2c(c1)CCNC2,178,52:05201:6:Z3588267961;52:05201:9:Z3187561469;52:05202:6:Z3588261649;
O=C1CCc2ccccc2C1,28,52:05201:6:Z2214798273;52:05209:2:Z2921963663;52:05216:9:Z2176528948;
Cc1cc(C)c2c(=O)[nH]n(C)c2n1,70,52:05201:6:Z2269093917;52:05204:2:Z1333421764;52:05205:4:Z1827826768;
Cc1nc2ccc(O)cc2c(=O)[nH]1,23,52:05201:6:Z4640008756;52:05201:9:Z4150048169;52:05204:0:Z4149489160;
CC1(C)C2CCC13CCNC3C2,66,52:05201:7:Z3592041166;52:05201:7:Z3621228863;52:05202:4:Z3621228886;
O=S1(=O)CCCCCN1,90,52:05201:7:Z4221944900;52:05202:6:Z4221947734;52:05204:2:Z3800272266;
O=c1ccoc2cc(Cl)ccc12,98,52:05201:7:Z3611239400;52:05202:9:Z2723244981;52:05203:3:Z2371080926;
Cc1cc2c(o1)CC(C)(C)CC2,134,52:05201:7:Z2622309892;52:05201:7:Z3295552043;52:05201:8:Z3836553888;
Nc1ncnc2sc3c(c12)CCNC3,64,52:05201:7:Z4105398290;52:05202:3:Z4263584439;52:05202:4:Z2274588440;
c1ccc2c(c1)sc1ccsc12,48,52:05201:7:Z1039804304;52:05203:7:Z1834129262;52:05207:3:Z2804289631;
O=C1CC2CC(O)CC12,68,52:05201:7:Z3511750922;52:05201:7:Z3517029027;52:05201:8:Z3512418787;
Cc1cn2nncc2c(=O)[nH]1,76,52:05201:7:Z4053952410;52:05202:1:Z3298162946;52:05202:6:Z3353142700;
Clc1cccc2c1OCCN2,202,52:05201:7:Z4113099848;52:05203:4:Z1884078314;52:05203:7:Z4289428249;
NC1COC2CC1C2,58,52:05201:7:Z5017475086;52:05205:5:Z5017528831;52:05209:0:Z5017458320;
Cc1ccnc2nc(O)[nH]c(=O)c12,61,52:05201:7:Z1330143463;52:05202:4:Z2640608641;52:05202:8:Z2501097735;
Cc1cc2scnc2s1,118,52:05201:7:Z1639633484;52:05203:4:Z2438643847;52:05204:5:Z1363047628;
CC1CC2CNCC2N1,150,52:05201:7:Z3134025232;52:05202:0:Z2789489425;52:05202:9:Z4054857458;
c1ccc2c(c1)nc1n2CCCN1,64,52:05201:7:Z4113238793;52:05202:4:Z4113235689;52:05202:7:Z4113246129;
CC1(C)CC2CC(=O)NC21,54,52:05201:7:Z4390846717;52:05201:8:Z4390717897;52:05204:3:Z4391044209;
Oc1cccc2cnccc12,44,52:05201:7:Z4227304293;52:05201:8:Z4233726895;52:05202:9:Z4232355467;
Fc1ccc(F)c2c1NCCO2,87,52:05201:7:Z2817128782;52:05203:3:Z4132574183;52:05207:3:Z4132569777;
Cn1ncc2[nH]c(=O)[nH]c(=O)c21,7,52:05201:7:Z4216248432;52:05201:7:Z4216248797;52:05229:4:Z4216248631;
Cc1cnc2c(c(C)nn2C)c1Cl,46,52:05201:7:Z2850201374;52:05202:1:Z2851475691;52:05206:1:Z4027075035;
c1ccc2c(c1)COC21CCNCC1,132,52:05201:7:Z3408065552;52:05201:9:Z4206173678;52:05202:4:Z1550149941;
Cc1nccc(Cl)n1,169,52:05201:7:Z1272160310;52:05202:2:Z4390797853;52:05203:3:Z1416492219;
O=S1(=O)Nc2ccccc2N1,78,52:05201:7:Z2851108043;52:05202:4:Z4134146331;52:05202:6:Z2789244967;
Cc1cc2cnccc2o1,4,52:05201:7:Z4216654835;52:05237:4:Z4216655301;52:05258:4:Z4216652343;
CC1(C)C(N)C2CCCOC21,80,52:05201:7:Z2438340059;52:05202:6:Z2447335732;52:05203:8:Z2438451831;
Cc1cc(C)c(C)cc1C,353,52:05201:7:Z4079289633;52:05201:7:Z4194039421;52:05202:2:Z3054476623;
CN1C2CNCC1C2,170,52:05201:7:Z4473616173;52:05201:9:Z4403595369;52:05202:2:Z4393612555;
NC12COC(C1)C2,47,52:05201:7:Z3697960227;52:05204:4:Z3697577841;52:05204:7:Z3697746085;
CC12CCC(CC1)CN2,61,52:05201:7:Z3345551216;52:05204:6:Z3615293292;52:05205:9:Z3615284834;
Cc1ccnc2c1NC(=O)CN2,89,52:05201:7:Z4126308546;52:05204:2:Z4973351219;52:05206:8:Z4126303736;
OC1Cc2cc(Cl)cc(Cl)c2C1,85,52:05201:7:Z2912412541;52:05201:8:Z1883746296;52:05201:9:Z2775029690;
C1CC2CCNC2N1,39,52:05201:7:Z3586353583;52:05206:5:Z3586351650;52:05208:1:Z3319607880;
C1=NCCC1,119,52:05201:7:Z1312358784;52:05202:1:Z2447384836;52:05202:1:Z2605768183;
O=S1(=O)NCCn2nccc21,158,52:05201:7:Z3049323468;52:05201:8:Z3874683808;52:05202:0:Z3358992535;
Nc1ccc2ccc(O)nc2n1,20,52:05201:7:Z4308217386;52:05203:9:Z4309136791;52:05205:0:Z4308312884;
CC1CCS(=O)(=O)N1,325,52:05201:7:Z2950381361;52:05202:1:Z3504096728;52:05202:2:Z5005093742;
Cc1cc(C)n2nnnc2n1,80,52:05201:7:Z1730747347;52:05202:4:Z3605643988;52:05204:3:Z2099555933;
c1noc2c1CSCC2,124,52:05201:7:Z4389155732;52:05201:8:Z4381163512;52:05202:3:Z4405102404;
O=C1CCc2cnccc2N1,84,52:05201:7:Z3204205505;52:05202:9:Z4293762676;52:05203:3:Z3204207063;
CC1Cc2nc[nH]c2CC1C,23,52:05201:7:Z3312299979;52:05202:0:Z3312300091;52:05206:9:Z2277056455;
CN1CC2CC(C1)N2,83,52:05201:7:Z4221137835;52:05202:3:Z4279442115;52:05202:8:Z4221136876;
O=S1(=O)CCC2CCCCN21,53,52:05201:7:Z4257801702;52:05203:5:Z4254267552;52:05208:0:Z4257044995;
Cc1cc2cc[nH]c2cc1F,95,52:05201:7:Z2820976769;52:05202:7:Z2784799863;52:05202:7:Z2784800349;
CC1C(=O)Nc2ccccc21,26,52:05201:7:Z1956935193;52:05203:7:Z2750562390;52:05208:0:Z1738848457;
OC1CCC2CCCNC2C1,245,52:05201:7:Z3881381177;52:05201:8:Z3881380380;52:05202:1:Z3787514841;
Fc1cnc(Cl)nc1,71,52:05201:7:Z4492538831;52:05203:9:Z4601744993;52:05205:8:Z4278888861;
O=c1cc[nH]c2ccsc12,26,52:05201:7:Z1273002756;52:05202:4:Z1273001816;52:05208:4:Z1273001979;
O=C1COc2cccc(Cl)c2N1,4,52:05201:7:Z3347171448;52:05248:9:Z4082201985;52:05252:4:Z4414835398;
CC1CNCC2(CCCCC2)O1,203,52:05201:7:Z2501108558;52:05204:3:Z3392856892;52:05204:6:Z2642383929;
O=c1[nH]cnc2cc(Cl)ccc12,205,52:05201:7:Z390363626;52:05201:8:Z4346856482;52:05202:0:Z4259833945;
C1NCC2COCC1C2,165,52:05201:7:Z3794878943;52:05201:8:Z3385818293;52:05201:8:Z3363207772;
FC1(F)CC2CC1CN2,348,52:05201:7:Z3639274027;52:05202:0:Z3639293957;52:05202:4:Z3442124863;
CC1(C)CC2(CCN2)CC(C)(C)O1,154,52:05201:7:Z4029021586;52:05202:4:Z4034686473;52:05203:2:Z4029013284;
Clc1ncc2sccc2n1,35,52:05201:7:Z4641676712;52:05204:6:Z4641547950;52:05208:7:Z4641316699;
Cc1ccnc2[nH]cnc12,37,52:05201:8:Z3535621810;52:05213:7:Z3645852396;52:05217:4:Z3151538600;
NC1CCNc2ccccc21,59,52:05201:8:Z3365744423;52:05202:6:Z3145176940;52:05207:9:Z3145180859;
Cc1cccc2ccncc12,38,52:05201:8:Z2851537651;52:05201:9:Z3395808894;52:05203:0:Z4185222281;
CC1(C)CCC(C)(C)C1,45,52:05201:8:Z4227307772;52:05206:0:Z4227316296;52:05207:5:Z4278313096;
Fc1cc2ncsc2cc1F,125,52:05201:8:Z4390847408;52:05201:9:Z3392935071;52:05203:0:Z4108540876;
Cc1ccc(Cl)c(O)c1,110,52:05201:8:Z3950833399;52:05203:1:Z3820718910;52:05203:1:Z4107240471;
c1cc2c(cn1)CCO2,98,52:05201:8:Z4090030797;52:05204:0:Z3899248808;52:05204:4:Z4090031661;
CC1=CCCCC1=O,6,52:05201:8:Z4999644018;52:05203:4:Z4223805054;52:05216:1:Z4387145006;
C1CNC2CCC2N1,170,52:05201:8:Z5017966614;52:05202:2:Z5017944038;52:05202:7:Z5017957557;
Oc1ccc2ncccc2c1,51,52:05201:8:Z4228719248;52:05202:3:Z4226697662;52:05202:6:Z4229831667;
C1CN2CCC(CC2)N1,130,52:05201:8:Z3546217356;52:05202:9:Z3197720287;52:05203:4:Z2103663805;
c1ccc2c(c1)ncc1cccn12,21,52:05201:8:Z2612745153;52:05208:6:Z2612190524;52:05213:0:Z2613531909;
Cc1ccc2ccc(F)c(F)c2n1,68,52:05201:8:Z2143774851;52:05204:3:Z2861536908;52:05204:8:Z2358736837;
FC1(F)C2CC3C(C2)C31,9,52:05201:8:Z4178315262;52:05230:7:Z4172243800;52:05232:4:Z4177239917;
Cn1c(=O)c2ccccc2n(C)c1=O,50,52:05201:8:Z2932336182;52:05204:6:Z4271808064;52:05204:6:Z4343588051;
Fc1ccc2c(c1)CCCS2,205,52:05201:8:Z4316140363;52:05202:1:Z747258120;52:05202:2:Z2796137405;
NC1CC2(CCOCC2)C1,138,52:05201:8:Z4064410585;52:05201:9:Z4064067501;52:05202:3:Z3384431829;
O=c1[nH]cnc2[nH]ccc12,29,52:05201:8:Z1899613904;52:05203:1:Z1899617388;52:05203:8:Z1899617544;
Nc1cnc(Cl)nc1,117,52:05201:8:Z4390706632;52:05201:8:Z3393797244;52:05202:1:Z3391062181;
CC1(C)C2CCC1C(=O)C2,290,52:05201:8:Z4051044714;52:05202:0:Z4259526448;52:05202:6:Z4051045328;
CC1CCC2(CC2)NC1,132,52:05201:8:Z3880353227;52:05202:9:Z3880353441;52:05204:0:Z4034619903;
FC1(F)CC12CCCc1ccccc12,23,52:05201:8:Z3507941368;52:05210:0:Z4391918166;52:05218:4:Z4415873586;
CC1(C)CCCNc2ccccc21,30,52:05201:8:Z3845331957;52:05204:0:Z4217811981;52:05216:2:Z1883894548;
O=C1COCc2ccccc2N1,27,52:05201:8:Z3347823196;52:05201:8:Z3347823194;52:05201:8:Z3347823759;
C1CNC2(C1)CCC1(CC2)OCCO1,78,52:05201:8:Z4640325797;52:05201:8:Z4640334095;52:05202:0:Z4644232963;
Fc1cc(F)c2c(c1)CCN2,208,52:05201:8:Z4110240215;52:05202:7:Z3499894980;52:05202:9:Z4144485191;
CC1(C)CCc2ncncc2C1,47,52:05201:8:Z3695730735;52:05201:8:Z3843034128;52:05204:5:Z3606127568;
CC12CC(C1)C1(CCOCC1)O2,25,52:05201:8:Z4014796731;52:05206:8:Z3574423294;52:05207:1:Z3623408924;
Cc1ccc2c(c1)C(=O)N(C)CN2,9,52:05201:8:Z3996174777;52:05214:1:Z2830927322;52:05218:3:Z3493031704;
Cc1cccc2ncn(C)c12,104,52:05201:8:Z4349376426;52:05201:8:Z1840352248;52:05201:8:Z1449917887;
C1NCC2CNCC1C2,264,52:05201:8:Z4402226826;52:05202:1:Z4889560204;52:05202:3:Z4886425781;
CC12CCCNC1CCC2,137,52:05201:8:Z4389619737;52:05203:5:Z3396050147;52:05204:4:Z3613937834;
O=c1cc(O)[nH]cn1,12,52:05201:8:Z2273996857;52:05205:0:Z2062254194;52:05217:9:Z4236084478;
Cn1c(Cl)cc2cc(Cl)c(Cl)cc21,16,52:05201:8:Z3546089076;52:05205:0:Z3554532851;52:05212:8:Z4221182067;
CN1CCCC12CCCNC2,182,52:05201:8:Z3267843438;52:05203:3:Z4643169323;52:05203:4:Z3267830623;
Clc1cccc2c1CCOC2,50,52:05201:8:Z2926275346;52:05202:0:Z2928446810;52:05202:3:Z2926091567;
NC1CCC12CCNCC2,200,52:05201:8:Z4116193097;52:05202:9:Z4122468432;52:05203:8:Z4116178395;
CN1CNC2(CCOCC2)C1=O,23,52:05201:8:Z3795638340;52:05203:6:Z3337573570;52:05204:9:Z2863989946;
Clc1ncc2cc[nH]c2n1,65,52:05201:8:Z3560311707;52:05203:2:Z3557830897;52:05203:8:Z5061447907;
Cc1cc(O)n2nccc2n1,6,52:05201:8:Z4005753683;52:05205:0:Z4005752263;52:05208:6:Z4005752531;
NC1CCc2ccccc2C1,193,52:05201:8:Z4429687714;52:05201:9:Z4429692928;52:05203:0:Z4429851892;
N=S1(=O)CCc2ccccc21,94,52:05201:8:Z4065874494;52:05203:1:Z4325007218;52:05204:2:Z2927319094;
CC1(C)CNc2ncccc2O1,58,52:05201:8:Z4314834483;52:05204:1:Z4127257220;52:05204:5:Z4127261375;
Fc1cc2c(cc1F)SCCC2,32,52:05201:8:Z1439310281;52:05201:9:Z1644907577;52:05207:3:Z3350575743;
C1CCN2CC3CNCC3C2C1,202,52:05201:8:Z1514817466;52:05203:2:Z1256671773;52:05203:7:Z3931582856;
O=S1(=O)CCCCc2ccccc21,140,52:05201:8:Z4477507369;52:05204:5:Z3530902465;52:05205:1:Z1910536860;
Cc1cccc2cn[nH]c12,164,52:05201:8:Z3666770366;52:05202:5:Z3712091842;52:05202:6:Z3703324012;
CC1NCCCC1(C)C,138,52:05201:8:Z3615673816;52:05202:6:Z3443025516;52:05202:8:Z3439602055;
OC1CCCCCCC1O,18,52:05201:8:Z5017605500;52:05203:3:Z5022121465;52:05214:7:Z5017606591;
Cc1cc2c(Cl)cccc2[nH]1,54,52:05201:8:Z4391109439;52:05204:9:Z4115949349;52:05207:2:Z4111896685;
Cc1nn(C)c2c1CCCN2,103,52:05201:8:Z4253701032;52:05201:9:Z4255275469;52:05203:7:Z4257961295;
OC1CCC2COCC1C2,40,52:05201:8:Z4253143659;52:05205:7:Z4255472586;52:05209:0:Z4251710396;
Cn1c2c(ccc1=O)CCCC2,248,52:05201:8:Z3472237555;52:05202:2:Z2481413320;52:05203:2:Z2481411741;
Cc1cc2c([nH]1)CCCC2,86,52:05201:8:Z1494786123;52:05202:7:Z1494921428;52:05203:7:Z3298989488;
Cc1n[nH]c2nc(O)ccc12,67,52:05201:8:Z2373767278;52:05201:9:Z4474669402;52:05202:0:Z3639293957;
O=c1[nH]cnc2c1CCNCC2,18,52:05201:8:Z2438219364;52:05206:3:Z2438222789;52:05212:6:Z2763870733;
FC1(F)CCCc2ccccc21,24,52:05201:9:Z4196080789;52:05206:2:Z3780821428;52:05207:5:Z3780738964;
c1cc2cnsc2cn1,76,52:05201:9:Z4229503258;52:05201:9:Z4576299616;52:05205:6:Z3809529935;
CN1CCc2ccc(F)cc2C1,21,52:05201:9:Z3633887876;52:05202:0:Z4216463208;52:05206:0:Z3514302705;
O=C1CN=CN1,79,52:05201:9:Z757866424;52:05203:7:Z1625453037;52:05204:3:Z1187728851;
c1ccc2c(c1)CCC21CCCNC1,71,52:05201:9:Z4121876800;52:05203:5:Z3510086546;52:05207:1:Z4166987318;
O=c1[nH]ccc2cc[nH]c12,36,52:05201:9:Z4027928897;52:05205:4:Z1171343096;52:05206:5:Z1271622653;
Oc1cccc(Cl)c1Cl,10,52:05201:9:Z1146449374;52:05215:6:Z1667925260;52:05217:6:Z1146449315;
O=C1C=CCCN1,67,52:05201:9:Z4169270595;52:05206:9:Z4387131601;52:05207:9:Z4223440624;
Cc1n[nH]c2c1CCCN2,38,52:05201:9:Z2956785948;52:05203:8:Z2956788133;52:05211:8:Z2956787852;
Cc1oc2cc[nH]c2c1C,191,52:05201:9:Z3203991468;52:05202:6:Z4248357941;52:05203:2:Z3203625092;
Clc1ccc2c(c1Cl)CNCC2,94,52:05201:9:Z2602602699;52:05204:2:Z3948415567;52:05204:9:Z2643872008;
FC1(F)CCOc2ccccc2C1,33,52:05201:9:Z4255228604;52:05209:4:Z4258023422;52:05209:4:Z4258392073;
Cc1ccc2c(c1)NCNC2=O,24,52:05201:9:Z2830966404;52:05207:4:Z2830966328;52:05210:9:Z2830964813;
Clc1cc2cncnc2[nH]1,84,52:05201:9:Z3891968106;52:05202:1:Z4991903255;52:05202:1:Z5023179057;
OC1CCNc2ccccc21,22,52:05201:9:Z2956481503;52:05202:9:Z4216329761;52:05205:0:Z2956481957;
O=C1Nc2ccccc2S(=O)(=O)N1,41,52:05201:9:Z1346687955;52:05203:6:Z2042012442;52:05207:1:Z2589157750;
NC1CCc2ccccc2NC1=O,54,52:05201:9:Z3522473608;52:05204:4:Z3102250731;52:05211:9:Z3144458804;
CC1(C)CCc2ccc(F)cc2O1,102,52:05201:9:Z3102080021;52:05202:0:Z2362511198;52:05202:5:Z3102079714;
Clc1cccc2c1NCCN2,52,52:05201:9:Z4282449930;52:05202:5:Z4132179518;52:05205:1:Z4059103149;
Cc1cnc2ccc(F)cc2c1Cl,15,52:05201:9:Z4234207891;52:05212:5:Z3393179392;52:05214:1:Z3394037694;
CC1CC(C)NC(C)C1,230,52:05201:9:Z3173962000;52:05202:1:Z3637890857;52:05202:1:Z3092747715;
O=C1CCCc2ncncc21,28,52:05201:9:Z4236474669;52:05212:4:Z4458732901;52:05213:8:Z2720856407;
Cc1nc2ccccc2cc1O,40,52:05201:9:Z4135398172;52:05202:8:Z4136205577;52:05209:4:Z4136550238;
O=C1CCC(F)(F)CN1,58,52:05201:9:Z4256272716;52:05202:1:Z4257454661;52:05202:1:Z4257093506;
O=c1nc[nH]c2sc3c(c12)CCC3,10,52:05201:9:Z2783985061;52:05211:7:Z215632708;52:05218:3:Z3633941612;
CN1CCNc2cc(Cl)ccc21,69,52:05201:9:Z1318892918;52:05204:1:Z1362015162;52:05205:9:Z4128296059;
c1ccc2c(c1)CCCNCC2,199,52:05201:9:Z4018372011;52:05202:0:Z2292668359;52:05202:0:Z2292664142;
O=C1CC2(CCNC2)Oc2ccccc21,55,52:05201:9:Z4781814407;52:05202:3:Z2601378168;52:05202:5:Z2950231843;
Cc1cc(F)cc2c1NCCC2,104,52:05202:0:Z1902642135;52:05203:0:Z4484094751;52:05203:4:Z4915248969;
Fc1ccc2c(c1)OCCO2,212,52:05202:0:Z5045415160;52:05202:0:Z5060150329;52:05202:8:Z5045338862;
Cc1ccc(O)cc1F,9,52:05202:0:Z4223442706;52:05212:7:Z4223443455;52:05221:3:Z4223444037;
CC1Cc2ccccc2C(C)N1,60,52:05202:0:Z1641129201;52:05202:7:Z4249763515;52:05204:3:Z1639752082;
Cc1ccc2c(c1)OCCCC2,36,52:05202:0:Z1442575645;52:05205:0:Z2286560319;52:05205:2:Z1582908060;
Clc1c[nH]cn1,146,52:05202:0:Z3592093180;52:05202:0:Z3592097505;52:05202:0:Z4009239216;
Cc1ccc2cncnc2c1,90,52:05202:0:Z3832721866;52:05202:0:Z3557950923;52:05202:7:Z3832133031;
Cn1c(=O)[nH]c(=O)c2nc(Cl)[nH]c21,13,52:05202:0:Z3814996057;52:05208:9:Z3814995296;52:05215:2:Z3814995329;
Fc1cncc2ccccc12,366,52:05202:0:Z4172754837;52:05202:4:Z3626581464;52:05202:4:Z3542613142;
Cc1nc2ccccc2[nH]c1=O,104,52:05202:0:Z2649891830;52:05202:0:Z2642877726;52:05204:7:Z3520971044;
Cc1nccc(Cl)c1C,42,52:05202:0:Z4305638486;52:05202:8:Z4094964903;52:05205:9:Z4094968566;
Cc1ccc2c(c1)CNCC2(C)C,95,52:05202:0:Z1691268801;52:05202:2:Z2892179213;52:05203:1:Z4021027113;
c1ccc2c(c1)C1CNC2C1,148,52:05202:0:Z4492328915;52:05202:0:Z3867603133;52:05202:3:Z3821652301;
O=C1NS(=O)(=O)c2ccc(F)cc21,24,52:05202:0:Z2067184531;52:05207:0:Z2095590667;52:05208:8:Z1999776191;
O=c1[nH]c2c(s1)CCCCC2,15,52:05202:0:Z1192216717;52:05209:1:Z1192216494;52:05223:9:Z1416739539;
CN=S1(=O)CCC2(CC1)CNCCO2,109,52:05202:0:Z3819417191;52:05202:7:Z3416616555;52:05204:1:Z3415053575;
CC1NCCS(=O)C1C,205,52:05202:0:Z1233505510;52:05202:0:Z3049059461;52:05202:2:Z1233508922;
Clc1cccc2c1NCC21CCCC1,5,52:05202:0:Z1886508836;52:05206:7:Z1849548864;52:05209:3:Z4652491992;
CC1(C)CNc2cnccc21,191,52:05202:0:Z4169881963;52:05202:4:Z4174108966;52:05203:1:Z4169886794;
Clc1ccc2c(c1)SCCCN2,37,52:05202:0:Z4128449392;52:05202:7:Z4377527139;52:05208:7:Z2821644519;
CN1CCC(=O)Nc2ccccc21,99,52:05202:0:Z3060019402;52:05202:5:Z4353412454;52:05205:1:Z2305245618;
Cc1n[nH]c(=O)c2ccccc12,102,52:05202:0:Z2596756242;52:05204:9:Z872731876;52:05205:0:Z1432331921;
Cc1cnn2ccncc12,78,52:05202:0:Z3830407375;52:05203:0:Z3828067182;52:05204:1:Z3830206836;
Cc1cc2ccccc2n(C)c1=O,185,52:05202:0:Z2210104339;52:05202:3:Z4590972417;52:05202:6:Z2207991083;
c1cc2c(cn1)N1CCC(C1)N2,150,52:05202:0:Z4271894026;52:05202:5:Z3583214145;52:05203:5:Z3583213902;
c1ccc2c(c1)CCCc1nccn1-2,57,52:05202:0:Z2610498640;52:05211:2:Z2611120934;52:05219:1:Z3359421345;
Clc1cccc2c1CCCCN2,61,52:05202:0:Z3294569619;52:05202:7:Z1886955637;52:05202:9:Z4114672921;
Oc1ccnc(O)n1,93,52:05202:0:Z3297842182;52:05202:4:Z1303015426;52:05202:9:Z1303015796;
Fc1cccc2c1CCCCO2,26,52:05202:0:Z4113254054;52:05210:0:Z4113123324;52:05213:0:Z4113269774;
Cc1ccnnc1Cl,98,52:05202:0:Z4522112466;52:05203:4:Z4522112198;52:05204:5:Z4522120767;
CC1CCNc2c(O)cccc21,78,52:05202:0:Z3544549645;52:05202:2:Z1704456252;52:05204:2:Z1704455113;
Cc1cnc2c(n1)CCCC2,4,52:05202:0:Z4641779784;52:05245:7:Z4576479601;52:05252:2:Z5061600789;
CC1CNC2(COC2)CO1,196,52:05202:0:Z4883820367;52:05202:2:Z4883820245;52:05203:4:Z4883814988;
Cc1cc(=O)[nH]c2c(C)cccc12,19,52:05202:0:Z4027993901;52:05214:8:Z4027993864;52:05236:2:Z4027991725;
CN1CNc2ccccc2C1=O,16,52:05202:0:Z839917590;52:05212:1:Z2492813144;52:05220:0:Z1513822763;
Cc1ccnc2cc(F)ccc12,2,52:05202:0:Z1650760084;52:05273:4:Z1739257722;
Cn1ncc2c1NCCC2,129,52:05202:0:Z4335229212;52:05202:7:Z4335230105;52:05204:5:Z4335228187;
Cc1cnc2ccccn2c1=O,34,52:05202:0:Z4456237066;52:05202:0:Z4456085683;52:05202:6:Z4026396090;
NC1CCCc2ccccc2C1,137,52:05202:0:Z3518537735;52:05203:3:Z4058255887;52:05206:1:Z4057200217;
c1ccc2c(c1)sc1ncncc12,58,52:05202:0:Z1994064489;52:05203:4:Z4436028696;52:05203:6:Z3831831605;
Cc1ccc(F)c(O)c1,107,52:05202:0:Z4287423346;52:05202:9:Z4293970798;52:05203:5:Z4296317979;
N=S1(=O)CCC2(CCNC2)CC1,119,52:05202:0:Z4005094761;52:05202:3:Z4005097270;52:05205:3:Z4005078967;
Clc1ccc2sncc2c1,93,52:05202:0:Z2966224556;52:05202:3:Z4580007957;52:05202:8:Z4294159470;
CC1(C)CCCc2cccnc21,38,52:05202:0:Z4455303743;52:05202:3:Z4455300204;52:05203:6:Z4455257750;
C1CN2CCN1CC2,216,52:05202:1:Z1481628654;52:05202:3:Z4295310888;52:05202:4:Z4296471398;
c1ccc2c(c1)ccc1[nH]ccc12,48,52:05202:1:Z3206009591;52:05203:6:Z1870053867;52:05204:6:Z4353707776;
N=S1(=O)CCOc2ccccc21,69,52:05202:1:Z4150216126;52:05203:5:Z3206140390;52:05204:3:Z3091670820;
O=C1CCc2c(F)cccc21,44,52:05202:1:Z2285359665;52:05202:3:Z3019645081;52:05204:4:Z2832615090;
CC1(C)C2CCC13CS(=O)(=O)NC3C2,32,52:05202:1:Z4415219528;52:05202:1:Z4415230794;52:05202:1:Z4415229829;
Oc1ccnc2c(F)c(Cl)ccc12,35,52:05202:1:Z2984778930;52:05203:4:Z2666290438;52:05206:5:Z2661945086;
Fc1cc(Cl)cc2cncnc12,76,52:05202:1:Z4074811810;52:05202:9:Z4072002254;52:05204:1:Z4073216390;
Oc1nccc2ccncc12,106,52:05202:1:Z4474091192;52:05208:4:Z5055289334;52:05208:6:Z3552858919;
Cn1cnc2sc3c(c2c1=O)CCC3,18,52:05202:1:Z979890326;52:05214:4:Z1533083389;52:05222:0:Z1447158750;
