fragment_smiles,occurences,example_ligands
O=C1CNCCN1,16478,93:09300:0:Z4115787563;93:09300:0:Z4239726013;93:09300:0:Z4223865888;
C1CCC2(CC1)CCCO2,1358,93:09300:1:Z4353731458;93:09300:1:Z4236626318;93:09300:1:Z4251627987;
Clc1ccc2c(c1)CNCCO2,115,93:09300:1:Z4353731458;93:09300:8:Z4353727274;93:09301:0:Z4421902492;
Cn1ncc2c1CCCN2,670,93:09300:1:Z3549165317;93:09300:2:Z4065945089;93:09300:2:Z4325316600;
O=c1cc2c(n[nH]1)CCNC2,380,93:09300:1:Z1725652187;93:09300:5:Z3669025076;93:09300:7:Z2169956515;
C1CC2(C1)CC21CC1,219,93:09300:1:Z4281092241;93:09300:2:Z4399166997;93:09300:3:Z4424160401;
CC1(C)CNCCS1,639,93:09300:1:Z4471513913;93:09300:2:Z4394410697;93:09300:3:Z1971212567;
Cc1c(Cl)cc2c(c1Cl)CCCN2,6,93:09300:1:Z4191102823;93:09308:4:Z2357003236;93:09328:0:Z4132516731;
Cc1c(Cl)ccc2ccoc12,87,93:09300:1:Z3810990608;93:09300:9:Z3588948538;93:09302:4:Z3057900937;
NC1CCCNC1,1560,93:09300:1:Z3810990608;93:09300:2:Z4053770253;93:09300:2:Z4054950213;
O=C1NCCCCC1(F)F,341,93:09300:1:Z3704539903;93:09300:6:Z3704458041;93:09300:8:Z3656852474;
Fc1cccc2cc[nH]c12,340,93:09300:1:Z5037341316;93:09300:4:Z5034609114;93:09301:1:Z5037334422;
OC1CCc2ccccc21,1518,93:09300:1:Z1499004536;93:09300:1:Z2645460078;93:09300:1:Z2434147206;
NC1CNC1,268,93:09300:1:Z4203474423;93:09300:3:Z5060244621;93:09301:2:Z5058134808;
CC1CC(C)(C)CN1,150,93:09300:1:Z2335294874;93:09300:1:Z2360627733;93:09300:2:Z4769903386;
C1CC2CNC2CN1,97,93:09300:1:Z3870599227;93:09300:9:Z4041783333;93:09302:4:Z2500161597;
CC1Cc2ncsc2C(C)O1,263,93:09300:1:Z3059216809;93:09300:2:Z3599047431;93:09300:5:Z3059210180;
C1CCC23CNCC2(C1)CNC3,110,93:09300:1:Z3045025892;93:09300:2:Z3346566168;93:09300:2:Z3139567441;
Oc1cccc2c1CCC2,1111,93:09300:1:Z4147334598;93:09300:1:Z4477591717;93:09300:1:Z4477623036;
Cc1c[nH]cn1,2955,93:09300:1:Z2662534149;93:09300:1:Z3547520929;93:09300:2:Z4391246568;
C1CCC2(CC1)CCCCO2,1056,93:09300:1:Z4591493111;93:09300:2:Z2307003936;93:09300:2:Z3787922084;
N=S1(=O)CCCCC1,545,93:09300:1:Z5060063577;93:09300:2:Z3594789964;93:09300:3:Z3509272663;
C1CC2CNCC1O2,1274,93:09300:1:Z2297536642;93:09300:1:Z3794385948;93:09300:2:Z1888019180;
CN1C2CCNCC1CC2,374,93:09300:1:Z1307868430;93:09300:1:Z2191628824;93:09301:4:Z1390844407;
O=C1CNc2ccccc2N1,1109,93:09300:1:Z4622811302;93:09300:2:Z1334866939;93:09300:3:Z4127321467;
CC1CCC(O)CC1,1387,93:09300:1:Z4622811302;93:09300:1:Z4174182937;93:09300:3:Z2457023301;
O=S1CCNCC1,1415,93:09300:1:Z4485237710;93:09300:1:Z2011340294;93:09300:1:Z2912447931;
c1cc2sccn2n1,118,93:09300:1:Z4576625269;93:09300:5:Z3361485221;93:09300:7:Z3352638726;
C1CCC2(CC2)NC1,2378,93:09300:1:Z4191516316;93:09300:1:Z3881059244;93:09300:1:Z3385543829;
Cn1ncc2ccccc2c1=O,739,93:09300:1:Z3593038922;93:09300:1:Z2178207631;93:09300:1:Z2178270869;
O=S1(=O)CCC2(CCNCCO2)C1,222,93:09300:1:Z3899311495;93:09301:0:Z4170716913;93:09301:0:Z4110678637;
C1CCC2(C1)CCN2,169,93:09300:1:Z2476458600;93:09300:6:Z2475139051;93:09301:0:Z2483685900;
CC1(C)CNCC2(CCCC2)O1,218,93:09300:1:Z2605208335;93:09300:1:Z1797885115;93:09300:2:Z4141184835;
Cc1nn(C)c2ncccc12,1892,93:09300:1:Z960042230;93:09300:1:Z2964739234;93:09300:1:Z1819402313;
CC1=NOC2(CNC2)C1,275,93:09300:1:Z3586273481;93:09300:1:Z3586281798;93:09300:2:Z3586294232;
Nc1ncccc1Cl,226,93:09300:1:Z3612164874;93:09300:8:Z1560691764;93:09301:6:Z1768404282;
N=S1(=O)CCC1,53,93:09300:1:Z4598568394;93:09301:4:Z4526028641;93:09302:2:Z4598561292;
Cn1cc2n(c1=O)CCCC2,417,93:09300:1:Z2645460078;93:09300:4:Z3588529896;93:09300:4:Z3591473709;
CN1C2CCCC1CNCC2,180,93:09300:1:Z4224440349;93:09300:2:Z4224456561;93:09300:9:Z4224439925;
Cc1ccc(O)cn1,427,93:09300:1:Z1928137360;93:09300:1:Z1659638407;93:09300:2:Z3322728437;
O=C1CCC2CN1CCO2,115,93:09300:1:Z3564792111;93:09300:4:Z4034874147;93:09301:6:Z3566293142;
C1CNC2(CCN1)CC2,138,93:09300:1:Z3808382672;93:09300:5:Z4508440515;93:09301:7:Z4213176339;
Oc1ncnc2ccccc12,70,93:09300:1:Z2188506651;93:09301:6:Z3808774112;93:09302:7:Z2158656421;
CC1(C)CNCC(C)(C)O1,313,93:09300:1:Z2407486846;93:09300:3:Z1796342350;93:09300:6:Z3828099079;
c1occ2c1CCOC2,345,93:09300:1:Z4420725861;93:09300:1:Z2066262964;93:09300:2:Z2068413688;
FC(F)=C1CCCCC1,483,93:09300:1:Z3742501829;93:09300:1:Z3657549472;93:09300:3:Z3715246330;
Clc1ccc2c(c1)CC1CC21,215,93:09300:1:Z3061008549;93:09301:6:Z2708424261;93:09301:8:Z2717608929;
c1cc2sccc2cn1,713,93:09300:1:Z4236107347;93:09300:7:Z4291707982;93:09301:1:Z3626537477;
Cc1n[nH]c2c1CNCC2,252,93:09300:1:Z4112105102;93:09300:2:Z4116857832;93:09300:8:Z4112107414;
Cc1ncc2ccsc2n1,192,93:09300:1:Z3396198678;93:09301:3:Z31223845;93:09301:7:Z2852034837;
O=C1NCC2(CCNCC2)C1O,262,93:09300:1:Z3396198678;93:09300:2:Z3595218542;93:09301:3:Z3621831575;
CN1CCCNc2cc(F)ccc21,189,93:09300:1:Z1410061037;93:09300:2:Z2269674125;93:09301:0:Z4147067437;
c1ccn2nnnc2c1,654,93:09300:1:Z1410061037;93:09300:3:Z2621848391;93:09300:3:Z2627617007;
Cn1cc(Cl)c2ccccc21,192,93:09300:1:Z1240672700;93:09300:1:Z1799022957;93:09300:3:Z908849046;
C1CCC2(CC1)CCCNC2,275,93:09300:1:Z4985515047;93:09300:1:Z1362436875;93:09300:1:Z1176768962;
Cc1ccncc1F,354,93:09300:1:Z4406097171;93:09300:1:Z3620528208;93:09300:5:Z4651821003;
Cn1ccc(O)n1,253,93:09300:1:Z3846384510;93:09300:2:Z4140573666;93:09301:0:Z3549846004;
C1CC2CNC3(CC3)C2C1,63,93:09300:1:Z3711530143;93:09302:3:Z3844765266;93:09303:6:Z3701057632;
FC1(F)CCC2CC1CN2,304,93:09300:1:Z3618616735;93:09300:2:Z3056446382;93:09300:5:Z3607215988;
CC1(C)CCCCS1,184,93:09300:1:Z4275987674;93:09300:3:Z2948882047;93:09300:6:Z3008867744;
Cc1ccc2cc(C)ccc2c1,121,93:09300:1:Z4273948208;93:09300:3:Z4148154902;93:09300:3:Z4148074568;
Clc1ccc2cc[nH]c2c1,1288,93:09300:1:Z2298471488;93:09300:1:Z2881629967;93:09300:2:Z1576384209;
Cc1cc(Cl)cc2cc[nH]c12,102,93:09300:1:Z4114229944;93:09300:6:Z3060154381;93:09301:0:Z3643635795;
OC1CCC2NCCCC2C1,253,93:09300:1:Z4231479076;93:09300:1:Z3868456774;93:09300:4:Z3834471076;
CN1C(=O)CCCc2occc21,306,93:09300:1:Z3537294893;93:09300:1:Z3535161983;93:09300:9:Z3533628712;
C1CC2CNCC2N1,869,93:09300:1:Z4600442890;93:09300:2:Z4119136318;93:09300:4:Z2362662020;
Nc1cccnc1,1741,93:09300:1:Z4128987761;93:09300:2:Z1628539053;93:09300:2:Z4201166850;
c1n[nH]c2c1CNCC2,1201,93:09300:1:Z4858758803;93:09300:2:Z1159324140;93:09300:2:Z2493317491;
Cc1cccc(Cl)c1Cl,150,93:09300:1:Z3416073621;93:09300:8:Z3642300373;93:09301:8:Z2304727306;
C1CN2CCOCC2CN1,764,93:09300:1:Z4487750108;93:09300:4:Z3205019481;93:09300:4:Z1673896569;
C1CCC2(CC1)COCCO2,745,93:09300:1:Z4071365032;93:09300:4:Z3602937920;93:09300:9:Z4153530979;
Oc1ccc2c(c1)C1(CC1)CNC2,207,93:09300:1:Z3550991611;93:09300:3:Z2186488867;93:09300:9:Z2188329780;
Cc1cccc2c1C(C)CC2=O,164,93:09300:1:Z2494896924;93:09300:8:Z1630543583;93:09302:4:Z285964460;
Cc1n[nH]c2nc(O)ccc12,64,93:09300:1:Z1836034930;93:09301:8:Z4352641169;93:09302:6:Z4231629254;
Cc1ccncc1N,116,93:09300:1:Z2722892302;93:09300:1:Z4103485381;93:09300:2:Z4106711112;
CC1(C)CCCC(O)C1,583,93:09300:1:Z3644092880;93:09300:4:Z2225149744;93:09300:7:Z4197048994;
c1ncc2c(n1)CCOC2,787,93:09300:1:Z3657549472;93:09300:1:Z4309500202;93:09300:1:Z4311267006;
O=S1(=O)CCCCN1,806,93:09300:1:Z2840340267;93:09300:2:Z2834329045;93:09300:4:Z3049412241;
Cc1cccn(C)c1=O,485,93:09300:1:Z3439493230;93:09300:1:Z1449360985;93:09300:4:Z3585857312;
C1CC2CCC1CN2,2225,93:09300:1:Z5048580478;93:09300:3:Z5038909506;93:09300:3:Z4346890797;
Cc1cc2ccoc2cc1C,561,93:09300:1:Z4155545816;93:09300:5:Z1444302218;93:09300:5:Z4368546111;
NC1CCOCC1,1407,93:09300:1:Z4054492118;93:09300:1:Z2826802757;93:09300:5:Z3495811458;
CC1CCNC2C(=O)NCC12,253,93:09300:1:Z3911148117;93:09300:6:Z4094843165;93:09300:9:Z3882204291;
C1CNC2C3CCC(N3)C2C1,65,93:09300:1:Z4415288780;93:09300:1:Z4422730892;93:09301:3:Z4415291878;
C1CSC2CCC2N1,250,93:09300:1:Z2602337673;93:09301:3:Z2632213636;93:09302:6:Z2600290199;
Cc1cc2c(cc1Cl)NCC2,52,93:09300:1:Z4112272090;93:09303:7:Z4143348746;93:09304:1:Z4112271840;
Cn1ncc2c1CNCC2,926,93:09300:1:Z3587356261;93:09300:3:Z4115285324;93:09300:4:Z4115634764;
OC1CCNCc2ccccc21,348,93:09300:1:Z1646550617;93:09300:1:Z1643974394;93:09300:2:Z4193374384;
CC1(C)C2CCCNC1C2,77,93:09300:1:Z2477049165;93:09300:6:Z2840378005;93:09302:8:Z2485423246;
O=S1(=O)CCNC2COCCN21,190,93:09300:1:Z4277372706;93:09300:4:Z3321885221;93:09301:0:Z3603563351;
C1CC2(C1)COCCO2,661,93:09300:1:Z5062939927;93:09300:1:Z5014745895;93:09300:3:Z5019014650;
Cc1cn(C)nc1C,134,93:09300:1:Z1259897030;93:09300:2:Z1144428639;93:09301:1:Z1145910925;
CC1OCCC12CNCCO2,456,93:09300:1:Z2478669086;93:09300:1:Z3098271630;93:09300:3:Z1939894434;
O=S1(=O)CCCC12CNC2,635,93:09300:1:Z3416541167;93:09300:4:Z3416540885;93:09300:4:Z3415862220;
c1cc2c(cn1)CCCCC2,130,93:09300:1:Z4155910763;93:09300:9:Z4344820173;93:09301:3:Z2979070185;
Cc1nnc2n1CCC2,776,93:09300:1:Z3539223231;93:09300:1:Z3541906023;93:09300:1:Z3868016946;
C1CNCC2(C1)CCNCC2,283,93:09300:1:Z2443700000;93:09300:2:Z2439171482;93:09300:3:Z2451546870;
CC1CNC(C)C(C)O1,217,93:09300:1:Z1779189646;93:09300:2:Z1779593932;93:09300:7:Z1784562352;
CC1OC2(CCNCC2)NC1=O,317,93:09300:1:Z3041562054;93:09300:2:Z3041562945;93:09300:6:Z3041557095;
Cc1cnn(C)c(=O)c1,273,93:09300:1:Z4643812987;93:09300:2:Z4640823940;93:09303:0:Z4643141680;
NC1CCCOC1,462,93:09300:1:Z3807008710;93:09300:3:Z5014199095;93:09300:4:Z3549065196;
C1CNC2(CCCC2)COC1,176,93:09300:1:Z4305338737;93:09301:3:Z3711397747;93:09301:3:Z4130095381;
C1Cc2nn[nH]c2CN1,339,93:09300:1:Z3877909404;93:09300:7:Z3344927191;93:09300:9:Z2783714342;
C1COCC2(CCOCC2)CN1,419,93:09300:1:Z2309088238;93:09300:1:Z3299881023;93:09300:3:Z3937873055;
O=c1ccc2c([nH]1)CCCC2,1534,93:09300:1:Z2879658697;93:09300:4:Z2958218880;93:09300:4:Z3294764000;
O=c1nc[nH][nH]1,675,93:09300:1:Z2225466078;93:09300:2:Z3354147874;93:09300:4:Z2027286269;
O=C1CC2(CCNC2)CN1,418,93:09300:1:Z1918722655;93:09300:3:Z1919915720;93:09300:7:Z4346520387;
Cn1ccc(Cl)n1,918,93:09300:1:Z2915569835;93:09300:1:Z2214366622;93:09300:2:Z4045045936;
NC1CC2(CCCCC2)C1,487,93:09300:1:Z4000598109;93:09300:5:Z4001995322;93:09300:6:Z4002121321;
OC1CCCc2ccccc21,425,93:09300:1:Z3049207567;93:09300:1:Z1942484453;93:09300:4:Z1564985120;
Cc1cccc2c1CCCN2,471,93:09300:1:Z4126965618;93:09300:1:Z4227962247;93:09300:2:Z4129117252;
C1COC2(CCCC2)OC1,267,93:09300:1:Z4909680346;93:09300:8:Z4909672725;93:09301:1:Z4906809402;
Cc1cc(=O)n2c(n1)NCC2,75,93:09300:1:Z1639482866;93:09303:9:Z1592205669;93:09305:6:Z2148089242;
CC1COc2ccccc2C1,568,93:09300:1:Z5056018446;93:09300:1:Z1927648859;93:09300:2:Z1639612339;
Cc1cc(C)n2nc(C)cc2n1,363,93:09300:1:Z1920241779;93:09300:4:Z4221251310;93:09300:4:Z3614813513;
c1cnc2c(n1)CCNC2,347,93:09300:1:Z4118727810;93:09300:7:Z2600854598;93:09300:9:Z2647941805;
Cc1nn2c(=O)ccnc2s1,202,93:09300:1:Z1095007348;93:09300:2:Z2278585775;93:09300:6:Z3518387414;
Cc1cc(C)c(C)o1,247,93:09300:1:Z1212165159;93:09300:2:Z2852636773;93:09300:5:Z2289208768;
Cc1csc2nccn12,730,93:09300:1:Z4640034654;93:09300:2:Z3603808382;93:09300:6:Z1505520551;
Clc1coc2ccccc12,116,93:09300:1:Z2453707163;93:09300:4:Z2455768073;93:09300:5:Z2646092465;
CC1(C)C(O)C2CCNC21,648,93:09300:1:Z4110002836;93:09300:1:Z3996893714;93:09301:0:Z4077082810;
O=C1CCOC1,462,93:09300:1:Z3819164702;93:09300:4:Z4019217346;93:09300:7:Z3602864014;
O=c1[nH]cn[nH]1,2001,93:09300:1:Z2054869113;93:09300:2:Z2638287695;93:09300:3:Z2640337959;
c1ccc2c(c1)CCCS2,928,93:09300:1:Z1422834908;93:09300:2:Z4478382444;93:09300:2:Z2440398971;
O=C1Nc2ccccc2C1O,81,93:09300:1:Z3475429146;93:09300:9:Z3679110328;93:09300:9:Z3679151046;
Fc1cc(F)c2ccoc2c1,138,93:09300:1:Z3382291859;93:09301:1:Z3300142435;93:09302:0:Z3300292163;
Oc1ccon1,230,93:09300:1:Z4260798793;93:09300:3:Z3595108048;93:09300:3:Z4350714734;
Cc1cccc2cncnc12,102,93:09300:1:Z2434147206;93:09300:7:Z1449759336;93:09301:5:Z1465241405;
O=C1CNC2(CCC2)CN1,98,93:09300:1:Z4363781554;93:09300:1:Z3883818546;93:09302:1:Z4363777652;
CC1NCCN(C)C1=O,368,93:09300:1:Z3094648872;93:09300:3:Z1745545503;93:09300:4:Z3094784593;
Oc1ccc(F)cc1,267,93:09300:1:Z4056202279;93:09301:1:Z5034799751;93:09301:1:Z5034799750;
C1COCC2(C1)CNCCO2,700,93:09300:1:Z4770102452;93:09300:1:Z2069741917;93:09300:2:Z1968220406;
C1COC2(C1)CC2,357,93:09300:1:Z3656795935;93:09300:7:Z3382639848;93:09300:8:Z3582116759;
CN1C(=O)CSC12CCNCC2,335,93:09300:1:Z3310887739;93:09300:7:Z3099935676;93:09301:6:Z4161937327;
CC1(N)CCNCC1,165,93:09300:1:Z2482826428;93:09300:9:Z2360797915;93:09302:1:Z2360884166;
c1ccc2c(c1)oc1ccccc12,384,93:09300:1:Z2482826428;93:09300:2:Z2080182947;93:09300:2:Z2722810301;
Clc1cc2c(cc1Cl)OCCN2,51,93:09300:1:Z1964143625;93:09301:2:Z4128902632;93:09301:7:Z4455810405;
Cn1nccc1N,414,93:09300:1:Z4004998881;93:09300:3:Z2924359143;93:09300:3:Z2924358048;
CN1CCNc2cccnc21,432,93:09300:1:Z4126286346;93:09300:4:Z4126283416;93:09300:8:Z4126262352;
CC1CCNCC1C,595,93:09300:1:Z1554340452;93:09300:3:Z4576426831;93:09300:3:Z4600900425;
NC1CCCCCNC1,154,93:09300:1:Z2872769495;93:09303:2:Z2827493335;93:09303:8:Z2763851739;
Cc1nc2c([nH]1)C1CCCNC1CC2,156,93:09300:1:Z3595946594;93:09301:6:Z3568358703;93:09301:9:Z3595948587;
Oc1ccc(Cl)c(Cl)c1,47,93:09300:1:Z4310276999;93:09300:5:Z4311911801;93:09300:6:Z4310715580;
OC1CNCC2(CCC2)C1,310,93:09300:1:Z3895789273;93:09300:5:Z3209757645;93:09300:5:Z3209762219;
Cc1cc(C)c2c(c1)CCCO2,587,93:09300:1:Z3202018869;93:09300:1:Z3202039888;93:09301:3:Z4645296248;
C1CC2CNCCN2C1,818,93:09300:1:Z3562075466;93:09300:1:Z1314525586;93:09300:3:Z3555270480;
Fc1cccc2ncccc12,564,93:09300:1:Z3054062628;93:09300:5:Z3345572407;93:09300:5:Z3897977625;
c1cnncn1,421,93:09300:1:Z3374289060;93:09300:3:Z1918486864;93:09300:6:Z4906163610;
O=C1CC2COCC(C1)N2,169,93:09300:1:Z4465593856;93:09300:8:Z4393432376;93:09301:0:Z4393432541;
CC1NCCOC1C,228,93:09300:1:Z1678749553;93:09300:6:Z2633844367;93:09300:6:Z2295414128;
Cc1cnc2n1CCC2,289,93:09300:1:Z4251569392;93:09300:2:Z3171853681;93:09300:5:Z4329001386;
CC1CCc2ncnn21,460,93:09300:1:Z4022388524;93:09300:1:Z2643527611;93:09300:2:Z2922699760;
Oc1cncc2ccccc12,127,93:09300:1:Z2642356174;93:09300:4:Z2641382582;93:09300:8:Z4054569657;
Cc1ccc2c(c1C)OCCC2,453,93:09300:1:Z3620178577;93:09300:1:Z3619981113;93:09300:2:Z3210091675;
C1CC2COCC(C2)N1,273,93:09300:1:Z4421760205;93:09300:6:Z4352910653;93:09300:7:Z4344026086;
Fc1cccc2[nH]ncc12,8,93:09300:1:Z1416385395;93:09310:5:Z1340449128;93:09326:8:Z1340449225;
Cn1c(=O)cc(O)c2ccccc21,100,93:09300:1:Z4503889826;93:09300:3:Z4503870004;93:09301:2:Z4503837399;
Cc1cn2ncccc2n1,438,93:09300:1:Z4225208036;93:09300:2:Z2720601408;93:09300:6:Z2267019924;
CC1(C)CCCc2cnc(Cl)nc21,24,93:09300:1:Z2506000380;93:09301:2:Z2505750209;93:09305:2:Z2506174545;
OC1CCCNCC1,1636,93:09300:1:Z3320721726;93:09300:2:Z2998880243;93:09300:2:Z3775626715;
Cc1cnc(C)o1,1007,93:09300:1:Z1603413289;93:09300:1:Z3535062421;93:09300:3:Z4140160549;
CN1C(C)(C)CCS1(=O)=O,183,93:09300:1:Z3435157754;93:09300:1:Z5048325423;93:09300:5:Z3322056029;
Oc1cnccn1,300,93:09300:1:Z3783157738;93:09300:1:Z4099495547;93:09301:1:Z3437351169;
CC1CCn2ncnc2N1,353,93:09300:1:Z4360928580;93:09300:1:Z4335514797;93:09300:5:Z4335519310;
C1CC2(C1)CNC1COCC12,176,93:09300:1:Z3060601856;93:09302:4:Z4192694964;93:09304:1:Z3060596743;
CC1CCCC(O)C1,310,93:09300:1:Z3506606946;93:09300:8:Z1244016869;93:09301:1:Z1286195047;
c1ccc2c(c1)CNCC1(CNC1)O2,97,93:09300:1:Z4204240704;93:09300:8:Z4212136677;93:09301:4:Z4212166512;
CC1(C)NCCCC1O,11,93:09300:1:Z4451687378;93:09304:8:Z4451689687;93:09306:2:Z4451690611;
Cn1nnc2cccnc21,698,93:09300:1:Z1669681083;93:09300:2:Z2011040515;93:09300:2:Z1666102692;
O=C1CCC=NN1,221,93:09300:1:Z2790023367;93:09300:8:Z2982148432;93:09303:3:Z1341784364;
CC1(C)Oc2ccccc2O1,656,93:09300:1:Z2788239313;93:09300:4:Z2875015586;93:09300:6:Z2371332314;
OC1CCC2CC1CN2,242,93:09300:1:Z3609542034;93:09301:0:Z2971862695;93:09301:0:Z2967905744;
C1CCC2(C1)CCCC2,339,93:09300:1:Z2221229081;93:09300:7:Z4278250538;93:09300:9:Z3563188753;
FC1(F)CNCCSC1,119,93:09300:1:Z4419057769;93:09301:1:Z4419048939;93:09302:1:Z4474667428;
c1cc2c(nn1)CCN2,147,93:09300:1:Z4117838497;93:09300:9:Z3374352865;93:09302:0:Z4117846059;
Clc1cccn2cnnc12,207,93:09300:1:Z2991398987;93:09300:5:Z3575269792;93:09300:9:Z4863236356;
O=C1CCC2CCCCC2N1,446,93:09300:1:Z2589830348;93:09300:2:Z2589525218;93:09300:2:Z2606017008;
CC1Cc2ccc(F)cc2O1,280,93:09300:1:Z2099394587;93:09300:4:Z2122410307;93:09300:7:Z2105866502;
OC1CC2CNCC2CC1O,246,93:09300:1:Z3782672391;93:09301:6:Z4023236665;93:09301:9:Z3867152305;
C1CCC2CCNCC2CC1,99,93:09300:1:Z3302722713;93:09301:4:Z3607299822;93:09302:1:Z4448020936;
O=c1ccnc2ccc(Cl)cn12,222,93:09300:1:Z1176768962;93:09300:5:Z4396235927;93:09300:5:Z2212207462;
FC1CCCOC1,761,93:09300:1:Z4462060298;93:09300:1:Z4267864469;93:09300:2:Z4261227131;
C1CCC2(CCOCC2)OC1,1696,93:09300:1:Z3203096165;93:09300:1:Z4111905204;93:09300:1:Z3558002316;
O=C1NCCCC12CNC2,322,93:09300:1:Z4407262748;93:09300:1:Z3855429103;93:09300:7:Z3855421341;
Clc1cc2snnc2s1,99,93:09300:1:Z3713731941;93:09301:8:Z3352807752;93:09302:6:Z4961339499;
NC1CCNCC1,2847,93:09300:1:Z2927475928;93:09300:1:Z3344036702;93:09300:2:Z3799990575;
Fc1ccc2occc2c1,1252,93:09300:1:Z4304761805;93:09300:1:Z1224703083;93:09300:2:Z1839855396;
C1=NOC2(C1)CCNCC2,232,93:09300:1:Z4643189618;93:09300:3:Z3555611935;93:09300:4:Z3647665088;
Cc1ccsn1,2172,93:09300:1:Z4012495063;93:09300:2:Z3197575760;93:09300:3:Z3723605120;
c1ccc2c(c1)CCC1NCCOC21,80,93:09300:1:Z4401673209;93:09300:7:Z4401672997;93:09302:8:Z4424238447;
OC1CC(O)C12CCCNC2,225,93:09300:1:Z4010713173;93:09301:0:Z4011866279;93:09301:5:Z4027212320;
Cc1n[nH]c2ccncc12,254,93:09300:1:Z4230542990;93:09300:4:Z4124400784;93:09300:6:Z4342650483;
CN1CCOCC12CNCCOC2,321,93:09300:1:Z3615466397;93:09300:2:Z3345593984;93:09301:7:Z3519586291;
Cc1ccnc2c1CCN2,187,93:09300:1:Z4400265901;93:09300:5:Z3471377986;93:09301:1:Z2325331385;
FC1(F)C2(CCC2)C12CC2,352,93:09300:1:Z4139025781;93:09300:4:Z4138385273;93:09300:7:Z4158419063;
CC1(C)Cc2ccccc2O1,2350,93:09300:1:Z2655338044;93:09300:1:Z2221214921;93:09300:2:Z4219760416;
Cc1ccc2n1CCNC2C,128,93:09300:1:Z2968827975;93:09301:7:Z4286020513;93:09302:7:Z1344928721;
C1CCC2(CC1)CCNC2,1536,93:09300:1:Z3583485368;93:09300:1:Z3496025848;93:09300:1:Z3623130967;
OC1CC2CNCC2C1,620,93:09300:1:Z4155628818;93:09300:1:Z4172369521;93:09300:4:Z4155434265;
CC1CC2CCC1C2,739,93:09300:1:Z2915245897;93:09300:3:Z4329743807;93:09300:4:Z4329748247;
c1noc2c1CCCCC2,1165,93:09300:1:Z3695180088;93:09300:1:Z3863145909;93:09300:1:Z4277415526;
NC12CCC1CNC2,132,93:09300:1:Z3278138075;93:09300:8:Z3141430986;93:09300:9:Z4144641383;
O=C1C2CCCCC1CCC2,317,93:09300:1:Z2770480852;93:09300:1:Z3583730483;93:09300:9:Z2784140338;
CC1(C)CCNCCS1=O,316,93:09300:1:Z2880950019;93:09300:5:Z2297938231;93:09300:8:Z2297935276;
CC1COc2ccccc2CN1,254,93:09300:1:Z3668898805;93:09301:1:Z1643294958;93:09301:5:Z1644579266;
CC1(C)CC2CCOC21,752,93:09300:1:Z1252669991;93:09300:2:Z1258218620;93:09300:6:Z3176610638;
Cc1cc(=O)cco1,288,93:09300:1:Z2923895867;93:09300:3:Z2957821074;93:09300:5:Z2999985853;
Cc1ccc(O)cc1,1039,93:09300:1:Z1502969877;93:09300:2:Z115151436;93:09300:2:Z4296524953;
c1cnn2ccnc2c1,985,93:09300:1:Z4111905204;93:09300:5:Z4227352943;93:09300:5:Z4227007585;
OC1CNCC12CCOCC2,298,93:09300:1:Z4170723584;93:09300:3:Z3899487799;93:09300:4:Z4095345229;
Cc1ccc(F)c2c1NCCC2,108,93:09300:1:Z4111864772;93:09300:1:Z4381917369;93:09300:2:Z1161010085;
Clc1cccc2c1OCCN2,196,93:09300:1:Z3195779482;93:09300:1:Z4113103855;93:09301:5:Z1422148416;
NC12CCC(CC1)NC2,19,93:09300:1:Z4005628605;93:09301:1:Z4005628280;93:09304:8:Z4005639075;
Cc1ccncc1Cl,466,93:09300:1:Z2707729625;93:09300:9:Z3552993241;93:09301:1:Z2090588749;
c1ccc2c(c1)CCC21CCOCC1,44,93:09300:1:Z4888490416;93:09303:3:Z4888469257;93:09304:6:Z4888499069;
CN1CCC(O)C1=O,145,93:09300:1:Z2800991636;93:09300:1:Z2800642978;93:09300:1:Z2800970444;
CC1C(=O)Nc2ccccc2N1C,223,93:09300:1:Z3586281798;93:09300:6:Z4612059854;93:09301:6:Z3615233011;
CC1(C)CNCC(C)(C)C1O,308,93:09300:1:Z4601456990;93:09300:6:Z4602971032;93:09301:8:Z4574395121;
Cc1cc(=O)[nH]c2ccccc12,419,93:09300:1:Z2146843035;93:09300:3:Z3056160937;93:09300:7:Z3058868492;
CC1CC2CCCCC2N1,131,93:09300:1:Z2146843035;93:09300:7:Z1299342895;93:09301:1:Z1408280548;
Clc1ccc2ocnc2c1,117,93:09300:1:Z2599459967;93:09301:3:Z2974952043;93:09301:3:Z1503473789;
Cc1cc(C)n2ccnc2n1,366,93:09300:1:Z2897833275;93:09300:3:Z4537107991;93:09301:8:Z1986892534;
C1CCN2CCCCC2C1,952,93:09300:1:Z4255627107;93:09300:2:Z2501024580;93:09300:3:Z2495281256;
O=C1CCc2ncccc21,94,93:09300:1:Z2142392571;93:09300:4:Z4390845075;93:09303:0:Z2142280803;
c1noc2c1CNCC2,799,93:09300:1:Z3441231943;93:09300:1:Z3571819468;93:09300:4:Z3898857180;
NC1CCCC1,1918,93:09300:1:Z4448429317;93:09300:1:Z3634695131;93:09300:1:Z2364602985;
Cc1nc2ccccc2o1,2268,93:09300:1:Z1939651814;93:09300:2:Z1942384850;93:09300:2:Z1542932726;
C1OC2CNC1C2,937,93:09300:1:Z3608107898;93:09300:1:Z3695801548;93:09300:3:Z4195393641;
