fragment_smiles,occurences,example_ligands
C1CCOCC1,188658,195:19500:0:Z3616815101;195:19500:0:Z3983470965;195:19500:0:Z3983469131;
Cc1cnoc1N,28,195:19503:7:Z3794719830;195:19503:7:Z3790516907;195:19505:0:Z3791760805;
NC1CC2CNCC1C2,48,195:19503:7:Z5038140472;195:19510:5:Z5039766817;195:19512:8:Z5038139550;
c1ccc2c(c1)CNc1ccccc1-2,48,195:19503:7:Z1880181834;195:19513:9:Z1519783679;195:19514:7:Z4110007782;
Nc1ncncc1Cl,22,195:19503:7:Z3415025671;195:19508:6:Z4553034969;195:19508:7:Z1874251030;
NC12CCC(CNC1)C2,46,195:19503:7:Z3831833773;195:19504:2:Z3831822907;195:19504:9:Z3831823359;
Oc1ccc2ncncc2c1,27,195:19503:7:Z3556567600;195:19504:4:Z3556325567;195:19507:8:Z3559105880;
Clc1ccc2c(c1)SCCCN2,10,195:19503:7:Z4128446275;195:19508:7:Z4128449317;195:19519:8:Z4128443353;
OC1CSC=N1,31,195:19503:7:Z4264264852;195:19507:5:Z4261819364;195:19509:2:Z4266093380;
Cc1ncc2c3c(sc2n1)CCCCC3,13,195:19503:7:Z909609304;195:19510:1:Z354323258;195:19523:6:Z1462122331;
CC1CC(C)C1,113,195:19503:7:Z3470221709;195:19503:8:Z3574830654;195:19504:3:Z3173676801;
O=C1Nc2cc(F)ccc2NC12CCC2,34,195:19503:7:Z2999712871;195:19505:8:Z2873976702;195:19512:7:Z2873975994;
C1CC2(C1)CC1(CNC1)C2,43,195:19503:7:Z4068103681;195:19504:3:Z4078271801;195:19504:8:Z4083363590;
c1ccc2c(c1)CCc1scnc1-2,25,195:19503:7:Z3513416929;195:19509:7:Z3514762188;195:19511:0:Z1578766318;
c1ncc2c(n1)C1CCC2C1,25,195:19503:7:Z4648752061;195:19503:7:Z4648752059;195:19504:9:Z4561938143;
O=c1ccc2ccncc2[nH]1,58,195:19503:7:Z3559878347;195:19503:8:Z3558117308;195:19506:6:Z3560627235;
c1cc2ncoc2cn1,27,195:19503:7:Z3557033272;195:19506:1:Z3557314788;195:19507:1:Z3556004052;
C1=NC2CCCCC2S1,57,195:19503:8:Z4225585290;195:19507:4:Z4225580143;195:19507:6:Z4225613383;
NC1CCCC2CC12,69,195:19503:8:Z3549062673;195:19504:3:Z3549717546;195:19504:5:Z3550282976;
O=C1CSC=N1,1,195:19503:8:Z320070492;
Cc1nnc2[nH]ncc2c1C,96,195:19503:8:Z2639055930;195:19505:3:Z4271832051;195:19505:4:Z1171597780;
c1cnc2c(c1)CNCCO2,138,195:19503:8:Z2058943898;195:19505:6:Z1688409024;195:19505:8:Z3195979705;
Fc1cccc2c1NCC21CCCC1,51,195:19503:8:Z4131980364;195:19504:5:Z1871266515;195:19506:5:Z1870845628;
CC1(C)CCC(N)CC1,12,195:19503:8:Z4878818591;195:19504:8:Z4878828034;195:19512:3:Z4878823092;
Cc1ccc(C)c(C)c1C,40,195:19503:8:Z359199310;195:19504:6:Z795017406;195:19504:7:Z2014645008;
c1ccc2c(c1)CSCCN2,78,195:19503:8:Z4329286735;195:19504:0:Z4329288705;195:19504:6:Z4314858549;
Cn1c(=O)cnc2cc(F)ccc21,12,195:19503:8:Z3513910691;195:19526:3:Z994529676;195:19543:4:Z994528068;
CC1CCCC(C)N1C,17,195:19503:8:Z3802287528;195:19523:1:Z4080764587;195:19529:5:Z3800532205;
Fc1cccc2c1OCCO2,78,195:19503:8:Z3800898704;195:19504:7:Z4964106523;195:19506:0:Z3801564487;
Cc1cccc2scc(Cl)c12,40,195:19503:8:Z281543740;195:19506:9:Z5052034966;195:19507:2:Z2966446310;
CC1(C)CCCCC12OCCO2,29,195:19503:8:Z4346178747;195:19505:3:Z4346500422;195:19509:6:Z4346640557;
Cc1oc2cc[nH]c2c1C,61,195:19503:8:Z3203690338;195:19506:7:Z3189457136;195:19511:0:Z3185366033;
CC1CC(C)(C)N1,32,195:19503:8:Z3837658134;195:19504:8:Z1457356538;195:19507:0:Z941866374;
c1cc2c(s1)CCCCN2,33,195:19503:8:Z1974873523;195:19505:6:Z3353947133;195:19507:1:Z1980979382;
Cc1cc(Cl)cc(Cl)c1,15,195:19503:8:Z4643234437;195:19506:9:Z4635244184;195:19520:1:Z4642378297;
c1ccc2c(c1)nc1n2CCNC1,70,195:19503:8:Z4238336968;195:19504:0:Z4278132241;195:19504:0:Z4278131529;
Cc1cc2[nH]ncc2c(=O)[nH]1,28,195:19503:8:Z2881205746;195:19504:1:Z4631054512;195:19508:0:Z4631054490;
c1cc2cc3c(cc2[nH]1)OCCO3,22,195:19503:9:Z791974386;195:19511:2:Z269676398;195:19511:3:Z1219065777;
CC12CCCCC1Nc1ccccc12,19,195:19503:9:Z3685847481;195:19505:9:Z3294180665;195:19508:0:Z4350660156;
Clc1c[nH]c(Cl)n1,33,195:19503:9:Z4993526137;195:19505:0:Z1785981014;195:19508:5:Z1020388580;
CC1NCCC1N,7,195:19503:9:Z3144575539;195:19507:5:Z3364473305;195:19520:7:Z3364475079;
Clc1c[nH]cn1,35,195:19503:9:Z3363164909;195:19505:0:Z3393919788;195:19511:5:Z3592100338;
Cc1c(C)c2c(c(C)c1O)CCC(C)O2,38,195:19503:9:Z2955347777;195:19512:2:Z2960366715;195:19519:3:Z4221209847;
CC1(C)CC2CC(=O)NC21,36,195:19503:9:Z4390392111;195:19504:7:Z4390614196;195:19506:5:Z4390368280;
c1cnc2ncncc2n1,14,195:19503:9:Z1502700743;195:19506:8:Z4379738371;195:19509:5:Z3292166604;
Cc1nccc(Cl)c1C,16,195:19503:9:Z4094964654;195:19505:0:Z4094968811;195:19508:8:Z4094967847;
CN1CCC=N1,26,195:19503:9:Z4468702256;195:19506:4:Z4468699924;195:19508:2:Z1665550660;
O=c1nn[nH][nH]1,11,195:19503:9:Z5000833207;195:19510:1:Z5001172185;195:19519:3:Z5001515591;
Cc1ccc2c(c1C)NCCC2,36,195:19503:9:Z4128160669;195:19505:8:Z4128170539;195:19506:7:Z4128163076;
O=c1nco[nH]1,32,195:19504:0:Z2034616171;195:19506:2:Z2169548408;195:19509:5:Z2169548353;
O=c1[nH]cc(F)c(=O)[nH]1,39,195:19504:0:Z4481200515;195:19508:3:Z5035821529;195:19510:7:Z4489298300;
Clc1cccc2c1SCCC2,10,195:19504:0:Z2047448788;195:19512:6:Z1437867337;195:19526:1:Z1606970738;
Cc1ccc2cncnc2c1,26,195:19504:0:Z3556004324;195:19504:6:Z3557798977;195:19504:8:Z3560348277;
c1ccc2c(c1)nc1n2CCN1,66,195:19504:0:Z1526887927;195:19504:8:Z333045870;195:19505:3:Z735835632;
Fc1cc(F)c2scnc2c1,35,195:19504:0:Z4025963666;195:19505:4:Z4024603014;195:19510:1:Z4370437539;
O=C1CC2(CNC2)n2ccnc2N1,76,195:19504:0:Z3370348345;195:19504:0:Z3370348360;195:19504:1:Z4276245214;
Cc1ccc(Cl)c2c1NCCC2,24,195:19504:0:Z2326377741;195:19504:2:Z4129846984;195:19510:7:Z2326378352;
Cc1ccc2c(c1)CCCCO2,52,195:19504:0:Z1439225401;195:19504:1:Z3309758745;195:19511:2:Z1438299030;
OC1CNc2ccc(F)cc2C1,50,195:19504:0:Z5020860881;195:19506:8:Z5018872822;195:19510:0:Z5018863551;
c1ncc2c(n1)OCCO2,37,195:19504:0:Z5047760873;195:19506:2:Z5047763161;195:19513:4:Z5047754592;
Cc1nc2ccccc2cc1O,39,195:19504:0:Z4135450302;195:19510:1:Z4136626089;195:19512:1:Z4134352447;
FC1CC2CCC1C2,78,195:19504:0:Z3588928811;195:19504:1:Z3594648983;195:19505:5:Z3625362669;
Fc1ccc2sccc2c1F,31,195:19504:0:Z4541467447;195:19505:1:Z4541762321;195:19507:6:Z4609125472;
CC1CNC(C)(C)C(=O)N1,42,195:19504:0:Z4196301659;195:19507:4:Z4232377085;195:19511:8:Z4276650516;
N=S1(=O)CCC(N)CC1,19,195:19504:0:Z4421930476;195:19514:0:Z4421930024;195:19518:3:Z4421931284;
O=c1cc[nH]c2cc(F)ccc12,14,195:19504:0:Z2918542787;195:19507:9:Z2589219920;195:19510:3:Z2438159335;
Nc1nc[nH]c(=O)n1,7,195:19504:0:Z4261051218;195:19525:4:Z4275879043;195:19526:9:Z4274554918;
Cc1cc(C)c(C)c(C)c1,40,195:19504:0:Z2506866039;195:19504:0:Z15811594;195:19504:6:Z1904350537;
NC1CCCC(O)C1,11,195:19504:1:Z3343409368;195:19504:9:Z3343412326;195:19508:1:Z3343403080;
Cn1cnc2sccc2c1=O,87,195:19504:1:Z1230997585;195:19505:2:Z3340274125;195:19508:7:Z112601272;
Cc1ncnc(N)n1,14,195:19504:1:Z4576011498;195:19505:0:Z4232260110;195:19525:1:Z2770197834;
NC1CNCC2(CCC2)C1,57,195:19504:1:Z3143895239;195:19505:4:Z3346664282;195:19508:1:Z3143887259;
c1ccc2c(c1)ncc1nccn12,28,195:19504:1:Z4343050123;195:19508:2:Z4315763650;195:19512:1:Z4342965624;
NC1=Nc2nc3ccccc3n2CN1,7,195:19504:1:Z2830824818;195:19508:4:Z94793562;195:19525:5:Z94794022;
C1CC2CC1NN2,28,195:19504:1:Z3360234480;195:19511:5:Z4503691001;195:19514:7:Z3360234477;
O=C1NS(=O)(=O)c2ncccc21,32,195:19504:1:Z1575092416;195:19505:6:Z1575092345;195:19509:5:Z1955024089;
CC1CCCCNC1=O,13,195:19504:1:Z3634941791;195:19529:2:Z3634975091;195:19546:5:Z3634905087;
CC1CC(=O)CCN1,45,195:19504:1:Z2873157386;195:19505:6:Z2873154800;195:19506:7:Z3085864060;
OC12CCCC1CNC2,42,195:19504:1:Z4259841496;195:19506:7:Z4270361142;195:19511:1:Z4272246709;
FC1(F)CNc2ccccc2O1,18,195:19504:1:Z4131994683;195:19505:0:Z4131996833;195:19511:3:Z4131996050;
Cn1ccc2nc[nH]c(=O)c21,4,195:19504:1:Z3484587802;195:19528:3:Z3506207879;195:19591:6:Z3484541456;
N=S1(=O)CCC1,22,195:19504:1:Z4598559067;195:19516:6:Z4598561779;195:19517:5:Z4598558502;
CC1CCC2(CC1)CC2,35,195:19504:1:Z3878844918;195:19520:7:Z3872873531;195:19521:0:Z3885851238;
c1ccc2c(c1)sc1ncncc12,23,195:19504:1:Z4138621480;195:19512:9:Z2348069284;195:19514:3:Z3561874829;
O=C1Nc2ccccc2C12CNC2,43,195:19504:2:Z4249993338;195:19505:7:Z4249998836;195:19506:1:Z4249993049;
Fc1cccc2scc(Cl)c12,26,195:19504:2:Z4420648927;195:19507:0:Z4472777247;195:19511:2:Z3607765165;
O=S1(=O)CCNc2sccc21,39,195:19504:2:Z4264286871;195:19504:2:Z4264269163;195:19508:7:Z4264224994;
Cc1cc2ncc3ccccc3n2n1,47,195:19504:2:Z1446799492;195:19504:7:Z2093421294;195:19504:8:Z1646484912;
c1nc2nc3c(cn2n1)CCC3,30,195:19504:2:Z2770677174;195:19504:2:Z2770656964;195:19504:5:Z2770560525;
C1CCC2(CCC2)CNC1,78,195:19504:2:Z4136533593;195:19506:4:Z3175635825;195:19506:4:Z3136354059;
C1=COCC1,11,195:19504:2:Z4257852074;195:19528:5:Z1685052899;195:19536:9:Z1683797849;
Cc1cn2cc(Cl)ccc2n1,59,195:19504:2:Z3358836658;195:19504:7:Z1797144153;195:19508:8:Z2914530735;
CC1(C)CCC(N)C1,33,195:19504:2:Z3133936321;195:19507:2:Z3103937534;195:19508:6:Z3100274777;
c1ccc2c(c1)Cc1scnc1-2,23,195:19504:2:Z2017031103;195:19511:3:Z759113186;195:19517:4:Z3022203409;
Cn1cnc2ccsc2c1=O,24,195:19504:2:Z194580320;195:19508:2:Z1259391805;195:19509:1:Z194574940;
Clc1cc(Cl)c2ocnc2c1,20,195:19504:2:Z1815351724;195:19507:0:Z1918508037;195:19510:6:Z1918458393;
NC1CCNc2ccc(Cl)cc21,49,195:19504:3:Z4215878556;195:19507:7:Z4215875556;195:19513:1:Z4215879421;
Cn1cnc(O)cc1=O,9,195:19504:3:Z4137579136;195:19506:2:Z4137575209;195:19506:6:Z4137569304;
OC1C2CCC(CC2)C1O,62,195:19504:3:Z4934251859;195:19504:3:Z4934251848;195:19506:3:Z4934101144;
NC1CCCCc2ccccc21,3,195:19504:3:Z4081958958;195:19569:8:Z4081958558;195:19598:0:Z4081958785;
c1ccc2c(c1)CCNC21CCC1,61,195:19504:3:Z2952972290;195:19506:8:Z3135105592;195:19507:3:Z2931758520;
O=c1nc[nH]c2cc(Cl)ccc12,13,195:19504:3:Z1316732913;195:19508:0:Z1316733859;195:19508:4:Z1316735243;
O=C1CS(=O)(=O)c2ccccc2N1,47,195:19504:3:Z3363995130;195:19507:1:Z3695357238;195:19509:0:Z4166126444;
c1ccc2c(c1)ccc1scnc12,8,195:19504:3:Z228023202;195:19509:0:Z317445222;195:19532:7:Z4093714924;
Cc1csc2n[nH]c(=O)n12,9,195:19504:3:Z3633968525;195:19517:1:Z3629950739;195:19531:8:Z3633968887;
O=C1CCCc2ncncc21,20,195:19504:3:Z2720860167;195:19504:6:Z4027943682;195:19523:0:Z2720864717;
O=C1CCCc2ncccc2N1,53,195:19504:3:Z4256901674;195:19504:3:Z4256901064;195:19504:3:Z4257113495;
Cn1cnc2cc(Cl)c(Cl)cc21,10,195:19504:3:Z2335013161;195:19507:8:Z2335013305;195:19513:3:Z4238022147;
c1ccc2c(c1)CCc1ccccc1N2,35,195:19504:3:Z2063126280;195:19505:2:Z1993894225;195:19505:7:Z1994023018;
C1CCC2CCCC2CC1,29,195:19504:4:Z3609564668;195:19515:3:Z3369636048;195:19519:7:Z3574228088;
CC1(C)CC(N)CN1,22,195:19504:4:Z3700131107;195:19505:2:Z3700127961;195:19506:9:Z3700129472;
Cc1cc2ccc(Cl)cc2[nH]1,48,195:19504:4:Z4423857723;195:19505:6:Z4404732793;195:19506:6:Z4423900204;
NC1CCCC12CNC2,30,195:19504:4:Z4210644104;195:19505:1:Z4210682335;195:19506:3:Z4210645910;
O=c1[nH]cnc2sc3c(c12)CCNC3,29,195:19504:4:Z2358650087;195:19512:2:Z3497274828;195:19513:3:Z3497271028;
O=C1NCOc2ccccc21,12,195:19504:4:Z2830824005;195:19510:0:Z2830823846;195:19521:2:Z2830824368;
c1ccc2c(c1)CCC21CCCNC1,46,195:19504:4:Z4350841794;195:19505:5:Z3637177231;195:19509:1:Z3795097539;
Nc1ncc2c(n1)CNCC2,140,195:19504:4:Z4267308818;195:19506:0:Z2691668043;195:19506:0:Z2691691611;
Cc1ncnc(O)c1C,13,195:19504:4:Z1607499283;195:19513:1:Z1607508533;195:19513:5:Z1607508316;
Cc1ccc(C)c2c1CCCC2,16,195:19504:4:Z2169453934;195:19504:7:Z2002570235;195:19512:5:Z1559281240;
CC1NS(=O)(=O)N(C)C1=O,22,195:19504:4:Z2274809655;195:19512:6:Z4917139693;195:19513:4:Z2274801877;
CC1CCC(=O)N1C,59,195:19504:4:Z3536886327;195:19504:4:Z3164815031;195:19504:7:Z2709625693;
O=S1(=O)N=CNc2ccccc21,62,195:19504:4:Z3370746740;195:19505:9:Z3315283325;195:19508:7:Z3370745696;
c1c2c(cc3c1CCC3)CCC2,79,195:19504:4:Z2951935571;195:19505:6:Z2205608034;195:19506:2:Z2172198422;
Clc1ccc2c(c1)CCCCN2,28,195:19504:5:Z3798277859;195:19505:7:Z2604159629;195:19506:3:Z4998311356;
CC1NCCCS1,19,195:19504:5:Z4640060507;195:19505:9:Z4640064179;195:19510:6:Z4640072472;
FC1(F)CC2(CNC2)C1,89,195:19504:5:Z1483931552;195:19504:7:Z3193535675;195:19507:1:Z2634512982;
O=C1NS(=O)(=O)C2CCCCC12,25,195:19504:5:Z3513674555;195:19520:7:Z4930611016;195:19523:8:Z3513675504;
O=C1CCC2NCCCN12,17,195:19504:5:Z3819430571;195:19508:8:Z3495092452;195:19515:6:Z3832739395;
CC1(C)CCO1,46,195:19504:5:Z4318577094;195:19507:6:Z4324611127;195:19508:6:Z4324016447;
Fc1cccc2ncsc12,31,195:19504:5:Z2272215859;195:19514:7:Z3361255749;195:19517:1:Z3362154556;
Cc1nn2c(O)ccnc2c1C,7,195:19504:5:Z4458742935;195:19530:2:Z4458776315;195:19554:1:Z4458787842;
Cc1ccnc2c1CNC2,105,195:19504:5:Z4227597673;195:19506:6:Z4773570894;195:19506:9:Z4773571257;
Fc1cc(Cl)cc2c1NCCC2,45,195:19504:5:Z1361470090;195:19510:2:Z4125889041;195:19512:3:Z4125887774;
O=c1[nH]cco1,34,195:19504:5:Z4281006477;195:19509:0:Z4282258862;195:19514:8:Z5039376889;
Cc1csc2ccc(Cl)cc12,90,195:19504:5:Z1927172889;195:19508:3:Z3829006330;195:19510:0:Z1919436652;
CC1CNc2c(F)cccc2C1,32,195:19504:5:Z4132658961;195:19505:6:Z4132661459;195:19507:0:Z2823516312;
Cc1cncc(O)c1,77,195:19504:5:Z1688864838;195:19506:8:Z1688552812;195:19507:3:Z1747294826;
Cc1ncsc1F,28,195:19504:6:Z1568026587;195:19507:1:Z1575187268;195:19514:5:Z1870311596;
CC12CC3CC(C1)CC(C)(C3)C2,11,195:19504:6:Z3509358674;195:19507:1:Z3597802078;195:19512:7:Z1861921788;
NC1CCNCCC1(F)F,92,195:19504:6:Z4055646025;195:19504:8:Z3520095575;195:19507:5:Z3520078819;
O=c1nc2c(c[nH]1)CCCC2,6,195:19504:6:Z3633978623;195:19522:3:Z3633982366;195:19525:1:Z3633979875;
Clc1cccc2ccsc12,51,195:19504:6:Z2761372504;195:19508:1:Z2453560663;195:19508:3:Z2455140232;
c1cc2c(cn1)CCCCC2,59,195:19504:6:Z4022755300;195:19505:1:Z2967020719;195:19508:7:Z2957915671;
Fc1ccc2c(c1Cl)NCCC2,23,195:19504:6:Z4132502728;195:19512:1:Z3798275554;195:19520:9:Z2873597354;
c1cnc2nscc2n1,10,195:19504:6:Z4370866576;195:19507:3:Z4370867582;195:19521:8:Z4370866156;
Clc1ccc2ncoc2c1,41,195:19504:6:Z3495031202;195:19504:7:Z3638791796;195:19504:9:Z4326174607;
O=c1ncc2ccccc2[nH]1,7,195:19504:6:Z4122215010;195:19547:4:Z4414780849;195:19557:4:Z4959476808;
O=c1[nH]ncc2ncccc12,5,195:19504:6:Z1329058312;195:19516:7:Z4523942417;195:19533:3:Z4524960758;
Cc1cc2[nH]c(=O)[nH]c(=O)c2cc1F,3,195:19504:6:Z4080720575;195:19510:8:Z4080792697;195:19579:6:Z4080763671;
Fc1cc(Cl)c2[nH]ccc2c1,41,195:19504:6:Z5058873817;195:19506:0:Z5059009070;195:19506:2:Z5058996425;
CC1(C)CNc2ncccc2O1,46,195:19504:6:Z4455803255;195:19504:6:Z4431698496;195:19510:6:Z4393931056;
c1cc2c3c(c1)CNCC3CCC2,44,195:19504:6:Z4343281737;195:19504:9:Z3601365607;195:19508:0:Z3601358927;
NC1CC(O)C1,128,195:19504:6:Z4203925089;195:19504:6:Z4144291811;195:19504:6:Z4144291812;
O=C1CCOc2c(F)cccc21,13,195:19504:7:Z3343208558;195:19515:0:Z3343207373;195:19515:8:Z3340096773;
Cn1cc2nc[nH]c(=O)c2c1,6,195:19504:7:Z3500225265;195:19508:4:Z3500225258;195:19519:2:Z3500225577;
c1nc2c(ccc3ncsc32)s1,30,195:19504:7:Z4150014463;195:19508:8:Z4194810074;195:19509:2:Z3598483471;
Cc1csc(N)c1,29,195:19504:7:Z3864533475;195:19508:4:Z3864789881;195:19509:7:Z3864231031;
O=C1CCC(O)CN1,13,195:19504:7:Z3343430946;195:19505:7:Z3497564618;195:19535:5:Z3343667666;
Cn1cnc(=O)c2[nH]cnc21,6,195:19504:7:Z3815057862;195:19518:5:Z3815060219;195:19537:7:Z3815056175;
NC1CC2CCC1CC2,29,195:19504:7:Z3019469474;195:19507:8:Z3101738627;195:19508:1:Z4910681003;
O=C1NC(=O)C2CC3(CCC2N1)CC3,24,195:19504:7:Z3432512310;195:19511:5:Z3463182377;195:19521:6:Z3425608356;
Cc1ccnc2sccc12,15,195:19504:7:Z4364525718;195:19512:1:Z4364526062;195:19524:6:Z4364525348;
Cc1csc2cnc(N)nc12,10,195:19504:7:Z4435900271;195:19509:5:Z4435932678;195:19519:9:Z4435862482;
Oc1ccc2cn[nH]c2c1,49,195:19504:7:Z2640149467;195:19506:1:Z2233666236;195:19507:1:Z2233665865;
Cc1ccc2ncn(C)c(=O)c2c1,29,195:19504:7:Z441398114;195:19505:9:Z4080087593;195:19511:0:Z1785709489;
Cc1ncnc2[nH]ncc12,28,195:19504:7:Z2850794031;195:19507:6:Z2850438863;195:19510:4:Z3562257488;
O=C1NC(=O)C2CCCCC2N1,25,195:19504:7:Z3211252574;195:19505:2:Z3463159412;195:19505:4:Z3210910694;
CN1CCCNc2cc(Cl)ccc21,77,195:19504:7:Z1263214720;195:19507:6:Z1432163769;195:19510:0:Z3297837430;
C1CC2(CCO1)OC1CC2C1,19,195:19504:7:Z3604369072;195:19506:1:Z3531663834;195:19506:9:Z3604372979;
c1ccc2c(c1)CCC21CCOCC1,31,195:19504:7:Z4888471279;195:19506:6:Z4888462774;195:19507:3:Z4888498617;
OC1CC2CC1CC21OCCO1,16,195:19504:8:Z4264550420;195:19515:1:Z4266500546;195:19520:8:Z4268404079;
Clc1ccc2c(c1)OCC2,30,195:19504:8:Z1896420677;195:19514:2:Z1896420519;195:19514:9:Z1896423358;
CC1CC(=O)Nc2ccccc2S1,81,195:19504:8:Z4417763469;195:19507:5:Z4862869259;195:19510:8:Z4417748161;
CC1CCCC(C)(C)C1=O,73,195:19504:8:Z2498482012;195:19508:7:Z2874937121;195:19508:9:Z2498481746;
Cc1cc2[nH]c(=O)c3ccccc3n2n1,5,195:19504:8:Z822170078;195:19517:8:Z1528279407;195:19530:5:Z1729067832;
Clc1coc2ccccc12,68,195:19504:8:Z2456514677;195:19507:6:Z3587435938;195:19510:6:Z2437672014;
Fc1ccnnc1,11,195:19504:8:Z4313265343;195:19512:3:Z4313343471;195:19515:5:Z4313339144;
CC12CC(C1)C(C)(C)O2,48,195:19504:9:Z3356506877;195:19508:3:Z3434426074;195:19511:0:Z3345462723;
Cc1cncnc1F,14,195:19504:9:Z3078170985;195:19507:9:Z2792302764;195:19525:0:Z2792556852;
CN1CNc2ccccc2C1=O,24,195:19504:9:Z3337561109;195:19506:1:Z355472044;195:19512:6:Z103376992;
Clc1n[nH]c2ccccc12,42,195:19504:9:Z5004973105;195:19505:0:Z4998792498;195:19506:5:Z4998789653;
Cn1c(=O)[nH]c2nc[nH]c2c1=O,27,195:19504:9:Z3076375059;195:19505:5:Z3077744445;195:19510:3:Z3075973837;
c1ncc2c(n1)NCC2,17,195:19505:0:Z4330698766;195:19505:4:Z4330703983;195:19512:1:Z4330694557;
Clc1cccc2scc(Cl)c12,21,195:19505:0:Z1940533158;195:19505:4:Z1195575325;195:19512:5:Z343733834;
c1ccc2nc3c(cc2c1)CCCC3,28,195:19505:0:Z1988620295;195:19505:8:Z2615243484;195:19508:8:Z1669670991;
Cc1nc2c(=O)[nH]ncc2s1,6,195:19505:0:Z4134185875;195:19511:2:Z4134186790;195:19537:5:Z4385440238;
O=C1NCNC12CCCCC2,27,195:19505:0:Z1272852827;195:19509:9:Z1272847022;195:19523:8:Z1272852615;
Cc1cncnc1O,5,195:19505:0:Z4227835012;195:19505:7:Z4782934203;195:19540:3:Z4226410793;
Cc1cc(Cl)c2ccccc2n1,49,195:19505:0:Z3819448598;195:19505:0:Z3819448488;195:19505:0:Z3818478244;
Cc1cc(O)nc(O)n1,49,195:19505:0:Z1747044640;195:19506:4:Z1747051154;195:19506:7:Z1747043533;
O=c1[nH]c2cccc(F)c2s1,8,195:19505:0:Z2442390467;195:19508:2:Z2442394232;195:19534:5:Z2442395192;
CC1CCNCC12CCCCC2,92,195:19505:0:Z5019149732;195:19505:9:Z1693295192;195:19508:6:Z3095302297;
CC1(C)Cc2[nH]c(=O)ccc2C(C)(C)C1,7,195:19505:0:Z3369089969;195:19526:2:Z3369090644;195:19544:4:Z3369088181;
CC1(C)Cc2cnc(Cl)nc2C1,13,195:19505:0:Z4876490886;195:19516:1:Z4876487680;195:19541:7:Z4876482368;
C=C1CC2NCCC12,14,195:19505:0:Z4999802583;195:19510:9:Z4999802149;195:19520:8:Z4999801441;
ClC1=CCC1,24,195:19505:0:Z4320333020;195:19506:5:Z4317052346;195:19509:8:Z4326643559;
Cc1cc2ncsc2cc1F,9,195:19505:1:Z4216761732;195:19507:4:Z4002426806;195:19514:0:Z4166359830;
CC1(C)CCCCc2ccccc21,24,195:19505:1:Z3658273357;195:19511:2:Z5050329227;195:19512:0:Z3709191702;
c1ccc2c(c1)CC1(CCCCC1)C2,19,195:19505:1:Z4887303326;195:19508:8:Z4879145925;195:19517:0:Z4876895899;
O=C1NCCC(O)N1,2,195:19505:1:Z1162573094;195:19539:6:Z1162573102;
CC1(C)CCCC1N,48,195:19505:1:Z3100040192;195:19506:4:Z3102170473;195:19511:8:Z4402836353;
Cc1noc2ccncc12,64,195:19505:1:Z4234201167;195:19506:1:Z4191743580;195:19506:3:Z4191987469;
Nc1cc(N)ncn1,22,195:19505:1:Z263990716;195:19507:3:Z54936021;195:19509:1:Z335768708;
O=S1(=O)CCCCCN1,18,195:19505:1:Z4221958404;195:19511:0:Z4221959570;195:19512:8:Z4221965688;
CC1C(=O)N(C)c2ccccc21,7,195:19505:1:Z4209706387;195:19515:5:Z3292398459;195:19572:0:Z3292398467;
C1CCCCCNCCCC1,12,195:19505:2:Z3608616783;195:19510:9:Z3626786002;195:19525:6:Z4271348978;
Cc1c(F)cccc1Cl,30,195:19505:2:Z4350782435;195:19508:1:Z4349553438;195:19508:5:Z4348305315;
c1nnc2n1CCS2,5,195:19505:2:Z1882825955;195:19532:3:Z1614840695;195:19544:0:Z1627306465;
FC1CC2(CNC2)C1,63,195:19505:2:Z1740431711;195:19506:9:Z3193837696;195:19508:3:Z1507207274;
Nc1nc(=O)c2sccc2[nH]1,10,195:19505:2:Z3203979228;195:19505:2:Z3188725742;195:19515:6:Z3188289604;
CC1(C)CCc2nc[nH]c(=O)c2C1,28,195:19505:2:Z2442413062;195:19505:8:Z4458718106;195:19507:8:Z2445909585;
NC1CNCC(F)C1,33,195:19505:2:Z3831984620;195:19517:1:Z3831976200;195:19523:3:Z3831984593;
CN1CC2(CNC2)C1,52,195:19505:2:Z4217985463;195:19508:1:Z4217976621;195:19510:3:Z4217950559;
C1=C2OCCC2CCCC1,15,195:19505:3:Z3097553542;195:19511:8:Z3094284964;195:19512:1:Z3094285317;
CC1(C)CC(=O)c2ncoc2C1,15,195:19505:3:Z4458415830;195:19510:1:Z4458762193;195:19510:7:Z4458797650;
Cc1csc(F)c1,53,195:19505:3:Z3543438341;195:19506:6:Z3554779708;195:19508:2:Z3497127117;
Nc1cnn[nH]1,2,195:19505:3:Z2903933969;195:19590:5:Z2981797540;
CN1c2ccccc2C=CS1(=O)=O,36,195:19505:3:Z4218902514;195:19507:2:Z4218912944;195:19509:3:Z4218911700;
Nc1ccc2ccc(O)nc2n1,13,195:19505:3:Z4307454973;195:19505:9:Z4307884759;195:19508:2:Z4308282095;
OC1CCNOC1,42,195:19505:3:Z4250164637;195:19505:3:Z4250164658;195:19517:5:Z4250180400;
CC1Cc2ccccc2NC1C,21,195:19505:3:Z3584810976;195:19511:0:Z3092948911;195:19511:3:Z3092948397;
c1cc2nccn2cn1,33,195:19505:3:Z3076334674;195:19507:2:Z4343228450;195:19507:3:Z3077736185;
c1cnc2c(c1)OCC2,15,195:19505:4:Z4391946744;195:19507:9:Z4255413000;195:19514:4:Z4256816933;
