fragment_smiles,occurences,example_ligands
C1CCNCC1,422390,63:06300:0:Z1893736404;63:06300:0:Z2783390262;63:06300:0:Z2784383479;
Cn1cnc2c1CCNC2,180,63:06300:3:Z1142743119;63:06301:0:Z2166566016;63:06302:2:Z2599063751;
O=S1(=O)CCC12CCNCC2,431,63:06300:3:Z4980445043;63:06301:1:Z4985796380;63:06301:3:Z4985198418;
Oc1ccc2[nH]ccc2c1,116,63:06300:3:Z3683326987;63:06301:0:Z3185364853;63:06301:1:Z3206992438;
Cc1nc2ncccc2[nH]1,71,63:06300:3:Z4225038714;63:06301:0:Z4229223542;63:06302:1:Z4226415085;
CN1CCCC2(CCNC2)C1,373,63:06300:3:Z2841211919;63:06300:5:Z2231703699;63:06300:6:Z3788460880;
CC1COCCCN1,373,63:06300:3:Z2708290985;63:06300:4:Z1478944769;63:06300:7:Z4127001890;
c1ccc2c(c1)ccc1occc12,84,63:06300:3:Z2708290985;63:06301:4:Z2715480539;63:06302:7:Z27704188;
c1cc2c(o1)CCNC2,310,63:06300:3:Z2918337806;63:06300:5:Z2721878318;63:06300:8:Z4879013640;
Cc1ccc(Cl)c2c1NCCC2,32,63:06300:3:Z2816438434;63:06304:4:Z2999449061;63:06305:8:Z4129840155;
CC1CC2CC12,449,63:06300:3:Z4363474646;63:06300:3:Z4363474597;63:06300:7:Z3558611109;
CC1(C)CNC(=O)NC1=O,49,63:06300:3:Z3800208049;63:06301:2:Z3211039584;63:06301:8:Z3339577608;
c1ccc2c(c1)CCCNCC2,206,63:06300:3:Z4153507938;63:06300:5:Z2297806749;63:06300:9:Z2313050300;
CC1(C)OCc2cnc(Cl)nc21,104,63:06300:3:Z3870697433;63:06300:8:Z2272827002;63:06301:0:Z2272168864;
CN1CCc2cc(F)ccc2C1,15,63:06300:3:Z3500765553;63:06308:8:Z3500762075;63:06322:0:Z3500765151;
CC1CNCCC1O,383,63:06300:3:Z2118179328;63:06300:6:Z2659854302;63:06300:8:Z2906987582;
Cc1cc(Cl)c2c(c1)CCCN2,39,63:06300:3:Z2326656511;63:06300:9:Z4393949118;63:06302:2:Z4998245266;
CC1OCCc2sccc21,302,63:06300:3:Z2617223339;63:06300:5:Z4076624898;63:06301:7:Z2186910692;
Clc1csc2cccnc12,150,63:06300:3:Z3546638715;63:06300:6:Z4272527527;63:06301:1:Z3635110573;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,99,63:06300:3:Z4233079482;63:06300:4:Z3867038052;63:06302:0:Z3867038741;
Cn1cnc2cn[nH]c2c1=O,57,63:06300:3:Z4476046782;63:06300:3:Z4182207275;63:06302:4:Z3687332665;
O=S1(=O)CCC2(CCCN2)CC1,269,63:06300:3:Z3587181367;63:06300:6:Z4447982318;63:06300:7:Z3093853119;
OC1CCNC12CCOCC2,41,63:06300:3:Z4983892801;63:06304:4:Z4983899112;63:06308:0:Z4983878942;
Fc1cc2ncsc2cc1F,144,63:06300:3:Z3392068379;63:06300:4:Z941540804;63:06300:5:Z1611090158;
CC1(C)OC2CCCC2O1,550,63:06300:3:Z3393646550;63:06300:5:Z2975833306;63:06300:6:Z2922865525;
CC1(C)C2CCC1C(=O)C2,283,63:06300:3:Z2279214874;63:06300:6:Z4051046158;63:06301:7:Z4051047779;
Clc1ccn2ncnc2c1,249,63:06300:3:Z2294490369;63:06300:4:Z3595157769;63:06301:0:Z3175730623;
CC1CNc2ccccc2N(C)C1,151,63:06300:3:Z2269837406;63:06300:4:Z3297839220;63:06301:5:Z3842909694;
CC1CCC2(CCNC2)CC1,165,63:06300:3:Z3443798486;63:06300:5:Z2611682272;63:06300:5:Z1206468532;
CC1CCNC2CCCCC12,171,63:06300:3:Z4481777901;63:06300:8:Z3078258970;63:06300:9:Z3933468568;
O=c1[nH][nH]c2ncccc12,75,63:06300:3:Z4481777901;63:06301:2:Z4486523068;63:06302:3:Z4487850931;
O=S1(=O)CCc2ccccc2C1,203,63:06300:3:Z2656055988;63:06300:3:Z2656055985;63:06300:3:Z2656047896;
Cc1nccn2nccc12,256,63:06300:3:Z4994915941;63:06300:3:Z4992008857;63:06300:4:Z4994942368;
Cc1cccc2cn[nH]c12,169,63:06300:3:Z4266662091;63:06300:3:Z4267506813;63:06300:3:Z4267620768;
CC1(C)CC(N)CCN1,149,63:06300:3:Z4643298428;63:06300:8:Z4643302810;63:06301:0:Z4643303726;
O=C1CCCC2C3CNCC(C3)CN12,129,63:06300:3:Z4404140102;63:06300:5:Z4401665930;63:06301:1:Z4424207805;
Cc1cc2ncncn2n1,153,63:06300:3:Z3829253897;63:06300:6:Z3829076293;63:06300:7:Z3829819555;
CC1NCCCNC1=O,606,63:06300:3:Z3105447801;63:06300:3:Z2435372845;63:06300:5:Z3672135658;
O=C1CCCCc2ocnc21,71,63:06300:3:Z4369636372;63:06302:6:Z4369631249;63:06305:5:Z4369630543;
C1CC2(C1)CNCC1(CCC1)O2,169,63:06300:3:Z3569881414;63:06301:0:Z3570800376;63:06301:3:Z4295048829;
Fc1cc2c(cc1F)NCCC2,174,63:06300:3:Z362543146;63:06301:0:Z1151611151;63:06301:8:Z991934538;
Cn1nnc2c(=O)[nH]cnc21,20,63:06300:3:Z3341474172;63:06302:1:Z2442447832;63:06303:2:Z4458719476;
Cc1cn2cc(Cl)ccc2n1,59,63:06300:3:Z3555251287;63:06301:9:Z1814697708;63:06302:1:Z1797146277;
CC1NCCN(C)C1=O,455,63:06300:3:Z1742626798;63:06300:5:Z4769670839;63:06300:5:Z2358823924;
C1CC2(C1)CC21CCC1,500,63:06300:3:Z4600168335;63:06300:3:Z4576413671;63:06300:4:Z4600170885;
O=c1cccc2n1CCOC2,246,63:06300:3:Z4297803904;63:06300:5:Z4280723892;63:06301:0:Z4281483369;
Cn1ncc2[nH]c(=O)ccc21,141,63:06300:3:Z3907208089;63:06300:4:Z3048066936;63:06301:3:Z3053270672;
OC1CNCC2(CCC2)C1,341,63:06300:3:Z3209767499;63:06300:4:Z3175452460;63:06300:7:Z3209760805;
Clc1ccnc2sccc12,150,63:06300:3:Z4144453922;63:06300:5:Z4138405612;63:06301:0:Z4351651804;
Fc1cc(F)c2c(c1)CCN2,234,63:06300:3:Z1461718247;63:06300:4:Z2838704608;63:06300:8:Z1460974397;
c1ccc2c(c1)CCCCS2,245,63:06300:3:Z4209909858;63:06300:8:Z2995410406;63:06301:8:Z4215151364;
Cc1cc(=O)n(C)nc1C,324,63:06300:3:Z3564044531;63:06300:6:Z5054888869;63:06301:1:Z1549881054;
OC1CCNOC1,114,63:06300:3:Z4642567708;63:06300:8:Z4250119240;63:06302:9:Z4250120700;
NC1CC(O)C12CCC2,260,63:06300:3:Z4447766272;63:06300:3:Z4175173666;63:06301:2:Z4174714540;
c1cc2n(n1)NCCC2,317,63:06300:3:Z4294475481;63:06300:5:Z4295480708;63:06300:6:Z4224884379;
O=S1(=O)CCC2(CCNCC2)CC1,208,63:06300:3:Z2613301235;63:06300:6:Z2229475015;63:06301:1:Z2229468509;
Cc1cncnc1Cl,170,63:06300:3:Z2769989159;63:06301:4:Z4174847567;63:06301:8:Z4026372984;
Cn1cnc2cnccc21,490,63:06300:3:Z2776305293;63:06300:6:Z2769925586;63:06301:6:Z2770531588;
CC1CCC2(CCC2)CN1,196,63:06300:3:Z4420622918;63:06300:5:Z4352718017;63:06301:0:Z4346799127;
CC1(C)Cc2ccsc2CN1,107,63:06300:3:Z4292111127;63:06300:4:Z2673681945;63:06301:2:Z2299672199;
Nc1csc2nccnc12,90,63:06300:3:Z4292111127;63:06301:4:Z4295734069;63:06303:0:Z3043916012;
CC1(C)CNC(C)(C)C1,209,63:06300:3:Z3716054982;63:06300:5:Z3654668916;63:06300:8:Z3872430506;
O=C1CCC2CCNC1C2,359,63:06300:3:Z3175163506;63:06300:4:Z3618720076;63:06300:5:Z3057266092;
C1CC2CC1C1CNC21,153,63:06300:3:Z1342010073;63:06300:4:Z2623907129;63:06302:6:Z2955002009;
c1cn2cncc2s1,340,63:06300:3:Z1204001786;63:06300:6:Z2298423863;63:06300:7:Z1203499678;
C1COCC2(CCOC2)N1,280,63:06300:3:Z3084789288;63:06300:4:Z4123533300;63:06300:5:Z2474648578;
c1cc2[nH]ccn2n1,283,63:06300:3:Z1413770560;63:06300:3:Z2474191284;63:06300:4:Z1954362529;
CN=S1(=O)CCCC2(CCCN2)C1,135,63:06300:3:Z4277861168;63:06301:6:Z3415075373;63:06303:4:Z3415028854;
CC1(O)CC2(CNC2)C1,347,63:06300:3:Z4134826661;63:06300:4:Z4154831144;63:06300:4:Z4154834416;
Clc1nc2ccccn2n1,176,63:06300:3:Z4472657744;63:06301:2:Z3741282337;63:06301:2:Z3667571015;
C1CC2(C1)CNCCN2,168,63:06300:3:Z3365856881;63:06300:6:Z3385159162;63:06301:1:Z4055462776;
Cc1ncc2n1CCNC2,397,63:06300:3:Z3878605686;63:06300:6:Z3104415117;63:06300:6:Z3104421266;
O=S1(=O)NCc2ccccc21,148,63:06300:3:Z3609430674;63:06300:7:Z4491497252;63:06301:0:Z4238080784;
Cn1cnc(N)c1,154,63:06300:3:Z4289916940;63:06301:0:Z4286695825;63:06301:4:Z4294748625;
Cc1nc2c([nH]1)CNCC2,253,63:06300:3:Z4226503187;63:06300:4:Z4278121979;63:06300:5:Z4278122512;
O=S1(=O)NCCn2nccc21,181,63:06300:3:Z3299054882;63:06303:1:Z3053214573;63:06303:3:Z3053378535;
CC1CNCC(C)(C)CO1,367,63:06300:3:Z3788699933;63:06300:4:Z4194443067;63:06300:7:Z4489907994;
CC1CCc2nc(Cl)ncc2C1,45,63:06300:3:Z3395090468;63:06301:8:Z3832114889;63:06301:9:Z2973489141;
N=S1(=O)CCCCCC1,137,63:06300:4:Z3623219766;63:06301:3:Z3623223446;63:06301:5:Z3339986828;
c1nnn2c1CNCCC2,423,63:06300:4:Z2863171346;63:06300:6:Z3702541222;63:06300:7:Z3579893599;
Clc1ccc2[nH]cc(Cl)c2c1,136,63:06300:4:Z3055230693;63:06300:4:Z3057071012;63:06300:6:Z2911409096;
c1ccc2c(c1)NCCCS2,177,63:06300:4:Z411298418;63:06300:6:Z95781287;63:06300:6:Z411301010;
Clc1ccc2c(c1)OCCC2,726,63:06300:4:Z4491131597;63:06300:5:Z5052139325;63:06300:5:Z5058726606;
FC1(F)CCC2(CC1)CNC2,259,63:06300:4:Z3610860782;63:06301:2:Z3621344724;63:06301:8:Z3610858253;
C1CCC2CNC2CC1,318,63:06300:4:Z3192195228;63:06300:7:Z4125509586;63:06300:7:Z3097603638;
Cc1cn[nH]c(=O)c1,258,63:06300:4:Z4641607383;63:06300:5:Z4458712949;63:06301:8:Z4642003225;
OC1CCC2(CC1)CNC2,321,63:06300:4:Z4034750967;63:06301:2:Z4299421261;63:06301:2:Z4043545466;
Clc1cnc2occc2c1,111,63:06300:4:Z2897572260;63:06300:6:Z5023753715;63:06300:9:Z4415659263;
Cc1cc(=O)[nH]c(=O)[nH]1,279,63:06300:4:Z4216440760;63:06300:8:Z4216439878;63:06301:2:Z4478782853;
C1CC2NCC1C1CNCC21,26,63:06300:4:Z2712392140;63:06302:5:Z2873117588;63:06303:5:Z2873735619;
Cc1cc2n(n1)CCCN2,335,63:06300:4:Z4507367026;63:06300:4:Z3551136187;63:06300:4:Z2815324294;
Cn1c(=O)ccc2ccc(Cl)cc21,75,63:06300:4:Z4346525571;63:06306:6:Z4346394534;63:06308:6:Z4347303076;
CC1CC(O)CN1C,240,63:06300:4:Z4772087169;63:06300:4:Z2921847257;63:06300:7:Z4096941885;
O=C1CCCc2occc2N1,228,63:06300:4:Z3590131581;63:06300:6:Z3625016441;63:06301:1:Z3874767756;
CC1CC(=O)c2cccnc2C1,141,63:06300:4:Z4341370890;63:06300:5:Z3868362506;63:06300:8:Z4345403207;
Oc1ccc2ccsc2n1,133,63:06300:4:Z4312426739;63:06300:9:Z4312279098;63:06301:1:Z4311196456;
OC1C2CCC(CC2)C1O,159,63:06300:4:Z4934570565;63:06300:9:Z4934504541;63:06301:2:Z4934301243;
Cc1ccnc2c1NC(=O)CN2,74,63:06300:4:Z4126291445;63:06300:4:Z4126311269;63:06300:4:Z4126311065;
CC1CCC2(CCN(C)CC2)O1,63,63:06300:4:Z2928166124;63:06301:8:Z2926782763;63:06302:3:Z2928225319;
Fc1cc(F)cc(Cl)c1,283,63:06300:4:Z3343295449;63:06300:5:Z3592031401;63:06301:1:Z4870027858;
FC12CCC(CC1)C2,524,63:06300:4:Z3680134386;63:06300:6:Z3580985793;63:06300:8:Z3468205381;
CC12CCCC(C1)OC2,365,63:06300:4:Z4266338954;63:06300:4:Z3637573253;63:06300:6:Z4279336262;
Cc1ccnc2c1CCN2,211,63:06300:4:Z4218128668;63:06300:5:Z2325332928;63:06300:9:Z4126697419;
Clc1cc2[nH]ccc2o1,143,63:06300:4:Z3835347630;63:06303:5:Z3843570301;63:06304:6:Z4225526886;
CC1C(O)CC2CCC1N2,356,63:06300:4:Z4178049644;63:06300:4:Z2837429444;63:06301:1:Z2931537581;
O=c1cccc2n1CCCC2,303,63:06300:4:Z4645190080;63:06300:8:Z4116447544;63:06301:0:Z4109302592;
Cc1c(F)ccn2ccnc12,324,63:06300:4:Z4447810958;63:06300:5:Z4459024070;63:06301:0:Z4484052787;
CN1CCn2nccc2C1=O,445,63:06300:4:Z3547761673;63:06300:8:Z3091343266;63:06300:9:Z3583966215;
O=C1NCC2(CNC2)N1,324,63:06300:4:Z4998830439;63:06301:0:Z4410363521;63:06301:4:Z3855370326;
Clc1ccnc2ncccc12,146,63:06300:4:Z4998830439;63:06301:3:Z4997701253;63:06301:7:Z4998824872;
Cc1cccc(=O)n1C,1043,63:06300:4:Z4022759349;63:06300:5:Z4021851003;63:06301:0:Z4022311096;
C1CNCNC1,73,63:06300:4:Z3208604793;63:06300:4:Z4166581957;63:06301:1:Z3208607556;
Clc1cc(Cl)c2cc[nH]c2c1,133,63:06300:4:Z3057282784;63:06301:7:Z1840471941;63:06302:3:Z1847081888;
O=c1[nH]nc2n1CCNC2,541,63:06300:4:Z3937983308;63:06300:6:Z1921456654;63:06300:8:Z4214326920;
CC1CCCCCN1,257,63:06300:4:Z1247643180;63:06301:2:Z1205435541;63:06302:4:Z3573799505;
Nc1cnsc1,190,63:06300:4:Z4285084117;63:06300:4:Z4284858188;63:06300:5:Z4281777815;
C1CC2CC(CO2)N1,368,63:06300:4:Z3254118460;63:06300:6:Z3394854047;63:06300:6:Z3403897635;
CC1(C)OC2CCC1CC2,236,63:06300:4:Z3510208208;63:06300:4:Z3510207969;63:06300:5:Z3507938705;
C1CCN2CCSCC2C1,363,63:06300:4:Z3782630437;63:06300:5:Z4350525201;63:06300:7:Z2926173245;
O=C1CNC2(CCC2)CN1,116,63:06300:4:Z4363776817;63:06301:0:Z4363783465;63:06304:0:Z4363777639;
Fc1cc(F)c2[nH]cnc2c1,89,63:06300:4:Z4084142791;63:06300:6:Z4084117174;63:06300:6:Z4084035182;
O=C1NCCCn2cccc21,302,63:06300:4:Z4999756830;63:06300:9:Z4299305929;63:06301:0:Z4282190742;
CC1Sc2ccccc2NC1=O,201,63:06300:4:Z3609212844;63:06301:0:Z3899155136;63:06301:3:Z1690062751;
CC1(C)NCCS1,156,63:06300:4:Z4595152568;63:06300:9:Z4578642157;63:06301:3:Z4578640230;
C1CCONC1,248,63:06300:4:Z2017076509;63:06300:5:Z4131961815;63:06300:8:Z3559987893;
c1ccc2c(c1)OCC21CCCNC1,100,63:06300:4:Z3807981711;63:06303:0:Z3892813431;63:06305:3:Z3878795022;
Fc1cc(Cl)cc2c1CNCC2,134,63:06300:4:Z3860608770;63:06300:5:Z3060350349;63:06301:7:Z3518696210;
CC1CC2(CCC2)C1,271,63:06300:4:Z2162657500;63:06300:6:Z2958315233;63:06300:9:Z2370833888;
Cn1c2ccccc2c2ccsc21,68,63:06300:4:Z1864216594;63:06302:9:Z4578985627;63:06302:9:Z4590489847;
Clc1ccc2c(c1)SCCCN2,40,63:06300:4:Z4385330329;63:06301:8:Z4128448943;63:06303:2:Z4128449399;
CC1Cc2cccc(F)c2O1,257,63:06300:4:Z2972029225;63:06300:8:Z4427385029;63:06300:8:Z4002173168;
CN1C=NCCC1,85,63:06300:4:Z4260322299;63:06305:0:Z4260352424;63:06307:9:Z4260330830;
Nc1cnc(Cl)c(O)n1,28,63:06300:4:Z4286599548;63:06301:1:Z4295510384;63:06301:2:Z4287914014;
NC1CCc2ncccc2C1,153,63:06300:4:Z2393862874;63:06301:5:Z2356719689;63:06302:4:Z2825688137;
CC1CCn2nccc2N1,300,63:06300:4:Z3192920283;63:06300:4:Z4034342486;63:06300:7:Z3201805547;
Fc1ccc2nn[nH]c2c1,239,63:06300:4:Z4055225484;63:06300:6:Z2003685539;63:06301:4:Z2003430772;
Clc1cc(Cl)c2nncn2c1,17,63:06300:4:Z4235820659;63:06302:7:Z850555164;63:06307:5:Z2720460126;
Nc1ncc2c(n1)CC1CCCC2N1,36,63:06300:4:Z4252266464;63:06303:9:Z4272365602;63:06306:3:Z4272322131;
Clc1ccc2ccncc2c1,291,63:06300:4:Z4571120902;63:06300:8:Z4176932260;63:06301:5:Z4177965988;
CN1CC2CCC(C1)N2,188,63:06300:4:Z2916156754;63:06300:4:Z3671229484;63:06300:8:Z2916154139;
O=C1CCCc2occc21,303,63:06300:4:Z2289044268;63:06300:4:Z2287980816;63:06300:4:Z2296540314;
Oc1nccc2ccncc12,109,63:06300:4:Z3585985632;63:06302:1:Z4054880491;63:06303:1:Z3553047375;
OC1CNCC1F,233,63:06300:4:Z3176054994;63:06300:4:Z3060859808;63:06300:6:Z3060854185;
O=c1[nH]cnc2cnccc12,254,63:06300:4:Z2178190398;63:06300:5:Z2134905870;63:06300:8:Z3499743010;
CC1COc2ccccc2CN1,219,63:06300:4:Z2483094925;63:06301:2:Z3507824447;63:06301:2:Z1643469290;
FC1(F)CC2(CCNC2)C1,341,63:06300:4:Z4352894133;63:06300:7:Z4352905196;63:06300:8:Z4352903273;
Fc1cccn2cncc12,228,63:06300:4:Z4570508558;63:06300:4:Z4575683669;63:06300:6:Z2805194231;
Clc1ccc2cncnc2c1,148,63:06300:4:Z1679938390;63:06300:9:Z2972514547;63:06302:6:Z2771262684;
Cc1cc(F)cc2c1NCC2,176,63:06300:4:Z4910646502;63:06301:0:Z4907372794;63:06301:6:Z4907372937;
NC1CCCNC1=O,164,63:06300:4:Z4910646502;63:06303:0:Z3522021153;63:06305:4:Z3519597868;
C1Cc2nn[nH]c2CN1,375,63:06300:4:Z3877909310;63:06300:4:Z4215204616;63:06300:8:Z2776729769;
Nc1ncccc1Cl,236,63:06300:4:Z1515852542;63:06300:4:Z992204908;63:06302:1:Z1393341459;
O=C1NC2CCCC1C2,358,63:06300:4:Z3366574346;63:06301:5:Z3344277362;63:06301:6:Z3683827527;
Cc1scnc1O,128,63:06300:4:Z3639154176;63:06300:5:Z3189041810;63:06300:8:Z3189456507;
c1ccc2c(c1)OCC1NCCOC21,80,63:06300:4:Z3639154176;63:06300:9:Z3521672030;63:06303:0:Z4491288599;
OC1CNCC2(CC2)CC1O,266,63:06300:4:Z4642707078;63:06300:9:Z4269747632;63:06301:3:Z4269744300;
Nc1cnc2ccccc2n1,63,63:06300:4:Z4402580471;63:06300:6:Z4402583907;63:06302:8:Z4402583096;
CN1CNC(=O)C12CNC2,315,63:06300:4:Z3396121095;63:06300:5:Z3570594322;63:06300:6:Z3614835120;
CC1CCS(=O)(=O)N1,362,63:06300:4:Z4422238959;63:06300:5:Z2957326912;63:06300:8:Z2994014698;
O=C1CNCC2COCCN12,392,63:06300:4:Z4116630639;63:06300:9:Z3714205119;63:06301:7:Z3661415160;
OC12CCCC(CCC1)C2,173,63:06300:4:Z3534040074;63:06300:4:Z4465805127;63:06302:1:Z3647438422;
c1ccc2c(c1)CNCc1ccccc1-2,29,63:06300:4:Z1157693529;63:06301:1:Z2292886414;63:06308:1:Z1014961222;
O=C1COc2cccnc2N1,308,63:06300:4:Z4996514015;63:06300:9:Z3602390432;63:06301:1:Z3366947882;
Fc1ccn[nH]1,392,63:06300:4:Z4504434775;63:06300:7:Z4505274568;63:06300:7:Z2697792590;
CC1CC(O)CC(C)N1,56,63:06300:4:Z4194141993;63:06300:4:Z3650131457;63:06304:8:Z4275908553;
OC1CNC2(CCOCC2)C1,255,63:06300:4:Z3443461109;63:06300:6:Z3518552470;63:06301:0:Z3626460664;
Cc1ccc2cnoc2n1,228,63:06300:4:Z1260334106;63:06300:7:Z1649041896;63:06300:9:Z1303739084;
CC1CNC2(CCC2)CO1,210,63:06300:4:Z2485127937;63:06300:9:Z2481670181;63:06300:9:Z3554508294;
O=S1(=O)CCCC2CNCC21,493,63:06300:4:Z2989217629;63:06300:5:Z2989215704;63:06301:0:Z2996581396;
c1cc2n(c1)CCCC2,867,63:06300:4:Z2595631934;63:06300:4:Z2453657663;63:06300:5:Z4055501278;
FC1(F)CCNCC12CCC2,309,63:06300:4:Z4471056228;63:06300:5:Z5059628651;63:06302:4:Z4471046168;
CC1CCNCC1C,731,63:06300:4:Z1555188141;63:06300:5:Z4380712722;63:06300:7:Z3609887191;
CC1CNCc2nncn21,417,63:06300:4:Z5051432169;63:06300:6:Z5051440353;63:06300:7:Z5054001302;
O=C1COC2(CCNCC2)N1,573,63:06300:4:Z3394060307;63:06300:8:Z3041591911;63:06301:2:Z3040577447;
c1cc2ccsc2[nH]1,325,63:06300:4:Z1635485932;63:06300:4:Z4055346966;63:06300:7:Z3370994284;
OC1CCC(F)(F)C1,72,63:06300:4:Z4345783153;63:06301:9:Z4345362070;63:06305:0:Z4345403755;
Clc1ccc2c(c1)CCCC2,358,63:06300:4:Z3836206697;63:06300:5:Z2711377615;63:06300:5:Z1746705091;
Cc1n[nH]c2ccccc12,590,63:06300:4:Z2636526719;63:06300:5:Z1571966182;63:06300:7:Z2906210145;
c1[nH]nc2c1CCNC2,315,63:06300:4:Z4641057369;63:06300:9:Z4641058043;63:06301:4:Z4056016652;
Clc1cnn[nH]1,257,63:06300:4:Z4284409205;63:06300:6:Z3368821857;63:06300:9:Z4280781508;
C1NC2COCC12,314,63:06300:4:Z4315692744;63:06300:6:Z4314954514;63:06301:1:Z4316399084;
Cc1c(F)cc(F)cc1Cl,139,63:06300:4:Z4264069796;63:06300:9:Z4887862144;63:06301:8:Z2355470406;
CN1CCCNCC1=O,469,63:06300:4:Z4128285878;63:06301:1:Z1801873933;63:06301:1:Z1802522138;
C1=CSCCO1,354,63:06300:4:Z2798078181;63:06300:9:Z4374977225;63:06301:2:Z4375830768;
Fc1cnc2c(c1)NCCC2,196,63:06300:4:Z4622886270;63:06300:5:Z4622895824;63:06301:2:Z4622884995;
O=S1(=O)CC2(CCNCC2)C1,314,63:06300:4:Z3895267150;63:06300:4:Z3091852142;63:06301:0:Z3091853666;
O=S1(=O)NCNc2ccccc21,192,63:06300:4:Z4236594824;63:06301:4:Z2917739412;63:06303:5:Z1348383601;
NC1CNCC(F)(F)C1,639,63:06300:4:Z4387219894;63:06300:4:Z4205673160;63:06300:4:Z4387227661;
O=c1[nH]nc2cnccn12,33,63:06300:4:Z1654696741;63:06304:1:Z1654695173;63:06307:8:Z1698964926;
OC1CCC2(CCCN2)CC1,298,63:06300:4:Z4869746882;63:06300:5:Z4871036094;63:06300:6:Z4832119957;
Cc1cc2cncnc2s1,217,63:06300:4:Z2761130248;63:06300:5:Z4027263750;63:06301:0:Z4343894753;
Nc1ncc2ccccc2n1,89,63:06300:4:Z4305746735;63:06300:6:Z4302191075;63:06303:7:Z4305029631;
Nc1ccns1,140,63:06300:4:Z4326215669;63:06304:1:Z4316140810;63:06304:4:Z4325208798;
N=S1(=O)CCC2(CCCN2)CC1,121,63:06300:4:Z3699041042;63:06302:8:Z4923621952;63:06303:0:Z4211321062;
Cc1conc1C,280,63:06300:4:Z4184342316;63:06300:4:Z3040329096;63:06300:4:Z2958303495;
O=c1ccnc2[nH]ccn12,16,63:06300:4:Z3339908112;63:06302:2:Z3339907521;63:06306:3:Z3339907083;
c1cc2ncncc2cn1,283,63:06300:4:Z3391545479;63:06300:4:Z3011338013;63:06300:5:Z3773631478;
FC1CC2CNC1C2,407,63:06300:4:Z3833682121;63:06300:4:Z3835000313;63:06300:9:Z3834316385;
O=C1COC2(CNC2)CN1,180,63:06300:4:Z4278522697;63:06302:3:Z4278522531;63:06302:4:Z4228486870;
OC1CC(O)C12CCNCC2,249,63:06300:4:Z4232013988;63:06300:6:Z4279170694;63:06302:3:Z4031786318;
Cc1ccc(=O)[nH]n1,546,63:06300:4:Z3554240555;63:06300:4:Z1124033914;63:06300:4:Z1124215575;
Clc1ncc2c(n1)OCC2,74,63:06300:4:Z4641440893;63:06303:1:Z4641653376;63:06303:5:Z4641625417;
Fc1cnc2cccnc2c1,360,63:06300:4:Z3496373850;63:06300:4:Z4351636016;63:06300:5:Z2643747700;
C1CC2CNCC(C1)O2,365,63:06300:4:Z3206561436;63:06300:4:Z3317716629;63:06301:1:Z3091844819;
FC1(F)CCc2oncc2C1,508,63:06300:4:Z3898610269;63:06300:4:Z3354449982;63:06300:5:Z3297410245;
Nc1ccnc2ncnn12,123,63:06300:4:Z4289362702;63:06300:7:Z4287941884;63:06301:8:Z3559702807;
Fc1cccc2c1NCC21CCCC1,40,63:06300:4:Z1870844992;63:06300:4:Z1870846130;63:06300:7:Z1873103390;
O=C1NCC2CCCCN12,219,63:06300:4:Z2922868820;63:06300:7:Z2592160274;63:06301:2:Z2623732358;
OC1CCNc2ccccc21,23,63:06300:4:Z3516809710;63:06301:0:Z2956478019;63:06309:3:Z4139531300;
c1[nH]nc2c1CNC2,371,63:06300:4:Z4091803369;63:06300:7:Z4091806963;63:06301:1:Z4059334571;
FC1(F)CCC2(CC1)CNCCO2,203,63:06300:4:Z3898790108;63:06300:9:Z4274114656;63:06301:0:Z3831764027;
Cn1ccn2nccc2c1=O,185,63:06300:4:Z3820099716;63:06300:9:Z4230839201;63:06301:1:Z3783092050;
CC1(C)CNCCC1O,376,63:06300:4:Z1787028119;63:06300:7:Z2116475230;63:06301:2:Z3515068805;
FC1(F)CCC2(CCCCN2)CC1,83,63:06300:4:Z4095448758;63:06301:2:Z3831161305;63:06302:1:Z3831162075;
Cn1cc(O)cn1,133,63:06300:4:Z3370298738;63:06301:8:Z4325245078;63:06303:9:Z4602881071;
NC1CCC12CCC2,612,63:06300:4:Z4421626085;63:06300:8:Z2926831101;63:06301:1:Z5005245520;
Cc1cc2ccc(Cl)cc2[nH]1,154,63:06300:4:Z4486289425;63:06300:8:Z4405989859;63:06304:4:Z4404445418;
c1scc2c1CCCC2,282,63:06300:4:Z4292166746;63:06300:5:Z4295447501;63:06301:2:Z4294868254;
Nc1ccc2c(n1)CCC2,180,63:06300:4:Z4123785014;63:06300:7:Z4124828469;63:06302:2:Z4123097978;
Clc1ccsn1,313,63:06300:4:Z3640402809;63:06300:4:Z3646613770;63:06300:5:Z2357269508;
C1CC2COCC2CN1,474,63:06300:4:Z2647290674;63:06300:7:Z2600993513;63:06300:9:Z2647288512;
C1CCCCNCCC1,176,63:06300:4:Z3356370878;63:06300:5:Z2286869930;63:06303:0:Z2669638922;
Cc1ccc2ccoc2c1C,165,63:06300:4:Z2646316214;63:06301:2:Z1488246376;63:06302:9:Z1286289062;
CC1(C)CNCC1(F)F,239,63:06300:4:Z3554845443;63:06300:7:Z5034935979;63:06301:2:Z3647737477;
Cn1cnc2cc(F)ccc21,374,63:06300:4:Z2222425244;63:06300:4:Z4253353170;63:06300:7:Z1623692413;
C1CCC2NCCNC2C1,138,63:06300:4:Z3522138178;63:06300:7:Z3499030210;63:06305:3:Z3888825201;
