fragment_smiles,occurences,example_ligands
NC1CC2(C1)NCCN1CCCC12,83,56:05601:3:Z3040199643;56:05602:9:Z3040131296;56:05604:6:Z3040143625;
Cc1[nH]c2cccc(C)c2c1C,93,56:05601:3:Z4077901708;56:05601:6:Z4030317134;56:05601:8:Z4030315783;
O=C1NS(=O)(=O)CC2CCCCN12,21,56:05601:3:Z2851287189;56:05606:0:Z2789389263;56:05617:2:Z2769260354;
Cc1nccc(Cl)c1C,41,56:05601:3:Z4094968309;56:05602:4:Z4094964478;56:05605:4:Z4094963270;
Cn1cnc2sc3c(c2c1=O)CCCC3,14,56:05601:3:Z2917862547;56:05612:0:Z2168820057;56:05616:9:Z4235684304;
Clc1cc(Cl)c2c(c1)CCNC2,108,56:05601:3:Z3697463475;56:05601:8:Z4509626636;56:05603:4:Z2311553556;
OC1CNOCC1O,154,56:05601:3:Z3594945281;56:05601:4:Z4254046843;56:05602:4:Z3594938125;
C1CC2(CCN1)OC1CC2C1,27,56:05601:3:Z4203773215;56:05603:0:Z4215892436;56:05605:0:Z4214109342;
CC1(C)CC2(CC2)c2ccccc2O1,32,56:05601:3:Z4733299707;56:05605:0:Z4761278718;56:05608:3:Z4769409513;
Fc1cc(F)c2c(c1)OCCC2,180,56:05601:3:Z5060284086;56:05601:6:Z5057569322;56:05601:6:Z5052157643;
CC1CCC2(CN1)OCc1ccccc12,34,56:05601:3:Z3519773867;56:05609:8:Z3624977288;56:05612:5:Z3406309568;
Cc1cc2cncnc2cc1C,109,56:05601:3:Z1815832981;56:05601:4:Z1702869526;56:05603:7:Z2975798046;
Cc1ncsc1Cl,25,56:05601:3:Z4332012283;56:05604:7:Z4332008804;56:05609:8:Z5013039857;
N=S1(=O)CCOCC1,143,56:05601:3:Z2966845316;56:05601:4:Z3054278291;56:05606:7:Z3369590802;
FC1(F)C2(CCC2)C12CCNCC2,144,56:05601:3:Z4771074613;56:05602:4:Z3319137377;56:05602:4:Z4008898673;
O=C1CC2(CCCC2)NC(=O)N1,16,56:05601:3:Z3499887063;56:05605:0:Z3499887135;56:05614:5:Z2613838349;
CC1(C)CCc2ccoc2C1,39,56:05601:3:Z1438396245;56:05601:4:Z1582889211;56:05606:9:Z3508786061;
Cn1[nH]ccc1=N,15,56:05601:3:Z4392328793;56:05617:3:Z4153420285;56:05617:3:Z4113580944;
c1ccc2c(c1)OCc1scnc1-2,22,56:05601:3:Z2155619985;56:05611:5:Z2908241831;56:05611:5:Z2908241830;
CC1(C)COCC(=O)N1,83,56:05601:3:Z4399430226;56:05602:4:Z4399422459;56:05604:4:Z4399420910;
O=S1(=O)CCC2(CCNCCO2)CC1,99,56:05601:3:Z3562128459;56:05602:5:Z3521472664;56:05602:5:Z3648033093;
O=C1CCNc2ccc(F)cc2N1,105,56:05601:3:Z1491923858;56:05603:3:Z1883647427;56:05603:5:Z1432461887;
c1cc2c3c(c1)CCNCC3CCC2,60,56:05601:3:Z2202064511;56:05601:7:Z2207831359;56:05606:8:Z4171597585;
NC1CCCCCC1,24,56:05601:3:Z2377550812;56:05603:2:Z2377397725;56:05614:4:Z2377467076;
O=c1[nH]ccc2c1NCCC2,149,56:05601:3:Z2883253685;56:05601:6:Z2414438138;56:05601:6:Z3358906215;
Cc1cc2c(=O)[nH]cnc2s1,82,56:05601:3:Z167943208;56:05601:4:Z1778712417;56:05601:7:Z1533169669;
Cc1cc2cncnc2[nH]1,127,56:05601:3:Z4991653606;56:05602:0:Z4991839766;56:05602:2:Z4996385632;
c1cc2cn[nH]c2s1,182,56:05601:3:Z4091000302;56:05602:0:Z3544814099;56:05602:1:Z3554400428;
Cc1cc(C)c2[nH]ccc2c1,141,56:05601:3:Z3298547396;56:05601:9:Z3521129341;56:05602:6:Z3298152016;
CC1(C)CNC(=O)c2ccoc2C1,97,56:05601:3:Z4178976897;56:05601:3:Z2774075319;56:05601:9:Z2780274582;
CN1CCCc2ccccc2C1,166,56:05601:3:Z4156287596;56:05603:4:Z4154790529;56:05603:6:Z4154791064;
Cc1nc(C)c2c(N)csc2n1,68,56:05601:3:Z4304779210;56:05601:4:Z4303062537;56:05601:5:Z4303224027;
Clc1cccc2cnccc12,144,56:05601:3:Z3647693894;56:05601:6:Z3523491387;56:05603:0:Z3297303418;
Oc1ccnc2c(F)ccc(F)c12,42,56:05601:3:Z3856408260;56:05601:7:Z2484504511;56:05601:7:Z3585404395;
Cc1ccc2ccoc2c1C,142,56:05601:3:Z994126388;56:05601:7:Z1140319263;56:05603:8:Z1501053311;
C1COCN1,186,56:05601:3:Z2913758899;56:05601:3:Z4218189430;56:05601:4:Z4261937085;
Cc1ccc(Cl)cc1Cl,239,56:05601:3:Z2050921458;56:05602:8:Z736470532;56:05603:1:Z4505916542;
C=C1CCOCC1,27,56:05601:3:Z1890634156;56:05611:5:Z3506008559;56:05615:2:Z4028972067;
c1cnc2c(c1)NCC21CCC1,173,56:05601:3:Z4095369287;56:05601:7:Z4132997695;56:05601:8:Z4133001933;
Cn1ncc2nc[nH]c(=O)c21,113,56:05601:3:Z4006718340;56:05601:4:Z3687024183;56:05601:7:Z4078856515;
O=S1(=O)N=C2CCNCC2=CN1,63,56:05601:3:Z4906569101;56:05608:3:Z3583579408;56:05608:9:Z3583574732;
Cc1nccc2nncn12,109,56:05601:3:Z2346846051;56:05601:3:Z4456112302;56:05603:5:Z2365093954;
C1CC2COCC3(CNCOC3)N2C1,108,56:05601:3:Z3609479354;56:05601:3:Z3599105115;56:05601:5:Z3609470722;
NC1CC2CCCC(C1)N2,188,56:05601:3:Z4429427934;56:05602:4:Z3104077474;56:05604:2:Z2391192003;
Cc1nc2ccccc2[nH]c1=O,79,56:05601:3:Z3373477325;56:05602:9:Z1747760684;56:05605:9:Z3857224128;
Cn1ncc2c1CCC(F)C2,81,56:05601:3:Z4536985767;56:05603:3:Z4258459546;56:05604:1:Z3506439269;
Nc1ccnc(O)c1,72,56:05601:3:Z4287449940;56:05603:2:Z4293632856;56:05603:7:Z4291079383;
O=C1NCCC12CCNCC2,412,56:05601:3:Z2804150360;56:05601:8:Z3949631763;56:05601:8:Z2804150457;
Cc1cc(F)cc2c1OCCC2,19,56:05601:3:Z4871931607;56:05605:5:Z4781037572;56:05609:1:Z4781039376;
c1cnc2[nH]ccc2n1,156,56:05601:3:Z3801408551;56:05601:3:Z3837368095;56:05601:9:Z3994397591;
Clc1ccc2[nH]ccc2c1Cl,108,56:05601:3:Z4690687943;56:05601:3:Z1129432134;56:05602:5:Z1788031648;
OC1Cc2cc(Cl)cc(Cl)c2C1,76,56:05601:3:Z3545019959;56:05601:7:Z1492794511;56:05605:2:Z4260401477;
Cc1cc2c([nH]1)CCCC2,110,56:05601:3:Z1494786587;56:05601:3:Z1494794185;56:05601:3:Z1495919662;
Cc1csc2c(C)cccc12,10,56:05601:3:Z3359359625;56:05622:8:Z3360381724;56:05622:8:Z3360510038;
Clc1ccc2ccoc2c1Cl,40,56:05601:3:Z2755342481;56:05603:8:Z4213719162;56:05605:7:Z3521908551;
O=C1CCCCC2CCCN12,245,56:05601:3:Z3539636669;56:05601:5:Z3541325080;56:05602:5:Z3614287312;
Fc1cc2c(s1)CCOC2,300,56:05601:3:Z2203127036;56:05601:8:Z2228071892;56:05601:8:Z2207191985;
O=c1cnc2cc(F)c(F)cc2[nH]1,22,56:05601:3:Z4034847449;56:05602:6:Z2217471429;56:05604:9:Z1171233156;
Cc1ccc2c(c1)NCNC2=O,12,56:05601:3:Z3254047017;56:05603:8:Z2830965280;56:05604:6:Z2492823265;
O=C1CCSCC1,146,56:05601:3:Z4469453704;56:05602:4:Z4469460356;56:05602:6:Z4469464068;
O=c1[nH]ncn2nccc12,102,56:05601:3:Z4537127698;56:05601:7:Z2089836823;56:05603:1:Z3703269289;
Cc1ccc(Cl)c2c1CCCN2,27,56:05601:3:Z4132417726;56:05601:4:Z4132418199;56:05612:4:Z4132418307;
Oc1cc(F)c2c(c1)CCNC2,201,56:05601:3:Z3517961666;56:05601:8:Z3517956272;56:05602:0:Z3435739318;
c1ccc2c(c1)NCC21CCNCC1,89,56:05601:3:Z3639310653;56:05601:4:Z3632738491;56:05604:1:Z3639636043;
CC1(C)CNC(=O)NC1=O,51,56:05601:3:Z3211236082;56:05603:7:Z3210936044;56:05605:8:Z2993823469;
Cn1cc2c(=O)[nH]cnc2n1,23,56:05601:3:Z3494096961;56:05613:0:Z4415122274;56:05619:4:Z3513657107;
O=S1(=O)CCc2cccnc2C1,157,56:05601:3:Z3872571874;56:05602:0:Z4019265576;56:05602:0:Z3833609673;
O=c1ccoc2ccc(Cl)cc12,168,56:05601:3:Z1401223095;56:05601:8:Z3898543013;56:05602:1:Z3699296998;
FC1(F)CC2(CNC2)C1,164,56:05601:3:Z4025852950;56:05601:3:Z1549743607;56:05601:5:Z1549754985;
OC1CNCC(O)C1O,149,56:05601:3:Z2914265900;56:05601:6:Z2960821360;56:05602:0:Z2950913033;
OC1COc2ccnn2C1,177,56:05601:3:Z4310931804;56:05601:6:Z4309927105;56:05603:2:Z4311967676;
C1CC2(COC2)N1,216,56:05601:3:Z4772499156;56:05601:7:Z2836212750;56:05601:7:Z2641090404;
CC1(C)CCC(O)CN1,283,56:05601:3:Z4060978850;56:05601:9:Z3841376460;56:05602:1:Z3791059408;
CC1NCCc2ccsc21,188,56:05601:3:Z2853958979;56:05602:2:Z2842913974;56:05602:2:Z2842909616;
C1CNC2C3CCC(N3)C2C1,80,56:05601:3:Z4422730058;56:05602:5:Z4422730725;56:05602:8:Z4422736512;
C1CC2CC1C1CCC21,120,56:05601:3:Z3582627957;56:05604:5:Z2965025041;56:05604:7:Z3009494357;
c1ccc2c(c1)[nH]c1cnccc12,35,56:05601:3:Z4199073843;56:05601:3:Z4199073762;56:05602:2:Z4193564782;
O=C1CC2(CCNC2)Oc2ccccc21,64,56:05601:3:Z2359112902;56:05601:4:Z4100099588;56:05604:4:Z4401195783;
Nc1cnns1,79,56:05601:3:Z2449082364;56:05602:1:Z4063529491;56:05603:6:Z2447649465;
Cc1noc2nc[nH]c(=O)c12,24,56:05601:3:Z2769202143;56:05601:7:Z4458725744;56:05605:2:Z2769203478;
C1OC2CC3CC1C2C3,251,56:05601:3:Z2776776478;56:05601:7:Z2776963817;56:05601:8:Z2820242257;
O=c1[nH]cnc2sc3c(c12)CCC3,112,56:05601:3:Z5058172917;56:05602:2:Z650146378;56:05603:6:Z2720383379;
C1CC2NCC2O1,263,56:05601:3:Z3009536431;56:05601:4:Z4175781535;56:05602:8:Z2970815443;
Oc1ccc2cc(F)ccc2n1,105,56:05601:3:Z3831831331;56:05601:7:Z3807786084;56:05603:0:Z3705509390;
CC1(C)CNc2ccc(Cl)cc21,47,56:05601:3:Z4169786810;56:05604:4:Z4488752733;56:05605:1:Z4065455249;
CC12CCC(C1)NC2,250,56:05601:3:Z4561936533;56:05601:5:Z4591064751;56:05601:8:Z4581698486;
O=c1ccc2cccc(F)c2[nH]1,125,56:05601:3:Z3983771321;56:05602:3:Z4218651524;56:05602:7:Z4027503508;
Cc1cncnc1O,55,56:05601:3:Z4227581896;56:05602:4:Z4230434447;56:05603:0:Z4232399988;
c1cc2c(o1)CNCC2,73,56:05601:3:Z4414917721;56:05604:1:Z2450088426;56:05604:4:Z4414917724;
CC1CNc2cc(Cl)ccc2O1,104,56:05601:3:Z2453599397;56:05601:6:Z1271453223;56:05603:0:Z1361886713;
Cc1cc(C)n2nnnc2n1,85,56:05601:3:Z1464331321;56:05603:7:Z3874128501;56:05603:7:Z1461913490;
CC1=CCNC(=O)N1C,34,56:05601:4:Z1431836144;56:05608:8:Z3358135299;56:05609:6:Z1715560803;
Cc1nc2c(F)cccc2o1,149,56:05601:4:Z4275961636;56:05601:6:Z4275946519;56:05603:0:Z4273229324;
C1CNC2(CCN1)CC2,186,56:05601:4:Z3879921955;56:05601:5:Z3808384354;56:05601:7:Z3808383084;
Cc1cccc2sc(=O)[nH]c12,14,56:05601:4:Z3339991297;56:05603:1:Z3339990065;56:05612:3:Z4216253926;
Fc1ccc(F)c2c1NCCO2,115,56:05601:4:Z2673865732;56:05603:0:Z2673865665;56:05603:2:Z2476744488;
Clc1ncn[nH]1,36,56:05601:4:Z2918999274;56:05602:4:Z2898396488;56:05608:6:Z2898309828;
CC1CN(C)CC(C)N1,113,56:05601:4:Z3608660735;56:05601:5:Z3608656501;56:05602:5:Z3495053073;
CC1(C)NCc2cn[nH]c21,187,56:05601:4:Z4203333729;56:05601:4:Z4205442714;56:05601:4:Z4209258826;
c1ccc2c(c1)OCCCCO2,110,56:05601:4:Z2260146741;56:05602:2:Z2259426584;56:05602:7:Z2684601175;
OC1CNC2(CCOCC2)CC1O,104,56:05601:4:Z4034797637;56:05603:2:Z4097335416;56:05603:2:Z4097336911;
CC1CNC(=O)CN1,296,56:05601:4:Z4413056717;56:05602:0:Z4343910505;56:05602:1:Z4343646587;
CC1(C)NCNC1=O,52,56:05601:4:Z2830950454;56:05601:7:Z2351396002;56:05605:3:Z3789004814;
Cc1ccc2c(c1C)OCCC2,349,56:05601:4:Z3384606578;56:05601:4:Z3144788159;56:05601:8:Z3201724561;
C1=CCC2(CC1)OCCO2,24,56:05601:4:Z3506091972;56:05602:7:Z3347542383;56:05604:3:Z3347545063;
Oc1ccnc2c(F)cc(F)cc12,54,56:05601:4:Z1928213630;56:05607:7:Z2118824211;56:05611:7:Z3855744373;
Cc1ccc2c(c1)NCCN2,53,56:05601:4:Z3700550753;56:05601:4:Z3700551341;56:05601:4:Z3712527904;
Clc1ccc2ncsc2c1,122,56:05601:4:Z1883456836;56:05602:5:Z2973881371;56:05604:3:Z4345477918;
C1CNCC2(C1)COCCO2,311,56:05601:4:Z2964225667;56:05601:7:Z4275910420;56:05601:9:Z2955770969;
Fc1cc2[nH]cnc2cc1Cl,155,56:05601:4:Z3559911506;56:05601:8:Z4413117284;56:05601:8:Z3556507079;
c1cn2c(n1)NCC2,134,56:05601:4:Z3577292585;56:05602:2:Z2851638800;56:05603:0:Z2691396707;
Cn1ccc(=O)c2cncnc21,23,56:05601:4:Z4365434791;56:05603:8:Z4365434165;56:05612:1:Z4365434083;
Cc1n[nH]c(=O)c2cccnc12,2,56:05601:4:Z3253688760;56:05626:3:Z4122259453;
CC1Cc2ccc(F)cc2C1,225,56:05601:4:Z3562937088;56:05601:7:Z3439951786;56:05601:8:Z3539265784;
CC1=CC(C)n2nnnc2N1C,124,56:05601:4:Z4055451276;56:05603:9:Z3713894271;56:05604:2:Z2497202126;
CC1(C)Nc2ccccc2NC1=O,73,56:05601:4:Z2494308088;56:05604:8:Z2494308619;56:05605:3:Z2235094539;
Oc1cccc2cccc(O)c12,67,56:05601:4:Z4313872097;56:05602:4:Z4311531606;56:05604:7:Z4311616097;
CC1(C)CC2CC(=O)NC21,63,56:05601:4:Z4390905622;56:05601:6:Z4390891744;56:05602:7:Z4390689048;
c1ncc2c(n1)COCC2,228,56:05601:4:Z3606279487;56:05602:2:Z3091024261;56:05602:2:Z3293474376;
NC1CCCCCNC1,231,56:05601:4:Z2827501603;56:05601:6:Z3383366475;56:05601:8:Z3133326376;
Nc1ncnc2ccccc12,471,56:05601:4:Z2718212912;56:05602:2:Z4341832863;56:05602:6:Z1855791955;
Cc1cc2[nH]ncc2c(=O)[nH]1,29,56:05601:4:Z2881204259;56:05604:0:Z2881204787;56:05605:4:Z2881202475;
OC1C2CC(NN2)C1O,130,56:05601:4:Z4269367085;56:05601:9:Z4269325352;56:05601:9:Z4269359721;
C1C2CC3C1C3C2,33,56:05601:4:Z4211561440;56:05602:0:Z4482504715;56:05606:5:Z4457349650;
Nc1cncc(F)c1,167,56:05601:4:Z4484538071;56:05602:6:Z4484147552;56:05604:2:Z4484551986;
Cc1sccc1N,143,56:05601:4:Z4291745103;56:05601:5:Z4291912130;56:05602:4:Z4296283110;
Cc1cnc(N)nc1C,8,56:05601:4:Z4526175442;56:05620:6:Z4999465173;56:05653:7:Z5023272474;
Clc1ncc2nc[nH]c2n1,168,56:05601:4:Z3795677664;56:05602:1:Z2770877722;56:05602:3:Z3558843727;
Fc1cccc2nn[nH]c12,151,56:05601:4:Z4298622342;56:05601:6:Z4281097255;56:05601:7:Z4297653236;
Nc1ncc2ccsc2n1,83,56:05601:4:Z2178397422;56:05602:1:Z3752056708;56:05602:3:Z1285919940;
Cc1[nH]nc2cccc(Cl)c12,130,56:05601:4:Z4326505009;56:05601:7:Z4320575653;56:05602:1:Z4320358019;
Clc1ncc2c(n1)CCC2,57,56:05601:4:Z3556066137;56:05601:5:Z3555803420;56:05604:3:Z3555798757;
Cc1ccc2sc(=O)n(C)c2c1,118,56:05601:4:Z4488098629;56:05601:5:Z2914133972;56:05602:6:Z4216480622;
O=C1NC2CC(N1)c1cc(O)ccc1O2,5,56:05601:4:Z3547943332;56:05616:9:Z3547878220;56:05620:7:Z3548025244;
O=C1C=CCCN1,58,56:05601:4:Z4556003033;56:05605:1:Z4169270998;56:05605:5:Z4169273095;
Clc1cccc2c1NCC2,118,56:05601:4:Z4431689403;56:05601:9:Z4125135005;56:05603:6:Z4125136511;
c1cn2c(n1)SCCC2,82,56:05601:4:Z3167179508;56:05602:8:Z3167173761;56:05604:4:Z3167181884;
Clc1cccc2sccc12,101,56:05601:4:Z1366404652;56:05601:6:Z4051251039;56:05604:1:Z2283408336;
Cn1cnc2nc(Cl)ncc21,82,56:05601:4:Z3718862069;56:05601:9:Z3718924838;56:05602:6:Z3718918374;
CC12CCC(=O)N1CCCN2,146,56:05601:4:Z4508385741;56:05601:4:Z5064701482;56:05601:6:Z4227037498;
Clc1ccc2c(c1Cl)CCNC2,115,56:05601:4:Z1527865450;56:05602:4:Z2979203200;56:05602:6:Z2114039863;
Cc1nnc2c3ccccc3cnn12,72,56:05601:4:Z2094557307;56:05601:4:Z2089531824;56:05603:6:Z2092014010;
Cn1cc2nc[nH]c(=O)c2c1,18,56:05601:4:Z4122178671;56:05601:4:Z4169104070;56:05606:2:Z3500223092;
CC1CCC(=O)C1,315,56:05601:4:Z4024121379;56:05602:4:Z3368254841;56:05602:6:Z3368264037;
Clc1ccnc2sccc12,157,56:05601:4:Z4138045711;56:05601:5:Z4141862746;56:05601:9:Z4363775065;
O=C1CC2(CNC2)C(O)CN1,197,56:05601:4:Z2979504091;56:05601:6:Z2979501234;56:05601:8:Z2989327659;
CC1CC=NN1,33,56:05601:4:Z1727558342;56:05605:5:Z1614537890;56:05605:6:Z4076452507;
CN1CCc2nc[nH]c(=O)c2C1,10,56:05601:4:Z2285438972;56:05627:7:Z2111589211;56:05640:6:Z3292436603;
Cc1n[nH]c(=O)s1,21,56:05601:4:Z2383558488;56:05602:5:Z1899842848;56:05607:7:Z1899856190;
Cc1ncc2c3c(sc2n1)CCCCC3,14,56:05601:4:Z31196444;56:05617:7:Z2368689583;56:05630:7:Z1554755079;
Clc1c[nH]cn1,139,56:05601:4:Z4231061221;56:05601:8:Z3592100042;56:05602:7:Z3653164829;
Cc1cn2nncc2c(=O)[nH]1,58,56:05601:4:Z3297489025;56:05609:3:Z3243873413;56:05610:0:Z4184935568;
C1CNCC2(C1)CCCN2,172,56:05601:4:Z3139982156;56:05602:0:Z3139960060;56:05603:2:Z3139958708;
N=S1(=O)CCC2(CCCN2)C1,145,56:05601:4:Z3551593996;56:05601:5:Z3551589711;56:05602:4:Z4448129588;
Cc1ccn2cnnc2c1C,67,56:05601:5:Z4168910928;56:05603:9:Z4151519671;56:05607:0:Z4151437317;
C1COC2(CC3CCC2C3)O1,78,56:05601:5:Z5039978754;56:05601:5:Z5039979877;56:05601:5:Z3508101384;
C1CCC2(CCNC2)CNC1,241,56:05601:5:Z3383667742;56:05601:9:Z2860801991;56:05602:1:Z4002789399;
Cc1coc(=O)o1,114,56:05601:5:Z3517243573;56:05605:1:Z1332346460;56:05605:6:Z3514483443;
O=C1Nc2ccccc2C1O,45,56:05601:5:Z2961486488;56:05603:4:Z2961486636;56:05604:4:Z2961485689;
Cc1cn2c(C)csc2n1,49,56:05601:5:Z3391199309;56:05604:3:Z2256177651;56:05604:3:Z5059847842;
Cc1sc2nn[nH]c(=O)c2c1C,29,56:05601:5:Z1983242385;56:05604:8:Z1465168562;56:05605:6:Z2589178211;
Cc1ccc(Cl)cc1O,59,56:05601:5:Z4838935668;56:05601:6:Z4838971125;56:05602:5:Z4838477267;
O=C1CC(O)c2cc(Cl)ccc2N1,50,56:05601:5:Z4316657096;56:05602:1:Z4317688534;56:05605:6:Z4324142323;
Cc1cccc2ncn(C)c12,116,56:05601:5:Z4879594532;56:05601:5:Z3192880497;56:05602:3:Z3550473109;
O=c1[nH]c(=O)c2ccc(F)cc2[nH]1,35,56:05601:5:Z1503774785;56:05605:9:Z4080795151;56:05606:7:Z1503966181;
c1cc2c(o1)CSCC2,32,56:05601:5:Z4252735328;56:05602:2:Z4257127372;56:05610:5:Z4257181183;
O=c1[nH]c(=O)c2cccnc2[nH]1,133,56:05601:5:Z2643228278;56:05602:0:Z1232423145;56:05602:2:Z347240872;
c1ccc2c(c1)C1CCC2NC1,21,56:05601:5:Z2852103091;56:05602:0:Z4084842267;56:05606:4:Z2853768954;
O=c1cc2c(n[nH]1)-c1ccccc1C2,10,56:05601:5:Z2442433046;56:05609:9:Z2445910455;56:05614:0:Z2445910436;
CC1(C)Cc2ccc(Cl)cc2C1,6,56:05601:5:Z1737140013;56:05638:7:Z1555708850;56:05643:9:Z1824099998;
CC1(C)CC(=O)c2cncnc2C1,25,56:05601:5:Z2769212510;56:05607:8:Z2991672261;56:05610:2:Z4635639005;
O=c1[nH]cnc2cc(O)ccc12,13,56:05601:5:Z1689190048;56:05602:6:Z1689187827;56:05637:2:Z1689190411;
Nc1ncnc(Cl)n1,64,56:05601:5:Z2271443037;56:05603:3:Z3345718871;56:05603:3:Z4451894755;
CC1NCNC1=O,257,56:05601:5:Z2457835808;56:05602:0:Z2973064652;56:05602:7:Z4140718655;
Cn1cnc2cn[nH]c2c1=O,67,56:05601:5:Z4907265205;56:05601:8:Z3687215069;56:05603:5:Z3687215900;
c1ccc2c(c1)CCC21CCOCC1,39,56:05601:5:Z4888495673;56:05601:5:Z4888494654;56:05603:5:Z4888490363;
O=S1(=O)NCC12CCOCC2,94,56:05601:5:Z4221909103;56:05602:3:Z4221893290;56:05602:5:Z4221908066;
Clc1ccc2c(c1)CCCCC2,10,56:05601:5:Z3634899971;56:05623:8:Z3350578405;56:05637:1:Z1437383638;
CC1CNCc2cccn21,222,56:05601:5:Z4305431800;56:05601:5:Z4268854855;56:05602:2:Z4268825467;
Cc1cccc2nc[nH]c12,179,56:05601:5:Z1685239675;56:05602:7:Z3752248239;56:05604:9:Z3948517145;
C1CCN2CC3CNCC(C3)C2C1,167,56:05601:5:Z4834808041;56:05603:2:Z4872276035;56:05603:2:Z4872276034;
Oc1cnc2ccccc2c1,27,56:05601:5:Z3368827707;56:05601:7:Z4252901727;56:05601:7:Z4252906250;
c1ccc2c(c1)OCCC21CC1,700,56:05601:5:Z4504904259;56:05601:5:Z2499857464;56:05602:0:Z4887675425;
Nc1ccc(Cl)nn1,55,56:05601:5:Z3388480446;56:05602:9:Z3389608789;56:05604:0:Z5023307101;
Cc1cc(C)n2cncc2n1,21,56:05601:5:Z3497451170;56:05603:5:Z3497453840;56:05606:8:Z4446277454;
Nc1cnc2ccccc2n1,57,56:05601:5:Z3399741796;56:05603:7:Z3825670750;56:05604:2:Z4402581885;
Fc1cc2cccnc2cc1F,118,56:05601:5:Z4406166341;56:05602:1:Z4406057023;56:05602:3:Z4594852322;
C1=NOCCN1,58,56:05601:5:Z1083166468;56:05601:7:Z2311794783;56:05602:2:Z2191225938;
Nc1nccc(O)n1,33,56:05601:5:Z3393288035;56:05603:2:Z3391426732;56:05605:9:Z3395667980;
CN1CCCCCCNCCC1,186,56:05601:5:Z4106827325;56:05602:3:Z2967964701;56:05602:4:Z3007827779;
OC1C2CCC(CC2)C1O,136,56:05601:5:Z4934421299;56:05602:9:Z4934431241;56:05605:0:Z4934496974;
CC1(C)CC2(CCCCC2)CO1,232,56:05601:5:Z2967443955;56:05601:6:Z2995810040;56:05601:8:Z4245113210;
N=S1(=O)CCCc2cc(F)ccc21,42,56:05601:5:Z4264049295;56:05608:2:Z4264025304;56:05608:5:Z4264022206;
O=C1NC2CC(N1)c1ccccc1O2,31,56:05601:5:Z4212882224;56:05601:7:Z3547878196;56:05605:3:Z4212863029;
c1ccc2c(c1)CCCc1nccn1-2,52,56:05601:5:Z3363730432;56:05602:5:Z2625180769;56:05605:1:Z3866039367;
Oc1cccc2c1CCCN2,158,56:05601:5:Z4353028613;56:05602:4:Z4353031101;56:05604:0:Z4524138543;
NC1CCCC2CC12,200,56:05601:5:Z3495920660;56:05601:5:Z3512208380;56:05601:7:Z3550384838;
Oc1ccc2c(n1)CNC2,24,56:05601:5:Z2949529484;56:05603:9:Z3844860742;56:05614:7:Z2949556001;
Cc1sc2ncn(C)c(=O)c2c1C,33,56:05601:5:Z1328930906;56:05611:4:Z3798852446;56:05612:6:Z3999545415;
C1CCC2(CC1)CCCCNC2,65,56:05601:5:Z3626704641;56:05602:6:Z4115376967;56:05604:6:Z3626702836;
Clc1nc[nH]n1,25,56:05601:5:Z3514106695;56:05601:8:Z2111832708;56:05602:7:Z3514106537;
O=S1(=O)NCNc2ccccc21,174,56:05601:5:Z2718357515;56:05602:2:Z4236601548;56:05602:8:Z2484230268;
C1=NCCCS1,225,56:05601:5:Z4999246092;56:05601:8:Z4249937809;56:05603:1:Z4260050915;
Oc1cc(O)ncn1,88,56:05601:5:Z2909037116;56:05601:6:Z2890286841;56:05602:6:Z4488195494;
NC1CCCC12CNC2,142,56:05601:5:Z4210647835;56:05602:8:Z4210664106;56:05603:7:Z3376084141;
CC1NCCc2c(F)cc(F)cc21,136,56:05601:5:Z2166403771;56:05602:3:Z1730442686;56:05603:0:Z3049556065;
Cn1ncc2c1CCC(C)(C)C2,187,56:05601:5:Z5034790044;56:05602:5:Z5034077605;56:05602:6:Z5034335270;
c1ccc2c(c1)Cc1ccccc1O2,40,56:05601:5:Z3708982564;56:05608:5:Z2784670112;56:05608:5:Z2305561281;
c1nc2c3c(ccc2[nH]1)NCCC3,76,56:05601:5:Z4066255172;56:05603:4:Z3584472601;56:05603:8:Z4350661366;
NC1CC2(CCCC2)C1,26,56:05601:5:Z4342600052;56:05606:9:Z4449075797;56:05607:4:Z4342584682;
CC1(C)CS(=O)(=O)NC1=O,30,56:05601:5:Z3513641804;56:05608:7:Z3513639479;56:05614:0:Z3513631697;
Cc1cnn2ccncc12,101,56:05601:5:Z4027482362;56:05601:5:Z4027243923;56:05603:6:Z3828329978;
Clc1ccc2sc(Cl)nc2c1,29,56:05601:5:Z4272625597;56:05615:2:Z4271934517;56:05615:5:Z4621669782;
C1CNCOC1,208,56:05601:5:Z2908150618;56:05601:5:Z2233257527;56:05602:6:Z3582520040;
CC1(C)CCc2cc(F)ccc2O1,288,56:05601:5:Z3680693672;56:05601:5:Z2922498451;56:05601:5:Z3680694087;
CC1(C)CC2(CCN2)CCO1,289,56:05601:5:Z4155375114;56:05601:7:Z4034685825;56:05601:8:Z4028992282;
Clc1ncc[nH]1,145,56:05601:5:Z3542803418;56:05602:4:Z4248815393;56:05603:0:Z4087982405;
Cn1c(=O)c2ccn(C)c2n(C)c1=O,67,56:05601:5:Z806523262;56:05603:3:Z2452298967;56:05605:5:Z1944213586;
Fc1cc(F)c2scnc2c1,76,56:05601:5:Z4370437991;56:05601:9:Z4025613376;56:05602:4:Z4025316466;
Oc1ccc2ncncc2c1,82,56:05601:5:Z3559427776;56:05602:0:Z3560663231;56:05603:6:Z3556147410;
