fragment_smiles,occurences,example_ligands
Cc1ccccc1,95064,2:00200:0:Z2720867685;2:00200:0:Z3670170180;2:00200:0:Z3321546293;
O=S1(=O)CCNCCCCCCN1,47,2:00200:7:Z3319473451;2:00205:8:Z3319473468;2:00206:2:Z3585685372;
CC1Cc2cccc(F)c2O1,116,2:00200:7:Z2174186634;2:00202:5:Z1438591103;2:00203:0:Z1444261727;
OC1CCCc2ccccc21,67,2:00200:7:Z2222219218;2:00201:4:Z4225143257;2:00201:6:Z4057159216;
C1CNC2CCOC2C1,469,2:00200:7:Z3663619480;2:00201:0:Z3046331186;2:00201:0:Z3645194747;
Cc1cc(=O)[nH]c(=O)n1C,66,2:00200:7:Z3343383612;2:00201:9:Z3343383455;2:00203:2:Z3799620613;
Cc1nnc2scc(N)c2c1C,16,2:00200:7:Z3697814847;2:00200:7:Z3696760077;2:00200:7:Z3697821281;
Clc1ccno1,288,2:00200:7:Z4014144237;2:00200:8:Z4236603822;2:00200:9:Z4014145295;
Cc1nc2cc[nH]c2s1,228,2:00200:7:Z3641365643;2:00200:9:Z3370920977;2:00201:4:Z3295756185;
O=C1CCCCCCN1,215,2:00200:7:Z3583699843;2:00200:9:Z1198521122;2:00201:0:Z1276047123;
OC1CCC(O)C1O,87,2:00200:7:Z4329067607;2:00201:3:Z4269680028;2:00203:8:Z4492247363;
NC1CCC12CC2,208,2:00200:7:Z3806966369;2:00201:4:Z3807396621;2:00201:9:Z3807461786;
Clc1cccn2cnnc12,71,2:00200:8:Z3359824181;2:00204:5:Z2802361563;2:00206:0:Z3009198296;
CC1CCC2CC2C1,323,2:00200:8:Z3011109124;2:00201:7:Z2948848866;2:00201:8:Z3111522645;
CC1CCC(C)C1(C)C,250,2:00200:8:Z2962040101;2:00200:8:Z2301849129;2:00201:3:Z2302752255;
CN1CNCC1=O,865,2:00200:8:Z1693391439;2:00200:8:Z2840960907;2:00200:9:Z1614533639;
NC1Cc2cccnc2NC1=O,7,2:00200:8:Z4387206352;2:00222:0:Z3523193597;2:00237:8:Z4522029063;
O=C1CC2CCC1O2,272,2:00200:8:Z5042961633;2:00201:5:Z5042949293;2:00201:6:Z5046191899;
CN1CC2(CNC2)C(F)(F)C1=O,97,2:00200:8:Z3620968457;2:00202:3:Z3589601295;2:00202:3:Z3444269972;
Clc1c[nH]cn1,274,2:00200:8:Z3360349328;2:00200:9:Z3361333112;2:00201:9:Z3362576413;
CC1Oc2ccccc2C1C,230,2:00200:8:Z3050474959;2:00201:7:Z4468389544;2:00201:9:Z3048924851;
Cc1ccc2c(c1)NCC(C)O2,72,2:00200:8:Z4112454199;2:00200:8:Z1738489401;2:00202:8:Z2632385643;
CC1(C)CCC(F)C1,91,2:00200:8:Z3180239617;2:00202:6:Z4013555702;2:00204:5:Z3360641866;
C1CC2CC2CCN1,184,2:00200:8:Z4064968175;2:00202:0:Z4422028395;2:00202:9:Z3505779842;
Fc1cnc(Cl)nc1Cl,206,2:00200:8:Z2699686986;2:00201:2:Z4234271546;2:00201:3:Z3830956602;
C1OC2(CNC2)C2CC12,401,2:00200:8:Z3620974930;2:00200:9:Z3620974509;2:00201:4:Z2803501639;
C1CC2CCNCC2CN1,229,2:00200:8:Z3346615328;2:00201:3:Z3384273076;2:00201:5:Z3365505750;
Cc1cc2cncnc2s1,294,2:00200:8:Z1537380550;2:00200:9:Z3829562417;2:00202:0:Z1899961610;
Cc1cnc2c(c1)NCC2,247,2:00200:8:Z2691116161;2:00200:9:Z3054205776;2:00201:1:Z3830503025;
Clc1cccc2c1OCC2,172,2:00200:8:Z2371886871;2:00201:5:Z1409013320;2:00203:3:Z4209367000;
Oc1ccnc(O)n1,87,2:00200:8:Z1549984335;2:00201:3:Z1625494864;2:00205:5:Z2706372236;
FC1(F)CC12CCNCC2,384,2:00200:8:Z2474042767;2:00200:9:Z3617787512;2:00201:5:Z2715274678;
c1cc2scnc2[nH]1,310,2:00200:8:Z4484182311;2:00200:8:Z4491118552;2:00201:0:Z4484550235;
c1[nH]nc2c1CNCCC2,307,2:00200:8:Z2608538933;2:00200:9:Z2608634879;2:00200:9:Z2608582291;
CC1(C)OCC2CNCC21,64,2:00200:8:Z3383302994;2:00201:6:Z4116280903;2:00204:1:Z3384297315;
O=C1COCC2COCCN12,70,2:00200:8:Z2772676510;2:00201:1:Z2772674908;2:00203:3:Z2802745944;
O=S1(=O)CCNOCC1,379,2:00200:8:Z3318183095;2:00201:1:Z3188679623;2:00201:6:Z3207505671;
CN1C(=O)CSC12CCNCC2,112,2:00200:8:Z3076657295;2:00200:8:Z1670171078;2:00201:0:Z1942567950;
c1cc2nccn2cn1,241,2:00200:8:Z3076657295;2:00201:7:Z3076413686;2:00203:3:Z3078886675;
Cc1cc(C)c2c(n1)NCC(=O)N2,4,2:00200:8:Z4394482241;2:00233:3:Z4394498956;2:00267:6:Z4394495167;
NC1CC2(CC2)C1,745,2:00200:8:Z4194797523;2:00200:8:Z4194796744;2:00201:2:Z3519659684;
C1CC2(CCN1)CCSCC2,208,2:00200:8:Z2974982157;2:00201:4:Z3019562704;2:00201:5:Z2829881417;
CN1CCNCC12CC2,572,2:00200:8:Z5045457911;2:00200:8:Z4293473173;2:00200:9:Z4329671298;
C1=NCC2(CC2)N1,141,2:00200:8:Z3861939224;2:00201:6:Z3861941472;2:00201:8:Z3861948811;
CC1CNCC(C)C1=O,225,2:00200:8:Z4051690507;2:00200:8:Z4051693540;2:00201:6:Z4051689156;
CC1(C)COc2ccccc21,386,2:00200:8:Z3132930203;2:00201:7:Z2722558045;2:00201:7:Z2722557883;
Cc1c(Cl)ccc2c1CNCC2,72,2:00200:8:Z4030722260;2:00200:8:Z4030722259;2:00201:8:Z2803732239;
c1ccc2c(c1)COC21CCNCC1,29,2:00200:8:Z1563816631;2:00200:9:Z2834243245;2:00202:2:Z1416854524;
CC1(C)CC2CC(=O)NC21,71,2:00200:8:Z4391022236;2:00203:0:Z5058467378;2:00203:4:Z4390782059;
C1CNCC2(C1)CCNCC2,153,2:00200:8:Z4053760891;2:00202:0:Z2447950739;2:00203:6:Z2684240097;
NC12CCC(CC1)NC2,174,2:00200:8:Z4005000429;2:00201:4:Z4004995897;2:00201:6:Z4080803126;
c1ccc2c(c1)Cc1scnc1-2,26,2:00200:8:Z3022203215;2:00206:8:Z3210030287;2:00214:9:Z775051622;
O=c1[nH]c2ccncc2[nH]1,35,2:00200:8:Z4155994287;2:00201:5:Z4155992044;2:00201:8:Z4183498480;
Cc1c[nH]c2ccccc12,209,2:00200:8:Z2711111712;2:00201:3:Z2711085646;2:00201:7:Z2717998830;
CC1CNc2ccccc2N1,86,2:00200:8:Z4536748609;2:00201:5:Z4539223660;2:00202:2:Z4539239791;
Clc1ncc2cn[nH]c2n1,52,2:00200:8:Z2970856584;2:00203:6:Z4109528809;2:00206:4:Z2971107614;
c1cnc2ncncc2c1,346,2:00200:8:Z2861190374;2:00201:1:Z4025998268;2:00201:2:Z4025869103;
CC1(C)Oc2ccsc2CC1O,48,2:00200:8:Z4775924302;2:00200:8:Z4775925270;2:00207:4:Z2304890929;
c1ccc2c(c1)C1CCC2NC1,13,2:00200:8:Z4249906132;2:00207:3:Z2921613900;2:00207:6:Z3576032607;
CC1CNC2(COC2)CO1,167,2:00200:8:Z4887187192;2:00201:2:Z4887186375;2:00201:2:Z4883813445;
Cc1csc2cccc(F)c12,92,2:00200:8:Z3836121006;2:00200:8:Z1445220873;2:00200:8:Z3805376376;
N=c1cc[nH]cn1,42,2:00200:8:Z4223511993;2:00201:9:Z4223500449;2:00207:8:Z4223514175;
c1ccc2c(c1)CNCC21CCC1,57,2:00200:8:Z4265908601;2:00202:0:Z2658069978;2:00202:5:Z2876950012;
c1nnn2c1COC1CNCC12,144,2:00200:8:Z4482955171;2:00201:0:Z4474978626;2:00201:3:Z4456114239;
Cc1ccc(C)c(C)n1,325,2:00200:8:Z4022650631;2:00202:0:Z4227713423;2:00202:3:Z4022686350;
c1ccc2c(c1)NCCCO2,132,2:00200:8:Z3083543161;2:00200:8:Z4660229141;2:00202:1:Z4111098368;
CC1(C)CNc2ccc(Cl)cc21,34,2:00200:8:Z2783463347;2:00200:9:Z4065456026;2:00206:4:Z4065454869;
CC1NC(C)c2ccccc21,124,2:00200:8:Z4094931752;2:00201:7:Z3804233908;2:00202:1:Z4274696909;
Fc1cccc2c1OCCNC2,142,2:00200:8:Z1929777277;2:00201:5:Z4265376051;2:00203:4:Z1918828246;
C1COCC2(C1)CNCCO2,303,2:00200:8:Z2085867172;2:00200:8:Z2069745920;2:00201:2:Z3312012033;
Cc1cnc2ncnn2c1,147,2:00200:8:Z2636412790;2:00200:8:Z2641859323;2:00201:6:Z3594268314;
c1ccc2c(c1)NCC21CCNCC1,13,2:00200:8:Z3639311578;2:00203:4:Z4205393358;2:00213:8:Z3639310087;
c1cnc2nsnc2c1,11,2:00200:8:Z4082170865;2:00206:0:Z4662120366;2:00218:4:Z4223061150;
O=C1CCCc2[nH]ccc21,135,2:00200:8:Z3629370840;2:00202:6:Z3647354714;2:00203:1:Z3666639712;
Cc1cc2c(cc1O)CCNC2,123,2:00200:8:Z4350684391;2:00201:0:Z3104661858;2:00202:2:Z3104073628;
c1cc2cnccc2cn1,261,2:00200:8:Z4139002043;2:00201:0:Z3829210309;2:00201:2:Z3828946368;
CC1(C)Cc2ccccc2C1,157,2:00200:8:Z3491355539;2:00200:9:Z4168910312;2:00201:3:Z4170969872;
NC1Cc2ccccc2C1,348,2:00200:8:Z3795536679;2:00200:8:Z4005177777;2:00200:8:Z4064142906;
C1NC2CC1C1CC21,457,2:00200:8:Z4035619290;2:00200:9:Z3482800285;2:00201:4:Z3693130985;
Cc1cc(C)c(C)cc1C,198,2:00200:8:Z113362946;2:00200:8:Z4269316305;2:00201:2:Z17913640;
CC1(C)CC(C)(C)C1,183,2:00200:8:Z4089781872;2:00200:8:Z4255348167;2:00202:2:Z4257483110;
Fc1ccc(F)c2[nH]ccc12,78,2:00200:8:Z1619677032;2:00203:8:Z4093753512;2:00204:5:Z4207785592;
Cc1cccn(C)c1=O,513,2:00200:8:Z3578673004;2:00200:9:Z3555226909;2:00200:9:Z3615665601;
CC1CNc2cnccc21,204,2:00200:8:Z4150840616;2:00201:7:Z3713240323;2:00201:8:Z3713232719;
Cc1cnn2ccc(Cl)nc12,125,2:00200:8:Z3558371039;2:00201:0:Z3559544727;2:00201:3:Z3557687982;
CN1CC2(C)CNCC2(C)C1,185,2:00200:8:Z2915788415;2:00201:6:Z2973755672;2:00201:9:Z2915786936;
NC1CC2(C1)CC(F)(F)C2,116,2:00200:8:Z3517677881;2:00201:3:Z3514880070;2:00201:7:Z3522479214;
c1cc2c([nH]1)CCOC2,197,2:00200:8:Z3056445055;2:00201:0:Z2303370910;2:00201:3:Z5052094788;
CC1(C)CC2(CCCCC2)CO1,72,2:00200:8:Z4192052268;2:00203:6:Z2967121499;2:00204:2:Z2967120242;
Fc1ccc(F)c2c1CCCO2,150,2:00200:8:Z2186011315;2:00200:8:Z2185934872;2:00201:1:Z2188365106;
Fc1cccc2cnccc12,133,2:00200:8:Z4254501118;2:00201:2:Z2827756915;2:00201:4:Z4611460203;
Cc1ccc2[nH]ccc2c1C,167,2:00200:8:Z3208613958;2:00201:0:Z4137793398;2:00202:0:Z2976074792;
CC1(C)NC(=O)C2(CCNCC2)O1,65,2:00200:8:Z3806563310;2:00202:1:Z3518064858;2:00203:8:Z3518066808;
Cc1nccc2cc[nH]c12,104,2:00200:8:Z4875783893;2:00201:0:Z4875724711;2:00201:0:Z4875997379;
Clc1cc(Cl)c2cccnc2c1,21,2:00200:8:Z4228310368;2:00214:6:Z2169172017;2:00219:5:Z1518020608;
CN1CCNC2(CCOCC2)CC1,31,2:00200:8:Z4118585151;2:00202:9:Z3656267631;2:00205:0:Z3206274971;
CC1CC2(CCCO2)CO1,136,2:00200:8:Z4106677624;2:00201:4:Z2860629063;2:00203:3:Z2863431392;
OC1CCCC2CNCC12,271,2:00200:8:Z4353777058;2:00201:5:Z4051822465;2:00201:6:Z4446973678;
Clc1cncc2sccc12,125,2:00200:8:Z2879947678;2:00203:1:Z2869008113;2:00203:6:Z4240378400;
CC1NCCc2sccc21,205,2:00200:8:Z2433266978;2:00200:9:Z2493035826;2:00201:2:Z2763805465;
Cc1sc2nccn2c1C,163,2:00200:8:Z3818472911;2:00201:0:Z4220845221;2:00201:2:Z3794344492;
Fc1cc(F)c2scnc2c1,25,2:00200:8:Z4026114296;2:00204:0:Z4025418729;2:00210:3:Z4026232259;
Fc1ccc2nn[nH]c2c1,138,2:00200:8:Z1873461841;2:00202:2:Z2064365516;2:00202:2:Z2003351538;
FC1Cc2ccnn2C1,325,2:00200:8:Z3542213399;2:00201:0:Z3540311388;2:00201:2:Z3406764591;
CC12CCCNC1CCOC2,149,2:00200:8:Z4041122967;2:00201:6:Z3883555993;2:00202:1:Z3883557868;
C1C2CC3CC1CC(C2)N3,31,2:00200:8:Z3318326553;2:00202:9:Z4140726782;2:00202:9:Z5023856852;
Oc1ccnnc1,260,2:00200:8:Z3656488024;2:00201:4:Z3048669905;2:00202:5:Z3049119501;
CC1(C)OC2CCC1C2,213,2:00200:8:Z5045667154;2:00201:1:Z5043256193;2:00202:3:Z5055465324;
FC1(F)CCC2(CCNCC2)C1,137,2:00200:8:Z3820205105;2:00201:5:Z3796763185;2:00201:6:Z3898743086;
Cn1cc(O)cn1,144,2:00200:8:Z3393865864;2:00202:5:Z3393866018;2:00204:4:Z3370299739;
Nc1onc2c1CNCC2,150,2:00200:8:Z3370116629;2:00201:8:Z3370117121;2:00202:1:Z4276235780;
c1cc2[nH]cnc2cn1,457,2:00200:8:Z2880211110;2:00201:1:Z4228191773;2:00201:9:Z1539288236;
N=S1(=O)CCC2(CCCN2)CC1,36,2:00200:8:Z3414890896;2:00209:0:Z3414905186;2:00209:5:Z3414890885;
O=C1Nc2ccccc2C12CCCC2,4,2:00200:8:Z3656064442;2:00208:0:Z2466225926;2:00212:2:Z2905432366;
C1=Cc2ccccc2NCC1,78,2:00200:8:Z3515105647;2:00201:7:Z1887106337;2:00203:4:Z2958837003;
O=S1(=O)NCc2ccccc21,87,2:00200:8:Z4238081140;2:00202:3:Z2721975374;2:00203:5:Z4238081574;
O=c1[nH]ncc(Cl)c1Cl,221,2:00200:8:Z2199080682;2:00201:8:Z4870868939;2:00202:9:Z4871250450;
c1ccc2c(c1)nc1n2CCNC1,52,2:00200:8:Z4238341533;2:00202:8:Z4238365505;2:00205:6:Z4272844880;
O=c1ccoc2ccc(Cl)cc12,46,2:00200:8:Z364716058;2:00201:5:Z3539677780;2:00201:5:Z3172098967;
Cc1nn(C)c2c1NCCS2,130,2:00200:8:Z4484234587;2:00201:1:Z2771701979;2:00201:1:Z3562253484;
Fc1cc(F)c2ccoc2c1,64,2:00200:8:Z3298671500;2:00201:2:Z4467190896;2:00201:8:Z3369308889;
Oc1ccnc2c1CNCC2,118,2:00200:8:Z4777260539;2:00200:9:Z4249657477;2:00200:9:Z4777242489;
C1CCC2(CCC2)CNC1,248,2:00200:8:Z3384118029;2:00201:6:Z3055193170;2:00201:6:Z3518482071;
CN1C(=O)CCNc2ccccc21,37,2:00200:8:Z3645372836;2:00200:8:Z3645365235;2:00203:4:Z1337809094;
O=c1cccc2n1CCCC2,110,2:00200:8:Z4221842773;2:00201:6:Z4114539822;2:00202:2:Z4304565599;
CC1CNCc2ccccc21,204,2:00200:8:Z2064035880;2:00200:8:Z3293481158;2:00201:1:Z3511795203;
C1CC2CSCC1N2,490,2:00200:8:Z3609517542;2:00200:8:Z3519367351;2:00200:9:Z4413314610;
CN1CCNc2ccccc2C1,84,2:00200:8:Z2226712803;2:00204:2:Z4041471733;2:00205:7:Z3296816396;
Clc1cccc2c1CNCC2,183,2:00200:8:Z3312443387;2:00202:1:Z3471574354;2:00202:1:Z2304705221;
Fc1cccc2c1OCCN2,139,2:00200:8:Z4048235951;2:00201:8:Z4295873549;2:00202:1:Z3881627282;
OC1CNCCc2ccccc21,147,2:00200:8:Z3867768054;2:00201:3:Z3881198114;2:00201:4:Z3881198650;
CN1C2CCCC1CCC2,280,2:00200:8:Z3598269855;2:00201:2:Z3362666429;2:00201:7:Z3684652989;
c1ccc2c(c1)CNCCN2,183,2:00200:8:Z4925230591;2:00201:1:Z2365725523;2:00202:2:Z2493376643;
CC12CCC(=O)N1CCS2,237,2:00200:8:Z4109545480;2:00201:4:Z4108983179;2:00201:7:Z4110783220;
NC1CNCC(F)(F)C1,883,2:00200:8:Z4380203738;2:00200:8:Z4380200675;2:00200:8:Z4168196191;
Clc1ccc2ncsc2c1,137,2:00200:8:Z3649965218;2:00201:2:Z2973806352;2:00201:6:Z2453221764;
Fc1cccc2c1CSCC2,53,2:00200:8:Z3888911838;2:00202:5:Z3889003790;2:00204:5:Z3888969091;
CN1CC2CCC1CN2,291,2:00200:8:Z4221921414;2:00201:2:Z4221920532;2:00201:5:Z4276739468;
CC1(C)OC2C3CCC(C3)C2O1,68,2:00200:8:Z4254225084;2:00200:8:Z3872203918;2:00201:2:Z4119043543;
OC1CNCCOC1,657,2:00200:8:Z3439110975;2:00200:8:Z4084477027;2:00201:1:Z4620923483;
Cc1csc(N)c1,291,2:00200:8:Z3866013236;2:00201:1:Z3888819119;2:00201:2:Z3888877256;
c1cnc2oncc2c1,258,2:00200:8:Z2588503687;2:00201:4:Z2578715159;2:00201:4:Z3619550900;
CC1(C)NCc2scnc21,84,2:00200:8:Z3386027778;2:00201:0:Z3386029397;2:00201:0:Z3386029004;
NC1CCNc2cc(F)ccc21,61,2:00200:8:Z4448727984;2:00202:5:Z5043285336;2:00202:6:Z4454635068;
C1CCC2(CCSCC2)OC1,128,2:00200:8:Z4245480287;2:00200:8:Z1466715292;2:00200:8:Z1466232178;
O=C1NCCC2CCNCC12,245,2:00200:8:Z3595630468;2:00201:0:Z3595634229;2:00201:7:Z3320962603;
O=C1COc2ccncc2N1,71,2:00200:8:Z5017497892;2:00201:0:Z5017441370;2:00201:1:Z5017533799;
Cc1cc(Cl)ccc1Cl,117,2:00200:8:Z1497442198;2:00201:2:Z2355385027;2:00205:1:Z3175158481;
CC1(C)CNCC2(CNC2)O1,86,2:00200:8:Z3133286984;2:00202:7:Z4879515148;2:00202:7:Z4879515144;
CC1CNc2ccccc21,378,2:00200:8:Z5059533773;2:00201:2:Z2154223552;2:00201:2:Z511707440;
Cn1ccc2sccc21,235,2:00200:8:Z3537259425;2:00200:9:Z3535368798;2:00200:9:Z3536513560;
c1ccc2c(c1)C1CNC2C1,151,2:00200:8:Z4047805411;2:00201:1:Z3808411733;2:00201:8:Z3821651661;
C1CCC2CCC2CC1,479,2:00200:8:Z3820824442;2:00201:0:Z3784576581;2:00201:1:Z4253924206;
CN1CC2CC(C1)N2,204,2:00200:9:Z4221147479;2:00201:9:Z4221141564;2:00202:0:Z4221136642;
c1cnc2sncc2c1,10,2:00200:9:Z4225654841;2:00200:9:Z4418423908;2:00214:4:Z4228536401;
CC1=CCCCC1=O,62,2:00200:9:Z4223797839;2:00204:0:Z4223802478;2:00207:3:Z4223806019;
CC1=CCn2nnnc2N1C,62,2:00200:9:Z2299685343;2:00200:9:Z2649914200;2:00205:5:Z3633482052;
OC12CCNCC1C2,726,2:00200:9:Z4292804366;2:00200:9:Z3555154037;2:00201:0:Z2645919285;
CC1(C)CNCC(C)(C)N1,258,2:00200:9:Z2908871504;2:00201:1:Z3312121592;2:00201:3:Z4164848711;
CC1(C)CCC(O)C1,220,2:00200:9:Z4932512224;2:00202:0:Z4475396293;2:00202:0:Z4475395191;
FC1(F)CCC2(CCC2)CC1,138,2:00200:9:Z3508386628;2:00202:1:Z3506273111;2:00202:2:Z4213148860;
CN1CC23CCCC2(CNC3)C1,118,2:00200:9:Z4231125784;2:00201:0:Z3613914504;2:00201:1:Z3386082130;
Fc1cc(Cl)c2cc[nH]c2c1,65,2:00200:9:Z3668033617;2:00204:4:Z3670186112;2:00205:3:Z3629020199;
Cn1ncc2nccnc21,112,2:00200:9:Z4329296201;2:00201:7:Z4316777596;2:00204:3:Z4316755657;
O=S1(=O)CC2(CCCC2)CN1,66,2:00200:9:Z3796897837;2:00204:7:Z3796896428;2:00207:7:Z3800319936;
OC1CCCC12CCOCC2,61,2:00200:9:Z3907112216;2:00202:5:Z3785836409;2:00202:7:Z3775574450;
CC1CNC(C)C(C)C1,323,2:00200:9:Z2439486906;2:00201:5:Z1831784514;2:00202:5:Z2840534886;
Fc1cccc2c1NCC21CCCC1,11,2:00200:9:Z4059978432;2:00200:9:Z4059978434;2:00200:9:Z4059978661;
N=S1(=O)CCOc2ccccc21,39,2:00200:9:Z3206140124;2:00204:0:Z4297317624;2:00204:3:Z3091670553;
Fc1ccc2c(c1F)NCC2,127,2:00200:9:Z2298039337;2:00201:3:Z4147294687;2:00201:3:Z4132493005;
C1CCCCNCCC1,317,2:00200:9:Z2872778242;2:00200:9:Z2292173421;2:00201:0:Z4140462475;
c1cc2n(c1)CCNC21CCC1,57,2:00200:9:Z4214179193;2:00202:0:Z4214170473;2:00202:8:Z4208664046;
Clc1ccc2c(c1Cl)CNCC2,66,2:00200:9:Z4401254358;2:00201:1:Z2614546159;2:00202:3:Z2581150242;
Cc1cc2ccoc2cc1C,260,2:00200:9:Z2454581690;2:00201:0:Z2783141856;2:00203:7:Z3060834006;
Fc1ccc2c(Cl)n[nH]c2c1,56,2:00200:9:Z3595081238;2:00200:9:Z3595082861;2:00202:1:Z4216462492;
Cc1coc2c(F)cccc12,61,2:00200:9:Z1802658325;2:00203:3:Z3054475674;2:00203:4:Z1933261870;
CC1(C)COCC(=O)N1,53,2:00200:9:Z4399420246;2:00200:9:Z4399430613;2:00200:9:Z4871678583;
Oc1ccc2ncsc2c1,89,2:00200:9:Z3517431114;2:00202:0:Z4225740728;2:00202:7:Z3512545026;
CC1(C)OCC(O)CO1,89,2:00200:9:Z4259741858;2:00200:9:Z4260387541;2:00201:6:Z4262392776;
CC1(C)CN=CNC1,104,2:00200:9:Z4001739464;2:00203:7:Z3861859965;2:00204:8:Z3861860686;
C1=NC2CCCCCC2N1,33,2:00200:9:Z3301947748;2:00203:3:Z3301948454;2:00204:7:Z3301948074;
CC12CC(C1)C1(COC1)O2,44,2:00200:9:Z3622603118;2:00207:2:Z3470478425;2:00211:2:Z4353454564;
c1cc2c(cn1)NCCS2,180,2:00200:9:Z1414993202;2:00201:8:Z4114460536;2:00202:2:Z1414994577;
c1ccc2c(c1)CC1(CCC1)C2,49,2:00200:9:Z4876907478;2:00207:3:Z4875593827;2:00208:1:Z4876901492;
Cc1cc(C)nc(N)n1,152,2:00200:9:Z1614681465;2:00202:4:Z1748289118;2:00202:7:Z3766015454;
CN1C=NCC(O)C1,92,2:00200:9:Z3301838351;2:00205:6:Z3301838840;2:00207:8:Z3774804290;
c1ccc2c(c1)CNC1(CC1)C2,16,2:00200:9:Z3654495193;2:00226:9:Z3654495569;2:00250:9:Z4506195114;
C1CC2C3CC1CC23,19,2:00200:9:Z4935492706;2:00209:4:Z4935483619;2:00220:2:Z4930227326;
CC1CC(C)NC(C)C1,347,2:00200:9:Z3637888538;2:00200:9:Z3092748228;2:00201:1:Z3092746122;
C1=NOCCC1,143,2:00200:9:Z3172208158;2:00202:1:Z3172205394;2:00202:4:Z3172208861;
c1nnn2c1CCC2,22,2:00200:9:Z4943334811;2:00203:6:Z4943333146;2:00204:6:Z4943329498;
Fc1cnc2[nH]ccc2c1,13,2:00200:9:Z4199320208;2:00214:1:Z4192105828;2:00219:3:Z4199321927;
Cc1csc2ncnc(N)c12,51,2:00200:9:Z4770926858;2:00201:1:Z4769129131;2:00204:7:Z4770904051;
C1=NCC2(CCC2)N1,114,2:00200:9:Z3861960641;2:00201:0:Z4121758272;2:00202:4:Z3861959286;
CC1(C)CCCCS1(=O)=O,150,2:00200:9:Z2976708458;2:00201:4:Z3870414926;2:00201:6:Z3045261762;
Cc1ccc2scnc2c1C,135,2:00200:9:Z4184981465;2:00201:9:Z4176850109;2:00204:0:Z2770155808;
OC1CNCC2(CC2)CC1O,169,2:00200:9:Z4269756058;2:00201:3:Z4278676526;2:00201:5:Z4518279792;
Nc1nccc(O)n1,118,2:00200:9:Z4497428780;2:00201:5:Z3392645550;2:00201:9:Z3389135290;
c1ccc2c(c1)CNCC21CC1,171,2:00200:9:Z4266096215;2:00201:3:Z3254645522;2:00202:0:Z2074176784;
Cc1ccnc2ccnn12,355,2:00200:9:Z3873643793;2:00200:9:Z3873288672;2:00200:9:Z3872363436;
FC1(F)CC2(CCOC2)C1,237,2:00200:9:Z4492256651;2:00201:7:Z4880454550;2:00202:5:Z4879330111;
c1cc2c(nn1)CCOC2,206,2:00200:9:Z4040438311;2:00201:0:Z4021038424;2:00201:4:Z4021482552;
FC1(F)CCNC2(CCC2)C1,137,2:00200:9:Z4082149277;2:00201:6:Z4084252452;2:00201:9:Z4097489897;
CC1Cc2ncsc2C(C)O1,93,2:00200:9:Z3176649545;2:00202:2:Z4312163797;2:00203:1:Z4489850519;
Cc1n[nH]c(=O)s1,75,2:00200:9:Z2504012051;2:00201:5:Z1899856067;2:00202:2:Z3341332073;
CC1CCCC2(C1)OCCO2,44,2:00200:9:Z4391448452;2:00206:1:Z3639834852;2:00207:4:Z3639996256;
Cc1nc2scc(C)c2c(=O)[nH]1,23,2:00200:9:Z4200504018;2:00205:0:Z4127029275;2:00209:6:Z4128282339;
CC1Cc2cn[nH]c2C(C)O1,89,2:00200:9:Z3647110054;2:00202:0:Z3583536984;2:00205:9:Z3579669951;
O=C1NCCNC12CCC2,275,2:00200:9:Z3057107056;2:00201:0:Z3370907358;2:00201:5:Z3057105690;
Clc1ccc2ccoc2c1,277,2:00200:9:Z2784752383;2:00201:3:Z4329391909;2:00201:3:Z3609126741;
Clc1ccnn2ccnc12,94,2:00200:9:Z4227892341;2:00203:3:Z4226848777;2:00203:3:Z4229959396;
c1cnc2c(c1)NCCCC2,62,2:00200:9:Z4377637968;2:00203:0:Z2791590314;2:00204:5:Z4126714586;
Cc1nnc2n1CCC2C,162,2:00200:9:Z4165639057;2:00201:2:Z3845301186;2:00201:2:Z3801436653;
Clc1csc2cc[nH]c12,154,2:00200:9:Z4639493421;2:00201:1:Z4639559579;2:00202:0:Z4642191886;
Cc1ccc(F)c2[nH]ccc12,63,2:00200:9:Z2825690860;2:00201:7:Z2711683533;2:00204:6:Z3522525483;
O=c1[nH]cnc2sc3c(c12)CCCO3,5,2:00200:9:Z4312446295;2:00201:8:Z3253743736;2:00239:7:Z3253742713;
Cn1cncc1N,36,2:00200:9:Z4254701960;2:00205:1:Z4254694533;2:00205:4:Z4254693329;
O=C1CCc2cc3c(cc21)CCC3,5,2:00200:9:Z4364952438;2:00210:0:Z4364953281;2:00237:2:Z4364954767;
c1nc2c(s1)CCCCCC2,52,2:00200:9:Z2190315806;2:00204:2:Z1995651376;2:00204:4:Z1995647627;
Cc1ccc2c(c1)COCC2,95,2:00200:9:Z5006464662;2:00201:2:Z5006137344;2:00201:2:Z5006016291;
c1nn2cnnc2s1,22,2:00200:9:Z4065403529;2:00200:9:Z4065403503;2:00200:9:Z4065403534;
Cc1nn(C)c2c1CCCC2,75,2:00200:9:Z3359525151;2:00205:4:Z4391251169;2:00205:7:Z3358939037;
OC1CSC1,56,2:00200:9:Z3497338799;2:00201:6:Z4079401547;2:00203:7:Z3497460063;
CC1CC2(CCO1)CNCC(C)O2,53,2:00200:9:Z1967738960;2:00206:7:Z2277663041;2:00209:2:Z2835779518;
NC1CCC2CNCC2C1,165,2:00200:9:Z3889370573;2:00201:2:Z2645260297;2:00201:2:Z3889369626;
