fragment_smiles,occurences,example_ligands
Cc1cnccn1,6003,91:09100:0:Z2960875577;91:09100:0:Z4026348975;91:09100:0:Z1782338997;
CC1(C)CCC2CNCc3cccc1c32,35,91:09101:4:Z4169567008;91:09102:1:Z4027037883;91:09102:5:Z4011853462;
C1COC2(CNC2)CO1,274,91:09101:4:Z3612219358;91:09101:8:Z4218249072;91:09102:8:Z3592523262;
Cc1n[nH]c2[nH]c(=O)ccc12,86,91:09101:4:Z4502669467;91:09102:2:Z4503600966;91:09102:8:Z4503418395;
CC1(C)OCOC1(C)C,89,91:09101:4:Z4508546609;91:09101:4:Z4256614939;91:09101:9:Z4256606796;
O=S1(=O)CCNC2CCOCC21,174,91:09101:4:Z2604449077;91:09102:2:Z4272581881;91:09102:7:Z4012278796;
c1ccc2c(c1)nc1n2CCCN1,64,91:09101:4:Z4113245762;91:09102:0:Z4113228515;91:09102:5:Z4113240423;
NC1CC2CC(C1)CS(=O)(=O)C2,70,91:09101:4:Z2443841724;91:09101:7:Z4592703997;91:09102:2:Z4592704283;
Fc1ccc2cccnc2c1F,149,91:09101:4:Z2212413380;91:09101:9:Z4315684057;91:09101:9:Z2829452906;
Cc1cc(C)c2ncccc2c1,29,91:09101:4:Z4008758319;91:09101:4:Z1642447096;91:09102:1:Z1522251446;
NC1CCS(=O)(=O)C2(CCC2)C1,58,91:09101:4:Z3267846158;91:09103:1:Z3100931330;91:09108:5:Z3019103093;
Nc1ncc2c(n1)CCNC2,132,91:09101:4:Z1872430173;91:09101:6:Z2456374590;91:09102:0:Z1927962217;
Nc1cnon1,14,91:09101:4:Z4769001478;91:09129:7:Z4769653469;91:09134:3:Z4771723247;
O=C1CCNC2(CN1)COC2,56,91:09101:5:Z4511193086;91:09102:3:Z2852075726;91:09103:1:Z4511193083;
Cc1ncc(Cl)cn1,276,91:09101:5:Z1304716534;91:09101:9:Z4248521903;91:09102:1:Z1264364705;
Fc1cc(Cl)cc2cccnc12,27,91:09101:5:Z4169671840;91:09105:8:Z3561033165;91:09113:2:Z2763712473;
NC1COC2CC1C2,25,91:09101:5:Z5017469538;91:09102:3:Z5017477245;91:09103:1:Z5017476000;
CC1(C)CS(=O)(=O)NC1=O,14,91:09101:5:Z3513639965;91:09105:0:Z3513640066;91:09106:0:Z3513630668;
OC1C2CC(ON2)C1O,81,91:09101:5:Z4270247695;91:09101:6:Z4270313874;91:09103:5:Z4270296518;
Nc1nc2nccnc2s1,47,91:09101:5:Z4224600732;91:09101:9:Z4227434975;91:09102:7:Z4225590500;
Cc1ccc2c(c1C)NCCC2,65,91:09101:5:Z2280042693;91:09101:9:Z4216728704;91:09101:9:Z4128164243;
Cc1ncnc(N)n1,51,91:09101:5:Z3825614111;91:09101:5:Z3825614319;91:09103:2:Z3649448636;
C1CNC2(C1)CCCSC2,181,91:09101:5:Z3591429077;91:09101:8:Z3591424955;91:09102:0:Z5001304992;
Cc1ccnc2nc[nH]c12,11,91:09101:5:Z2274745248;91:09118:4:Z2274742582;91:09132:7:Z2589215682;
CC1(C)CCC2(CC2)c2ccccc21,19,91:09101:5:Z2228617173;91:09105:6:Z3355016700;91:09114:7:Z2228622557;
c1cnc2c(c1)CCO2,256,91:09101:5:Z5037749227;91:09101:9:Z5034962411;91:09102:2:Z5034474432;
Cc1c(Cl)ccc2c1NCCC2,66,91:09101:5:Z1820272308;91:09103:8:Z4110018261;91:09105:9:Z1361592777;
CC1CNC(C)c2ccccc2C1,16,91:09101:5:Z4099422590;91:09116:2:Z1542774083;91:09122:6:Z1542438327;
Fc1ccc2[nH]ncc2c1,170,91:09101:5:Z3297314925;91:09101:5:Z3295522792;91:09101:8:Z4271491134;
Oc1nc2cccnc2[nH]1,39,91:09101:5:Z2891673222;91:09105:1:Z4323403002;91:09105:2:Z2916409104;
Clc1cc2nc[nH]c2cc1Cl,152,91:09101:5:Z4488762751;91:09102:6:Z4471127321;91:09102:6:Z4488766991;
CC1CC(=O)NC(=O)N1,49,91:09101:5:Z3210994752;91:09101:5:Z3210994756;91:09101:5:Z3210994762;
Nc1ccnc(O)c1Cl,61,91:09101:5:Z4286111747;91:09104:7:Z4288120143;91:09107:5:Z4290505162;
Clc1ccc2nn[nH]c2c1,10,91:09101:5:Z107131480;91:09116:2:Z286033806;91:09119:2:Z26063091;
CC1CCCCCCN1,84,91:09101:5:Z4012296612;91:09103:6:Z4025887669;91:09104:5:Z4025883706;
CC1CNc2cccc(F)c2O1,148,91:09101:5:Z4112958369;91:09101:6:Z1730526098;91:09102:7:Z1733493525;
Fc1cc(F)c2scnc2c1,64,91:09101:5:Z4025521948;91:09102:9:Z4025892937;91:09103:4:Z4026431462;
CC1CC(=O)C1,146,91:09101:5:Z4257161801;91:09101:6:Z2609512373;91:09102:6:Z4243606420;
N=S1(=O)CCOc2ccccc21,75,91:09101:5:Z3091670307;91:09101:8:Z3091671828;91:09104:3:Z4124567015;
FC1(F)C2CCCC1CNC2,55,91:09101:5:Z4635293148;91:09102:6:Z4635290516;91:09107:8:Z4635290005;
CC1CNCCN1C,90,91:09101:5:Z4233335096;91:09102:3:Z4229873439;91:09104:5:Z4232444338;
c1ccc2c(c1)COC21CCCNC1,202,91:09101:5:Z3095481089;91:09102:1:Z1738371224;91:09102:9:Z2294014439;
Fc1cc[nH]c1,172,91:09101:5:Z2225677593;91:09101:6:Z3611655385;91:09102:3:Z2222935186;
CC1CC(C)(C)N1,60,91:09101:5:Z3438172207;91:09104:1:Z1144218898;91:09104:3:Z4909199533;
O=C1CNC=NN1,88,91:09101:5:Z2283645411;91:09102:2:Z1129323905;91:09107:7:Z2457272148;
C=C1CCCC1,19,91:09101:5:Z2442405806;91:09112:9:Z1682920123;91:09114:1:Z4223512101;
C1CCC2(CC1)CNCCS2,207,91:09101:5:Z2772345074;91:09102:2:Z1354851028;91:09102:9:Z1357319088;
CC1CCOC12CC2(F)F,252,91:09101:5:Z5017551938;91:09101:6:Z3612927266;91:09102:0:Z3596667860;
O=c1[nH]c2c(s1)CCCC2,63,91:09101:5:Z3341547935;91:09102:3:Z4385195182;91:09102:4:Z1167081140;
Clc1cc[nH]c1Cl,165,91:09101:5:Z4350509389;91:09102:3:Z3205531363;91:09102:7:Z1188856326;
CC12CCC(CC1)CN2,24,91:09101:5:Z3615296854;91:09101:9:Z3345552110;91:09110:0:Z3615291304;
Cc1cc(Cl)cc2cc[nH]c12,121,91:09101:5:Z1907675230;91:09104:7:Z2138534473;91:09105:4:Z2850589371;
Cn1c(=N)sc2ccccc21,43,91:09101:5:Z1169818892;91:09102:9:Z4061920771;91:09104:0:Z243008620;
CC1(O)CCOC1,46,91:09101:5:Z4268814785;91:09101:7:Z4261105026;91:09102:9:Z4261583145;
c1cc2c([nH]1)CCOC2,253,91:09101:5:Z2303750831;91:09101:8:Z4260286816;91:09101:8:Z2306338904;
Cc1cc(=O)n2[nH]cnc2n1,28,91:09101:5:Z2660793817;91:09102:4:Z2660794851;91:09112:7:Z2660798726;
C1CC2CCNC2N1,83,91:09101:5:Z3346093349;91:09109:3:Z3586353380;91:09109:4:Z3586355899;
Cc1cc2cncnc2o1,35,91:09101:5:Z4379737751;91:09101:9:Z3629863785;91:09101:9:Z3788923114;
C1CNCC2(C1)CCN2,54,91:09101:5:Z4451154043;91:09102:0:Z3353337585;91:09103:5:Z4510678222;
Fc1ccncc1Cl,51,91:09101:5:Z4331199822;91:09101:9:Z4229461698;91:09103:1:Z4228888566;
Cc1cc(C)c2c(C)c[nH]c2c1,110,91:09101:5:Z3297507115;91:09102:8:Z5014413161;91:09104:1:Z3340228722;
CC1CCC2(CCN(C)CC2)O1,77,91:09101:5:Z2926057193;91:09103:5:Z3509544505;91:09103:5:Z3509442300;
Cn1cnc2nc(Cl)ncc21,65,91:09101:5:Z3718875281;91:09102:3:Z3718906159;91:09102:9:Z5023271943;
C1COC2(CC3CCC2C3)O1,88,91:09101:5:Z3506114080;91:09102:3:Z3873829179;91:09102:6:Z3509576932;
O=c1nc[nH]c2[nH]ncc12,40,91:09101:5:Z1725363583;91:09106:0:Z2771872926;91:09108:0:Z1958498675;
Cc1nc2c(s1)NCCCC2,114,91:09101:5:Z4338716190;91:09101:6:Z3603890336;91:09102:3:Z3603889501;
C1COCN1,133,91:09101:5:Z2913758418;91:09101:9:Z4218187830;91:09102:3:Z4307831822;
CC1CC1N,52,91:09101:5:Z4003688682;91:09101:6:Z4002103747;91:09102:0:Z4448686288;
CC1Cc2ccccc2NC1C,70,91:09101:5:Z4393918283;91:09101:7:Z4246365709;91:09103:3:Z4126608639;
C=C1CCC(C)(C)CC1,4,91:09101:5:Z4610440946;91:09127:6:Z4610440932;91:09143:3:Z4610441235;
O=S1(=O)CCc2c(Cl)cccc21,30,91:09101:5:Z3646316999;91:09101:5:Z3384092223;91:09102:7:Z3646316992;
Fc1ccc(Cl)c2ncccc12,135,91:09101:5:Z4577684775;91:09103:2:Z3874997403;91:09104:1:Z4571056191;
C1CC2CCNC(C1)C2,97,91:09101:5:Z4055273934;91:09101:7:Z3142786940;91:09102:5:Z3142788281;
c1cc2c(cn1)CCO2,77,91:09101:5:Z4350989867;91:09105:0:Z4090034733;91:09108:2:Z4090038424;
CC1CNC2CCCCC2C1,52,91:09101:5:Z4167060067;91:09102:5:Z3622899078;91:09103:5:Z3652237595;
c1ccc2c(c1)CCCNCC2,212,91:09101:5:Z2297807926;91:09101:8:Z3604076559;91:09102:2:Z4403306518;
c1cnc2c(n1)NCCO2,123,91:09101:5:Z4416311393;91:09104:1:Z4414811104;91:09104:8:Z4455833018;
c1c2c(cc3c1CCC3)CCC2,177,91:09101:5:Z2205607303;91:09101:6:Z2172195644;91:09103:0:Z4383712242;
c1nc2cc3c(cc2s1)OCCO3,52,91:09101:5:Z2219957924;91:09102:0:Z1374072125;91:09102:1:Z442521456;
O=C1CCc2cnccc2N1,88,91:09101:5:Z3204204756;91:09102:3:Z3204205034;91:09104:4:Z3204209406;
C1CNCC2(CC2)CN1,163,91:09101:6:Z5060676969;91:09101:7:Z5060677118;91:09101:8:Z5060676007;
Clc1ncco1,106,91:09101:6:Z4220850103;91:09101:7:Z4279166343;91:09102:3:Z5035712811;
C1CC2NCC1C1CNCC21,26,91:09101:6:Z2705382243;91:09105:9:Z2707745367;91:09113:7:Z2722277738;
Clc1noc2ccccc12,101,91:09101:6:Z2234066817;91:09102:3:Z2235047214;91:09103:1:Z2235047620;
Cn1cccnc1=O,105,91:09101:6:Z4733636276;91:09101:7:Z4991711414;91:09102:0:Z4991669632;
Cc1cncnc1O,37,91:09101:6:Z4224934080;91:09105:7:Z4227754700;91:09112:4:Z4226262438;
c1cc2[nH]nnc2cn1,91,91:09101:6:Z3842974939;91:09102:7:Z4086366890;91:09103:7:Z3839432909;
C1CCN2C(C1)COCC21CNCOC1,85,91:09101:6:Z3634105610;91:09101:6:Z3634113687;91:09103:8:Z4295297181;
Clc1ccc2c(c1)C=CCO2,62,91:09101:6:Z2170652603;91:09103:3:Z1565281901;91:09103:7:Z1218160068;
Cc1ccc2c(c1)NCCN2,83,91:09101:6:Z4132177396;91:09101:6:Z4132177413;91:09102:6:Z4132177627;
NC12CCC1CNC2,118,91:09101:6:Z4055219283;91:09101:7:Z3045288561;91:09101:9:Z3141431549;
CC1(C)CCc2ccccc2CC1,58,91:09101:6:Z1998549804;91:09104:7:Z4582275681;91:09105:1:Z2105895798;
Clc1cc2snnc2s1,93,91:09101:6:Z3944953594;91:09101:7:Z4013839299;91:09104:1:Z3344176302;
C1=NC2c3ccccc3CC2O1,134,91:09101:6:Z4883551028;91:09101:6:Z4883560362;91:09103:1:Z4883546162;
CN1C2C=CCC1CC2,21,91:09101:6:Z3095934676;91:09102:1:Z3095935794;91:09103:7:Z3105101957;
Clc1cccc2scnc12,26,91:09101:6:Z1839817230;91:09117:6:Z1849046366;91:09120:1:Z4341362239;
c1ccc2c3c([nH]c2c1)CCCC3,86,91:09101:6:Z3820683848;91:09101:6:Z3820684649;91:09101:6:Z3820683851;
CC1CCCC(C)NC1,128,91:09101:6:Z1321642255;91:09102:0:Z1441531703;91:09102:8:Z1715873683;
O=c1[nH]cnc2cc(F)c(F)cc12,45,91:09101:6:Z1273085666;91:09102:7:Z1273086142;91:09107:1:Z1989864216;
O=S1(=O)CCNCCCCCCCN1,148,91:09101:6:Z3626808094;91:09101:8:Z3626805902;91:09102:8:Z3622164844;
Clc1ccc2ncncc2c1,57,91:09101:6:Z3829916737;91:09101:6:Z4232014462;91:09103:2:Z3829747190;
Cc1cc(Cl)ccc1F,157,91:09101:6:Z1918622087;91:09102:0:Z1952644954;91:09102:1:Z4261326813;
O=c1[nH]c(=O)c2ncccc2[nH]1,16,91:09101:6:Z1528447472;91:09103:1:Z4208219688;91:09109:0:Z4208216391;
Cc1nnc(N)[nH]1,103,91:09101:6:Z2913399689;91:09101:7:Z2913399795;91:09105:3:Z2913394566;
O=S1(=O)CCNOCC1,220,91:09101:6:Z4419095946;91:09102:6:Z3175417641;91:09102:8:Z4639456239;
Cc1cnc2cc(C)c(C)cc2n1,32,91:09101:6:Z4027419612;91:09101:7:Z3831577061;91:09102:8:Z4872280202;
O=C1CCC2(CNC2)N1,269,91:09101:6:Z3435368174;91:09102:2:Z3623200660;91:09102:2:Z3395643866;
Cn1c(=O)cc(N)[nH]c1=O,16,91:09101:6:Z238315298;91:09103:9:Z195952458;91:09106:0:Z2603925749;
c1nc2c([nH]1)CCC1NCCCC21,65,91:09101:6:Z3584497798;91:09102:2:Z3584504421;91:09107:7:Z3584502743;
Cc1csc2ncnc(N)c12,108,91:09101:6:Z4771089726;91:09101:6:Z4771089606;91:09102:5:Z4768468017;
O=c1[nH]cnc2c1CCNCC2,35,91:09101:6:Z2438215459;91:09102:8:Z3254837229;91:09102:8:Z3254837247;
Clc1cnc2n1NCCC2,110,91:09101:6:Z4614444862;91:09102:1:Z4270349571;91:09102:9:Z4270372077;
Cc1ccc2c(=O)cc[nH]c2n1,37,91:09101:6:Z4080090281;91:09102:8:Z2095472217;91:09103:3:Z4436452532;
Cc1cccc2c(=O)[nH]ccc12,3,91:09101:6:Z3339549221;91:09133:3:Z5058327656;91:09196:3:Z2442734068;
Cc1nc2sccc2c(=O)[nH]1,54,91:09101:6:Z5012334001;91:09103:3:Z167122724;91:09104:2:Z1373701888;
O=C1CCNc2ccc(F)cc2N1,143,91:09101:6:Z4112826482;91:09101:7:Z1883639621;91:09102:2:Z1318132360;
CC1(C)CNCC1F,148,91:09101:6:Z4573177105;91:09101:7:Z4573179118;91:09102:2:Z4573173213;
c1cnc2c(c1)OCO2,138,91:09101:6:Z3177720201;91:09102:7:Z3177712574;91:09103:6:Z3695604511;
CC1NCCc2ccsc21,180,91:09101:6:Z4141305125;91:09102:3:Z2840199716;91:09103:7:Z2854358741;
Cc1ccc(C)c(Cl)c1,211,91:09101:6:Z4096510985;91:09101:9:Z1948608445;91:09102:7:Z1953445894;
Fc1cccc2scc(Cl)c12,60,91:09101:6:Z2838061021;91:09102:4:Z4010004286;91:09102:4:Z4575656583;
CC12CCC(C1)C(C)(C)C2,5,91:09101:6:Z4886992372;91:09119:5:Z4886991033;91:09135:4:Z4886991568;
Oc1cnnc(O)c1,26,91:09101:6:Z4287434890;91:09104:7:Z4288159962;91:09109:8:Z4294174945;
CC1(C)CNC(=O)NC1=O,40,91:09101:6:Z2898198078;91:09106:5:Z3211186447;91:09109:6:Z3210974748;
Oc1cccc2ccsc12,128,91:09101:6:Z1887976725;91:09101:8:Z1885329293;91:09102:5:Z1889410089;
C1CC2(CCOCC2)C2(CC2)N1,178,91:09101:6:Z3694238172;91:09101:9:Z3711513456;91:09102:1:Z3711517181;
Oc1cncc2ccccc12,128,91:09101:6:Z3588753974;91:09106:4:Z4046702711;91:09106:5:Z2637205634;
Clc1ccc2cnoc2c1,6,91:09101:7:Z3294607242;91:09102:9:Z2148209419;91:09116:1:Z2148208981;
Cc1ccc2c(c1)C(C)CCN2,121,91:09101:7:Z4135590340;91:09102:2:Z4134519344;91:09104:0:Z4136972764;
CN1C=NCC1=O,65,91:09101:7:Z3409622678;91:09102:6:Z3053280173;91:09103:0:Z2914463504;
c1cc2c(o1)CSCC2,15,91:09101:7:Z4252369191;91:09102:2:Z4256758595;91:09113:0:Z4257015384;
Cc1cnc2n1CCC2,286,91:09101:7:Z2875408472;91:09102:2:Z4251600718;91:09102:4:Z4004506054;
O=C1Nc2ccccc2C12CCCCC2,116,91:09101:7:Z3628461037;91:09102:2:Z3504818550;91:09103:9:Z3628463248;
Cc1c[nH]c2cc(F)cc(F)c12,147,91:09101:7:Z3584834374;91:09101:9:Z3581994694;91:09102:1:Z4200367195;
Cc1ccc2c(=O)[nH]n(C)c2n1,134,91:09101:7:Z1276309280;91:09101:8:Z2465437993;91:09102:4:Z1212575826;
c1ncc2[nH]ccc2n1,70,91:09101:7:Z5061157423;91:09103:1:Z4342870881;91:09104:6:Z4456084014;
Clc1ccc2c(c1)NCCCS2,42,91:09101:7:Z4128306927;91:09101:9:Z4128307412;91:09102:7:Z4128311550;
Cc1cc2[nH]ncc2c(=O)[nH]1,22,91:09101:7:Z4922542471;91:09104:9:Z3947648905;91:09109:8:Z2881205197;
c1nn2cncc2s1,78,91:09101:7:Z3830001885;91:09102:5:Z4026614190;91:09105:0:Z3829071910;
CC1CC(C)(C)Nc2ccccc21,48,91:09101:7:Z4342590586;91:09102:7:Z4362576262;91:09103:1:Z1983235589;
Clc1ccc2cccnc2c1Cl,35,91:09101:7:Z1592970488;91:09106:9:Z1592898834;91:09107:1:Z1594274441;
Cc1ccc2c(c1)NCCCO2,138,91:09101:7:Z4112933981;91:09102:2:Z1883834089;91:09102:6:Z4382817827;
Clc1nc2ccccn2n1,131,91:09101:7:Z3669225080;91:09101:8:Z3671174193;91:09102:0:Z4353366335;
Cc1cnn2ccncc12,63,91:09101:7:Z3830405997;91:09105:8:Z3828908761;91:09106:0:Z3828590894;
Oc1ccnnc1,78,91:09101:7:Z3052440189;91:09101:8:Z3045601315;91:09103:6:Z3052478888;
Clc1ccc(Cl)c2ncccc12,37,91:09101:7:Z1631824128;91:09102:4:Z1631824561;91:09108:4:Z1628789874;
O=C1NS(=O)(=O)c2c(Cl)cccc21,22,91:09101:7:Z1994042595;91:09110:3:Z1994045719;91:09112:0:Z1994039609;
CC1CNC2CCCCC12,151,91:09101:7:Z4486261987;91:09102:2:Z1720343287;91:09103:0:Z3982320988;
Cc1nc2c(=O)[nH]cnc2o1,14,91:09101:7:Z4996573745;91:09109:3:Z4996570812;91:09110:6:Z4996570931;
CN1CCNc2cccc(F)c21,134,91:09101:7:Z4344122070;91:09102:8:Z3712355198;91:09103:6:Z4295572454;
OC1CC2CCCCC12,46,91:09101:7:Z4269118848;91:09102:0:Z4275120420;91:09104:6:Z4267270420;
Cn1cnc2ncnc(O)c21,54,91:09101:7:Z3718834199;91:09104:8:Z3718936830;91:09105:0:Z3718928718;
O=C1Cc2cc(Cl)ccc2N1,149,91:09101:7:Z4135880835;91:09103:4:Z4135901722;91:09104:8:Z4136056743;
O=C1NCc2[nH]ncc21,32,91:09101:7:Z2947511510;91:09102:6:Z2950008236;91:09107:4:Z2924070016;
Cc1cc2sccc2s1,126,91:09101:7:Z2838978119;91:09101:8:Z3741353872;91:09101:9:Z4096735280;
Oc1cccc2c1CCN2,146,91:09101:7:Z4448653806;91:09101:9:Z3520379198;91:09102:0:Z4060662247;
c1cnc2nscc2n1,24,91:09101:7:Z4370867500;91:09112:8:Z4370866093;91:09113:2:Z4370867154;
O=C1NS(=O)(=O)N2CCCC12,69,91:09101:7:Z4917140751;91:09101:7:Z4917148097;91:09106:1:Z3343626948;
c1ccc2c(c1)OCc1ccsc1-2,97,91:09101:7:Z3608945968;91:09103:5:Z3699295933;91:09103:6:Z2100107367;
O=S1(=O)CCNC2CCCCN21,144,91:09101:7:Z3611247842;91:09101:8:Z3564993019;91:09102:4:Z3611247392;
Cc1cc(O)cc(=O)o1,20,91:09101:7:Z4351192795;91:09102:7:Z4351193506;91:09108:3:Z4351193164;
OC1C2CNCC(C2)C1O,252,91:09101:7:Z4421460312;91:09102:4:Z4137687419;91:09102:9:Z4143131802;
O=C1COC=NN1,53,91:09101:7:Z3602999312;91:09106:1:Z3602999010;91:09113:7:Z3602995529;
O=C1CC=CC=N1,76,91:09101:7:Z2903060494;91:09103:2:Z3340404641;91:09104:2:Z2903060802;
Cc1nc2cc[nH]c2s1,131,91:09101:7:Z3906585772;91:09103:5:Z4591802418;91:09105:3:Z3370825001;
O=C1NC2CC3CC1C2C3,131,91:09101:7:Z2477879008;91:09102:2:Z2475970582;91:09102:2:Z2474154549;
Cc1cc2c(cnn2C)c(=O)n1C,53,91:09101:8:Z4087515589;91:09102:0:Z2873299991;91:09102:3:Z2873307135;
CN1C(=O)C(C)(C)Nc2ccccc21,29,91:09101:8:Z3086489819;91:09106:6:Z2822310309;91:09109:4:Z3086489856;
FC1CC2CCC1C2,175,91:09101:8:Z3625359848;91:09102:1:Z3540830198;91:09102:8:Z3625364528;
O=C1CCNC2CCCCCN12,193,91:09101:8:Z4266426897;91:09102:4:Z3093043956;91:09102:8:Z4265257522;
CC1CN(C)C1,50,91:09101:8:Z3539365352;91:09104:8:Z3539373155;91:09105:1:Z3539368779;
Cc1cc(C)c2c(n1)CCCC2,34,91:09101:8:Z2591136266;91:09102:8:Z2591120069;91:09104:4:Z2591218576;
CC1NC(C)C(C)NC1=O,167,91:09101:8:Z2922839532;91:09101:9:Z2851332183;91:09102:3:Z2913119071;
CC12CC3CC(C)(C1)CC(O)(C3)C2,19,91:09101:8:Z4006174013;91:09107:6:Z3295783624;91:09110:2:Z3298930195;
c1ccc2c(c1)NCC1(CCOCC1)O2,79,91:09101:8:Z4132777136;91:09102:0:Z4365080007;91:09103:7:Z4269704958;
CC1(C)CC2CNCC21,179,91:09101:8:Z4489996633;91:09102:4:Z4025145372;91:09103:0:Z3996843180;
CC1=CCn2ncnc2N1C,103,91:09101:8:Z4396197132;91:09101:8:Z4339791137;91:09103:2:Z4338643807;
c1ccc2c(c1)nc1n2CCCCC1,56,91:09101:8:Z1255693691;91:09102:6:Z2620041180;91:09103:7:Z3665912182;
Cc1cncc(Cl)c1,133,91:09101:8:Z4026415209;91:09103:7:Z3494593096;91:09105:9:Z3617176429;
Cc1cccc2c1C(=O)N(C)CN2,7,91:09101:8:Z5057516659;91:09126:6:Z1024922058;91:09139:3:Z1272845928;
CN1OCCC1=O,193,91:09101:8:Z4353413854;91:09105:1:Z4353410871;91:09106:3:Z4486992801;
c1ncc2c(n1)CCCS2,71,91:09101:8:Z3559502134;91:09102:1:Z3830770279;91:09103:6:Z3556917774;
O=C1NCCn2cccc21,20,91:09101:8:Z5058633978;91:09106:3:Z4000684790;91:09110:5:Z4000717804;
Fc1cnc2ccccc2n1,47,91:09101:8:Z2769693541;91:09104:9:Z4391332579;91:09108:0:Z4929697032;
c1onc2c1CNC2,241,91:09101:8:Z3302437553;91:09101:9:Z3302795820;91:09102:1:Z3303091354;
CC1CCC(C)(C)CC1,158,91:09101:8:Z2335104494;91:09102:4:Z2719709614;91:09102:9:Z2347183624;
FC1(F)CNCCCCNC1,156,91:09101:8:Z3798032751;91:09103:0:Z3798042343;91:09106:3:Z4056121738;
c1cc2nncn2cn1,70,91:09101:8:Z3789904697;91:09102:0:Z3557479241;91:09107:4:Z1955116160;
c1cc2c(s1)CNC2,199,91:09101:8:Z2605805938;91:09102:3:Z2605598201;91:09102:7:Z3657286471;
Cc1csc(N)n1,95,91:09101:8:Z2391182261;91:09105:0:Z2437996484;91:09105:6:Z2391188082;
CC1(C)CNc2ccccc2O1,191,91:09101:8:Z4484597495;91:09102:1:Z1493331893;91:09102:8:Z4406835509;
OC1CCC2CCC1C2,10,91:09101:8:Z4252131731;91:09120:7:Z4252761157;91:09123:1:Z4253577101;
Cn1cnc2c1CCC1NCCCC21,115,91:09101:8:Z3584468385;91:09102:2:Z3584467793;91:09102:5:Z3673082524;
C1CC2NC1C1CCC2O1,114,91:09101:8:Z4556725473;91:09105:6:Z4598744477;91:09106:2:Z4598743981;
C1COC2(CCC3(CC2)OCCO3)CN1,142,91:09101:8:Z4406996081;91:09102:6:Z3520720143;91:09104:9:Z3520723442;
CC1CCCC1N,185,91:09101:8:Z2606583420;91:09101:9:Z4005834066;91:09103:0:Z2605579758;
CC1(C)NCCS1,85,91:09101:8:Z4561935925;91:09103:6:Z4578639650;91:09103:8:Z4578636390;
O=c1c2c(nc3nc[nH]n13)CCC2,16,91:09101:8:Z3340006242;91:09102:7:Z3340005549;91:09103:2:Z3340005829;
Cc1c[nH]c(=O)c(C)c1,5,91:09101:8:Z3339780278;91:09120:1:Z3339780186;91:09121:2:Z4385349593;
CC1(C)Cc2ncsc2C(C)(C)C1,22,91:09101:8:Z3340176141;91:09103:7:Z2982218458;91:09117:8:Z3861590994;
Cc1ccc2[nH]ccc2c1C,281,91:09101:8:Z1382173825;91:09101:8:Z1715770287;91:09101:8:Z2164250831;
OC1CNCCC12CCC2,13,91:09101:8:Z4241703674;91:09116:9:Z4233546077;91:09117:5:Z4435949447;
CN1CCc2nc3ccccc3cc2C1,36,91:09101:8:Z2358051316;91:09101:8:Z2357824222;91:09101:8:Z2358051029;
OC1CC2(CCNCC2)Oc2c[nH]nc21,53,91:09101:8:Z4271712680;91:09105:0:Z3415226889;91:09106:9:Z3414560035;
CC1NCCn2c(Cl)ccc21,109,91:09101:8:Z2206846845;91:09102:1:Z2499407974;91:09102:7:Z2206846987;
Fc1cc(Cl)c2c(c1)CNCC2,110,91:09101:8:Z2909283853;91:09102:6:Z2836168315;91:09103:0:Z3136590095;
C1COC2CC2O1,78,91:09101:8:Z3646688765;91:09107:4:Z3646693526;91:09107:7:Z3646700410;
Cc1oc2ncncc2c1C,44,91:09101:8:Z2807221858;91:09102:5:Z1227840443;91:09105:1:Z3076886066;
Cc1ncc2ncccn12,15,91:09101:8:Z3097523183;91:09109:6:Z3094326839;91:09121:0:Z3094326191;
Clc1cccc2ncoc12,101,91:09101:8:Z1842953312;91:09107:0:Z1845078093;91:09107:2:Z1886898755;
O=c1[nH]cnc2c1oc1ccccc12,118,91:09101:8:Z650193984;91:09102:9:Z2407846723;91:09102:9:Z2407857950;
O=c1[nH]ccc2cc[nH]c12,49,91:09101:8:Z4663247466;91:09104:4:Z1268436299;91:09104:4:Z2025743917;
Cc1ccc2nccc(O)c2c1,132,91:09101:8:Z4254722859;91:09103:5:Z2090958266;91:09103:7:Z2087869586;
Clc1c[nH]cn1,88,91:09101:8:Z3592100835;91:09103:0:Z3360904260;91:09104:0:Z3362081773;
CC1(C)COC(C)(C)CN1,140,91:09101:8:Z1210204893;91:09102:7:Z4146660730;91:09102:9:Z1210202366;
c1ccc2c(c1)nc1n2CCN1,79,91:09101:8:Z3403352353;91:09102:9:Z735838746;91:09104:0:Z3403352427;
Cc1ccnc2c(Cl)cccc12,109,91:09101:8:Z3203887182;91:09102:2:Z2782607962;91:09103:0:Z2782697747;
Cc1cc(C)c2c(=O)[nH]n(C)c2n1,243,91:09101:8:Z1269904217;91:09102:1:Z1998257896;91:09102:2:Z1784511259;
CC1(C)CCCNc2ccccc21,41,91:09101:8:Z1883896975;91:09103:7:Z4112980333;91:09107:0:Z2223722322;
C1CC2(C1)CNC1COCC12,170,91:09101:8:Z3103204589;91:09102:9:Z3099995652;91:09103:8:Z3098345532;
C1COC2(CC2)CN1,255,91:09101:8:Z3855921559;91:09101:9:Z4032327675;91:09102:1:Z4265812420;
Clc1ccc2c(c1)OCC2,43,91:09101:8:Z1896420501;91:09107:0:Z1901324488;91:09109:2:Z3084409264;
