fragment_smiles,occurences,example_ligands
O=c1cccc2n1CC1CNCC2C1,75,510:51000:9:Z3845873805;510:51001:3:Z4135689409;510:51001:5:Z2306832492;
c1n[nH]c2c1CCNC2,163,510:51000:9:Z4404690459;510:51001:8:Z4639110480;510:51002:5:Z3668142839;
CC1(O)CCC1,19,510:51000:9:Z2360419049;510:51013:3:Z2358209759;510:51018:7:Z4768985134;
O=c1cc(O)[nH]cn1,46,510:51000:9:Z327536424;510:51004:1:Z327535478;510:51006:6:Z654934090;
OC1CCNCC1O,123,510:51000:9:Z4560000437;510:51001:2:Z4598246322;510:51003:3:Z4478991914;
CC1(C)CNC(C)(C)C1O,6,510:51000:9:Z4773556155;510:51001:2:Z3660386316;510:51008:0:Z3682936451;
Cn1ccc(=O)c(O)c1,154,510:51000:9:Z1498749924;510:51000:9:Z1498743928;510:51001:4:Z1680790398;
c1cnc2c(c1)NCC21CC1,11,510:51000:9:Z4132314392;510:51031:8:Z4048104846;510:51036:9:Z4048103175;
CC1CNc2ccccc2NC1,155,510:51000:9:Z1315639651;510:51001:0:Z1324254050;510:51001:1:Z2165469912;
C1CCC2(C1)CCCNCC2,13,510:51001:0:Z2643766233;510:51005:9:Z4992260887;510:51009:8:Z2623088831;
Cc1nsc2nc[nH]c(=O)c12,6,510:51001:0:Z1983636960;510:51004:7:Z2026353204;510:51026:3:Z2026353324;
Cn1cc2c(n1)CCC2,115,510:51001:0:Z908221464;510:51001:1:Z2808987597;510:51001:1:Z2808987588;
c1nc2c(s1)COCC2,133,510:51001:0:Z1227006933;510:51004:0:Z1499601181;510:51004:1:Z1081399158;
C1COC2(CCNC2)CN1,39,510:51001:0:Z3383646350;510:51001:7:Z3363992306;510:51005:3:Z3595188587;
CC1CNCc2nncn21,38,510:51001:0:Z5051419456;510:51003:1:Z5058889204;510:51007:2:Z5050053063;
C1=CC2(CCNCC2)OC1,25,510:51001:0:Z4247794014;510:51005:7:Z4247792744;510:51006:2:Z4247793148;
O=c1cccc2n1CCCCC2,132,510:51001:0:Z4575175882;510:51001:2:Z4176625154;510:51002:8:Z4176074637;
CC1Oc2ccccc2O1,265,510:51001:0:Z1798741754;510:51001:1:Z1798736222;510:51001:3:Z2151130163;
c1cnc2c(c1)OCCNC2,40,510:51001:0:Z2791360820;510:51004:7:Z2842210006;510:51004:9:Z2812326594;
Nc1nc2c(s1)CCCC2,37,510:51001:0:Z2226205430;510:51001:6:Z2226210296;510:51005:1:Z2226202815;
O=C1CSc2ncccc2N1,95,510:51001:0:Z1551780570;510:51001:0:Z1551804373;510:51001:4:Z2019895622;
Fc1ccc2ccsc2c1,82,510:51001:0:Z90091039;510:51002:2:Z90090360;510:51002:8:Z1158937818;
O=C1CC2(CCOCC2)CN1,33,510:51001:0:Z2782940923;510:51006:2:Z4149880441;510:51008:7:Z2923886834;
C1=Cc2ccccc2C1,121,510:51001:0:Z3173498596;510:51002:3:Z4486497417;510:51003:1:Z4484091067;
Cc1cn[nH]c(=O)c1,130,510:51001:0:Z4907202492;510:51001:1:Z4541384507;510:51001:1:Z4541384473;
CC1=CCCC1,22,510:51001:0:Z1481903963;510:51002:8:Z1972806391;510:51008:2:Z1481289328;
Cc1cc(C)nc(C)n1,274,510:51001:0:Z1827700036;510:51001:7:Z1698869232;510:51001:9:Z1835846510;
Cc1ccc(Cl)cc1C,74,510:51001:0:Z1636218410;510:51004:8:Z1875125579;510:51005:8:Z1635925504;
c1cn2c(n1)NCCC2,126,510:51001:0:Z5047533164;510:51001:8:Z4362762697;510:51004:1:Z4362763187;
Cc1cn2c(n1)CNCC2,201,510:51001:0:Z1643417325;510:51001:1:Z2353479545;510:51002:3:Z3566356354;
Oc1ncnc2ccccc12,95,510:51001:0:Z1685456732;510:51002:0:Z1685463142;510:51002:4:Z1685461445;
CC1(C)CC2(CCC2)CN1,9,510:51001:0:Z3181151422;510:51006:8:Z2600356810;510:51021:4:Z2623028564;
O=C1NS(=O)(=O)c2cccc(F)c21,57,510:51001:0:Z1994033944;510:51002:3:Z1994023187;510:51010:8:Z1994024288;
Oc1cc(F)c2c(c1)CCNC2,31,510:51001:0:Z3624612337;510:51007:9:Z3709453115;510:51008:8:Z3624613946;
Cc1cccn2cccc12,164,510:51001:0:Z3720956464;510:51001:1:Z3720167303;510:51001:1:Z3725657633;
c1ccc2nc3c(cc2c1)CCCCC3,45,510:51001:0:Z16391591;510:51001:6:Z29171655;510:51003:8:Z92074812;
CN1CCCC12CCNC2,7,510:51001:0:Z3366462304;510:51006:0:Z3366466352;510:51011:6:Z3366455309;
Cn1ccncc1=O,194,510:51001:0:Z1383994226;510:51001:3:Z1577049419;510:51002:7:Z1383992999;
Fc1ccc2nn[nH]c2c1,219,510:51001:0:Z1916206282;510:51001:1:Z2652574392;510:51001:9:Z2003326414;
c1ccc2c(c1)CCCC21CC1,87,510:51001:0:Z1720729608;510:51003:5:Z1305740483;510:51005:8:Z1285858908;
O=C1COC2(CCNCC2)N1,133,510:51001:0:Z3040557878;510:51001:6:Z3040605298;510:51001:7:Z3041189797;
c1ccc2c(c1)nc1n2CCN1,39,510:51001:0:Z2169728571;510:51005:5:Z3525125558;510:51015:8:Z1217572538;
CC1CNCC(C)(C)CO1,41,510:51001:0:Z3138945078;510:51005:9:Z3060658988;510:51011:6:Z3184847261;
CC1=NN=C(C)CC1,100,510:51001:0:Z3095710043;510:51001:5:Z3135558091;510:51003:5:Z3134433317;
c1cc2c([nH]1)CCCC2,232,510:51001:0:Z1350864940;510:51003:2:Z2017800809;510:51003:8:Z2043910873;
CC1CCCc2ccccc2C1,111,510:51001:0:Z1695399835;510:51001:7:Z1695400742;510:51002:8:Z1693221989;
c1ccn2nncc2c1,87,510:51001:0:Z3582883774;510:51001:8:Z3403630822;510:51002:6:Z3526141469;
CC1(F)CCNC1,88,510:51001:0:Z2020854009;510:51002:0:Z1555606676;510:51002:2:Z2020704374;
O=c1ccc2ccncc2[nH]1,12,510:51001:0:Z3556644766;510:51001:9:Z3555959393;510:51008:6:Z3556359954;
c1cc2[nH]ccn2n1,209,510:51001:0:Z1585562928;510:51001:3:Z1585558609;510:51001:4:Z1585562729;
C1CC2COCC2O1,25,510:51001:0:Z2961941406;510:51001:1:Z3713393264;510:51001:6:Z3532980383;
c1cnc2ncncc2c1,23,510:51001:0:Z2861396469;510:51001:1:Z3828310426;510:51007:5:Z3394379231;
CC1CNCCc2ccc(F)cc21,70,510:51001:0:Z2476934763;510:51001:5:Z2474649235;510:51002:2:Z2477185171;
CC1CCCC(O)C1,121,510:51001:0:Z1132665069;510:51001:5:Z1286200563;510:51001:9:Z1867525438;
c1cc2c(s1)CCCNC2,76,510:51001:0:Z1149695728;510:51002:6:Z1148609375;510:51005:1:Z2070202369;
Cc1cc(=O)cco1,60,510:51001:0:Z2959691871;510:51009:0:Z3726597821;510:51013:1:Z2961527459;
Cn1cc2ccccn2c1=O,19,510:51001:0:Z3181240898;510:51001:1:Z3097699780;510:51019:8:Z3097699761;
O=S1(=O)CCCc2cccc(F)c21,55,510:51001:0:Z1731361043;510:51002:5:Z1997482392;510:51003:0:Z1731119661;
CN1C(=O)CC2CNCCC21,80,510:51001:0:Z3174421806;510:51002:5:Z3173774441;510:51003:8:Z3123456241;
C1=CCOCC1,224,510:51001:0:Z4138256760;510:51001:5:Z4137906052;510:51001:9:Z4177685576;
Oc1ccc2c(n1)NCCC2,18,510:51001:0:Z3538586904;510:51004:7:Z3535059297;510:51010:1:Z4475550151;
C1COCC2(CC2)N1,104,510:51001:0:Z4178564572;510:51001:8:Z4156343587;510:51002:4:Z2020627991;
OC1CC2CNCC1C2,3,510:51001:0:Z3741389753;510:51025:0:Z3855292021;510:51060:9:Z3659843161;
CC12CNCC1C2,27,510:51001:0:Z3667592655;510:51007:6:Z3180960590;510:51008:3:Z3667706126;
Cc1ncnn1C,153,510:51001:0:Z2227590154;510:51002:2:Z3267086495;510:51003:4:Z2229676034;
Cc1ccc2ccc(Cl)cc2n1,164,510:51001:0:Z872191348;510:51001:0:Z339721532;510:51001:2:Z359085832;
Clc1ccsc1,43,510:51001:0:Z1865225538;510:51002:0:Z2068937498;510:51004:4:Z1900330246;
Cn1ccc2ncccc21,44,510:51001:0:Z3576159810;510:51002:3:Z3408804372;510:51004:2:Z5017273875;
C1CC2CCNC2N1,18,510:51001:0:Z3174814198;510:51011:7:Z3319610763;510:51013:2:Z3602500321;
Cc1nc2ccccc2c(=O)n1C,194,510:51001:0:Z4175813187;510:51001:1:Z4306764731;510:51002:5:Z4306412926;
Cc1ccn2cnnc2c1C,34,510:51001:0:Z4151471279;510:51002:7:Z4151498787;510:51003:8:Z5012658384;
Clc1ccon1,34,510:51001:0:Z3722012749;510:51003:7:Z3726195296;510:51004:3:Z3721341990;
c1nncc2c1CCNC2,76,510:51001:0:Z4223797875;510:51002:5:Z4223436410;510:51005:6:Z4226751314;
Cn1ncc2c(c1=O)CCNC2,118,510:51001:0:Z3840530955;510:51001:6:Z3819263310;510:51001:9:Z3868210156;
Clc1ccn2nccc2c1,135,510:51001:1:Z2170670149;510:51001:7:Z2172889663;510:51002:6:Z2027499327;
c1ccc2c(c1)OCC1CNCC21,58,510:51001:1:Z4069595687;510:51006:9:Z3369596813;510:51008:2:Z3057197015;
O=c1cc[nH]c2cc(Cl)c(F)cc12,195,510:51001:1:Z1430600567;510:51001:6:Z1430789242;510:51001:9:Z1430767456;
CC1CN=CS1,92,510:51001:1:Z1552637879;510:51002:7:Z1303022674;510:51004:2:Z1636039436;
CC1CCNCCS1,35,510:51001:1:Z1862921914;510:51001:9:Z1862920228;510:51003:1:Z4984245059;
Fc1cccc2cncnc12,146,510:51001:1:Z1989769345;510:51001:2:Z1989820318;510:51001:4:Z1989784087;
Cc1ccc2c(c1)C1CN(C)CCC1N2,265,510:51001:1:Z1433631981;510:51001:1:Z1146542340;510:51001:7:Z212154642;
c1nc2c(s1)CCCCC2,89,510:51001:1:Z858984666;510:51003:0:Z1130412045;510:51003:3:Z411513410;
Cc1csc2[nH]cnc(=O)c12,15,510:51001:1:Z2227731718;510:51013:5:Z2227868951;510:51021:0:Z224570292;
Oc1cc(Cl)cc(Cl)c1,9,510:51001:1:Z2142009975;510:51017:0:Z1331897272;510:51026:2:Z1356700846;
C1CNCC2CC2C1,27,510:51001:1:Z4315463221;510:51002:0:Z3672767495;510:51002:2:Z3044323929;
Cc1ccc2ccc(O)cc2n1,3,510:51001:1:Z4225900168;510:51029:4:Z4223346472;510:51093:0:Z4230831846;
OC1CCC2CCCNC2C1,24,510:51001:1:Z3787590203;510:51003:0:Z3787407761;510:51004:1:Z4094481249;
C1=CCCC1,160,510:51001:1:Z2174484485;510:51002:8:Z3721385525;510:51002:9:Z2173714857;
CC1(C)OC2(CCCNC2)NC1=O,65,510:51001:1:Z3651328274;510:51003:1:Z3521728933;510:51004:5:Z3651339700;
CC1CCOC2(CCC2)C1,37,510:51001:1:Z2860648735;510:51002:5:Z3536841048;510:51003:9:Z2924685328;
O=c1[nH]ccn2nccc12,188,510:51001:1:Z3784872728;510:51001:1:Z3201464620;510:51001:7:Z3192809524;
C1NCC2COCC1O2,109,510:51001:1:Z2015480992;510:51001:5:Z2011830826;510:51001:5:Z2020449086;
NC1CCc2ncccc2C1,86,510:51001:1:Z2356719613;510:51001:2:Z2595880559;510:51001:3:Z2356718399;
c1occ2c1CCCC2,9,510:51001:1:Z2595576256;510:51001:4:Z2641598696;510:51014:0:Z2628311695;
Nc1ncc2c(n1)CCNC2,107,510:51001:1:Z1927966285;510:51002:3:Z1927958479;510:51002:6:Z1927962290;
C1CC2SCCSC2C1,55,510:51001:1:Z1850144905;510:51002:3:Z1542003791;510:51005:9:Z1543252294;
Cc1cc(C)c2cc[nH]c2c1C,176,510:51001:1:Z1369241406;510:51001:8:Z809555770;510:51002:4:Z981147134;
Cc1nc2ccccc2cc1O,11,510:51001:1:Z4135008772;510:51002:0:Z4134719272;510:51002:5:Z4135784496;
CN1CCN(C)C2(CCNCC2)C1,79,510:51001:1:Z5061148744;510:51002:0:Z5052020895;510:51004:5:Z5052032335;
O=C1CCCc2occc21,36,510:51001:1:Z3712596730;510:51008:0:Z2270472047;510:51012:1:Z2254957022;
Cc1ccnc(O)n1,43,510:51001:1:Z3137558033;510:51001:6:Z3095177138;510:51004:3:Z3153891330;
c1ccc2c3c(ccc2c1)CCCCO3,171,510:51001:1:Z1373268375;510:51001:5:Z1460291143;510:51001:6:Z1368007296;
Cc1cnc(C)cn1,21,510:51001:1:Z4271263516;510:51005:5:Z4271287496;510:51008:9:Z4271263599;
FC1(F)CCC12CNC2,40,510:51001:1:Z2184554149;510:51005:5:Z2205503608;510:51009:5:Z2184543640;
C1CC2(C1)CC1CCOC12,47,510:51001:1:Z2277667971;510:51001:8:Z1512026805;510:51002:1:Z1511971541;
c1ccc2c(c1)CNCCS2,92,510:51001:1:Z1454147950;510:51002:3:Z2223264535;510:51004:7:Z1447393716;
Cc1cc(C)c2c(c1)CCNC2,208,510:51001:1:Z1742661774;510:51001:6:Z3155391674;510:51002:2:Z1744846792;
O=S1CCCC1,40,510:51001:1:Z1334030085;510:51002:4:Z1334032392;510:51002:8:Z1427631753;
Cn1c(=O)[nH]c2ccccc2c1=O,75,510:51001:1:Z3715353106;510:51001:1:Z3297110572;510:51005:7:Z4472874385;
Cn1ccc2ccncc21,53,510:51001:1:Z4077692577;510:51009:6:Z3048300223;510:51009:8:Z3892956604;
Cc1cn2c(=O)ccnc2s1,349,510:51001:1:Z1594626864;510:51001:1:Z1578840649;510:51001:3:Z1578837101;
OC1CNC2CCCCC2C1,13,510:51001:1:Z4403676645;510:51029:6:Z4471139138;510:51035:9:Z4402339278;
CC1(O)CCNCC1,164,510:51001:1:Z2611158909;510:51001:2:Z1416740833;510:51001:3:Z1417524717;
Fc1ccc2cccnc2c1F,118,510:51001:1:Z2234523841;510:51002:1:Z2212395403;510:51002:6:Z2212403386;
Cc1cc2nccn2cc1C,33,510:51001:1:Z3935708002;510:51003:0:Z5035447567;510:51003:8:Z3872289117;
CC1CSCCN1,34,510:51001:1:Z1240758946;510:51001:4:Z1403797110;510:51005:0:Z1241778496;
O=C1CNS(=O)(=O)N1,54,510:51001:1:Z4917148532;510:51001:1:Z4917151005;510:51011:7:Z4917150399;
CN1CCNC1=O,48,510:51001:1:Z2641879815;510:51001:3:Z4143285105;510:51008:2:Z2623133250;
Cc1ncc2n1CCCN2,33,510:51001:1:Z4364820361;510:51002:1:Z4364822519;510:51005:0:Z4364823008;
CC1CNCC(C)(C)C1,69,510:51001:1:Z1846217138;510:51004:3:Z3132162309;510:51008:3:Z2025508573;
OC1CCC2(CCCN2)CC1,24,510:51001:1:Z4832063919;510:51012:4:Z4832063149;510:51019:9:Z4869564985;
Cc1ccc2cccnc2c1C,215,510:51001:1:Z2966759031;510:51001:1:Z2958870993;510:51001:2:Z1296974017;
CC1NCCCNC1=O,114,510:51001:1:Z2966759031;510:51001:1:Z2958870993;510:51003:7:Z1832842200;
Cc1ccc(N)nc1,77,510:51001:1:Z1696091985;510:51001:4:Z2043380243;510:51001:5:Z1556081970;
O=C1CC=CC=N1,63,510:51001:1:Z2903056621;510:51001:4:Z4221414804;510:51001:4:Z3547701279;
Cn1c(=O)c2cncnc2n(C)c1=O,84,510:51001:1:Z652640012;510:51002:7:Z25536204;510:51003:3:Z25535445;
OC1CNCCOC1,18,510:51001:1:Z2284934865;510:51008:0:Z2307475129;510:51012:1:Z2302272566;
Cc1ccc2nncn2c1,119,510:51001:1:Z3815815242;510:51001:7:Z2912223451;510:51004:0:Z3289660076;
CC1CNc2cccc(F)c2O1,184,510:51001:1:Z1730534146;510:51001:2:Z1883861027;510:51001:5:Z1883857420;
Cc1ccc(C)c2c1CCCO2,94,510:51001:1:Z3997195080;510:51001:1:Z3997195167;510:51002:6:Z3586089918;
c1cc2c(s1)COCC2,206,510:51001:1:Z1104619625;510:51001:4:Z1101768439;510:51003:0:Z1101539300;
Nc1ncccc1Cl,93,510:51001:1:Z1005867778;510:51001:2:Z1104519772;510:51001:4:Z1162619533;
OC1CCC2CNCCC2C1,49,510:51001:1:Z2278471410;510:51001:9:Z2291667700;510:51006:3:Z2278472587;
c1ccc2c(c1)CC1(CCNC1)C2,107,510:51001:1:Z1766544359;510:51002:0:Z1541964248;510:51002:9:Z1545530149;
c1cc2c(cn1)NCCC2,117,510:51001:1:Z4270951062;510:51002:4:Z4270947999;510:51002:6:Z4666774981;
c1ccc2c(c1)cc1n2CCCNC1,163,510:51001:1:Z2110748601;510:51001:2:Z2129889429;510:51003:5:Z2201667814;
NC1CCCc2ccccc2C1,55,510:51001:1:Z3515780145;510:51005:5:Z3495848060;510:51006:3:Z4063209641;
O=c1ccc2ccoc2[nH]1,358,510:51001:1:Z1048987360;510:51001:4:Z1988029357;510:51001:6:Z1262172686;
O=S1(=O)Nc2ncnn2-c2ccccc21,489,510:51001:1:Z1183607071;510:51001:4:Z1817965018;510:51001:6:Z1170473345;
Cn1c(=O)c2sccc2n2cnnc12,114,510:51001:1:Z1591478670;510:51002:7:Z729845518;510:51003:2:Z2015717207;
O=c1[nH]cnc2cccc(F)c12,40,510:51001:1:Z1328985268;510:51003:4:Z1328987810;510:51004:8:Z1328985010;
O=C1CCC2(CCNCC2)CC1,28,510:51001:2:Z4049660747;510:51007:9:Z4049660109;510:51012:7:Z4049663812;
C1CCCOCC1,175,510:51001:2:Z2210117925;510:51001:2:Z1604924813;510:51001:5:Z1602618862;
O=C1CNc2cc(F)c(F)cc2N1,3,510:51001:2:Z3277788798;510:51041:3:Z3278157445;510:51065:9:Z4496992655;
CC1(C)CNc2ccccc2C(=O)N1,87,510:51001:2:Z4264112280;510:51002:5:Z4132961278;510:51004:6:Z4264112292;
O=c1[nH]ccc2ccncc12,69,510:51001:2:Z4304718716;510:51001:7:Z4302943122;510:51002:2:Z4304545804;
CC1CC=NN1,87,510:51001:2:Z1659587017;510:51002:1:Z1613945399;510:51003:9:Z1659587691;
O=c1cnnc2scnn12,30,510:51001:2:Z24594088;510:51004:0:Z89733325;510:51009:3:Z1147568911;
Cc1ccc2c(c1)NCC2,86,510:51001:2:Z944376566;510:51001:3:Z1881259909;510:51001:6:Z945706340;
C1CC2(C1)CCOC2,93,510:51001:2:Z3906998492;510:51001:4:Z3644797982;510:51003:1:Z3907000289;
NC1CNCC12CC2,5,510:51001:2:Z2444663630;510:51001:3:Z2452973999;510:51019:4:Z2438651908;
Clc1c[nH]c(Cl)n1,29,510:51001:2:Z851966738;510:51002:7:Z1728395897;510:51007:4:Z729464610;
Cc1ncccc1O,39,510:51001:2:Z4053433711;510:51003:4:Z2911787410;510:51005:2:Z2911779963;
CC1(C)CCCC1O,78,510:51001:2:Z2231621885;510:51003:0:Z2231623066;510:51005:2:Z2231624516;
C1CC2(CNC2)CO1,51,510:51001:2:Z2232858299;510:51006:2:Z3860370221;510:51006:7:Z3341544835;
Fc1c[nH]c2ccccc12,15,510:51001:2:Z3470426071;510:51008:9:Z3552699171;510:51025:6:Z3700773847;
C1CNC2CNCC2N1,11,510:51001:2:Z4421471413;510:51002:7:Z4421470732;510:51003:5:Z4421471439;
CC1(C)CCc2cc(F)ccc2O1,98,510:51001:2:Z2484661999;510:51001:5:Z2476654471;510:51001:8:Z2477975296;
OC1COCC1O,51,510:51001:2:Z2091860667;510:51001:5:Z2185894270;510:51002:2:Z2090166970;
Cc1cc2c(cc1C)NCC2,96,510:51001:2:Z2070190043;510:51004:0:Z2112189234;510:51005:0:Z3132132742;
Fc1cc(F)c2c(c1)NCCC2,129,510:51001:2:Z912576938;510:51002:6:Z1369549089;510:51002:9:Z393475408;
C1CNC2CCCC2C1,133,510:51001:2:Z2915645843;510:51001:5:Z1306779365;510:51001:5:Z2285903318;
Fc1cccc2c1OCCNC2,290,510:51001:2:Z1929801598;510:51001:5:Z1919335046;510:51001:6:Z1920059194;
O=c1cccco1,27,510:51001:2:Z4294249533;510:51004:0:Z4289273904;510:51004:6:Z4294309956;
O=C1CNc2ncncc2N1,11,510:51001:2:Z2691444724;510:51006:2:Z2691405735;510:51010:4:Z2691343126;
Cc1cccc2c1CCCC2,50,510:51001:2:Z2684973759;510:51001:4:Z2624429177;510:51004:8:Z2600454105;
c1nc2c(s1)CCNC2,115,510:51001:2:Z1874807097;510:51001:3:Z1697247782;510:51003:0:Z1158333458;
O=c1ccc2cccc(F)c2[nH]1,55,510:51001:2:Z3836630091;510:51001:5:Z3836850188;510:51002:7:Z4088031721;
Cc1cccc(O)c1C,92,510:51001:2:Z3602757014;510:51001:7:Z932155510;510:51002:4:Z1728618331;
Cc1ccn2cc(C)nc2c1,279,510:51001:2:Z1738761175;510:51001:8:Z442511214;510:51002:0:Z742129826;
CC1CNCC(C)C1O,37,510:51001:2:Z2611142624;510:51001:4:Z3203293588;510:51002:5:Z2645341275;
O=C1Cc2cccc(F)c2N1,111,510:51001:2:Z2951265628;510:51002:8:Z2952984025;510:51003:1:Z3289015260;
CC1CNc2ccnn2C1,59,510:51001:2:Z4195164103;510:51001:8:Z3097714095;510:51002:0:Z3097714381;
O=C1COc2ccccc21,358,510:51001:2:Z2175631658;510:51001:4:Z2175574713;510:51001:6:Z2175528507;
NC1COc2ccccc2C1,35,510:51001:2:Z3101852198;510:51004:1:Z3123848270;510:51009:4:Z3103008129;
c1ccc2c3c([nH]c2c1)CCCC3,18,510:51001:2:Z3801257328;510:51009:9:Z3841856508;510:51025:3:Z3836385311;
Cc1cc[nH]c1C,45,510:51001:2:Z224595674;510:51001:8:Z1252637216;510:51006:0:Z2070796517;
OC1CC2CCCC(C1)C2,16,510:51001:2:Z4405830674;510:51009:4:Z4404541022;510:51016:4:Z4404904976;
Cc1cccc(F)c1Cl,42,510:51001:2:Z1920542112;510:51001:3:Z1919399282;510:51012:1:Z2159476817;
Cc1nnc2cccnn12,99,510:51001:2:Z4253258602;510:51001:3:Z4253260214;510:51002:3:Z4253249739;
c1cc2c(cn1)OCCO2,67,510:51001:2:Z2407236836;510:51002:4:Z2410491843;510:51003:7:Z2410534735;
c1cnc2cn[nH]c2c1,81,510:51001:2:Z3360002700;510:51001:4:Z3362643531;510:51001:5:Z3357015266;
CC1(C)CNCC(C)(C)N1,37,510:51001:2:Z2234926700;510:51003:9:Z2233349528;510:51009:8:Z2179852139;
CC1CCC2NCCCC2C1,46,510:51001:2:Z1345473189;510:51004:5:Z1779043410;510:51007:4:Z851341388;
O=C1Cc2ccccc2CN1,20,510:51001:2:Z4238674566;510:51011:4:Z4238705954;510:51019:4:Z4238658246;
CC1CNc2ccccc2C1=O,8,510:51001:2:Z4344827814;510:51008:8:Z4344821245;510:51009:2:Z4344815908;
OC1CNc2ccc(F)cc2C1,9,510:51001:2:Z5018864797;510:51021:1:Z5024151292;510:51030:8:Z5018866985;
FC1COC1,117,510:51001:2:Z4243622029;510:51001:5:Z4570580082;510:51001:8:Z4424772980;
CN1CCC1,84,510:51001:2:Z4149931699;510:51001:5:Z2765754984;510:51003:4:Z3530224092;
O=C1CCC2(CCOCC2)CN1,29,510:51001:2:Z2595255307;510:51004:0:Z2595255317;510:51006:1:Z2595252943;
Cc1cccc(F)c1F,83,510:51001:2:Z2208978995;510:51002:1:Z2191759694;510:51002:3:Z2191763868;
c1nc2c(s1)NCCCC2,3,510:51001:2:Z2234144441;510:51047:1:Z2234144456;510:51094:1:Z2234144300;
CC1CNC(C)C(C)C1,34,510:51001:2:Z1828237772;510:51008:6:Z1830754284;510:51009:5:Z1831518715;
Cc1ncc2c(=O)n(C)c(=O)[nH]c2n1,68,510:51001:2:Z382273646;510:51002:2:Z351556092;510:51004:6:Z103234608;
Cn1ncc2ncncc21,23,510:51001:2:Z4269635852;510:51002:9:Z4269622491;510:51003:5:Z3556046131;
c1ccc2c(c1)CCC1CNC21,8,510:51001:2:Z4478532396;510:51023:2:Z4478531140;510:51024:6:Z4478531547;
Cc1ccc2c(n1)NCCC2,102,510:51001:2:Z4650005239;510:51002:1:Z4126113057;510:51004:6:Z4650005210;
CC1(C)NCNC1=O,23,510:51001:2:Z2830960954;510:51003:6:Z2830952782;510:51006:0:Z2830955749;
Fc1cncc(Cl)c1,6,510:51001:3:Z4909164030;510:51011:6:Z5011969331;510:51028:1:Z1354371624;
O=c1[nH]cnc2[nH]cnc12,31,510:51001:3:Z2234592986;510:51017:6:Z2234593084;510:51019:1:Z2234593430;
c1cn2ncsc2n1,180,510:51001:3:Z1328620425;510:51002:1:Z1642867632;510:51002:7:Z1743764324;
c1cnc2c(c1)OCO2,6,510:51001:3:Z3842838436;510:51018:5:Z3093719697;510:51021:3:Z3691083652;
OC1CCNC12CC2,6,510:51001:3:Z3659461680;510:51006:7:Z4308879275;510:51023:2:Z3695159013;
C1CCC2(CC1)CCCN2,113,510:51001:3:Z3791875747;510:51001:4:Z3804263278;510:51003:2:Z3804247839;
CN1CC2(CCNCC2)C1,47,510:51001:3:Z4985477697;510:51002:3:Z3898854727;510:51003:2:Z3841395169;
C1CNC2(CCC2)COC1,7,510:51001:3:Z4347163845;510:51026:4:Z4347171679;510:51038:4:Z4353146512;
C1CCC2NCC2C1,69,510:51001:3:Z1498553930;510:51001:8:Z1560294592;510:51004:0:Z1589984949;
CC1CC(=O)c2cccc(F)c21,18,510:51001:3:Z654485782;510:51009:4:Z226870642;510:51010:7:Z134652920;
c1ccc2c(c1)CCC1CCC21,23,510:51001:3:Z2621533321;510:51004:4:Z2601216623;510:51005:6:Z2648021047;
O=S1CCCNc2ccccc21,142,510:51001:3:Z1361623823;510:51001:4:Z1909448143;510:51002:2:Z1909445606;
Cc1cc(C)cc(O)c1,19,510:51001:3:Z4913147537;510:51004:4:Z4913141162;510:51006:9:Z4913216989;
C1CC2CCCC2C1,59,510:51001:3:Z4178495147;510:51001:4:Z4474121796;510:51005:7:Z4474122593;
Cc1ccncc1O,3,510:51001:3:Z3369180638;510:51047:5:Z2891832119;510:51073:8:Z2892216673;
c1nc2cc3c(cc2s1)OCCO3,60,510:51001:3:Z67673920;510:51003:9:Z1255705137;510:51010:9:Z1778574925;
Cc1cc2n(n1)CCCC2,53,510:51001:3:Z4248427182;510:51005:7:Z4137520682;510:51007:5:Z4138808900;
O=C1CCCC2C3CNCC(C3)CN12,39,510:51001:3:Z4401664429;510:51002:5:Z4402772486;510:51008:2:Z4403162096;
CC1(C)CCC(O)CC1,26,510:51001:3:Z3836249998;510:51007:9:Z4769471672;510:51009:6:Z3808596421;
Fc1cc(F)c2c(c1)OCC2,330,510:51001:3:Z1654115884;510:51002:0:Z1653553603;510:51002:1:Z1654121247;
O=C1CC2CCC(C1)N2,47,510:51001:3:Z2611455456;510:51003:9:Z1752347182;510:51003:9:Z2198351621;
Cc1cc(C)c2c(c1)CCCN2,72,510:51001:3:Z1324602598;510:51001:4:Z1884897839;510:51002:1:Z1361622820;
Cc1ccc(C)c(C)n1,34,510:51001:3:Z4021073443;510:51001:6:Z4022988675;510:51002:1:Z4040308972;
Clc1ccc2ncsc2c1,20,510:51001:3:Z1883468830;510:51004:0:Z27366473;510:51006:4:Z1883462761;
O=c1[nH]cnc2c1CCCC2,86,510:51001:3:Z3320928269;510:51002:1:Z1537071270;510:51004:1:Z2771375317;
CC1CCN(C)CC1,179,510:51001:3:Z1631620788;510:51001:7:Z1631620976;510:51002:2:Z1631615816;
C1CNC2(CC2)COC1,36,510:51001:3:Z2090294660;510:51002:5:Z2070501290;510:51005:2:Z2070512049;
O=c1[nH]ccc2cccn12,23,510:51001:3:Z4323921937;510:51009:2:Z4317417030;510:51020:4:Z4319354300;
C1CCC2(C1)CCCC2,5,510:51001:3:Z3625355065;510:51020:9:Z3590501355;510:51045:4:Z2221288677;
