fragment_smiles,occurences,example_ligands
Oc1ncnc2c1CCC2,3,69:06905:5:PV-002298870681;69:06955:7:PV-002092903847;69:06960:0:PV-002299987415;
Clc1cccc2scc(Cl)c12,34,69:06905:5:PV-004492131299;69:06910:1:PV-002454214105;69:06912:4:PV-002299011359;
Oc1ccc2c(c1)C1(CC1)CNC2,20,69:06905:5:PV-004492148580;69:06906:2:PV-003160406019;69:06907:4:PV-003160806586;
Clc1c2c(nc3ccccc13)CCCC2,7,69:06905:6:PV-003160178593;69:06927:6:PV-002756733891;69:06932:7:PV-004519804679;
Cc1nc2c(O)cccc2n1C,6,69:06905:6:PV-003160178644;69:06905:6:PV-003160178645;69:06921:0:PV-003165471512;
c1cnc2c(c1)CCCCC2,12,69:06905:6:PV-002753797107;69:06905:7:PV-004492273976;69:06911:5:PV-004498233285;
Cc1ccc(Cl)c2cccnc12,67,69:06905:6:PV-003160185618;69:06907:9:PV-002754106383;69:06909:2:PV-002402448570;
O=C1NCCc2cc(F)ccc21,67,69:06905:6:PV-002753800082;69:06907:2:PV-002298904404;69:06907:8:PV-004494505469;
c1cnc2c(c1)ccc1cc[nH]c12,24,69:06905:6:PV-003160198711;69:06905:8:PV-003160269160;69:06905:9:PV-003160306904;
O=C1CN=Cc2ccccc2N1,2,69:06905:6:PV-003160200789;69:06998:6:PV-002766149086;
O=S1(=O)CCC2(CCCCO2)C1,31,69:06905:6:PV-002753805193;69:06906:3:PV-002298887041;69:06908:9:PV-004495583975;
Cc1cc(=O)[nH]n1C,7,69:06905:6:PV-002454121943;69:06907:3:PV-003160795043;69:06914:2:PV-003163159908;
Nc1cnns1,12,69:06905:6:PV-003160202015;69:06911:4:PV-003162203628;69:06913:7:PV-004500412786;
Clc1ccc2nn[nH]c2c1,5,69:06905:6:PV-002753805754;69:06913:4:PV-002754841441;69:06947:5:PV-003174571823;
Fc1cc(Cl)cc2cccnc12,22,69:06905:6:PV-003160202528;69:06905:6:PV-003160202529;69:06908:2:PV-003161099088;
CN1CNC(=O)C12CCNCC2,37,69:06905:6:PV-002753810509;69:06908:0:PV-002350673459;69:06909:5:PV-002091955602;
FC1(F)CC2CNCC2C1,27,69:06905:6:PV-002753810702;69:06907:5:PV-002754059161;69:06908:9:PV-003161343096;
CC1(O)CCNCC1,30,69:06905:7:PV-003160218332;69:06907:1:PV-004493776986;69:06916:4:PV-003163896614;
C1CC2(CCO2)CN1,18,69:06905:7:PV-002753814554;69:06906:4:PV-002753915032;69:06906:6:PV-002753936875;
N=c1cccc[nH]1,47,69:06905:7:PV-002402375867;69:06906:1:PV-003160378860;69:06910:1:PV-002454214875;
c1ncc2scnc2n1,40,69:06905:7:PV-003160226271;69:06914:1:PV-004500969141;69:06917:0:PV-002755316877;
c1cnc2nscc2n1,46,69:06905:7:PV-002753815916;69:06910:3:PV-002754431067;69:06911:4:PV-004498140003;
Clc1ncc2c(n1)COCC2,18,69:06905:7:PV-004492264011;69:06908:5:PV-004495228560;69:06921:1:PV-004508054728;
CN1CCC2(CCNC2)CC1,26,69:06905:7:PV-004492286103;69:06906:1:PV-002247130533;69:06910:3:PV-004497077993;
Cc1cnc2ccc(F)cc2c1Cl,23,69:06905:7:PV-004492291758;69:06908:5:PV-004495170975;69:06919:4:PV-004506329323;
Cc1ccc2nc[nH]c(=O)c2c1,7,69:06905:7:PV-004492296083;69:06930:8:PV-002454638654;69:06949:6:PV-002351525168;
OC1CC2CCCCC12,18,69:06905:7:PV-004492320651;69:06909:6:PV-003161567835;69:06913:8:PV-003163008291;
Oc1cc2ncccn2n1,6,69:06905:7:PV-002753816489;69:06908:3:PV-002754162473;69:06931:8:PV-003169192115;
CC1CC2CCN1CC2,11,69:06905:7:PV-003160230412;69:06918:9:PV-003164771176;69:06926:5:PV-003167378044;
Cc1c(C)c2c(c(C)c1O)CCC(C)O2,11,69:06905:7:PV-002753816892;69:06905:7:PV-002753816893;69:06936:3:PV-002757892930;
O=C1NCC2(CCCC2)C(=O)N1,11,69:06905:7:PV-003160231897;69:06911:5:PV-004498263178;69:06922:9:PV-002756110296;
Nc1ccnnc1,34,69:06905:7:PV-003160235395;69:06905:9:PV-002753839913;69:06911:8:PV-002754629539;
CN1C2CCNCC1CC2,22,69:06905:7:PV-002195370557;69:06907:2:PV-004493959529;69:06913:0:PV-002454274186;
Fc1ccncn1,43,69:06905:7:PV-002298874557;69:06908:0:PV-003161007621;69:06908:0:PV-002298921957;
OC1C2CC3CC(C2)CC1C3,19,69:06905:7:PV-002753820386;69:06913:9:PV-003163051479;69:06918:4:PV-002755502069;
Clc1ccc2[nH]c3ccccc3c2c1,3,69:06905:7:PV-003160242966;69:06905:8:PV-004492461390;69:06976:6:PV-002763231807;
O=S1(=O)CCN2CCNCC2C1,8,69:06905:7:PV-003160243730;69:06907:6:PV-002754073958;69:06974:8:PV-002507290305;
Cc1ccc2c(=O)[nH]n(C)c2n1,23,69:06905:7:PV-002454124549;69:06909:3:PV-002454196883;69:06909:8:PV-002195455176;
Fc1ccc(Cl)c2scnc12,33,69:06905:7:PV-002753823302;69:06911:3:PV-001905767546;69:06913:6:PV-003162954920;
O=C1CCCCc2ccccc21,56,69:06905:8:PV-003160254874;69:06908:1:PV-003161059047;69:06910:3:PV-004497055508;
FC1(F)CCCC2(CC1)OCCO2,20,69:06905:8:PV-002091878702;69:06907:6:PV-002754072712;69:06907:9:PV-002754106326;
c1cc2cnoc2cn1,9,69:06905:8:PV-002753828156;69:06908:6:PV-004495326814;69:06910:3:PV-002754428067;
Cc1cc(=O)n2nccc2[nH]1,45,69:06905:8:PV-003160261672;69:06907:6:PV-002754067203;69:06910:8:PV-002754492933;
Cn1ncc2c(=O)nc[nH]c21,29,69:06905:8:PV-003160262394;69:06909:1:PV-002298944748;69:06910:7:PV-002350728702;
Cc1cccc2ncsc12,29,69:06905:8:PV-002505876366;69:06908:5:PV-002754194523;69:06912:9:PV-002454270844;
O=C1NC2CCC1C2,48,69:06905:8:PV-002402378047;69:06907:0:PV-002091903351;69:06908:3:PV-003161111013;
Cn1nc[nH]c1=O,48,69:06905:8:PV-002557624526;69:06906:1:PV-004492733503;69:06911:9:PV-002754643626;
O=c1ccc2ccc(Cl)c(Cl)c2[nH]1,39,69:06905:8:PV-002557624526;69:06907:7:PV-003160907718;69:06907:9:PV-003160976680;
Cc1nn(C)c(=O)[nH]c1=O,7,69:06905:8:PV-002753830781;69:06912:7:PV-003162623664;69:06918:3:PV-002755494410;
N=S1(=O)CCC2(CCCN2)C1,13,69:06905:8:PV-002753832062;69:06907:2:PV-003940469178;69:06910:9:PV-004497728008;
CN1CCNC(=O)C1,3,69:06905:8:PV-003160271748;69:06981:6:PV-002196926533;69:06987:3:PV-002145297736;
Cn1c2ccccc2c2cn[nH]c(=O)c21,8,69:06905:8:PV-002753833338;69:06915:2:PV-004502126048;69:06924:4:PV-002756311015;
Cn1c2ccccc2c2nc[nH]c(=O)c21,4,69:06905:8:PV-002753833788;69:06917:8:PV-002755428655;69:06956:1:PV-002760521059;
O=c1[nH]cnc2c(Cl)cccc12,9,69:06905:8:PV-003160275199;69:06925:0:PV-003166847038;69:06930:2:PV-003168648572;
CC1N=CNC1C,15,69:06905:8:PV-002753834336;69:06908:7:PV-002754215262;69:06916:6:PV-004503427789;
CN1CCC2(CCCN2)CC1,22,69:06905:8:PV-002195373003;69:06912:8:PV-002143771422;69:06922:7:PV-002756080257;
Cc1cnc(C)c(=O)[nH]1,8,69:06905:8:PV-003160280560;69:06925:8:PV-003167120284;69:06929:8:PV-003168514451;
O=C1CCc2ncccc21,17,69:06905:8:PV-004492474376;69:06909:1:PV-002754273502;69:06912:3:PV-002754702344;
CN1CCC2(CCN2)CC1,18,69:06905:8:PV-004492488508;69:06908:3:PV-002091930699;69:06911:0:PV-002754517572;
CC1CC2CNCCN2C1=O,29,69:06905:8:PV-004492515243;69:06910:5:PV-002754456225;69:06911:4:PV-004498059099;
CN1CCC2(CC1)CC(O)CN2,12,69:06905:8:PV-004492518882;69:06909:3:PV-003161461804;69:06939:8:PV-004527019429;
Fc1c(Cl)ccc2[nH]ccc12,7,69:06905:9:PV-004492523506;69:06919:4:PV-004506324327;69:06927:4:PV-004514426969;
CC1CC(=O)c2ccccc21,8,69:06905:9:PV-004492542705;69:06918:1:PV-003164497483;69:06922:9:PV-004509903745;
Cc1csc2n[nH]c(=O)n12,10,69:06905:9:PV-004492552244;69:06911:3:PV-002754563573;69:06914:3:PV-004501086910;
CC1CNCc2cncnc21,16,69:06905:9:PV-004492554853;69:06911:5:PV-004498244252;69:06913:0:PV-003162739686;
Cc1c(Cl)cc2c(c1Cl)CCCN2,25,69:06905:9:PV-004492557595;69:06908:0:PV-002754125698;69:06908:0:PV-002754125699;
O=C1NCCc2c(F)cccc21,39,69:06905:9:PV-004492567991;69:06906:1:PV-003160361272;69:06906:2:PV-003160414960;
Cc1cc(C)c2scc(C)c2c1,8,69:06905:9:PV-002753837575;69:06906:9:PV-002753970202;69:06949:0:PV-002759567602;
Cc1coc(=O)c2ccccc12,67,69:06905:9:PV-003160285258;69:06906:4:PV-002350639427;69:06907:0:PV-002247151112;
Cc1c(O)nc[nH]c1=O,25,69:06905:9:PV-003160292025;69:06906:5:PV-002505890063;69:06911:1:PV-003162082823;
Oc1nccc2ccccc12,18,69:06905:9:PV-003160297533;69:06908:1:PV-003161040096;69:06908:1:PV-002754133450;
CC1NC(C)c2ccccc21,46,69:06905:9:PV-003160300908;69:06907:1:PV-003160706555;69:06913:8:PV-003163020523;
O=S1(=O)CC2(CCOCC2)CN1,9,69:06905:9:PV-003160301780;69:06920:9:PV-003165443714;69:06932:3:PV-004519519446;
OC1CCCCCCC1,6,69:06905:9:PV-003160307655;69:06910:2:PV-003161784894;69:06932:7:PV-003169498370;
O=C1CC2(CNC2)CN1,63,69:06905:9:PV-003160309712;69:06907:6:PV-002402414683;69:06910:3:PV-003161825337;
Cc1ccc2cnoc2n1,40,69:06905:9:PV-003160309728;69:06905:9:PV-003160309729;69:06905:9:PV-003160309730;
c1[nH]nc2c1CNCCC2,48,69:06905:9:PV-002505879447;69:06911:9:PV-002754645099;69:06917:0:PV-002299105090;
Cc1ncn2c1CCC2,34,69:06905:9:PV-002753850237;69:06909:9:PV-002754373162;69:06911:6:PV-002754605684;
Oc1ccc(O)nn1,5,69:06905:9:PV-002753850416;69:06922:8:PV-002756091433;69:06956:1:PV-002760519488;
NC1CNCC12CCC2,61,69:06905:9:PV-002753851245;69:06905:9:PV-002753851246;69:06907:9:PV-003160998683;
O=c1cc(Cl)[nH]c(=O)[nH]1,16,69:06906:0:PV-003160320615;69:06909:2:PV-004495922941;69:06912:9:PV-003162704574;
Cn1cc2cccc(F)c2n1,5,69:06906:0:PV-002753854272;69:06919:3:PV-003164896522;69:06925:7:PV-002756480173;
c1cc2c3c(c1)CCC3CCC2,21,69:06906:0:PV-003160327784;69:06912:0:PV-002350755071;69:06917:2:PV-003164168028;
Cc1nn2c(c1N)NCCC2,8,69:06906:0:PV-002753856056;69:06932:6:PV-002757398277;69:06932:8:PV-002757419495;
Cc1ncc2c(ncn2C)n1,13,69:06906:0:PV-004492625734;69:06913:4:PV-004500226610;69:06914:8:PV-002755034201;
OC1CC2CNCCN2C1,27,69:06906:0:PV-004492670765;69:06912:5:PV-004499295693;69:06913:4:PV-004500241867;
CC1Oc2ccccc2O1,32,69:06906:0:PV-004492686799;69:06908:0:PV-002754126763;69:06911:8:PV-002754630777;
O=C1COc2cccc(F)c21,17,69:06906:0:PV-004492722571;69:06911:8:PV-004498619758;69:06925:5:PV-004512604672;
O=c1[nH]c2ncnn2c2ccccc12,19,69:06906:0:PV-002753857221;69:06910:0:PV-003161705622;69:06910:0:PV-002754390009;
Cc1nc2c([nH]1)CNCC2,35,69:06906:0:PV-003160337444;69:06906:1:PV-003160363195;69:06909:4:PV-004496060660;
Clc1ccc2ocnc2c1,14,69:06906:0:PV-002753858234;69:06909:9:PV-002350711979;69:06936:1:PV-002195993086;
O=c1[nH]cnc2sc3c(c12)CCC3,17,69:06906:0:PV-003160343663;69:06918:2:PV-003164520863;69:06918:2:PV-003164520864;
Cc1cc(F)c2c(c1)NCC2,39,69:06906:0:PV-003160345674;69:06908:4:PV-004495126724;69:06908:5:PV-003161199246;
FC1(F)C2CCNCCC21,24,69:06906:0:PV-002753862144;69:06909:6:PV-002754344914;69:06918:5:PV-002755520402;
CC1(C)OCC2CNCC21,24,69:06906:1:PV-003160359058;69:06910:6:PV-003161906018;69:06919:6:PV-003164984962;
Nc1ncc2c(n1)CC1CCCC2N1,5,69:06906:1:PV-002753867858;69:06933:7:PV-002757542373;69:06940:2:PV-002758405843;
CC1NCCc2cc(F)ccc21,38,69:06906:1:PV-003160363619;69:06909:5:PV-003161537878;69:06911:2:PV-002298987294;
Oc1ccc2c(c1)CCCN2,53,69:06906:1:PV-002753869539;69:06906:8:PV-004493378607;69:06909:9:PV-003161659823;
Cc1nc2c(s1)CNC2,10,69:06906:1:PV-002505882803;69:06921:3:PV-003165589593;69:06933:5:PV-002558193362;
O=c1[nH]c(=O)c2cc3c(cc2[nH]1)COC3,3,69:06906:1:PV-003160372927;69:06968:2:PV-003181666809;69:06978:1:PV-003185032883;
Clc1cccc2c1CCO2,109,69:06906:1:PV-003160377896;69:06907:7:PV-003940517067;69:06908:2:PV-003161104441;
C1=CC2(CCNCC2)OC1,7,69:06906:1:PV-002753874300;69:06924:1:PV-002756266177;69:06935:7:PV-002757804535;
CN1C(=O)CCOc2ccccc21,64,69:06906:1:PV-003160381449;69:06910:5:PV-003161877045;69:06910:5:PV-003161877046;
O=S1(=O)CCNC2COCCN21,10,69:06906:1:PV-002753876142;69:06924:7:PV-002299263973;69:06936:0:PV-002757845594;
Cc1ccc(Cl)c2scnc12,18,69:06906:2:PV-004492826345;69:06911:2:PV-002247236393;69:06912:5:PV-003162575210;
CN1CCCCCCNCCC1,46,69:06906:2:PV-003160387026;69:06908:6:PV-002402435683;69:06909:9:PV-003161688621;
Cc1n[nH]c(=O)c2cccnc12,5,69:06906:2:PV-002753877542;69:06926:1:PV-002756536083;69:06939:1:PV-002758255372;
O=C1CSc2ccc(Cl)cc2N1,12,69:06906:2:PV-002143634425;69:06917:9:PV-002247374920;69:06918:0:PV-004504914454;
C1COC2(CCOCC2)CN1,33,69:06906:2:PV-003160390540;69:06908:2:PV-002754151426;69:06908:6:PV-002454183498;
Cc1nccc2c1OC(C)(C)OC2,20,69:06906:2:PV-002753880613;69:06907:9:PV-002195415542;69:06913:6:PV-002754878098;
Fc1cnc(Cl)nc1Cl,46,69:06906:2:PV-002753882500;69:06907:4:PV-004494072877;69:06909:6:PV-002557703151;
O=C1NCC2(CCCNCC2)N1,25,69:06906:2:PV-003160401649;69:06915:5:PV-003163584528;69:06915:5:PV-003163603491;
C1CCN2CCSCC2C1,50,69:06906:2:PV-002402386316;69:06908:7:PV-002091940215;69:06908:7:PV-004495406715;
O=S1(=O)C2CCCC1CCC2,3,69:06906:2:PV-002753884232;69:06906:2:PV-002753888987;69:06943:6:PV-003173217811;
O=c1[nH][nH]c(=O)c2cc(F)c(F)cc12,4,69:06906:2:PV-002753884342;69:06977:8:PV-003184919923;69:06978:0:PV-002763420902;
O=C1COC2(CNC2)CN1,25,69:06906:2:PV-002753885392;69:06911:7:PV-003162286594;69:06915:7:PV-002755154221;
c1nn2cnnc2[nH]1,47,69:06906:2:PV-002557633302;69:06907:2:PV-002195400791;69:06908:9:PV-002350692414;
Cc1nc2c(s1)CNCC2,22,69:06906:2:PV-002753886549;69:06915:6:PV-002755128331;69:06917:0:PV-002755321566;
CC1(O)CNC1,11,69:06906:2:PV-002350636361;69:06910:9:PV-004497713267;69:06922:7:PV-002756081670;
C1COC2(CCOC2)CN1,37,69:06906:2:PV-003160411052;69:06909:2:PV-003161441126;69:06917:2:PV-004504039565;
CN1CC2CCCC(CC1=O)N2,19,69:06906:2:PV-002753887753;69:06908:8:PV-004495513372;69:06912:4:PV-002754703044;
O=S1(=O)NC=Nc2cccc(F)c21,19,69:06906:2:PV-003160414464;69:06907:3:PV-002557656327;69:06907:3:PV-002091911131;
CC1(O)CNOC1,40,69:06906:2:PV-002753889477;69:06906:3:PV-002195382569;69:06909:8:PV-002754366682;
c1ncc2c3c(sc2n1)CCC3,17,69:06906:2:PV-002195381601;69:06911:5:PV-002754587877;69:06918:0:PV-002755452931;
Cn1[nH]cnc1=N,15,69:06906:3:PV-002753890985;69:06907:4:PV-003160809533;69:06918:4:PV-002755509502;
O=S1(=O)CCC2(CCCO2)CC1,33,69:06906:3:PV-002247135031;69:06908:7:PV-002754218438;69:06909:4:PV-002143701235;
O=C1CC2CCc3sccc3C2=NN1,2,69:06906:3:PV-003160431680;69:06994:5:PV-004582639690;
C1CC23CNCC12COC3,43,69:06906:3:PV-002753897602;69:06906:8:PV-002505897230;69:06908:4:PV-003161156738;
Clc1ncc2oc3ccccc3c2n1,34,69:06906:3:PV-004492939902;69:06913:7:PV-004500444201;69:06914:1:PV-004500966700;
C1COC2(CNC2)CO1,7,69:06906:3:PV-004492953132;69:06907:7:PV-004494426889;69:06957:3:PV-002506932491;
Clc1ncc2ncsc2n1,46,69:06906:3:PV-004492954658;69:06906:5:PV-004493173838;69:06908:5:PV-004495218105;
Cc1ccn2cnnc2c1C,13,69:06906:3:PV-004492978796;69:06914:9:PV-003163399328;69:06922:5:PV-003165989997;
O=S1(=O)NC=Nc2ccccc21,28,69:06906:3:PV-004492989495;69:06906:3:PV-004492989496;69:06906:3:PV-004492989497;
O=S1(=O)CCCC2(CCN2)C1,31,69:06906:3:PV-004493011164;69:06914:2:PV-002754955218;69:06915:4:PV-002755111145;
ClC1=CCCc2ncccc21,23,69:06906:3:PV-002753898349;69:06915:7:PV-004502508169;69:06925:9:PV-004512866424;
O=C1NC2CNCC1COC2,28,69:06906:3:PV-003160441113;69:06911:6:PV-003162270884;69:06915:2:PV-004502029796;
Clc1ccc2c(c1Cl)NCCC2,28,69:06906:3:PV-003160442574;69:06907:9:PV-004494603680;69:06914:7:PV-003163335921;
c1ccc2c(c1)CCC1(CCCNC1)O2,16,69:06906:3:PV-002753899443;69:06913:8:PV-003163003841;69:06922:1:PV-002755996520;
O=c1[nH]cnc2cscc12,11,69:06906:3:PV-003160444330;69:06912:5:PV-002754720773;69:06924:8:PV-003166799151;
CC1CC2CCC(C1)S2(=O)=O,20,69:06906:3:PV-002753900736;69:06907:0:PV-002454149326;69:06914:0:PV-002754923099;
CN1CCC(F)(F)CC1,23,69:06906:3:PV-003160447427;69:06912:4:PV-003162546437;69:06912:4:PV-003162546438;
CC1CC(=O)c2cccnc2C1,27,69:06906:3:PV-003160448058;69:06906:3:PV-003160448059;69:06908:1:PV-003161058162;
O=S1(=O)CCCNc2ccc(Cl)cc21,8,69:06906:4:PV-002753902214;69:06909:1:PV-002754273393;69:06927:2:PV-002756674170;
OC1CNCC2(CCCC2)CC1O,27,69:06906:4:PV-003160453440;69:06907:4:PV-003160813286;69:06911:7:PV-004498416832;
Cc1cc2[nH]c3c(=O)[nH]ncc3c2s1,5,69:06906:4:PV-003160454788;69:06915:3:PV-002755089140;69:06937:4:PV-002758037176;
CC1(C)NC(=O)C2(CCNCC2)N1,15,69:06906:4:PV-003160458013;69:06908:3:PV-002754159182;69:06912:1:PV-002754664089;
Fc1cc(F)c2c(c1)NCCC2,24,69:06906:4:PV-002753905252;69:06910:7:PV-002754478127;69:06911:6:PV-002754604442;
O=S1(=O)CCCC12CCC2,54,69:06906:4:PV-003160461848;69:06906:7:PV-003160588612;69:06907:0:PV-003160659562;
CC1=Nc2ccccc2C1(C)C,21,69:06906:4:PV-003160464766;69:06908:7:PV-002754214883;69:06908:8:PV-003161306962;
NC1C2CC3CC(C2)CC1C3,7,69:06906:4:PV-003160465998;69:06912:8:PV-002754758892;69:06957:7:PV-003178034056;
Cc1ccc2c(O)ccnc2c1C,4,69:06906:4:PV-003160471059;69:06952:9:PV-003176422240;69:06967:7:PV-003181497177;
O=c1[nH]cnc2c[nH]nc12,19,69:06906:4:PV-003160479894;69:06913:3:PV-003162846064;69:06914:1:PV-004500934740;
Cc1ncnc2cccc(F)c12,18,69:06906:4:PV-002753915184;69:06911:0:PV-002754519057;69:06911:3:PV-002754562387;
O=C1NCCNC12CCNCC2,12,69:06906:4:PV-002753915670;69:06910:5:PV-003161882878;69:06911:6:PV-002754599257;
CC1(C)CC(C)(C)C12OCCO2,6,69:06906:4:PV-002753916455;69:06925:9:PV-003167157940;69:06927:2:PV-002756676991;
CC1CSc2ccccc2C1=O,2,69:06906:5:PV-004493067820;69:06977:0:PV-003184662729;
OC1C2CC3C(C2)C13,9,69:06906:5:PV-004493131452;69:06920:9:PV-003165458697;69:06949:1:PV-003175092697;
CC1(C)C2CCC1C(=O)C2,32,69:06906:5:PV-004493134302;69:06906:6:PV-004493290471;69:06906:7:PV-003940419064;
Cc1nnc2n1CCNC2C,14,69:06906:5:PV-004493183545;69:06913:0:PV-002754784732;69:06916:6:PV-004503420853;
O=C1CNC2(CCNCC2)N1,36,69:06906:5:PV-004493200185;69:06908:2:PV-002754155633;69:06912:1:PV-002754665233;
c1cnc2ncncc2n1,14,69:06906:5:PV-003160501103;69:06922:3:PV-004509204534;69:06922:3:PV-004509204535;
Cc1cc2scnc2s1,45,69:06906:5:PV-003160502468;69:06908:2:PV-002505925701;69:06908:3:PV-002402430011;
Oc1ccc2cccc(O)c2c1,60,69:06906:5:PV-003160508894;69:06908:1:PV-002143673581;69:06913:3:PV-002195525823;
Nc1nc[nH]c(=O)c1Cl,10,69:06906:5:PV-003160509054;69:06919:7:PV-003165028778;69:06931:8:PV-002757283423;
O=c1[nH]cnc2cc(F)ccc12,38,69:06906:5:PV-002753924994;69:06906:9:PV-004493541598;69:06907:0:PV-002753984973;
O=C1CC2CCCC(CN1)N2,28,69:06906:5:PV-002753926342;69:06908:7:PV-002754215901;69:06909:7:PV-002754351233;
Cc1nc2cccnc2n1C,11,69:06906:5:PV-002753928433;69:06910:6:PV-002754475220;69:06922:1:PV-004509088623;
O=C1NC2CCC1CC2,19,69:06906:6:PV-003160521936;69:06910:3:PV-003161815634;69:06922:4:PV-003165979448;
Cc1c(F)cc(F)cc1Cl,28,69:06906:6:PV-003160522971;69:06907:5:PV-004494201063;69:06913:8:PV-003163019924;
O=c1[nH]ccc2ncncc12,5,69:06906:6:PV-002753930439;69:06949:7:PV-002759675290;69:06950:7:PV-003175665096;
O=C1CCNC2(CCC2)C1,34,69:06906:6:PV-003160524491;69:06908:5:PV-004495201342;69:06908:5:PV-002754188920;
Cc1cc(=O)c2ccccc2o1,18,69:06906:6:PV-003160524881;69:06919:4:PV-003164952278;69:06924:5:PV-002756323465;
C1COCCC2(CC2)N1,29,69:06906:6:PV-003160527469;69:06906:9:PV-002753976396;69:06908:1:PV-003161065205;
CC1NCCn2cnnc21,25,69:06906:6:PV-002753934951;69:06907:2:PV-004493918497;69:06910:6:PV-002754471695;
Cc1ccc2nccc(=O)n2c1,53,69:06906:6:PV-003160538824;69:06908:9:PV-004495691751;69:06909:2:PV-004495927497;
O=C1CNC2(CCC2)CN1,19,69:06906:6:PV-004493233146;69:06909:4:PV-004496140206;69:06910:3:PV-004497113242;
FC1COCCOC1,52,69:06906:6:PV-004493291838;69:06908:5:PV-004495229081;69:06910:6:PV-002754475952;
Cc1ccc2c(c1)C(=O)NCC2,13,69:06906:6:PV-004493305090;69:06911:0:PV-003162058199;69:06923:7:PV-004510728501;
Cc1nn(C)c2cnc(Cl)nc12,24,69:06906:6:PV-004493349388;69:06906:6:PV-004493349389;69:06906:6:PV-004493349390;
c1ncc2c(n1)C1CCC2C1,4,69:06906:6:PV-003160550114;69:06940:5:PV-003172154010;69:06977:7:PV-003947013707;
FC1CCCC2(C1)OCCO2,4,69:06906:7:PV-002557641681;69:06943:5:PV-002351401804;69:06971:1:PV-002403716213;
Fc1cc2ccncc2cc1F,14,69:06906:7:PV-003160552751;69:06906:8:PV-003160621045;69:06914:1:PV-003163103400;
Nc1c[nH]c(=O)[nH]c1=O,12,69:06906:7:PV-002350645148;69:06908:6:PV-002754199226;69:06915:9:PV-002755174449;
NC1Cc2cccnc2NC1=O,16,69:06906:7:PV-002753944965;69:06914:1:PV-004500959423;69:06914:4:PV-002754972813;
Cc1cc2ncc3ccccc3n2n1,19,69:06906:7:PV-002402396306;69:06908:1:PV-003161071110;69:06910:3:PV-004497083078;
C1COCCNN1,22,69:06906:7:PV-003160571170;69:06910:2:PV-002195463867;69:06918:7:PV-002092145717;
O=c1[nH]c2cc(F)ccc2s1,19,69:06906:7:PV-003160582877;69:06915:6:PV-002247328441;69:06920:2:PV-002557919832;
C1OCC2CC1N2,12,69:06906:7:PV-003160586409;69:06909:3:PV-003161472140;69:06913:3:PV-003162830679;
O=C1NCNC12CCCC2,10,69:06906:7:PV-003160588898;69:06906:8:PV-003160602024;69:06929:1:PV-003168245128;
Fc1cncs1,13,69:06906:7:PV-002753956093;69:06907:0:PV-002753992846;69:06915:1:PV-002755067698;
CC1=CCNC(=O)N1,22,69:06906:7:PV-003940426111;69:06909:3:PV-002754291141;69:06917:8:PV-002755424242;
Fc1ccc2c(Cl)n[nH]c2c1,86,69:06906:7:PV-003160594461;69:06907:1:PV-002754006174;69:06908:9:PV-004495638829;
O=c1[nH]c(=O)c2ccccc2o1,36,69:06906:8:PV-004493452030;69:06909:5:PV-004496324047;69:06909:8:PV-004496542502;
O=C1CNc2ncncc2N1,35,69:06906:8:PV-004493490340;69:06917:7:PV-002755416874;69:06923:8:PV-004510755303;
Cc1nn2cccnc2c1Cl,25,69:06906:8:PV-004493502328;69:06907:1:PV-003160721010;69:06912:2:PV-003940931477;
CN1C(=O)C(C)(C)c2ccccc21,12,69:06906:8:PV-003160609492;69:06918:5:PV-003164637917;69:06931:5:PV-002757246655;
Cn1ccn2cnnc2c1=O,20,69:06906:8:PV-002557645370;69:06921:6:PV-002299199197;69:06925:6:PV-002756466298;
FC1(F)CCC2(CCN2)CC1,11,69:06906:8:PV-003160612949;69:06923:7:PV-003166414693;69:06947:0:PV-004534309103;
Clc1cccc2nonc12,56,69:06906:8:PV-003160614698;69:06906:8:PV-003160614699;69:06909:0:PV-002754265381;
Cc1cc2nc[nH]c(=O)c2cc1C,5,69:06906:8:PV-003160615291;69:06908:8:PV-003161304912;69:06953:7:PV-003176677125;
Cc1ccn2ncc(C)c2n1,51,69:06906:8:PV-002753969141;69:06909:2:PV-002754279903;69:06911:3:PV-002754570906;
O=c1[nH]cnc2cnsc12,5,69:06906:9:PV-002753969419;69:06909:1:PV-002754272902;69:06911:9:PV-002754647378;
CN1CCCC2NCCC21,34,69:06906:9:PV-002753969561;69:06908:8:PV-002754230966;69:06911:0:PV-003162035503;
O=C1NCCc2ccc(Cl)cc21,14,69:06906:9:PV-002753969740;69:06907:7:PV-002754087944;69:06915:4:PV-004502131967;
Cc1ncnc(O)c1C,9,69:06906:9:PV-002753970462;69:06931:5:PV-002144154408;69:06959:7:PV-002248229571;
Cc1cc2cnccc2o1,3,69:06906:9:PV-002753971140;69:06936:2:PV-002757876733;69:06980:1:PV-002763690665;
CC1CCCC(C)(C)N1,31,69:06906:9:PV-002753975227;69:06907:3:PV-003160761796;69:06907:8:PV-002754102118;
Cc1c[nH]c2ccccc2c1=O,18,69:06906:9:PV-003160640529;69:06907:6:PV-003160864254;69:06911:3:PV-002754565233;
CC1(C)CNC(=O)c2c[nH]nc2C1,5,69:06906:9:PV-002753976242;69:06909:1:PV-004495793347;69:06954:1:PV-004541595094;
O=c1ncc(F)c[nH]1,20,69:06906:9:PV-003160644994;69:06913:6:PV-002754869124;69:06916:8:PV-002247351589;
