fragment_smiles,occurences,example_ligands
Oc1cccc(Cl)c1Cl,10,94:09401:6:Z1655242426;94:09403:6:Z1146448671;94:09432:0:Z1576531807;
CC1CCC2(CCN2)CC1,125,94:09401:6:Z4142479386;94:09402:2:Z4140020584;94:09402:7:Z4140899821;
c1noc2c1CCC2,52,94:09401:6:Z4041718006;94:09405:4:Z3363665792;94:09407:5:Z4232950066;
Clc1cccc2scc(Cl)c12,49,94:09401:6:Z1442395496;94:09402:9:Z2849888880;94:09404:3:Z317602130;
CC1OCCCO1,239,94:09401:6:Z1851986523;94:09401:8:Z1851984334;94:09401:9:Z1849469127;
Cn1ncc2c(=O)nc[nH]c21,20,94:09401:6:Z2874742604;94:09404:4:Z2874741785;94:09408:1:Z2874743104;
c1cc2cnccc2cn1,179,94:09401:6:Z4276157716;94:09403:6:Z4276130281;94:09404:7:Z4276169773;
CC1(C)CC2(CC2)c2ccccc2O1,102,94:09401:6:Z4761279071;94:09401:6:Z4761277699;94:09401:6:Z4761279151;
OC1CCC(O)C1O,18,94:09401:6:Z4269682923;94:09406:6:Z4269673679;94:09408:9:Z4269685738;
Cc1cc(C)c2ccncc2c1C,18,94:09401:6:Z3558151592;94:09410:8:Z3559744403;94:09418:4:Z3560197968;
Cc1ccc2[nH]nnc2c1,91,94:09401:6:Z4266655494;94:09401:8:Z3055806986;94:09402:7:Z3055805701;
CC1CCc2nc(Cl)ncc2C1,21,94:09401:6:Z2969790176;94:09408:7:Z4961634551;94:09410:3:Z2968830670;
Cc1ccc2ocnc2n1,24,94:09401:6:Z1651264652;94:09402:1:Z1955026407;94:09408:0:Z1651256506;
Cc1ncc2scc(C)c2n1,35,94:09401:6:Z3389195723;94:09401:9:Z3391929805;94:09403:3:Z3392628936;
CC12CCC1CCN2,150,94:09401:6:Z3641497117;94:09401:7:Z3466931678;94:09402:7:Z3641526311;
O=C1NC(=O)C2CCCC2N1,84,94:09401:6:Z3433380949;94:09401:6:Z3433380947;94:09401:6:Z3211533827;
Cc1cnn2cnnc2c1C,100,94:09401:6:Z2368175763;94:09401:6:Z1576818408;94:09401:8:Z2368566812;
FC12CNC(C1)C2,57,94:09401:6:Z3881038563;94:09403:3:Z4276000020;94:09403:3:Z4411381455;
C1CNC2(C1)CNC2,72,94:09401:6:Z4285366789;94:09403:3:Z3846372792;94:09403:6:Z3093253448;
Nc1cncc2ccccc12,109,94:09401:6:Z4127268682;94:09402:3:Z4130036447;94:09405:0:Z4129511450;
CC1CNc2ccccc2N(C)C1=O,177,94:09401:6:Z4991843935;94:09401:7:Z4079116380;94:09402:5:Z3297826771;
O=c1[nH]cnc2cc(F)c(Cl)cc12,11,94:09401:6:Z2442377120;94:09426:0:Z3789914474;94:09431:7:Z4385288247;
C1=CCC2(CNC2)OC1,20,94:09401:6:Z4223520008;94:09403:2:Z4223521789;94:09408:4:Z4223521440;
Fc1cc2cncnc2cc1F,118,94:09401:6:Z1267760302;94:09404:0:Z1272250327;94:09404:2:Z3394733625;
C1=CSCC1,56,94:09401:6:Z4088390555;94:09402:2:Z3086678930;94:09402:4:Z3611272564;
OC1CNCC2(CCOCC2)CC1O,165,94:09401:6:Z3711652072;94:09402:0:Z3700363913;94:09402:7:Z3741345221;
OC1COC2CC1C2,91,94:09401:7:Z4455398071;94:09401:9:Z4466095991;94:09405:1:Z4466319498;
Clc1ccc2c(c1)NCCS2,54,94:09401:7:Z2808019405;94:09403:4:Z595262260;94:09404:1:Z451095366;
Cc1nc2cccc(Cl)c2nc1C,97,94:09401:7:Z4266689463;94:09401:7:Z4266689400;94:09401:7:Z4266662385;
Cc1ccc2scnc2n1,140,94:09401:7:Z2255757976;94:09403:4:Z4620935581;94:09403:8:Z4612016825;
CC1CC2CCCCC2N1,143,94:09401:7:Z1703723180;94:09401:9:Z2954656848;94:09402:3:Z2793360451;
Cc1cc(C)c2ncsc2c1,51,94:09401:7:Z2904445877;94:09405:9:Z383041876;94:09406:4:Z2850587834;
Cc1ccncc1O,100,94:09401:7:Z2891145808;94:09403:2:Z2891972401;94:09408:0:Z4270958818;
CC1CCc2[nH]c(=O)sc2C1,14,94:09401:7:Z1192213671;94:09402:7:Z4151337483;94:09402:7:Z1171235117;
Cc1sc(C)c2sccc12,58,94:09401:7:Z4932213048;94:09401:7:Z4932207432;94:09403:1:Z3436336914;
c1ccc2c(c1)ncc1nnnn12,46,94:09401:7:Z2970101048;94:09402:6:Z4185109685;94:09407:6:Z2970849236;
Cc1cnnc(Cl)c1C,36,94:09401:7:Z2851710574;94:09401:9:Z2851046782;94:09405:3:Z2851302619;
Cn1c(=O)c2cc[nH]c2n(C)c1=O,106,94:09401:7:Z1302638304;94:09403:0:Z3565884378;94:09403:3:Z2454444868;
OC1CCc2cc(F)ccc21,213,94:09401:7:Z2642151571;94:09401:7:Z2449422269;94:09401:7:Z2457794354;
OC12CCCC(CCC1)C2,139,94:09401:7:Z4253142999;94:09401:8:Z3647447658;94:09401:9:Z3603358163;
Cc1nncc2ccccc12,95,94:09401:7:Z4048996633;94:09403:9:Z1580299929;94:09404:4:Z4048997503;
C1COC2(CCC3(CC2)OCCO3)CN1,141,94:09401:7:Z3561937005;94:09402:3:Z4229596320;94:09403:9:Z3641348310;
c1ccc2c(c1)CCC1(CCNCC1)C2,66,94:09401:7:Z4266964374;94:09402:4:Z3877593380;94:09402:4:Z2483534068;
CC1Nc2ncccc2NC1=O,82,94:09401:7:Z4125998914;94:09405:5:Z4125998400;94:09407:1:Z1361411020;
Cc1cc(=O)n2[nH]cnc2n1,20,94:09401:7:Z2660800132;94:09405:2:Z2660791213;94:09409:1:Z3339598899;
Oc1cnc2cc(F)ccc2c1,85,94:09401:7:Z4308378161;94:09402:2:Z4306822703;94:09402:6:Z4307602164;
CC1CC(N)CN1,85,94:09401:7:Z4054733873;94:09403:6:Z2827756815;94:09403:8:Z2763722597;
Fc1ccc2c(Cl)n[nH]c2c1,81,94:09401:7:Z4294782898;94:09402:8:Z4270371264;94:09403:0:Z4270349295;
Nc1cc2n(n1)CCNC2,24,94:09401:7:Z4273575968;94:09402:5:Z2974196228;94:09403:2:Z4273571418;
CC1CNC(C)(C)O1,183,94:09401:7:Z4211526491;94:09401:7:Z4211502414;94:09402:1:Z4211523657;
Fc1cccn2cncc12,142,94:09401:7:Z3611375498;94:09401:8:Z2702591284;94:09402:0:Z2709152450;
CC1CCCC(=O)NC1,52,94:09401:7:Z3640053407;94:09402:7:Z3639599457;94:09405:1:Z3808549189;
O=C1NC2CCC1CC2,198,94:09401:7:Z4068381972;94:09401:9:Z4068036048;94:09402:5:Z4068735831;
Cn1c(=O)[nH]c2nccnc21,8,94:09401:7:Z4216874818;94:09431:6:Z4216876895;94:09443:3:Z4216876050;
Cn1ncc2cnc(N)nc21,101,94:09401:7:Z2506327119;94:09401:9:Z3395542935;94:09403:0:Z2506289839;
Oc1ccc2cccc(O)c2c1,105,94:09401:7:Z3368098837;94:09401:9:Z2878829703;94:09403:4:Z4051886807;
CN1CCN(C)C2(CCNCC2)C1,262,94:09401:7:Z5048777373;94:09402:8:Z5061151291;94:09402:9:Z5047510394;
Cn1c2ccccc2n2cnnc12,18,94:09401:7:Z1357373859;94:09402:4:Z2067906908;94:09404:4:Z1913111896;
c1cn2c(n1)NCC2,101,94:09401:7:Z2916295399;94:09402:6:Z2916291544;94:09403:1:Z2691374665;
c1cnc2scnc2n1,96,94:09401:7:Z3598689297;94:09402:0:Z3598694637;94:09403:3:Z3598687791;
Clc1ccc2ncnn2c1,49,94:09401:7:Z1504919741;94:09402:9:Z1504925000;94:09404:7:Z1980762349;
Fc1cc(F)c2c(c1)CCNC2,184,94:09401:7:Z4117473794;94:09401:9:Z3588269622;94:09403:5:Z3598712509;
CC1CNCc2ccccc21,227,94:09401:7:Z3665439721;94:09401:8:Z3576231764;94:09402:1:Z2843266278;
CC1CCc2c(sc3nc[nH]c(=O)c23)C1,44,94:09401:7:Z4924147953;94:09403:6:Z226766844;94:09403:7:Z270209158;
Nc1ncc2c(n1)CCNC2,133,94:09401:7:Z3546333270;94:09401:8:Z1927965127;94:09402:7:Z1927968391;
Clc1cc(Cl)c2c(c1)CCC2,83,94:09401:7:Z1531117767;94:09402:1:Z4213941428;94:09403:1:Z1582707466;
Cc1coc2c1C(=O)CC(C)(C)C2,206,94:09401:7:Z1518469970;94:09402:1:Z1637319089;94:09402:2:Z3589222859;
Cc1ccnc(C)c1C,133,94:09401:7:Z2657175038;94:09402:0:Z2925980064;94:09402:0:Z2296912821;
Fc1cc(F)c2scnc2c1,78,94:09401:7:Z4025821013;94:09402:3:Z4231163339;94:09404:4:Z4370438336;
FC1CCCC2(C1)OCCO2,87,94:09401:7:Z4525766263;94:09404:9:Z3833842255;94:09404:9:Z3815740401;
CC1(O)CCS(=N)(=O)CC1,113,94:09401:7:Z4477425571;94:09401:8:Z4477428421;94:09401:8:Z4477415527;
Oc1ccnc2c(F)c(Cl)ccc12,57,94:09401:7:Z1338337322;94:09403:0:Z2330311086;94:09403:1:Z2488253037;
Clc1ccnn2ccnc12,88,94:09401:7:Z4224640758;94:09403:4:Z4227076199;94:09403:4:Z4227853934;
O=C1NS(=O)(=O)c2ccc(Cl)cc21,8,94:09401:7:Z4458881095;94:09413:3:Z4458881024;94:09426:6:Z4458880913;
C1OCC2CC1N2,72,94:09401:7:Z4007802952;94:09402:5:Z3199649798;94:09405:3:Z3354220939;
NC1CC2CC(C1)CS(=O)(=O)C2,87,94:09401:7:Z2441126248;94:09401:9:Z4592703940;94:09402:6:Z2482450401;
Cc1ccc2c(c1)CCS2(=O)=O,177,94:09401:7:Z3612900673;94:09402:0:Z3711986367;94:09403:2:Z3352438031;
Nc1ncc2c(n1)CNCC2,140,94:09401:8:Z5064406000;94:09402:3:Z2960845884;94:09402:7:Z3203302395;
Cc1cc2scc(C)c2cc1C,81,94:09401:8:Z2335040320;94:09401:8:Z1892391978;94:09406:6:Z1892596490;
O=S1(=O)CC2(CCC2)CN1,78,94:09401:8:Z3796850444;94:09402:8:Z3796846926;94:09403:0:Z3796847005;
O=c1[nH]nc2cnccn12,19,94:09401:8:Z1679740727;94:09421:2:Z1679732629;94:09421:4:Z1679727092;
O=C1Nc2ccccc2N2CCCC12,84,94:09401:8:Z2914718516;94:09403:3:Z51913531;94:09405:2:Z966678378;
C1CC2(C1)CNC21CCC1,109,94:09401:8:Z4600773675;94:09402:1:Z4600767208;94:09403:5:Z4556778090;
CC1NCC(=O)Nc2ccccc21,83,94:09401:8:Z4925250732;94:09402:2:Z4925250061;94:09403:8:Z4925248783;
Cc1cccc2c1NCC(O)C2,113,94:09401:8:Z5018856749;94:09401:9:Z5018024301;94:09402:5:Z5018859714;
Oc1ncnc2cc(Cl)ccc12,14,94:09401:8:Z4174864108;94:09409:6:Z3560115762;94:09413:6:Z3555727983;
O=c1[nH]c2c(c(=O)[nH]1)CNCC2,108,94:09401:8:Z4240418456;94:09403:5:Z4231511846;94:09406:3:Z4266017594;
CC1CCNc2ccccc2N1,10,94:09401:8:Z2369541388;94:09401:9:Z1318042152;94:09419:8:Z2369541844;
c1ccc2c(c1)CC1(CCNCC1)C2,162,94:09401:8:Z4878903427;94:09402:1:Z4243312334;94:09402:2:Z4248419085;
CN1CNC2(CCCCC2)C1=O,14,94:09401:8:Z1135060682;94:09403:6:Z1650782168;94:09417:4:Z3254023797;
O=C1CCNC2CCCCCN12,171,94:09401:8:Z3619852308;94:09402:5:Z3319039895;94:09403:1:Z4141631068;
O=C1CCNc2ccc(O)cc21,46,94:09401:8:Z3053256517;94:09402:9:Z2914320385;94:09406:6:Z2914323565;
Cn1ncc2c1CCC(F)C2,66,94:09401:8:Z3507915475;94:09404:2:Z4004578291;94:09406:8:Z3508538159;
Cc1cccc2c1NC(=O)C2,17,94:09401:8:Z4223362861;94:09414:3:Z4277717449;94:09416:0:Z4277717213;
CC1(C)CNCC(F)(F)C1,133,94:09401:8:Z4413554768;94:09402:6:Z3705941701;94:09403:7:Z4125665652;
CC1(C)Nc2ccccc2C1N,16,94:09401:8:Z2776462665;94:09429:9:Z2776455200;94:09437:3:Z4871644132;
CC1CC2CCC(C1)N2,179,94:09401:8:Z2623293651;94:09402:2:Z4307882087;94:09402:3:Z2780425187;
CC1CCC2(CCN(C)CC2)O1,75,94:09401:8:Z2928201371;94:09402:8:Z2928191653;94:09404:0:Z2925735185;
Oc1ccc2cc(F)ccc2n1,135,94:09401:8:Z2891846020;94:09402:8:Z2849428064;94:09404:2:Z3624669615;
CC1CCCCC1(C)C,98,94:09401:8:Z3510944708;94:09403:4:Z3652700062;94:09405:0:Z3652700172;
CC1CCC1C,103,94:09401:8:Z4775526250;94:09402:2:Z2202831408;94:09402:5:Z4775593717;
O=C1NCCc2c(F)cccc21,196,94:09401:8:Z3841878392;94:09402:9:Z3594758186;94:09403:4:Z2059625035;
O=C1CNS(=O)(=O)N1,46,94:09401:8:Z3639050320;94:09401:8:Z3639042304;94:09402:5:Z3639044086;
Cc1cc(O)nc(O)n1,55,94:09401:8:Z1747044163;94:09404:0:Z1375235124;94:09407:8:Z1747038202;
O=c1[nH]cnc2ccncc12,62,94:09401:8:Z4226966229;94:09402:2:Z4223956328;94:09403:5:Z4233007722;
Nc1nc2nccnc2s1,37,94:09401:8:Z4228659768;94:09410:0:Z4226753537;94:09411:4:Z4227232454;
Cc1ccc2cn[nH]c2c1,239,94:09401:8:Z4999369742;94:09403:0:Z4886651712;94:09403:0:Z4886651710;
Fc1ccc2c(c1F)NCC2,159,94:09401:8:Z2599303982;94:09402:8:Z4668801062;94:09402:9:Z2669646491;
O=S1(=O)CCNC2COCCN21,170,94:09401:8:Z3321885592;94:09402:0:Z3604541131;94:09402:2:Z3405025051;
OC1C2CC3CNC1C3C2,118,94:09401:8:Z1998316012;94:09402:3:Z1994813398;94:09405:4:Z1998314931;
c1ccc2c(c1)ccc1[nH]ccc12,90,94:09401:8:Z3653471966;94:09402:0:Z1869772410;94:09402:3:Z3645983951;
NC1COC1,235,94:09401:8:Z4862451124;94:09402:5:Z4862445021;94:09403:0:Z4862869716;
C1CCC2NCCNC2C1,131,94:09401:8:Z3522135781;94:09401:9:Z3522133537;94:09402:1:Z3511113286;
O=S1(=O)NCNc2ccccc21,194,94:09401:8:Z4236597127;94:09402:6:Z1972895277;94:09402:9:Z2718660977;
c1ncc2c(n1)NCCO2,1,94:09401:8:Z3990033798;
c1ccc2c(c1)CCC21OCCO1,109,94:09401:8:Z4255511776;94:09402:7:Z3362326985;94:09403:1:Z3351540981;
CC1Cc2cc(F)ccc2CN1,135,94:09401:8:Z3185345508;94:09401:9:Z4634857808;94:09402:8:Z4341847214;
Clc1ccc[nH]1,79,94:09401:8:Z3186785435;94:09402:1:Z3389282593;94:09405:6:Z4642903725;
Cc1cn2c(C)csc2n1,40,94:09401:8:Z4039664235;94:09405:9:Z3391032199;94:09407:1:Z4040610438;
CC1=CCN(C)C(=O)N1C,27,94:09401:8:Z1517574209;94:09403:6:Z1185217857;94:09404:2:Z2178785539;
Fc1cccc2ncncc12,110,94:09401:8:Z2615667112;94:09401:9:Z1333156402;94:09402:9:Z1510273565;
Cn1nncc1N,52,94:09401:8:Z4284211367;94:09404:3:Z4281107414;94:09404:6:Z4285906585;
Clc1ccc(Cl)c2c1CCCN2,14,94:09401:8:Z4384041575;94:09408:2:Z2326124841;94:09410:1:Z2326124744;
C1=NCCCS1,179,94:09401:8:Z4505973593;94:09402:0:Z4249961331;94:09402:1:Z4260066206;
CC1(C)CC(N)CCN1,101,94:09401:8:Z4643303434;94:09403:4:Z4643301624;94:09403:4:Z4635552304;
CC1Cc2cc(O)ccc2C(C)N1,56,94:09401:8:Z4253328203;94:09403:7:Z4253339566;94:09406:2:Z4273838993;
Cn1cccc1Cl,27,94:09401:8:Z4217229242;94:09402:5:Z4211207421;94:09402:9:Z4483184652;
O=c1[nH]ncc2conc12,7,94:09401:8:Z2720627045;94:09430:5:Z2769152035;94:09444:7:Z2589126848;
Clc1ccc2nccc(Cl)c2c1,14,94:09401:8:Z2325134849;94:09406:4:Z2321001861;94:09411:4:Z4337330192;
O=C1CCON1,51,94:09401:8:Z2598911160;94:09402:2:Z3879024418;94:09403:4:Z2589395462;
c1ccc2c(c1)CCC21CCOCC1,36,94:09401:8:Z4888466742;94:09403:8:Z4888486765;94:09412:2:Z4888502301;
Oc1c(Cl)cccc1Cl,13,94:09401:9:Z3097560474;94:09403:9:Z3094274002;94:09404:9:Z3309020457;
Cc1ncc2n1CCCN2,56,94:09401:9:Z4364818421;94:09402:2:Z4364823268;94:09402:8:Z4364821923;
Cc1cc2cncnc2o1,22,94:09401:9:Z2445712572;94:09417:8:Z2445712997;94:09424:3:Z3629865110;
c1ccc2c(c1)COC21CCCCC1,116,94:09401:9:Z4353264066;94:09402:9:Z4169769107;94:09403:2:Z4413187269;
Cc1csc(Cl)n1,124,94:09401:9:Z1383963718;94:09403:5:Z1874330688;94:09403:6:Z1385573257;
Cc1cccc2c1C(=O)CO2,6,94:09401:9:Z2789440768;94:09406:4:Z4122170546;94:09420:0:Z428856214;
CC1(C)CCCc2cnc(Cl)nc21,28,94:09401:9:Z3632722016;94:09416:9:Z4872279719;94:09423:9:Z3080186325;
CC1COCC(C)(C)N1,23,94:09401:9:Z4274253586;94:09404:7:Z4274249750;94:09404:7:Z4274248275;
Clc1ccc2c(c1)NCCCS2,49,94:09401:9:Z4128312792;94:09405:2:Z5046190950;94:09406:8:Z2811709207;
Cc1nc2nccnc2s1,58,94:09401:9:Z4961530485;94:09402:0:Z4961468848;94:09402:2:Z4961533099;
O=c1cc[nH]c2cc(F)cc(F)c12,120,94:09401:9:Z5000911109;94:09402:4:Z5001521176;94:09402:8:Z5001208330;
c1cc2cn[nH]c2s1,94,94:09401:9:Z3554243926;94:09402:8:Z3576999024;94:09404:9:Z3634071946;
C1CC2CCNCC(C1)N2,279,94:09401:9:Z3829624484;94:09402:0:Z3799120773;94:09402:7:Z3795082371;
Cc1csc2c(=O)[nH]cnc12,33,94:09401:9:Z1899655438;94:09405:4:Z1899657386;94:09405:5:Z1899809231;
C1CNC2C3CCC(N3)C2C1,50,94:09401:9:Z4422736704;94:09406:1:Z4422731613;94:09408:1:Z4422730363;
Cc1n[nH]c2ccncc12,271,94:09401:9:Z4343091783;94:09402:6:Z4342187512;94:09402:7:Z4245952370;
Clc1ccncc1Cl,105,94:09401:9:Z3808339180;94:09402:3:Z1297121277;94:09402:5:Z4399715226;
O=S1(=O)N=CNc2ccccc21,69,94:09401:9:Z3370712359;94:09402:2:Z4218461953;94:09403:2:Z4257884144;
CC1(C)CNc2cccc(Cl)c21,95,94:09401:9:Z3080193060;94:09403:4:Z1881239577;94:09403:5:Z3667079029;
C1=NCCCN1,154,94:09401:9:Z4245953287;94:09402:2:Z4245932772;94:09402:5:Z4245895674;
O=c1cc2c(n[nH]1)CCOC2,188,94:09401:9:Z1233293125;94:09402:0:Z4458657579;94:09402:2:Z4317407076;
Oc1cnc2ccccc2n1,104,94:09401:9:Z4447888389;94:09402:2:Z4491244481;94:09402:5:Z4483033878;
Cc1ccc2c(=O)ccn(C)c2n1,19,94:09401:9:Z1559811639;94:09403:5:Z1203938792;94:09405:7:Z1842971642;
Cc1ccc2c(O)ccnc2n1,87,94:09401:9:Z3745453341;94:09404:1:Z4643576934;94:09404:9:Z1194331990;
Nc1cc2c(cn1)CCC2,129,94:09401:9:Z4123522369;94:09402:5:Z4122433184;94:09402:7:Z4122994286;
Clc1ccnc2sccc12,97,94:09401:9:Z4995483097;94:09402:4:Z4139192566;94:09402:8:Z4141199893;
Cc1c(F)cccc1F,118,94:09401:9:Z4216595168;94:09402:0:Z4275913561;94:09402:6:Z4275935817;
Cn1ccc2sccc21,118,94:09401:9:Z4140282766;94:09403:5:Z3646888373;94:09404:0:Z4378273461;
OC1CCNc2ccccc2C1O,142,94:09401:9:Z5053326869;94:09404:7:Z5056122299;94:09404:8:Z5056120315;
c1cnc2c(c1)N1CCC(C1)N2,116,94:09401:9:Z4364826877;94:09402:9:Z4132747724;94:09404:6:Z4147297562;
O=C1CCc2scnc21,56,94:09401:9:Z4364972598;94:09402:1:Z4364974269;94:09404:1:Z4364968119;
Cn1cnc2cnc(Cl)nc21,66,94:09401:9:Z4390487555;94:09402:3:Z3718863199;94:09405:0:Z4343812753;
C1CCC2CCC(C1)N2,41,94:09401:9:Z4152385705;94:09402:2:Z3607661149;94:09404:6:Z4255724961;
OC1CCNc2ncccc21,85,94:09401:9:Z4224877712;94:09402:4:Z4224887100;94:09405:0:Z5001365945;
C1CC2CC(C1)N2,135,94:09401:9:Z4924007073;94:09403:1:Z4917558191;94:09404:3:Z5024670713;
Fc1cc2c(cc1F)OCCN2,151,94:09401:9:Z5007590105;94:09402:0:Z3516042242;94:09403:1:Z3472237671;
Cc1cc(F)c2c(c1)CCNC2,193,94:09401:9:Z3174758188;94:09402:1:Z3894887972;94:09403:1:Z3141279708;
Nc1nc2ccccn2n1,71,94:09401:9:Z4305328591;94:09402:1:Z4303331468;94:09402:5:Z4471387573;
CN1CNC2(CCOCC2)C1=O,10,94:09401:9:Z3629918863;94:09419:7:Z2863991901;94:09431:2:Z2863989877;
O=C1CC=CC=N1,94,94:09401:9:Z2903062120;94:09402:6:Z2903062364;94:09403:6:Z2903057485;
CN1CCCNc2cc(F)ccc21,187,94:09401:9:Z2269673997;94:09402:1:Z4310578542;94:09402:4:Z4147069625;
O=c1nc[nH]c2[nH]ncc12,37,94:09401:9:Z2348271192;94:09403:6:Z1840427276;94:09404:0:Z1900709470;
O=c1ccoc2ccc(F)cc12,140,94:09401:9:Z1697536347;94:09402:4:Z298040104;94:09402:7:Z1168935575;
CC1NCCn2c(Cl)ccc21,109,94:09401:9:Z2499412523;94:09403:0:Z2777442908;94:09404:3:Z2713023089;
O=S1CCCNc2ccccc21,116,94:09401:9:Z4147184324;94:09402:7:Z1361370077;94:09403:0:Z1362270775;
c1nn2cnnc2[nH]1,71,94:09402:0:Z2227155421;94:09403:6:Z2639669689;94:09406:8:Z2227159496;
Clc1ncc2c(n1)COCC2,87,94:09402:0:Z3647080806;94:09402:3:Z4576674120;94:09402:4:Z3647528682;
C1CC2CCC(C2)N1,150,94:09402:0:Z3840641574;94:09403:0:Z3840262675;94:09403:2:Z4039793494;
OC1CC2CCC1CC2,113,94:09402:0:Z2995922227;94:09403:1:Z2989343055;94:09403:6:Z2973563657;
O=c1cc(O)nc[nH]1,31,94:09402:0:Z2217463860;94:09415:6:Z368637292;94:09417:8:Z26144577;
Nc1ccnc(N)n1,35,94:09402:0:Z4286585175;94:09406:6:Z4003687863;94:09407:8:Z2828907898;
c1cnc2c(c1)OCC2,50,94:09402:0:Z4252726967;94:09404:0:Z4255497262;94:09406:8:Z4455364470;
Cc1cc(C)c2ocnc2c1,63,94:09402:0:Z4576308750;94:09403:6:Z3561663343;94:09404:1:Z2271100772;
C1CCC2CNN=C2C1,30,94:09402:0:Z4253244738;94:09409:4:Z4251542160;94:09409:7:Z4252802205;
O=C1CCCS(=O)(=O)N1,13,94:09402:0:Z3513625259;94:09410:0:Z3513624706;94:09410:2:Z3513608927;
CC1(C)CNc2cccnc2N1,97,94:09402:0:Z4870434756;94:09402:5:Z4870415539;94:09402:7:Z4870428261;
CC1(C)CC(N)C1,76,94:09402:0:Z4062853318;94:09402:1:Z2997868862;94:09404:7:Z4057662606;
O=c1[nH]nnc2cc(F)ccc12,9,94:09402:0:Z2788552999;94:09437:4:Z2609901266;94:09438:9:Z3638707312;
c1cn2ncnc2cn1,212,94:09402:0:Z3558090412;94:09402:0:Z4174601489;94:09402:2:Z1574940080;
Cc1cccc2c1NCCC2=O,18,94:09402:0:Z3494551231;94:09412:3:Z4216708701;94:09415:1:Z1990144831;
CC1CNc2ccc(F)cc2O1,183,94:09402:0:Z4113275285;94:09402:4:Z1378128379;94:09402:4:Z4193722922;
Cc1cccc2c1CCOC2,245,94:09402:0:Z5004336347;94:09402:7:Z5006801150;94:09402:7:Z5006496976;
Cc1cc2n[nH]c(=O)n2c(C)n1,21,94:09402:0:Z4385646508;94:09405:1:Z4385653383;94:09413:3:Z4562205125;
CC1(C)CCc2nc[nH]c(=O)c2C1,24,94:09402:0:Z4169356718;94:09402:3:Z2445909254;94:09406:8:Z2442409482;
O=C1CCC(F)(F)CN1,38,94:09402:0:Z4256079034;94:09402:0:Z4258478989;94:09402:0:Z4256847823;
Cc1cccc2ncsc12,43,94:09402:0:Z2973857143;94:09403:3:Z1958278845;94:09406:9:Z3561177813;
C1CC2CNC2CN1,119,94:09402:0:Z2409406526;94:09402:3:Z2912480890;94:09403:0:Z4228396841;
CC1CC(=O)Nc2ccccc2S1,52,94:09402:0:Z4415296901;94:09402:1:Z4417770119;94:09403:6:Z4417753866;
Cc1cncc2nccn12,237,94:09402:0:Z4541549880;94:09402:3:Z4541439496;94:09402:5:Z4541012469;
C1OC2CC3CC1C2C3,161,94:09402:0:Z2961231166;94:09402:6:Z2783032610;94:09403:0:Z2777293220;
Oc1ccnc2ccnn12,124,94:09402:0:Z4008519086;94:09402:2:Z3695419733;94:09402:4:Z4178274290;
CC1CC1N,41,94:09402:0:Z4002083566;94:09403:7:Z4002435546;94:09404:1:Z4002179558;
Oc1nnc2n1CCNC2,4,94:09402:0:Z4212676579;94:09409:5:Z4212677459;94:09440:9:Z4212677723;
Cc1ccnc(Cl)n1,16,94:09402:0:Z4226130811;94:09404:8:Z4226617874;94:09406:2:Z4230603538;
OC1C2CC(ON2)C1O,102,94:09402:0:Z4270307168;94:09403:3:Z4270309246;94:09404:5:Z4270263658;
Fc1cnc2ccccc2n1,53,94:09402:0:Z2770030411;94:09407:9:Z2770192201;94:09409:6:Z2770139362;
Nc1cncnc1Cl,78,94:09402:0:Z3355828035;94:09404:1:Z994864522;94:09404:3:Z4782071483;
Cc1ccnc2nc(O)[nH]c(=O)c12,86,94:09402:1:Z2484108554;94:09402:2:Z2488895939;94:09403:3:Z1467151971;
c1ccc2c(c1)CC1CCC(C2)C1,170,94:09402:1:Z2102905229;94:09403:4:Z2099609368;94:09404:3:Z2129923434;
Nc1nccnn1,55,94:09402:1:Z3845845461;94:09402:2:Z4166392153;94:09403:4:Z3843844586;
c1ccc2c(c1)OCCCCO2,102,94:09402:1:Z2256468917;94:09402:3:Z2261172895;94:09402:7:Z2285536150;
CN1CCNc2c(F)cccc21,103,94:09402:1:Z4132164853;94:09406:3:Z4342857749;94:09406:9:Z4132163317;
Cc1ccc2ccc(O)cc2n1,24,94:09402:1:Z4641915174;94:09406:6:Z4225422757;94:09408:3:Z4224602862;
O=c1[nH]cnc2c(Cl)scc12,9,94:09402:1:Z2442558818;94:09414:4:Z2445918590;94:09419:5:Z2445917836;
c1ccc2c(c1)CCNC21CCC1,22,94:09402:1:Z2931759389;94:09405:4:Z3878069428;94:09408:2:Z2931759280;
C1COC2CCOCC2N1,207,94:09402:1:Z4490012484;94:09402:4:Z3584190235;94:09403:7:Z3091704945;
CC1(C)CCc2ccnnc21,42,94:09402:1:Z3869652537;94:09406:6:Z4991927141;94:09410:3:Z3869969195;
O=c1nco[nH]1,27,94:09402:1:Z1981544611;94:09408:8:Z2169550492;94:09410:9:Z2274712548;
Cc1cc2ccc(F)cc2o1,89,94:09402:1:Z4466757804;94:09402:2:Z4448909117;94:09404:0:Z4595973581;
Cc1ccc2c(c1C)OCCCC2,38,94:09402:1:Z4080720640;94:09403:3:Z1442326013;94:09405:9:Z1440397423;
C1CCC2(CC3CCC(C2)N3)NC1,68,94:09402:1:Z3795239805;94:09402:5:Z3700745088;94:09405:5:Z3700746964;
Clc1ccnc(Cl)n1,24,94:09402:1:Z3620254605;94:09405:0:Z3620254596;94:09412:4:Z4224202570;
