fragment_smiles,occurences,example_ligands
Cc1ncc[nH]1,12104,407:40700:0:Z4126860300;407:40700:0:Z4245410274;407:40700:0:Z3045144567;
Cc1nc2c(o1)CCCC2,328,407:40700:0:Z3569602212;407:40700:0:Z3046259059;407:40700:1:Z3051635310;
CC1CNc2cc(Cl)ccc2O1,94,407:40700:0:Z1275727005;407:40702:3:Z1275727248;407:40702:7:Z1275728205;
Cn1ncc2cccc(O)c21,264,407:40700:0:Z4087101880;407:40700:7:Z1979214726;407:40701:3:Z2171972578;
Cc1cccc2cc[nH]c12,1545,407:40700:0:Z1363805772;407:40700:0:Z4661120063;407:40700:0:Z1259728937;
FC1Cc2ccccc2C1,155,407:40700:0:Z2475462310;407:40700:2:Z2478301608;407:40700:7:Z2444183188;
Cc1ncoc1C,2301,407:40700:0:Z1218427410;407:40700:1:Z4325091759;407:40700:1:Z4072002337;
C1CC2CC2C1,2699,407:40700:0:Z3590630666;407:40700:0:Z3782670562;407:40700:0:Z3782670858;
Oc1cn[nH]c1,3679,407:40700:0:Z2014666969;407:40700:0:Z3627042642;407:40700:1:Z3642638753;
Cc1nn(C)c2ncccc12,3052,407:40700:0:Z912589098;407:40700:0:Z4268191691;407:40700:0:Z1796930754;
C1CC2(C1)CCNC2,4973,407:40700:0:Z4031226636;407:40700:0:Z4070642048;407:40700:0:Z4299423597;
c1cc2c(cn1)CCNC2,1031,407:40700:0:Z4599097458;407:40700:0:Z3303134088;407:40700:1:Z4506988288;
c1ccc2c(c1)ncc1nc[nH]c12,9,407:40700:0:Z4362718250;407:40712:0:Z4362718069;407:40740:3:Z4362718134;
O=c1cccn[nH]1,10912,407:40700:0:Z4362718250;407:40700:0:Z1337240541;407:40700:0:Z1688066815;
CN1CC(=O)Nc2ccccc21,680,407:40700:0:Z804267636;407:40700:1:Z4639149472;407:40700:3:Z999883652;
C1CNC2(C1)CCOCC2,3865,407:40700:0:Z3515519825;407:40700:0:Z4577021406;407:40700:0:Z4503877788;
C1CC2N(C1)CCNC21CCC1,194,407:40700:0:Z4209673845;407:40700:4:Z4205456343;407:40701:2:Z4323744930;
c1ccc2c(c1)OCCO2,31751,407:40700:0:Z993396482;407:40700:0:Z1652285317;407:40700:0:Z1083368262;
c1ccc2c(c1)NCCO2,8834,407:40700:0:Z1403544746;407:40700:0:Z1845491220;407:40700:0:Z414071716;
CC1=NOC2(CCC2)C1,139,407:40700:0:Z3668596328;407:40700:4:Z3666779279;407:40702:9:Z3898881668;
c1ccn2cnnc2c1,10179,407:40700:0:Z4246832648;407:40700:0:Z2108153280;407:40700:0:Z3436500935;
Fc1ccc(F)cc1,13755,407:40700:0:Z3184680546;407:40700:0:Z794975058;407:40700:0:Z2446576625;
c1cnc2nn[nH]c2c1,353,407:40700:0:Z3724000681;407:40700:3:Z3726048461;407:40700:8:Z3726249597;
CC1CNC(C)(C)O1,456,407:40700:0:Z2498345840;407:40700:3:Z4211503929;407:40700:5:Z1640075023;
Cc1cc(=O)cc[nH]1,1465,407:40700:0:Z3051635334;407:40700:2:Z3570444957;407:40700:4:Z2110336175;
Cc1cc(=O)[nH]cn1,6496,407:40700:0:Z4489101547;407:40700:0:Z2784950401;407:40700:0:Z2646335280;
Cc1cc2ccc(Cl)cc2[nH]1,14,407:40700:0:Z4489101547;407:40703:3:Z4405260915;407:40705:9:Z4404848192;
CC1CNCc2nncn21,201,407:40700:0:Z5050156804;407:40700:1:Z5049222230;407:40700:2:Z5050094355;
C1CC2CCNC2C1,2034,407:40700:0:Z5050156804;407:40700:0:Z3794280155;407:40700:0:Z2385918767;
CC1CCc2ccccc2N1,2034,407:40700:0:Z2477674864;407:40700:0:Z1123964301;407:40700:0:Z1191105960;
c1nnc2n1CCCCC2,5965,407:40700:0:Z1180218595;407:40700:0:Z3797388875;407:40700:0:Z1724373224;
CC1Oc2ccccc2NC1=O,2959,407:40700:0:Z1228016469;407:40700:1:Z4614611213;407:40700:1:Z437456276;
CC1CCNCCC1(F)F,64,407:40700:0:Z3440699875;407:40701:5:Z3518660435;407:40702:3:Z3626712358;
O=C1COc2ccccc2N1,10735,407:40700:0:Z1601737529;407:40700:0:Z1603311454;407:40700:0:Z1603366188;
Cc1ccnn1C,10183,407:40700:0:Z3539386730;407:40700:0:Z2624744846;407:40700:0:Z3547207966;
Cc1ccsc1,5092,407:40700:0:Z871958690;407:40700:0:Z2185239329;407:40700:0:Z1264267243;
C1CCC2(CC1)CCCO2,658,407:40700:0:Z2870229132;407:40700:0:Z3883655557;407:40700:2:Z2956166626;
Cc1ncon1,13771,407:40700:0:Z4140705149;407:40700:0:Z2697965637;407:40700:0:Z3643678385;
FC=C1CCCNC1,102,407:40700:0:Z4228528602;407:40701:1:Z4228538214;407:40701:2:Z4228542318;
O=C1CCNCCN1,929,407:40700:0:Z4490458614;407:40700:0:Z802765622;407:40700:1:Z1103257154;
c1nc2c(s1)CCCC2,2727,407:40700:0:Z4490458614;407:40700:0:Z2277882275;407:40700:0:Z2044279780;
Cc1ccncn1,16313,407:40700:0:Z2027625984;407:40700:0:Z970663228;407:40700:0:Z1742521148;
c1ccc2[nH]cnc2c1,35123,407:40700:0:Z2027625984;407:40700:0:Z2912457004;407:40700:0:Z1487200912;
Fc1cccc2c1CCNC2,1110,407:40700:0:Z2710284369;407:40700:0:Z4086329142;407:40700:2:Z1523042518;
O=c1[nH]cnc2ccccc12,13509,407:40700:0:Z3583817174;407:40700:0:Z161751882;407:40700:0:Z4466272838;
Cc1cc(N)[nH]n1,688,407:40700:0:Z4104067190;407:40700:0:Z3163852990;407:40700:1:Z1829009087;
O=C1CCC2CNCCN12,1240,407:40700:0:Z2584756913;407:40700:0:Z4148696059;407:40700:2:Z1554002377;
CC1NCCn2cccc21,643,407:40700:0:Z2958213022;407:40700:2:Z2953287802;407:40700:4:Z4422326124;
Cc1nc2ccccn2n1,883,407:40700:0:Z4381456293;407:40700:0:Z3547430023;407:40700:2:Z4022103805;
Cc1cc(Cl)n(C)n1,664,407:40700:0:Z1241532863;407:40700:1:Z1915906248;407:40700:2:Z997852208;
c1ccc2c(c1)CCNC2,47154,407:40700:0:Z2096493731;407:40700:0:Z2356847828;407:40700:0:Z1220296952;
c1ccc2c(c1)CNC2,9838,407:40700:0:Z2356896977;407:40700:0:Z1951519939;407:40700:0:Z1951553571;
Cc1ccco1,17682,407:40700:0:Z2206459316;407:40700:0:Z3837136330;407:40700:0:Z3094012387;
O=C1CNCCCN1,3049,407:40700:0:Z1823255500;407:40700:0:Z4290487413;407:40700:1:Z1030692890;
Cn1ncc2c1CCCN2,1150,407:40700:0:Z4370482995;407:40700:0:Z4324149422;407:40700:0:Z4324149419;
CC1(C)CCNCC2CCOC21,224,407:40700:0:Z3593006453;407:40700:0:Z3440455632;407:40700:2:Z3318335579;
CC1CCCC(=O)N1,1261,407:40700:0:Z3098566228;407:40700:1:Z3134344188;407:40700:1:Z1995155041;
Cn1cccc1,16377,407:40700:0:Z1415471504;407:40700:0:Z1969497353;407:40700:0:Z2219717862;
Cc1n[nH]c2[nH]c(=O)ccc12,384,407:40700:0:Z4773152846;407:40700:1:Z4735394641;407:40700:3:Z4503922191;
CN1C(=O)Cc2ccccc21,2984,407:40700:0:Z1528728866;407:40700:0:Z2627449185;407:40700:0:Z2697965637;
C1COCOC1,931,407:40700:0:Z1529405908;407:40700:0:Z2228729392;407:40700:1:Z3726814239;
C1CC2(CCO1)CC2,1664,407:40700:0:Z3702583778;407:40700:0:Z3722108429;407:40700:1:Z3515501589;
C1COCCOC1,487,407:40700:0:Z4349843725;407:40700:0:Z4413425657;407:40700:0:Z4413425659;
CC1COc2ccccc2C1,419,407:40700:0:Z5048139079;407:40700:0:Z1652715733;407:40700:0:Z5053250299;
Cc1cnoc1,1933,407:40700:0:Z4465948323;407:40700:0:Z3724712170;407:40700:0:Z4153928956;
CN1CCC2(CC1)CC(O)CN2,254,407:40700:0:Z4465948323;407:40700:3:Z4478260365;407:40700:7:Z4600180300;
O=c1cccc2n1CCCCC2,358,407:40700:0:Z4175974720;407:40700:0:Z4599933386;407:40700:9:Z4590739988;
C1CCC2(CCOCC2)NC1,651,407:40700:0:Z4268191691;407:40700:0:Z4404883734;407:40700:1:Z4268176678;
C1CCC2(CC1)COCCO2,771,407:40700:0:Z4111490904;407:40700:1:Z3602929711;407:40700:1:Z4934553169;
c1ccc2scnc2c1,12119,407:40700:0:Z5014438499;407:40700:0:Z2003767573;407:40700:0:Z905908112;
Cc1ncnc2ccccc12,1227,407:40700:0:Z3019950444;407:40700:1:Z1025163888;407:40700:3:Z1014240632;
O=c1[nH]c2ccccc2[nH]1,10123,407:40700:0:Z1712873639;407:40700:0:Z3623508749;407:40700:0:Z1171736912;
Cc1cn2ccccc2n1,1585,407:40700:0:Z4225881587;407:40700:0:Z5050114004;407:40700:0:Z1414523345;
CC1CCNCC1(C)C,119,407:40700:0:Z3171584226;407:40701:4:Z4385039382;407:40704:8:Z2025888272;
C1CCC2(CCC2)OC1,1875,407:40700:0:Z2877157065;407:40700:0:Z2928889983;407:40700:1:Z2862473823;
c1ncc2cc[nH]c2n1,791,407:40700:0:Z3722328528;407:40700:3:Z4154752550;407:40700:3:Z2633010914;
O=c1[nH]cnc2c1CNC2,76,407:40700:0:Z4594992812;407:40702:5:Z4595003374;407:40702:9:Z4594993221;
C1CNC2CCC2C1,459,407:40700:0:Z3104057360;407:40700:1:Z2964115032;407:40700:9:Z3046814854;
Cc1ccno1,16320,407:40700:0:Z287772460;407:40700:0:Z1533928771;407:40700:0:Z1918246132;
Cc1cccc2c1C(C)CC2=O,426,407:40700:0:Z287772460;407:40700:3:Z2803548068;407:40700:3:Z4329905746;
CC1CNc2ccnn2C1,327,407:40700:0:Z4195360378;407:40700:1:Z3154056819;407:40700:4:Z3197346756;
O=C1CCCCCN1,4744,407:40700:0:Z4195360378;407:40700:0:Z3168503427;407:40700:0:Z3704597314;
FC1(F)CNCCNC1,119,407:40700:0:Z3205869297;407:40700:3:Z5001268739;407:40700:5:Z3205870048;
c1ccc2c(c1)OCCCO2,9398,407:40700:0:Z46181845;407:40700:0:Z2361850454;407:40700:0:Z1003505194;
c1cnn2cnnc2c1,3790,407:40700:0:Z1626117004;407:40700:0:Z2700159159;407:40700:0:Z2477628702;
C1CC2CC2CCN1,427,407:40700:0:Z5035378898;407:40700:0:Z3611765882;407:40700:2:Z3353896944;
Oc1ccc2c(c1)CCNC2,728,407:40700:0:Z2961653076;407:40700:1:Z3580170160;407:40700:2:Z2884836808;
c1cnc2ncnn2c1,3667,407:40700:0:Z2218120996;407:40700:0:Z1188155334;407:40700:0:Z1465225580;
Cc1ccc2c(C)noc2n1,365,407:40700:0:Z1445041991;407:40700:1:Z1430664674;407:40700:5:Z1212648262;
Fc1ccc2c(c1)CCCO2,1283,407:40700:0:Z1998231986;407:40700:1:Z4476742446;407:40700:3:Z4166911250;
Cc1cncnc1C,1788,407:40700:0:Z3685949463;407:40700:0:Z1396764036;407:40700:0:Z3829790226;
Cc1nc[nH]c1C,2799,407:40700:0:Z1334439325;407:40700:0:Z2863356447;407:40700:1:Z4011624847;
c1ccc2c(c1)CCCC2,17086,407:40700:0:Z3185302573;407:40700:0:Z3697966604;407:40700:0:Z1720023972;
CC1CC(C)n2nccc2N1,303,407:40700:0:Z3185302573;407:40700:1:Z3193704921;407:40701:2:Z4651449676;
C1CC2(C1)CCNCC2,3337,407:40700:0:Z4227221770;407:40700:0:Z3866971497;407:40700:0:Z3532410438;
Cc1cc(C)cc(C)c1,5906,407:40700:0:Z2876088685;407:40700:0:Z1197762727;407:40700:0:Z1282189753;
CN1CCCC(C)(C)C1,420,407:40700:0:Z3715714488;407:40700:2:Z1931408063;407:40700:3:Z1934693696;
C1CC2CCC(C1)N2,10563,407:40700:0:Z2826144240;407:40700:0:Z2843314054;407:40700:0:Z3889166055;
Cc1ccc2c(c1)NCCCO2,155,407:40700:0:Z1883813144;407:40700:4:Z1623136546;407:40700:5:Z1578499253;
Fc1cccc2cccnc12,960,407:40700:0:Z963555610;407:40700:0:Z2221000950;407:40700:1:Z4282098368;
C1CNC2(C1)CCC2,3358,407:40700:0:Z4044384677;407:40700:0:Z4024166173;407:40700:0:Z5054363570;
Cc1ccc2c(C)nn(C)c2n1,1158,407:40700:0:Z1886383673;407:40700:1:Z1357270139;407:40700:2:Z3893175364;
c1ccc2c(c1)CCOC21CCNCC1,244,407:40700:0:Z2333854957;407:40700:3:Z2956244450;407:40700:4:Z2292336842;
O=c1[nH]cnc2[nH]ncc12,1152,407:40700:0:Z1449546549;407:40700:3:Z1481041341;407:40700:4:Z1899859832;
OC1CCCCCCC1O,26,407:40700:0:Z5017607419;407:40702:4:Z5008112487;407:40702:6:Z5022120812;
O=c1ccc2ccc(F)cc2[nH]1,904,407:40700:0:Z3364147456;407:40700:3:Z1669942249;407:40700:5:Z1248793018;
C1CC2(CCN1)CCOC2,2674,407:40700:0:Z3045144567;407:40700:0:Z2873009494;407:40700:1:Z2874279146;
c1n[nH]c2c1CCCCC2,788,407:40700:0:Z1896651057;407:40700:2:Z2061263885;407:40700:2:Z1275568879;
CC1CCC(C)O1,302,407:40700:0:Z3531601775;407:40700:5:Z2781383132;407:40700:7:Z3539717306;
Nc1cn[nH]c1,1141,407:40700:0:Z5038148583;407:40700:0:Z4057425111;407:40700:2:Z4176498895;
NC1CC2CNCC1C2,12,407:40700:0:Z5038148583;407:40701:8:Z5038135250;407:40701:9:Z5038137844;
O=c1ccc2cc(F)ccc2[nH]1,451,407:40700:0:Z1819276457;407:40700:0:Z1239238783;407:40700:0:Z1680298777;
c1noc2c1COCC2,815,407:40700:0:Z3601569876;407:40700:1:Z2691076713;407:40700:1:Z2921406526;
c1cc2n(n1)CCCO2,803,407:40700:0:Z3726764274;407:40700:0:Z2669502537;407:40700:1:Z3625266535;
O=c1ccoc2cccc(O)c12,49,407:40700:0:Z4310372109;407:40701:2:Z4309726966;407:40702:7:Z4310242574;
c1ccc2nsnc2c1,708,407:40700:0:Z3143113069;407:40700:2:Z1974221078;407:40700:3:Z3919999334;
Fc1cccc(Cl)c1,12616,407:40700:0:Z1180936210;407:40700:0:Z1231442520;407:40700:0:Z1283591764;
CN1C(=O)COc2ccccc21,2216,407:40700:0:Z1315794544;407:40700:0:Z3842546672;407:40700:0:Z2846040095;
Cc1cnccn1,4104,407:40700:0:Z4380572018;407:40700:0:Z3698827609;407:40700:0:Z2232070375;
Fc1ccc2c(c1)CCNC2,1398,407:40700:0:Z4612454542;407:40700:0:Z5004130864;407:40700:2:Z3136769528;
Cc1cc2nccc(C)n2n1,1225,407:40700:0:Z4612454542;407:40700:0:Z3890011649;407:40700:0:Z2965894668;
CC1(C)Cc2ccccc2O1,2212,407:40700:0:Z1374921657;407:40700:0:Z3556037581;407:40700:0:Z3711559341;
c1cnc2ccnn2c1,5514,407:40700:0:Z2876965664;407:40700:0:Z3570664874;407:40700:0:Z2448894145;
c1ccc2c(c1)OCCS2,452,407:40700:0:Z2435391428;407:40700:4:Z966486118;407:40700:7:Z1579191054;
O=c1oc2ccccc2o1,94,407:40700:0:Z4094275058;407:40701:4:Z3819310842;407:40702:6:Z3842940735;
FC1(F)CCCCC1,4208,407:40700:0:Z4094275058;407:40700:0:Z1538305616;407:40700:0:Z2627751852;
c1cc2c(nn1)CCOC2,201,407:40700:0:Z4655862879;407:40700:6:Z4023010905;407:40702:5:Z4021805325;
CC1(C)C2CCC1C(=O)C2,188,407:40700:0:Z1271318503;407:40700:1:Z1454714365;407:40700:2:Z1630107752;
CN1C(=O)CCc2ccccc21,3254,407:40700:0:Z1506560270;407:40700:0:Z2454329034;407:40700:0:Z4142706386;
c1ccc2c(c1)CCCCC2,1460,407:40700:0:Z2870202003;407:40700:1:Z1088808588;407:40700:3:Z4474732344;
CC1(C)CNCc2cn[nH]c2C1,986,407:40700:0:Z3253368733;407:40700:0:Z3132795681;407:40700:1:Z2617120705;
c1n[nH]c2c1CCC2,6036,407:40700:0:Z1376040607;407:40700:0:Z1530846346;407:40700:0:Z4508317211;
Cc1nc2ccccc2[nH]1,4334,407:40700:0:Z297482218;407:40700:0:Z2447513430;407:40700:0:Z1784537565;
C1NCC12CNC2,364,407:40700:0:Z4018837402;407:40700:2:Z4083702799;407:40700:4:Z3206697345;
c1cnc2[nH]ncc2c1,6601,407:40700:0:Z827317832;407:40700:0:Z4612900469;407:40700:0:Z3060242344;
O=c1[nH]ncc2ccccc12,8862,407:40700:0:Z2386816401;407:40700:0:Z812855748;407:40700:0:Z3602481263;
C1CNC2CC2C1,753,407:40700:0:Z3782694495;407:40700:0:Z3581700807;407:40700:0:Z3378930160;
O=c1[nH]cnc2sc3c(c12)CCCC3,875,407:40700:0:Z1667499011;407:40700:3:Z2207124962;407:40700:4:Z1158133319;
Cc1ccc2c(c1)CCC2,363,407:40700:0:Z814177490;407:40700:0:Z1983336184;407:40700:7:Z1639417864;
C1COC2(C1)CCNCC2,2878,407:40700:0:Z4058144882;407:40700:1:Z4213299508;407:40700:1:Z4508286505;
Cn1ncc2c(=O)[nH]cnc21,3311,407:40700:0:Z1505036540;407:40700:0:Z1344336017;407:40700:0:Z1123784548;
c1cc2sccc2cn1,307,407:40700:0:Z1663305162;407:40700:0:Z3542069321;407:40700:1:Z2151088322;
Cn1nnc2c1CCCC2,1659,407:40700:0:Z3602862791;407:40700:0:Z3611870598;407:40700:0:Z1927278528;
C1CNC2(C1)COC2,353,407:40700:0:Z4247392042;407:40700:2:Z3548626147;407:40700:3:Z3640460667;
CN1CCCc2ccccc21,1678,407:40700:0:Z3597771026;407:40700:0:Z3637966553;407:40700:1:Z2092392028;
Cc1ccnc(C)c1,2445,407:40700:0:Z2102158745;407:40700:0:Z4867276879;407:40700:0:Z4770905280;
Cc1ccc(=O)[nH]n1,321,407:40700:0:Z1332995906;407:40700:1:Z1685894578;407:40700:3:Z3898883884;
Cn1ncc(=O)c2ccccc21,570,407:40700:0:Z3601414775;407:40700:0:Z1275051955;407:40700:1:Z2751102027;
O=c1[nH]cn[nH]1,2473,407:40700:0:Z24696249;407:40700:0:Z2495072244;407:40700:0:Z2142735736;
O=c1ccoc2ccc(Cl)cc12,249,407:40700:0:Z119847308;407:40700:2:Z266979666;407:40700:3:Z1560487394;
C1CNCCCNC1,561,407:40700:0:Z4474039649;407:40700:2:Z4474039815;407:40700:8:Z3535430200;
Fc1ccc2oncc2c1,410,407:40700:0:Z4474039649;407:40700:1:Z2779511056;407:40700:3:Z4125326733;
c1ccn2cccc2c1,364,407:40700:0:Z3726752329;407:40700:7:Z4274033431;407:40700:7:Z4274033733;
O=C1CCCc2ccccc2N1,2890,407:40700:0:Z1550537052;407:40700:0:Z738044432;407:40700:0:Z3509198036;
OC1CCNC1,26104,407:40700:0:Z1550537052;407:40700:0:Z4206341317;407:40700:0:Z1749324958;
Cc1cccc2ccnnc12,140,407:40700:0:Z3837136330;407:40700:2:Z4128597205;407:40700:5:Z3949944899;
O=c1[nH]cccc1Cl,492,407:40700:0:Z1067343680;407:40700:0:Z1562454763;407:40700:2:Z192865994;
c1csnn1,1307,407:40700:0:Z1132341579;407:40700:0:Z1656497398;407:40700:0:Z918097244;
OC1CCOCC1,4491,407:40700:0:Z3866510653;407:40700:0:Z2801254945;407:40700:0:Z1768797193;
CC1(C)CNCCN1,3848,407:40700:0:Z1768698986;407:40700:0:Z3372860971;407:40700:0:Z1555390686;
C1CC2CCC1O2,2222,407:40700:0:Z4082692328;407:40700:0:Z2835643541;407:40700:1:Z2962096242;
C1CCC2(CCCC2)OC1,665,407:40700:0:Z4082692328;407:40700:0:Z1449254486;407:40700:0:Z2871030801;
Cc1cc2n(n1)CCCN2,569,407:40700:0:Z4661120063;407:40700:0:Z2228941669;407:40700:2:Z3095509674;
C1CC2NCCOC2C1,543,407:40700:0:Z4613764888;407:40700:1:Z4210078349;407:40700:1:Z4026625722;
Cc1cnn(C)c1,2418,407:40700:0:Z2350826038;407:40700:0:Z5039762750;407:40700:1:Z4035340380;
c1ccc2c(c1)OC1(CCCCC1)O2,288,407:40700:0:Z2350826038;407:40700:1:Z4536767243;407:40700:2:Z826672704;
CN1CCCNC1=O,447,407:40700:0:Z4154530405;407:40700:0:Z4156110748;407:40700:1:Z4154534326;
c1ccc2ocnc2c1,9930,407:40700:0:Z4154530405;407:40700:0:Z1454066111;407:40700:0:Z2073698303;
C1COC2(C1)CNC2,2049,407:40700:0:Z4608998940;407:40700:0:Z2588318638;407:40700:0:Z4590985625;
CC1(C)CCc2sccc2C1,120,407:40700:0:Z1337240541;407:40700:4:Z2113369192;407:40700:6:Z2297609567;
CC1CCNC(C)C1,390,407:40700:0:Z4883782873;407:40700:1:Z3097907066;407:40700:2:Z3137484103;
c1cn2c(n1)CCCC2,11508,407:40700:0:Z1919839604;407:40700:0:Z3625416268;407:40700:0:Z2910902302;
C1CC2SCCSC2C1,142,407:40700:0:Z1544244861;407:40700:6:Z1541938818;407:40701:3:Z1903675635;
Fc1ccc2c(c1)CNCC2,1676,407:40700:0:Z3790953297;407:40700:1:Z3807588488;407:40700:2:Z4167141670;
CC1NCc2ccccc2NC1=O,179,407:40700:0:Z2691540906;407:40700:0:Z2904161088;407:40700:2:Z2691527799;
CC1CCNC1,20513,407:40700:0:Z2691540906;407:40700:0:Z2269145559;407:40700:0:Z1667163262;
O=S1(=O)CCC(O)C1,200,407:40700:0:Z2113708180;407:40701:5:Z1821149568;407:40704:4:Z2171955658;
c1cc2n(n1)CCCC2,5808,407:40700:0:Z3009611409;407:40700:0:Z2273297915;407:40700:0:Z2766763437;
c1cn2ccsc2n1,1676,407:40700:0:Z28667982;407:40700:1:Z1481516434;407:40700:1:Z1341905418;
C1CC2CNCC1C2,1575,407:40700:0:Z3538245735;407:40700:0:Z4118312883;407:40700:1:Z4860599346;
c1ccn2ncnc2c1,1579,407:40700:0:Z3538245735;407:40700:0:Z4638156704;407:40700:0:Z4629240091;
O=C1CCOC2(CCNCC2)C1,461,407:40700:0:Z3100132608;407:40700:4:Z3058521861;407:40700:4:Z3134718566;
C1CC2CCNC2CN1,546,407:40700:0:Z2962385526;407:40700:1:Z3709103976;407:40700:5:Z4055948183;
Cc1nncc2ccccc12,194,407:40700:0:Z1580294724;407:40700:0:Z4998150864;407:40703:2:Z4660206154;
CN1CCC2(CCNCC2)CC1,696,407:40700:0:Z2814027032;407:40700:2:Z4770518642;407:40700:2:Z3626951641;
Cc1ccc2nc(C)ccc2c1,475,407:40700:0:Z24932786;407:40700:1:Z2357322418;407:40700:4:Z2912463145;
Cc1cc(C)c2c(C)nn(C)c2n1,1284,407:40700:0:Z442909396;407:40700:0:Z794963254;407:40700:0:Z2441253564;
c1cnc2cc[nH]c2c1,1532,407:40700:0:Z4009224280;407:40700:0:Z3721194016;407:40700:0:Z3581356470;
CC1CC(=O)N(C)c2ccccc21,392,407:40700:0:Z2712408178;407:40700:2:Z2722378871;407:40700:4:Z2712408795;
OC1C2CCCC1CNC2,430,407:40700:0:Z2954908154;407:40700:1:Z1230309113;407:40700:4:Z1232324685;
Clc1ccn[nH]1,707,407:40700:0:Z1305645890;407:40700:3:Z3199511917;407:40700:5:Z1274063425;
Oc1ccncn1,3180,407:40700:0:Z2596179700;407:40700:0:Z1882832217;407:40700:2:Z3725407966;
C1COC2(C1)CCC2,2120,407:40700:0:Z1676251935;407:40700:1:Z3645317589;407:40700:1:Z3843108618;
Cc1cccn1C,1325,407:40700:0:Z1527513575;407:40700:1:Z1526905563;407:40700:1:Z3047482078;
CC1CCOCC1,1092,407:40700:0:Z3638529198;407:40700:1:Z2783226251;407:40700:1:Z4916116835;
Nc1ccncn1,2382,407:40700:0:Z4191712870;407:40700:0:Z2631245030;407:40700:1:Z3687447471;
c1nc2c([nH]1)CCNC2,2412,407:40700:0:Z4191712870;407:40700:0:Z1636714708;407:40700:0:Z3542623999;
C1NCC2CC12,8294,407:40700:0:Z2199386740;407:40700:0:Z4024174500;407:40700:0:Z2962083387;
Cc1cc(C)n(C)n1,11895,407:40700:0:Z1264267243;407:40700:0:Z3518839611;407:40700:0:Z4117240008;
Cc1nccs1,9699,407:40700:0:Z1239847154;407:40700:0:Z1933514142;407:40700:0:Z431803088;
Cn1ccc2ccccc21,4890,407:40700:0:Z3625416268;407:40700:0:Z1731776504;407:40700:0:Z3608194848;
O=C1CC2CCCC2N1,282,407:40700:0:Z4192381014;407:40700:0:Z4199461617;407:40700:3:Z4193359931;
O=c1[nH]cnc2ccc(Cl)cc12,112,407:40700:0:Z653360854;407:40700:5:Z1687051928;407:40700:9:Z1301256725;
Cc1sc2ncncc2c1C,929,407:40700:0:Z1165896817;407:40700:1:Z1510358220;407:40700:1:Z238111330;
Cc1n[nH]c2sccc12,1060,407:40700:0:Z1740126618;407:40700:0:Z1275566413;407:40700:0:Z1251498399;
O=C1NCCOc2ccccc21,732,407:40700:0:Z3600742981;407:40700:0:Z4427384426;407:40700:0:Z2959334113;
Cc1ccn2ccnc2c1C,140,407:40700:0:Z3899410592;407:40700:5:Z4419068183;407:40700:7:Z4128245632;
Oc1ncn[nH]1,454,407:40700:0:Z3899410592;407:40700:8:Z3899410703;407:40700:8:Z3899407769;
CC1NCCc2cc(F)ccc21,159,407:40700:0:Z1243847656;407:40700:2:Z1239619008;407:40700:9:Z1241875432;
CC1CNc2cnccc2O1,67,407:40700:0:Z4556827207;407:40701:6:Z4651291139;407:40701:6:Z4556814503;
Cc1cc(C)ncn1,8646,407:40700:0:Z3173548076;407:40700:0:Z4378226500;407:40700:0:Z1831293617;
CC1(C)OCCCO1,1443,407:40700:0:Z3173548076;407:40700:1:Z4474498540;407:40700:2:Z3093310751;
CC1CNCC2(CCNCC2)O1,260,407:40700:0:Z4141423073;407:40700:3:Z3369177081;407:40700:5:Z2956135298;
CC1CCCC1O,197,407:40700:0:Z4141423073;407:40700:0:Z2872683305;407:40702:9:Z4137598524;
Fc1cnc2c(c1)OCCN2,114,407:40700:0:Z5043790358;407:40702:8:Z5043799495;407:40703:1:Z5035835034;
Cc1nnn[nH]1,5280,407:40700:0:Z666783370;407:40700:0:Z1275962907;407:40700:0:Z3466519451;
CC1CCCN1,15391,407:40700:0:Z2454329034;407:40700:0:Z3567624477;407:40700:0:Z2602314112;
CC1=CC(C)n2ncnc2N1C,342,407:40700:0:Z1843091720;407:40700:3:Z2718134610;407:40700:4:Z2643489881;
Cn1cnnn1,3479,407:40700:0:Z1845491220;407:40700:0:Z1408119174;407:40700:0:Z1408203018;
C1COC2(CCOC2)CN1,838,407:40700:0:Z2444432137;407:40700:1:Z1968581448;407:40700:1:Z4135503930;
O=c1[nH]c(=O)c2cccnc2[nH]1,2570,407:40700:0:Z1369932371;407:40700:0:Z2302521638;407:40700:0:Z1997038690;
Cn1cc2c(n1)CCCC2,2539,407:40700:0:Z2012804242;407:40700:0:Z4226058261;407:40700:0:Z1446596521;
O=S1(=O)CCNCC12CCCCC2,384,407:40700:0:Z1732443470;407:40700:0:Z1376169682;407:40700:5:Z1376740816;
Cc1ccc2[nH]cnc2c1,1063,407:40700:0:Z2205605111;407:40700:5:Z3580200075;407:40700:6:Z1247859190;
C1CCC2(CCOC2)OC1,1060,407:40700:0:Z3565081027;407:40700:0:Z1577829957;407:40700:1:Z4406039319;
CC1NC=NNC1=O,386,407:40700:0:Z991746284;407:40700:5:Z1191916302;407:40700:5:Z2717025938;
C1CCC2NCCC2C1,2777,407:40700:0:Z991746284;407:40700:0:Z4059605896;407:40700:0:Z3201830297;
Cc1n[nH]c2c1NCCC2,77,407:40700:0:Z3060106256;407:40702:2:Z4130527396;407:40703:0:Z3603959581;
Cc1c[nH]c2ccccc2c1=O,446,407:40700:0:Z4241850280;407:40700:1:Z2483734639;407:40700:4:Z2230200580;
