fragment_smiles,occurences,example_ligands
Cc1ccccc1,242037,134:13400:0:Z4143985868;134:13400:0:Z2589790936;134:13400:0:Z2095696600;
OC1CNC2(CNC2)C1,81,134:13400:5:Z4202198192;134:13403:9:Z4268612229;134:13405:9:Z4255299923;
CC1CN(C)CCO1,386,134:13400:5:Z3092272070;134:13400:5:Z2630884567;134:13400:5:Z2630876906;
Cc1ccc(F)c2[nH]ccc12,104,134:13400:5:Z4178540494;134:13402:1:Z3704168624;134:13402:7:Z3603387143;
O=c1cc2c(n[nH]1)CCOC2,194,134:13400:5:Z4319852494;134:13401:0:Z4320475294;134:13401:1:Z3343748839;
CC1(C)CCc2ncccc2C1,140,134:13400:5:Z4403634832;134:13401:3:Z4735780552;134:13401:8:Z4406911482;
CC1CC(C)(C)c2ccccc21,43,134:13400:5:Z4419044123;134:13401:7:Z2953994572;134:13401:9:Z3597982823;
CN1CC2(CCNC2)C1,135,134:13400:5:Z4264646397;134:13400:7:Z4266346115;134:13401:3:Z2637415748;
O=C1CC2CCCC2CN1,70,134:13400:5:Z3639912522;134:13401:2:Z3639868896;134:13402:4:Z4391562626;
CC1CNc2ncnn2C1,76,134:13400:5:Z3086590234;134:13401:6:Z3086590891;134:13401:8:Z3086586972;
Nc1ccc(Cl)nn1,10,134:13400:5:Z4174805275;134:13400:9:Z3831943440;134:13416:2:Z3390433952;
CC1CNc2ccccc2N(C)C1=O,234,134:13400:5:Z2269814008;134:13402:3:Z3804811484;134:13402:3:Z1361951376;
Cc1coc(=O)o1,43,134:13400:5:Z3513390870;134:13407:2:Z4031068047;134:13409:5:Z3511694507;
CN1CCCC1(C)C,359,134:13400:5:Z3384286965;134:13400:5:Z4218866865;134:13400:7:Z4473753798;
Nc1ncc2ccsc2n1,136,134:13400:5:Z1483493138;134:13400:6:Z1959169865;134:13401:3:Z373981012;
Cn1ccc2ccncc21,207,134:13400:5:Z3571183721;134:13400:7:Z3053612972;134:13400:9:Z4261968436;
CC1Cc2ccc(F)cc2O1,276,134:13400:5:Z2813988263;134:13401:6:Z2097797657;134:13401:7:Z2617110054;
CC1(C)CC2(CCC2)CN1,175,134:13400:5:Z2625054127;134:13401:4:Z2644567270;134:13401:5:Z3606411160;
c1ccc2c(c1)NCCCS2,135,134:13400:5:Z244356660;134:13400:7:Z240389142;134:13401:3:Z1327624376;
Cc1cccc2c1ccn2C,139,134:13400:5:Z4413149307;134:13402:3:Z4028991889;134:13402:5:Z3701526748;
CC1CNCC1F,304,134:13400:5:Z3322878310;134:13401:1:Z3593145022;134:13401:4:Z3267905793;
CC1C(=O)Nc2ccccc2N1C,298,134:13400:5:Z3712722221;134:13400:6:Z4935416913;134:13400:9:Z1348190631;
CC1(C)CNC(C)(C)C1O,172,134:13400:5:Z3712722221;134:13400:7:Z3712716199;134:13401:5:Z3653470905;
CC1C2CNCC12,125,134:13400:5:Z4329539326;134:13402:0:Z4329545833;134:13402:5:Z4316040337;
Fc1ccc2c(c1)OCCCC2,278,134:13400:5:Z2434181251;134:13400:9:Z4198683529;134:13401:6:Z2870891206;
Cc1cc2cncnc2s1,331,134:13400:5:Z1460803678;134:13400:7:Z3617162197;134:13401:1:Z2077077597;
Cc1ccc2ccoc2n1,180,134:13400:5:Z3384774571;134:13400:5:Z2645901086;134:13400:8:Z4570899244;
Cc1nnc2cnccn12,249,134:13400:5:Z1765653282;134:13400:7:Z2017116143;134:13401:2:Z1743990634;
c1cc2cn[nH]c2cn1,117,134:13400:5:Z4286122210;134:13400:8:Z4287392298;134:13400:9:Z4287977985;
CC1CNC2(CC2)C(=O)N1,261,134:13400:5:Z4352663858;134:13400:7:Z4352664794;134:13400:8:Z4394386085;
Clc1coc2ccccc12,83,134:13400:5:Z3656037647;134:13401:8:Z2453598445;134:13403:4:Z2453604375;
CC1CNC(=O)CN1,153,134:13400:5:Z4352694909;134:13400:8:Z4407703312;134:13401:2:Z4152423477;
Cc1cc(C)c2c(C)nn(C)c2n1,410,134:13400:5:Z4036108374;134:13400:6:Z441688280;134:13400:6:Z2184899368;
CC1(F)CNC1,85,134:13400:5:Z1940725749;134:13402:0:Z2637867769;134:13402:6:Z1941893554;
C1SC2CC1C2,40,134:13400:5:Z4316438467;134:13400:5:Z4318116601;134:13404:7:Z3865199027;
Clc1ccc2c(c1)CCNC2,164,134:13400:5:Z1841122934;134:13400:6:Z4139188001;134:13400:8:Z1841117528;
Cc1cc(C)n2nc(C)cc2n1,502,134:13400:5:Z2297829405;134:13400:5:Z1453922647;134:13401:1:Z3602734435;
CC1(F)CCCCNC1,199,134:13400:5:Z2297829405;134:13400:7:Z2956592483;134:13401:7:Z2290739291;
C1CC2(CO1)CC1(C2)OCCO1,124,134:13400:5:Z2950291365;134:13402:8:Z2945883793;134:13406:3:Z3010374866;
O=C1CCC12CCC(F)(F)CC2,287,134:13400:5:Z5033707748;134:13400:8:Z5033370435;134:13401:2:Z5034316168;
Clc1ccc2c(c1Cl)CCNC2,99,134:13400:5:Z4146083699;134:13400:5:Z2702842319;134:13401:6:Z2605767203;
c1ccc2c(c1)nc1n2CCCCC1,72,134:13400:5:Z3556795300;134:13403:5:Z3791768764;134:13404:3:Z1996132055;
Nc1nccc(Cl)n1,69,134:13400:5:Z2610286441;134:13401:0:Z328655528;134:13402:0:Z644175004;
NC1CNCC12CCOCC2,228,134:13400:5:Z3045731379;134:13401:1:Z3140731969;134:13401:4:Z3140723796;
Cc1cccc2c1CCOC2,235,134:13400:5:Z5013914563;134:13400:8:Z5007666599;134:13401:3:Z5007750226;
O=c1[nH]cnc2[nH]c3ccccc3c12,6,134:13400:5:Z2832652628;134:13456:9:Z2613874877;134:13458:7:Z2613876744;
Clc1ncc2c(n1)CCOC2,63,134:13400:5:Z3557008209;134:13401:0:Z3556038559;134:13402:1:Z3557553079;
C1CC2(CCC3(CC2)OCCO3)CN1,187,134:13400:5:Z3892913095;134:13401:3:Z3892911049;134:13401:4:Z4295757998;
CC1(C)CNCC1F,138,134:13400:5:Z4573173001;134:13400:8:Z4453841415;134:13401:0:Z4525663696;
Oc1nccc2ccncc12,94,134:13400:5:Z3579644375;134:13401:3:Z3543947485;134:13402:3:Z3583099683;
c1cn2cncc2cn1,365,134:13400:5:Z3627515873;134:13400:9:Z3300072629;134:13400:9:Z4217471303;
Fc1ccc2c(c1)CCCN2,579,134:13400:5:Z1169133446;134:13400:8:Z771067568;134:13400:9:Z1493484187;
Cc1c[nH]c(=O)s1,389,134:13400:5:Z3383569162;134:13400:7:Z4220124578;134:13401:0:Z4590974830;
Clc1cnc2ccccn12,104,134:13400:5:Z1592236166;134:13400:6:Z1666927177;134:13401:3:Z3370445808;
Fc1cc(F)c2c(c1)NCCO2,95,134:13400:5:Z4127467946;134:13402:7:Z4127456947;134:13403:1:Z4455804398;
Cc1ccc2c(ccn2C)c1,155,134:13400:5:Z3872645510;134:13401:6:Z3872646417;134:13403:7:Z4296076068;
O=c1[nH]ccc2ccc(Cl)cc12,169,134:13400:5:Z4349246790;134:13400:8:Z4351002345;134:13400:8:Z4350548742;
Cc1cc(N)no1,147,134:13400:5:Z2410501272;134:13400:5:Z2174945275;134:13400:7:Z2166339954;
Cc1c(F)ccn2ccnc12,284,134:13400:5:Z4471832613;134:13400:6:Z4462800422;134:13400:7:Z4450328010;
CC1CCc2ccc(F)cc2C1,8,134:13400:5:Z2771920372;134:13429:8:Z2772282172;134:13436:0:Z2772281763;
OC1CC2CCC1CC2,65,134:13400:5:Z4022765452;134:13402:2:Z2989342878;134:13402:3:Z2974229200;
CC1(C)CNCC2(CCOC2)O1,417,134:13400:5:Z4471079162;134:13400:5:Z1961862717;134:13400:9:Z1961860700;
Cc1cc(C)nc(N)c1,63,134:13400:5:Z3599675127;134:13401:6:Z4517356932;134:13401:6:Z3599653394;
c1cc2c(cn1)NCC2,306,134:13400:5:Z4047842397;134:13400:9:Z4047842929;134:13401:4:Z1886897960;
c1cc2n(c1)CCNC21COC1,190,134:13400:5:Z4091882240;134:13400:7:Z4214959768;134:13400:9:Z4214134952;
CC12CNCC1COC2,305,134:13400:5:Z2645901086;134:13402:3:Z2600725981;134:13402:4:Z3136302509;
CN1CCN(C)c2ccccc2C1=O,110,134:13400:5:Z4088800914;134:13400:7:Z4088800271;134:13401:4:Z4088804953;
CC1=NOCC1C,167,134:13400:5:Z4929019535;134:13400:5:Z4929019536;134:13400:7:Z4934271312;
CN1CCCC2NCCC21,276,134:13400:5:Z3784853168;134:13400:6:Z2792721711;134:13401:2:Z3404430806;
Cn1ccn2nccc2c1=O,237,134:13400:5:Z3784853168;134:13402:3:Z3907188047;134:13402:5:Z3782708093;
C1CNC2CCNC2C1,231,134:13400:5:Z4080806940;134:13401:3:Z4327028477;134:13401:3:Z4312474419;
O=C1CNCC2(CC2)N1,260,134:13400:5:Z4136879678;134:13400:9:Z3612084742;134:13401:1:Z4771482561;
c1n[nH]c2c1CCCN2,508,134:13400:5:Z3300004016;134:13400:8:Z5035002669;134:13400:8:Z5033415100;
Nc1cc2ccccn2n1,78,134:13400:5:Z3612484177;134:13400:5:Z3297535760;134:13400:7:Z3363323699;
O=c1[nH]cnc2ncsc12,53,134:13400:5:Z1238921082;134:13409:5:Z2983032067;134:13409:5:Z2869379141;
C1CNC2(C1)CCCOC2,304,134:13400:5:Z2962669004;134:13400:6:Z2985951760;134:13401:0:Z4285586518;
Fc1ccc2c(c1)CCCCO2,336,134:13400:5:Z2917524800;134:13401:3:Z4287328812;134:13401:8:Z3836335477;
c1cnc2c(n1)NCCO2,113,134:13400:5:Z4416327862;134:13400:5:Z4416307847;134:13400:7:Z4416326826;
Clc1ccc2c(c1)CCCO2,617,134:13400:5:Z3613194862;134:13400:9:Z1677103772;134:13400:9:Z1680016990;
Cc1nc(N)c2c(C)csc2n1,156,134:13400:5:Z4483322632;134:13400:8:Z2090097904;134:13402:5:Z2909068951;
Clc1cccc2ccoc12,179,134:13400:5:Z2913534197;134:13400:7:Z2020087869;134:13401:0:Z3899126103;
O=C1CC2CCC1CC2,242,134:13400:5:Z4111902702;134:13401:2:Z4719064359;134:13401:2:Z4383671707;
CC1Cc2cccc(F)c2O1,275,134:13400:5:Z2589931726;134:13400:6:Z1440240881;134:13400:6:Z1884417581;
C1CCC2(C1)CCCNC2,271,134:13400:5:Z1780123173;134:13400:9:Z3206185979;134:13401:1:Z3991107873;
O=S1(=O)CCC2CCC1C2,300,134:13400:5:Z3633830752;134:13400:6:Z4266917420;134:13400:8:Z3558441820;
Nc1cncc(Cl)c1,74,134:13400:5:Z4029626178;134:13403:0:Z3516803952;134:13403:3:Z3515288742;
Cn1ncc2cn[nH]c21,186,134:13400:5:Z2108223693;134:13401:3:Z1212630051;134:13401:3:Z1866408415;
O=C1CC(O)c2cc(Cl)ccc2N1,93,134:13400:5:Z4325440161;134:13400:6:Z4834464632;134:13403:4:Z4324897152;
C1COC2CCOCC2N1,190,134:13400:5:Z4325440161;134:13401:0:Z4406822994;134:13402:2:Z5037339792;
CC1(C)OCOC1(C)C,116,134:13400:5:Z4275588887;134:13402:4:Z3696196249;134:13402:6:Z4256597843;
O=C1C2CCCC1CC2,322,134:13400:5:Z4021899848;134:13401:3:Z4006998686;134:13401:3:Z4020570009;
CC1(C)CNCC2CCOC2C1,271,134:13400:5:Z4129850065;134:13400:6:Z4141780110;134:13401:1:Z3613160434;
O=C1NCCNC12CC2,101,134:13400:5:Z4041908476;134:13401:5:Z3883180990;134:13404:3:Z4041924407;
CC1CNc2ccc(F)cc2O1,221,134:13400:5:Z4113276595;134:13400:7:Z4113279505;134:13401:3:Z3536491411;
CC1CS(=O)(=O)CCCN1,267,134:13400:5:Z2963587290;134:13400:9:Z2953237055;134:13401:2:Z4879267251;
Cc1ccc(F)c2c1CCNC2,142,134:13400:5:Z3654974755;134:13401:1:Z3795161129;134:13402:0:Z4326328300;
Clc1ncc2c(n1)OCC2,36,134:13400:5:Z4641662959;134:13404:8:Z4641479457;134:13409:6:Z4641471110;
Cc1nn(C)c2c1NCCS2,156,134:13400:5:Z2497235453;134:13401:2:Z3081861231;134:13401:4:Z1268406509;
C1CCC2(CCSCC2)OC1,439,134:13400:5:Z1517904351;134:13400:6:Z1466175833;134:13400:7:Z3187531334;
Cn1c(=O)cc(Cl)[nH]c1=O,5,134:13400:5:Z2993756547;134:13407:5:Z2234013120;134:13428:3:Z2993754710;
NC1CC2CCC(C1)C2,373,134:13400:5:Z2364511561;134:13401:2:Z2363029934;134:13401:2:Z2363030178;
Cc1c[nH]c2ccccc2c1=O,137,134:13400:5:Z2647117053;134:13401:8:Z4039946492;134:13401:8:Z4041566570;
c1ccc2c(c1)CCCCCN2,102,134:13400:5:Z4217825455;134:13401:1:Z4113345732;134:13402:0:Z1738113299;
Cc1cccc(Cl)c1Cl,77,134:13400:5:Z2389745171;134:13401:2:Z3591696072;134:13402:1:Z2278844850;
FC1(F)C2CNCC21,241,134:13400:5:Z2476617749;134:13400:8:Z3168898173;134:13401:1:Z3097672991;
Oc1ccncc1Cl,134,134:13400:5:Z2014739103;134:13401:3:Z1836132281;134:13401:5:Z2014733709;
CC12CC(CN1)C2,52,134:13400:5:Z4350391762;134:13402:2:Z2615199865;134:13402:7:Z2650153117;
C1CCC2(C1)CCCNCC2,113,134:13400:5:Z2618654201;134:13401:0:Z2628438422;134:13401:1:Z3554888146;
Cc1cc(C)sn1,409,134:13400:5:Z3503435429;134:13400:6:Z2493346392;134:13401:3:Z4660562204;
c1cnc2c(c1)OCCN2,236,134:13400:5:Z4125815359;134:13400:6:Z4125832107;134:13401:0:Z4281131558;
Cc1cc(Cl)ccn1,38,134:13400:5:Z4002780262;134:13403:1:Z4008302331;134:13403:7:Z4008351411;
Nc1cncc2ccccc12,87,134:13400:5:Z4126648826;134:13401:9:Z4126259568;134:13402:1:Z5035745588;
CC1(C)CC2(CCN2)CC(C)(C)O1,183,134:13400:5:Z4029020640;134:13400:6:Z4142173275;134:13401:0:Z4031752752;
O=c1cc(O)cc2n1CCCC2,171,134:13400:5:Z4308110037;134:13401:3:Z4478785518;134:13401:8:Z4309242152;
C1CCC2(CCNCC2)COC1,297,134:13400:5:Z3839909269;134:13400:6:Z3841579231;134:13401:1:Z4326850292;
CC1CC2(CCNCC2)CN1,152,134:13400:5:Z2387761357;134:13402:5:Z2441862743;134:13403:4:Z2386297049;
C1CNCC2(CC2)CN1,176,134:13400:5:Z5060673279;134:13400:9:Z5060665135;134:13401:8:Z5060679967;
CC1(C)CCCNS1(=O)=O,2,134:13400:5:Z3339851252;134:13484:3:Z3339850213;
c1occ2c1CCOC2,349,134:13400:5:Z3606456291;134:13400:6:Z2076871120;134:13401:2:Z2081006381;
CN1CCNCCC1=O,177,134:13400:5:Z2646322597;134:13400:5:Z2646319601;134:13400:6:Z2646320998;
Oc1ccc2cc[nH]c2c1,126,134:13400:5:Z3671700007;134:13400:5:Z3668993592;134:13401:8:Z3741296890;
CC1CNCC(C)(C)C1,172,134:13400:5:Z3169289015;134:13401:0:Z1652934313;134:13401:6:Z3181366435;
C1NCC2CNCC1C2,276,134:13400:5:Z4886432134;134:13400:6:Z4884902898;134:13400:8:Z4909268407;
Cc1ccc2cc(C)oc2c1,96,134:13400:5:Z4985907395;134:13402:4:Z4476439176;134:13402:6:Z4477629000;
C1CCC2(C1)CCCC2,240,134:13400:5:Z3577442665;134:13400:8:Z3567693034;134:13400:9:Z3573467598;
CC1CCNc2ccccc2S1,249,134:13400:5:Z2187729500;134:13400:6:Z2453267149;134:13400:6:Z2605173168;
Cc1cc2scnc2cc1F,119,134:13400:5:Z2294059024;134:13401:9:Z1970951781;134:13402:3:Z1970965292;
O=S1(=O)CCNC2CCCC21,220,134:13400:5:Z2294059024;134:13400:8:Z2298751565;134:13401:9:Z2298751970;
Clc1ccc2cn[nH]c2c1,80,134:13400:5:Z4054279135;134:13403:3:Z3539269942;134:13403:8:Z4054200748;
O=c1[nH]cnc2ccnn12,36,134:13400:5:Z2898390181;134:13403:1:Z4236530473;134:13409:7:Z2918952908;
Oc1ccc2c(c1)NCC2,127,134:13400:5:Z4256028932;134:13400:9:Z4232084802;134:13401:1:Z4256261545;
C1CCC2(CC1)CCOC2,311,134:13400:5:Z3319438288;134:13400:6:Z4922279629;134:13400:8:Z4924083992;
Oc1c(F)cccc1F,346,134:13400:5:Z3535404959;134:13400:9:Z3872699716;134:13401:3:Z3915456147;
CC12CCC(O)C(C1)NC2,125,134:13400:5:Z3440517579;134:13402:4:Z3596811847;134:13402:9:Z3586963462;
C1CC2NC1CC1CC12,150,134:13400:5:Z3652517648;134:13402:6:Z3514241414;134:13403:3:Z3652515972;
C1CC2NC1C1CCC2O1,89,134:13400:5:Z4582706236;134:13403:8:Z4556747734;134:13405:0:Z4582656870;
Cn1ncc2c1CCCNC2,370,134:13400:5:Z2334880333;134:13400:8:Z2334883736;134:13400:8:Z4307744906;
O=c1[nH]cnc2ccc(Cl)cc12,145,134:13400:5:Z3340037147;134:13400:8:Z2473281946;134:13401:1:Z4402519568;
c1[nH]nc2c1CCCN2,84,134:13400:5:Z4180703380;134:13401:0:Z4180700755;134:13402:4:Z4311877518;
C1CC2CSCC2C1,463,134:13400:5:Z3899066814;134:13400:5:Z3708800618;134:13400:6:Z3705996030;
Cc1cc(=O)[nH]c(=O)n1C,26,134:13400:5:Z3799613409;134:13408:1:Z3343384415;134:13409:7:Z3799617145;
O=C1CCC2(CC1)NCCNC2=O,108,134:13400:5:Z4238613619;134:13403:3:Z4913259093;134:13403:7:Z4238623917;
O=C1NC2CNCC1COC2,258,134:13400:5:Z3435395883;134:13401:1:Z3615118875;134:13401:8:Z3615121506;
O=S1(=O)CCNCCCCCN1,244,134:13400:5:Z3621016268;134:13401:6:Z4350738476;134:13403:2:Z3394235655;
Cn1cc(Cl)c2ccccc21,170,134:13400:5:Z4049773356;134:13402:6:Z2755543378;134:13402:6:Z1366916730;
O=c1[nH][nH]c(=O)[nH]1,273,134:13400:5:Z748389680;134:13401:7:Z2644462621;134:13402:3:Z2298571521;
CC1CC(N)CCN1,63,134:13400:5:Z2301704917;134:13403:7:Z2301705126;134:13405:3:Z2301704755;
C1CC2(CCS1)CC2,463,134:13400:5:Z2272952538;134:13400:8:Z2373391076;134:13400:8:Z3105151246;
CC1(C)CNc2ccccc2C1=O,54,134:13400:5:Z4870950554;134:13400:8:Z4360297829;134:13401:4:Z4360297736;
Cc1ccc(C)c2c(C)coc12,165,134:13400:5:Z963650054;134:13400:8:Z2929279261;134:13401:9:Z4322979861;
CN1CNC(=O)C12CNC2,247,134:13400:5:Z3621727041;134:13400:6:Z3621727910;134:13401:1:Z3614832789;
OC1COc2ccccc2C1,466,134:13400:5:Z3625548616;134:13400:5:Z3625548203;134:13400:7:Z3625547013;
O=S1(=O)CC2(CCN2)C1,202,134:13400:5:Z3396151198;134:13400:6:Z3593964568;134:13400:7:Z4266690555;
Cn1ncc2[nH]c(=O)ccc21,173,134:13400:5:Z3706564006;134:13402:2:Z3045966335;134:13403:3:Z3049410313;
C1CC2(C1)CC21CC1,134,134:13400:5:Z4298538551;134:13400:7:Z4240737079;134:13400:8:Z4412440540;
FC1CC2CC12,117,134:13400:5:Z3578048230;134:13400:7:Z3470067200;134:13401:7:Z3584823671;
O=c1ccc2c([nH]1)CCSC2,279,134:13400:5:Z4908197749;134:13401:5:Z3819707858;134:13402:1:Z3838343633;
Oc1ccc2ccoc2c1,108,134:13400:5:Z4264488677;134:13401:7:Z3208603665;134:13403:5:Z2960025309;
CN1CCCC12CCC2,298,134:13400:5:Z3625432747;134:13400:7:Z3577573608;134:13400:9:Z4136975556;
NC1C2CCCC1CCC2,165,134:13400:5:Z3505408452;134:13401:3:Z2449229251;134:13401:5:Z2434927154;
O=C1CC2(CCOC2)C1,176,134:13400:5:Z4279191936;134:13401:0:Z4887256584;134:13401:8:Z4261798247;
OC1CC2CCCC(C2)C1O,241,134:13400:5:Z4320717175;134:13400:8:Z4323833272;134:13403:0:Z4319887825;
O=c1[nH]cnc2cc(Cl)c(Cl)cc12,7,134:13400:5:Z1966280145;134:13429:4:Z1966280726;134:13439:7:Z1966281730;
Cc1c(F)cc(F)cc1Cl,98,134:13400:5:Z1538718800;134:13400:8:Z1538655729;134:13401:2:Z3175207102;
C1CC2(CCN1)COC2,373,134:13400:5:Z3600605288;134:13400:6:Z3373193670;134:13401:0:Z3152548413;
CC12CCC(C1)C(C)(C)NC2,43,134:13400:5:Z3086671093;134:13401:3:Z2960982112;134:13405:6:Z3359375993;
CC1NCCCO1,45,134:13400:5:Z3055816427;134:13401:8:Z3055808915;134:13402:5:Z3055808661;
Cn1c(=O)c2sccc2n2cnnc12,99,134:13400:5:Z1819973935;134:13401:8:Z1535395115;134:13402:7:Z2103469955;
c1cc2c(s1)CSCC2,115,134:13400:5:Z1467153484;134:13402:8:Z225266212;134:13403:2:Z2224539153;
CN1CCC2(CCCCC2)CC1,119,134:13400:5:Z2909251641;134:13401:0:Z2909249878;134:13403:7:Z2909252189;
c1ccc2c(c1)CSCCN2,98,134:13400:5:Z4314859958;134:13400:7:Z4314873543;134:13400:7:Z4314873805;
Cc1ccc2c(c1)CCC2,473,134:13400:5:Z3667341005;134:13400:8:Z1666352485;134:13401:1:Z1442112244;
Cc1ncccc1N,118,134:13400:5:Z4480952333;134:13401:7:Z4490426020;134:13404:2:Z4483062833;
c1ccc2c(c1)CNc1ccccc1-2,49,134:13400:5:Z4381204207;134:13401:1:Z1206529144;134:13401:5:Z1362087268;
CC1(C)CC2CCOC21,666,134:13400:5:Z1252647403;134:13400:5:Z2012030033;134:13400:6:Z1251535093;
Nc1nc2ccccn2n1,68,134:13400:5:Z4304494792;134:13404:7:Z4304322115;134:13406:3:Z4302283488;
c1cnc2cnoc2c1,65,134:13400:5:Z4403943696;134:13401:2:Z4885450791;134:13402:3:Z4403939757;
O=C1CC2CCCCC2N1,359,134:13400:5:Z2970318618;134:13401:7:Z2968195071;134:13402:1:Z2973254143;
CN1CC2CC(C1)N2,44,134:13400:5:Z4221135375;134:13406:5:Z4279443170;134:13406:8:Z4642800336;
CC1(C)CCc2ncsc2C1,353,134:13400:5:Z2362053879;134:13401:0:Z1994352926;134:13401:3:Z3573405375;
Cc1cn2cccc(C)c2n1,206,134:13400:5:Z3673305573;134:13400:9:Z4564253614;134:13401:3:Z3646340913;
c1ccc2c(c1)CNCC21CC1,558,134:13400:5:Z4060601428;134:13400:7:Z1727070148;134:13401:1:Z3174003106;
Cc1cc(=O)[nH][nH]1,92,134:13400:5:Z1669924193;134:13401:2:Z1464567247;134:13402:0:Z2458278629;
Cc1cccc2c(O)ccnc12,120,134:13400:5:Z1734203430;134:13402:0:Z1734699156;134:13402:9:Z2848064539;
O=S1(=O)CC2CCN1C2,166,134:13400:5:Z4246262107;134:13402:6:Z4022546110;134:13402:7:Z4166328988;
Cc1csc2nccc(=O)n12,655,134:13400:5:Z232499962;134:13400:7:Z902488920;134:13400:7:Z902473742;
C1=Cc2ccccc2CN1,252,134:13400:5:Z4331297589;134:13400:6:Z4403458462;134:13401:3:Z2298489454;
Nc1c[nH]c(=O)[nH]c1=O,82,134:13400:5:Z1798499337;134:13400:8:Z1270033190;134:13401:4:Z1610467649;
Cc1cnn2c1OCCC2,336,134:13400:5:Z4577949839;134:13400:5:Z2874890603;134:13400:7:Z2274619174;
Cc1cc(Cl)nn1C,238,134:13400:5:Z3093716562;134:13401:4:Z2709811999;134:13401:6:Z2816641970;
Fc1ccoc1,70,134:13400:5:Z4098593665;134:13401:8:Z4021568936;134:13401:8:Z4098588071;
C1CNC2(C1)CCC1(CC2)OCCO1,97,134:13400:5:Z4640344308;134:13400:6:Z4645194824;134:13401:9:Z4645195331;
CC12CC3CC(C1)CC(C)(C3)C2,16,134:13400:5:Z4209076565;134:13404:3:Z3654761600;134:13409:6:Z1261913383;
OC1CCCC2CCC1N2,145,134:13400:5:Z3443871524;134:13400:9:Z3440517417;134:13401:8:Z3602938650;
C1CC2(C1)CCOCCN2,124,134:13400:5:Z3608513922;134:13401:4:Z3608507541;134:13402:9:Z3608519216;
c1ncc2c3c(sc2n1)CCC3,65,134:13400:5:Z3828029225;134:13402:4:Z94802783;134:13402:5:Z20228632;
CC1CC2CCC(C1)S2,265,134:13400:5:Z3607944683;134:13401:0:Z3049674347;134:13401:6:Z3048248338;
FC1(F)CNCCOC1,258,134:13400:5:Z2183430937;134:13400:6:Z2183117886;134:13401:6:Z2959828950;
C1COC2(C1)CCNC2,506,134:13400:5:Z2994885756;134:13401:1:Z4773323153;134:13401:2:Z2989209421;
Cc1nc2scc(C)c2c(=O)[nH]1,180,134:13400:5:Z4125881075;134:13401:7:Z4127002062;134:13403:4:Z4129201036;
C1NCC12COC2,282,134:13400:5:Z4351030458;134:13400:7:Z3060952525;134:13400:9:Z3060943366;
FC1(F)CC2CCCC(C1)N2,179,134:13400:5:Z2860390348;134:13402:3:Z2928174682;134:13402:9:Z5026069283;
Cn1ccc(=O)cc1,471,134:13400:5:Z4273095935;134:13400:5:Z3369494089;134:13400:9:Z3716100353;
Cc1cc(Cl)cc2cc[nH]c12,115,134:13400:5:Z1690819148;134:13401:5:Z4240801119;134:13403:5:Z1843444955;
Cc1cc2ncc3ccccc3n2n1,69,134:13400:5:Z963804692;134:13403:7:Z2466018476;134:13403:7:Z354337070;
Clc1ccc2[nH]ccc2c1Cl,72,134:13400:5:Z1589027130;134:13402:6:Z433071962;134:13406:6:Z960833868;
N=S1(=O)CCC2(CCN2)CC1,139,134:13400:5:Z4212403648;134:13402:0:Z4212390544;134:13402:3:Z4212365001;
CC1(C)OC2(CCCNC2)NC1=O,304,134:13400:5:Z3502039655;134:13400:6:Z3590119315;134:13400:9:Z4084537983;
C1CCC2CCC2CC1,254,134:13400:5:Z4906186017;134:13401:2:Z4906874168;134:13401:4:Z4906874220;
CN1CCNc2ncccc2C1,212,134:13400:5:Z4126848358;134:13400:7:Z2691581882;134:13401:0:Z2691580107;
CN1CCc2ccsc2C1,227,134:13400:5:Z4123746936;134:13401:5:Z4124080878;134:13402:0:Z4124732179;
Cc1csc2nccn12,624,134:13400:5:Z3625813623;134:13400:5:Z3708903437;134:13400:7:Z1559680867;
Oc1cccnn1,143,134:13400:5:Z1737894742;134:13401:1:Z4308204226;134:13401:3:Z4309174165;
Cc1ccc2c(c1)CCCN2,498,134:13400:5:Z4273487357;134:13400:9:Z4578031338;134:13401:1:Z5001538877;
CC1Cc2cnccc2N1,176,134:13400:5:Z2691308963;134:13403:6:Z2691323015;134:13405:0:Z4126783098;
Cc1cccc2cn[nH]c12,97,134:13400:5:Z4270542620;134:13400:6:Z3667574439;134:13401:0:Z3672092672;
O=C1CCOC2(CCNCC2)C1,439,134:13400:5:Z3316301459;134:13400:8:Z3058524107;134:13401:3:Z3100844643;
Cc1ccc2c(n1)CCCC2,401,134:13400:5:Z3011351988;134:13400:6:Z4338875725;134:13400:7:Z4263916123;
CC1CNCC(N)C1,65,134:13400:5:Z4215549760;134:13402:7:Z4215551887;134:13403:4:Z4215551173;
O=C1CCNc2cnccc2N1,306,134:13400:5:Z2773584963;134:13400:6:Z1785844000;134:13400:9:Z1909292219;
CC1CCNC1=O,89,134:13400:5:Z4453488260;134:13401:4:Z2610765304;134:13402:8:Z3367900445;
CN1CCNCC12CC2,208,134:13400:5:Z4329658535;134:13400:5:Z4313860631;134:13401:0:Z4329673428;
Cc1ccc(=O)[nH]c1C,249,134:13400:5:Z3547392268;134:13400:6:Z3708026169;134:13401:1:Z3404733522;
Cc1nc2ccccc2[nH]c1=O,483,134:13400:5:Z1579276608;134:13400:6:Z4275587510;134:13400:8:Z2596011259;
