fragment_smiles,occurences,example_ligands
Fc1cc(Cl)c2c(c1)CCCN2,41,92:09204:3:Z3085839605;92:09205:0:Z4129878240;92:09207:6:Z4129880566;
O=C1NS(=O)(=O)Cc2ccccc21,19,92:09204:3:Z1882139088;92:09211:1:Z1013833620;92:09220:4:Z4426719316;
Cn1cnc2sc3c(c2c1=O)CCC3,13,92:09204:3:Z113133534;92:09210:3:Z1172411739;92:09219:4:Z3798852974;
O=c1cc[nH]c2ccc(Cl)cc12,123,92:09204:3:Z2253766965;92:09206:7:Z1614704225;92:09208:4:Z1724326071;
O=C1NCC2(CC2)C(=O)N1,32,92:09204:3:Z3211433421;92:09210:3:Z3211140787;92:09212:1:Z3211024410;
CC1(C)CCCCC1=O,64,92:09204:3:Z2343474684;92:09204:8:Z3572962999;92:09205:7:Z2346662884;
Oc1ccnc2c(F)c(Cl)ccc12,58,92:09204:3:Z1230169081;92:09204:8:Z1230152890;92:09205:8:Z1230152014;
O=C1CNC2(CNC2)C1,54,92:09204:3:Z3518321125;92:09208:0:Z3625258203;92:09208:4:Z3518321356;
c1ccc2c(c1)sc1ccsc12,29,92:09204:3:Z4571539934;92:09206:2:Z4179105636;92:09212:1:Z2075932775;
CC1CNc2cc(F)ccc2C(=O)N1,60,92:09204:3:Z1886737561;92:09206:7:Z4114569486;92:09210:1:Z1886743666;
C1CCC2=C(C1)CCCO2,34,92:09204:3:Z4256700031;92:09207:9:Z4256082398;92:09215:4:Z4251385218;
O=c1[nH]c2nncn2c2ccccc12,30,92:09204:3:Z2957288640;92:09206:0:Z1376454945;92:09206:3:Z1779916806;
Oc1ncnc2cc(Cl)ccc12,21,92:09204:4:Z3561665914;92:09220:1:Z3559516801;92:09229:1:Z4456466610;
c1nc2c(o1)CCOC2,19,92:09204:4:Z4458753809;92:09209:3:Z4458529134;92:09209:5:Z4930561855;
Cn1ccc2cc[nH]c2c1=O,5,92:09204:4:Z4999464679;92:09250:6:Z4999803761;92:09254:8:Z4999502939;
O=c1[nH]cnc2cc(O)ccc12,7,92:09204:4:Z1689189793;92:09222:1:Z1689189919;92:09225:5:Z1689188286;
Clc1ccnc2c1CCCC2,31,92:09204:4:Z2925639765;92:09209:2:Z3362333293;92:09209:2:Z3361710148;
Cc1cc(=O)n2cc[nH]c2n1,9,92:09204:4:Z2365411141;92:09204:9:Z2365413201;92:09222:0:Z2365413290;
C1CC2(CCN1)OC1CC2C1,41,92:09204:4:Z4214724757;92:09204:9:Z4206358100;92:09208:1:Z3496169327;
FC1(F)CC12CCCc1ccccc12,15,92:09204:4:Z3508182507;92:09206:2:Z3508576971;92:09209:6:Z3507086760;
Nc1ccnnc1,25,92:09204:4:Z3556428503;92:09207:3:Z3557074868;92:09209:9:Z3556558955;
Fc1ccc2c(c1)NCCCS2,74,92:09204:4:Z1820899185;92:09207:9:Z4132273596;92:09208:9:Z4132272414;
FC1(F)CNCCNC1,174,92:09204:4:Z3091584722;92:09204:8:Z4055386378;92:09205:0:Z3293187945;
Cc1ccc(C)c2scnc12,46,92:09204:4:Z1982831457;92:09206:3:Z1097807080;92:09206:6:Z3533827890;
O=C1NC2CC(N1)c1cnccc1O2,24,92:09204:4:Z4212733289;92:09209:4:Z4212742690;92:09214:5:Z3547934903;
O=S1(=O)Cc2ccc(F)cc2N1,6,92:09204:4:Z3800218371;92:09210:6:Z2898334503;92:09212:3:Z3815051637;
O=C1CCCS(=O)(=O)c2ccccc21,7,92:09204:4:Z3347538501;92:09228:5:Z3523233395;92:09231:0:Z3347459092;
Fc1ccc2c(c1)-c1sccc1CS2,7,92:09204:4:Z291617496;92:09209:4:Z1545544937;92:09210:3:Z2156745687;
C1=Cc2ccccc2CN1,129,92:09204:4:Z3608297146;92:09205:6:Z3856975441;92:09205:6:Z1014987368;
CC1C2CNC1C2,28,92:09204:4:Z4576308148;92:09205:4:Z4576312862;92:09206:4:Z4576315747;
O=S1(=O)NCCOc2ccccc21,17,92:09204:4:Z3831645557;92:09204:7:Z3500334934;92:09209:0:Z3500337363;
c1ncc2c(n1)NCC2,30,92:09204:5:Z4330696746;92:09208:1:Z4330709110;92:09208:2:Z4330694113;
O=c1[nH]cnc2cccc(F)c12,26,92:09204:5:Z1328986779;92:09205:2:Z1135599003;92:09206:9:Z3799165776;
Oc1n[nH]c2ncccc12,26,92:09204:5:Z4311358830;92:09204:5:Z4312972273;92:09214:3:Z4311218039;
O=S1(=O)CCc2[nH]ncc2C1,98,92:09204:5:Z5044119704;92:09205:3:Z5045059858;92:09205:3:Z5045059757;
NC1CCOc2ccccc21,7,92:09204:5:Z3347871452;92:09238:1:Z4520437336;92:09268:8:Z2905421625;
O=c1cc2c(n[nH]1)COCC2,33,92:09204:5:Z3340152892;92:09206:9:Z3340152618;92:09213:4:Z3340148811;
CC1(C)COCOC1,34,92:09204:5:Z4458976163;92:09207:2:Z4398231078;92:09209:7:Z3380764424;
CN1CC2CCC1CN2,50,92:09204:5:Z4276737969;92:09204:8:Z4221916495;92:09204:8:Z4221916498;
Cc1ccnc2onc(C)c12,5,92:09204:6:Z4216593700;92:09233:4:Z4216594845;92:09243:8:Z4216590593;
Cc1cc2cc(F)ccc2nc1C,6,92:09204:6:Z1720684434;92:09216:7:Z3800175231;92:09238:6:Z3800175470;
c1ccc2c(c1)CNc1ccccc1-2,54,92:09204:6:Z750920402;92:09207:1:Z1239190554;92:09208:9:Z3839327673;
O=c1[nH]cnc2c1CCNCC2,22,92:09204:6:Z2904741151;92:09211:0:Z2438215104;92:09217:0:Z1848877441;
CN1CC2CCC(C2)C1,17,92:09204:6:Z2928588905;92:09206:9:Z2927286870;92:09209:0:Z3781666678;
Nc1nccn2nccc12,40,92:09204:6:Z4326500016;92:09205:3:Z4320152401;92:09205:7:Z4320200714;
C1=CCCOCC1,14,92:09204:6:Z3366650332;92:09208:3:Z3366524426;92:09212:8:Z3368199647;
C1CNNC1,18,92:09204:6:Z2177080946;92:09213:0:Z2177080576;92:09221:6:Z2177080263;
Cc1cc(O)n2ncnc2n1,10,92:09204:6:Z1959930251;92:09219:9:Z1724521858;92:09224:7:Z1724679026;
CC1CCC2(CCN(C)CC2)O1,71,92:09204:6:Z4004431716;92:09205:0:Z4043114344;92:09205:5:Z2928506672;
CC1CNCc2cccn21,216,92:09204:7:Z4268800891;92:09204:7:Z4091906387;92:09205:6:Z4091906163;
Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,14,92:09204:7:Z4080780767;92:09214:9:Z4080791893;92:09216:7:Z4080758913;
O=S1(=O)Cc2ccc(Cl)cc2N1,14,92:09204:7:Z1552010103;92:09207:4:Z1552011160;92:09224:4:Z1552011387;
CC1(C)NCCC1N,78,92:09204:7:Z5005131067;92:09206:2:Z4996438507;92:09207:1:Z4996399143;
Clc1ccc2c(c1)NCCCS2,46,92:09204:7:Z1355327779;92:09208:5:Z2226679280;92:09209:1:Z4128309822;
O=c1nn[nH][nH]1,27,92:09204:7:Z5001526625;92:09214:1:Z5001151433;92:09215:3:Z5001379729;
CC1(C)CNc2ccccc2C1=O,48,92:09204:7:Z4360297702;92:09206:7:Z4360294742;92:09208:0:Z3828241204;
O=C1CCn2nc3ccccc3c2N1,43,92:09204:7:Z4349806776;92:09204:7:Z4350097709;92:09204:7:Z4350432284;
Oc1csc(O)n1,6,92:09204:7:Z4639401432;92:09204:7:Z4639401447;92:09204:7:Z4639002727;
FC1(F)CCOc2ccccc2C1,28,92:09204:7:Z4256207446;92:09205:9:Z4258394056;92:09205:9:Z4258752330;
O=C1NCc2[nH]ncc21,23,92:09204:8:Z3876321551;92:09218:4:Z3054463014;92:09239:0:Z2959372309;
C1OC2C3COC2C1N3,31,92:09204:8:Z3049930157;92:09204:8:Z3049930215;92:09209:6:Z1524800965;
Cc1ncns1,17,92:09204:8:Z4331763218;92:09211:8:Z4331756787;92:09215:3:Z4331756961;
Cc1ccc(F)c(F)c1,5,92:09204:8:Z2040891864;92:09214:8:Z2040890741;92:09215:9:Z4270689164;
CC1(C)Cn2cccc2C(=O)N1,5,92:09204:8:Z4999815670;92:09206:2:Z4453224187;92:09235:1:Z4000685251;
Clc1ccc2c(c1)NCCO2,113,92:09204:8:Z1882940887;92:09206:0:Z1882927890;92:09209:5:Z1882933172;
c1ccc2c(c1)[nH]c1ncccc12,4,92:09204:8:Z3774989312;92:09213:4:Z3774987950;92:09226:9:Z3774988985;
C1CC2C3CCC(O3)C2C1,11,92:09204:8:Z3836135033;92:09220:2:Z3833463447;92:09223:7:Z3831667197;
NC12CC3CC(CC(C3)C1)C2,25,92:09204:9:Z3143675216;92:09205:5:Z4205331974;92:09208:9:Z3019981209;
O=c1cc(O)[nH]cn1,11,92:09204:9:Z5057796141;92:09216:8:Z1587568454;92:09230:2:Z327532434;
Clc1cc(Cl)c2nc[nH]c2c1,52,92:09204:9:Z2219685901;92:09210:0:Z3571706495;92:09211:0:Z4396037709;
Oc1ccc2cc(O)ccc2c1,65,92:09204:9:Z4312634853;92:09205:3:Z4313376263;92:09207:4:Z4311882394;
CC1CCCNC1=O,17,92:09204:9:Z3635034686;92:09208:8:Z2651435827;92:09219:3:Z2159238411;
O=c1c2c([nH]c3ccccc13)CCCC2,2,92:09204:9:Z2365446544;92:09276:0:Z2365445701;
Cc1csc2ncsc12,13,92:09204:9:Z2494520692;92:09210:4:Z2494520074;92:09224:7:Z4652770028;
CC1(C)CS(=O)(=O)NC1=O,15,92:09204:9:Z3513640376;92:09211:9:Z3513630128;92:09213:8:Z3513635851;
c1ccc2nc3c(cc2c1)CNCC3,22,92:09204:9:Z4056278273;92:09204:9:Z4054083247;92:09210:3:Z1319769418;
c1cc2cc3c(cc2[nH]1)OCCO3,13,92:09205:0:Z3641775343;92:09237:7:Z2075982539;92:09250:9:Z236534782;
Nc1csc(Cl)c1,39,92:09205:0:Z4056604412;92:09216:1:Z3380997369;92:09219:9:Z3383310429;
O=C1NC(=O)C2Cc3ccccc3C2N1,20,92:09205:0:Z3463193285;92:09205:6:Z3463163172;92:09213:2:Z3432064518;
C1CC2CCC1C21CC1,59,92:09205:0:Z4875567447;92:09205:1:Z4508600289;92:09208:4:Z4508767096;
Cn1ccc2c(=O)n3ccccc3nc21,56,92:09205:0:Z2542321187;92:09205:1:Z1787373861;92:09206:2:Z2285177973;
CC1(C)C2CCCC1C2,18,92:09205:0:Z3684075679;92:09206:0:Z3687051007;92:09210:8:Z4399190531;
c1c2c(nc3c1CCC3)CCCC2,29,92:09205:0:Z1855675750;92:09209:3:Z3885797814;92:09209:9:Z3885797683;
O=c1[nH]cnc2ncsc12,38,92:09205:1:Z4216720663;92:09213:3:Z4216718171;92:09214:7:Z4216718733;
C1CC2(C1)OC1CC2C1,22,92:09205:1:Z4326071918;92:09205:9:Z3604385701;92:09212:3:Z3576253539;
OC1CNCCC12CCC2,8,92:09205:1:Z3861773266;92:09221:4:Z4233545186;92:09236:3:Z3861765639;
O=c1[nH]cnc2csnc12,17,92:09205:1:Z2478294766;92:09206:2:Z3638698091;92:09211:3:Z2478295526;
Cc1cc(=O)[nH][nH]1,86,92:09205:2:Z2233755155;92:09205:4:Z2640375922;92:09205:5:Z2227692380;
CC1CNc2ccccc2C1=O,48,92:09205:2:Z3798308795;92:09207:7:Z4344825439;92:09208:6:Z4344823388;
CC1NCCC1=O,62,92:09205:2:Z4032111387;92:09206:8:Z4032107437;92:09207:2:Z4313160894;
c1ccc2c(c1)CNC1CC2C1,8,92:09205:2:Z3654111978;92:09244:7:Z3660682360;92:09250:3:Z3660691185;
CC1C(=O)N(C)c2ccccc21,7,92:09205:2:Z3292398722;92:09205:5:Z3337919832;92:09206:2:Z3292398351;
Cc1cccc2c1C(=O)N(C)CN2,7,92:09205:2:Z2830914851;92:09207:6:Z4443094975;92:09224:3:Z1024922252;
CC1CCc2[nH]c(=O)sc2C1,8,92:09205:2:Z1171235288;92:09226:5:Z1192213991;92:09235:1:Z1192213806;
CC1(C)NCCCC1O,15,92:09205:2:Z4451686778;92:09226:6:Z4451686203;92:09226:8:Z4451687419;
O=C1NCNc2cc(F)c(F)cc21,11,92:09205:2:Z2830960112;92:09206:2:Z2830959509;92:09217:5:Z2830959458;
O=c1cnc2cccnc2[nH]1,3,92:09205:3:Z3347164883;92:09248:7:Z3347284356;92:09279:1:Z4387186882;
c1ccc2c(c1)CCc1scnc1-2,9,92:09205:3:Z3511850489;92:09213:4:Z3513456219;92:09222:1:Z3512061258;
N=S1(=O)CCC(N)CC1,25,92:09205:3:Z4421930412;92:09206:0:Z4421930802;92:09207:3:Z4421930442;
Oc1ccc2ncncc2c1,59,92:09205:3:Z3557287317;92:09208:6:Z4576699281;92:09212:8:Z3558964057;
CC1(C)COC=N1,41,92:09205:3:Z4269138303;92:09208:1:Z4235907403;92:09209:3:Z4275816151;
c1ccc2nocc2c1,33,92:09205:3:Z2020254570;92:09205:3:Z2020206234;92:09210:6:Z1275479099;
O=c1[nH]nc(Cl)s1,10,92:09205:3:Z1892313093;92:09225:6:Z1862092531;92:09230:9:Z1892314866;
Oc1cnsn1,31,92:09205:3:Z2800852045;92:09205:9:Z4639002508;92:09215:3:Z3603088937;
Cc1cc(=O)n2c(n1)NCC2,103,92:09205:3:Z4394275823;92:09205:3:Z4394275755;92:09205:7:Z1639483190;
CC1(C)C2CC(N)C(O)C1C2,8,92:09205:3:Z4204829227;92:09205:6:Z4204246540;92:09208:5:Z4204606776;
OC1CCC2COCC1C2,33,92:09205:3:Z4251714327;92:09209:6:Z4256512717;92:09210:8:Z4253675947;
NC1CC=CC1,2,92:09205:4:Z2722833704;92:09261:8:Z2722847374;
CC1CC2CCCC2C1,13,92:09205:4:Z2257149637;92:09222:2:Z2259749998;92:09240:1:Z2258929571;
Cc1coc(=O)o1,70,92:09205:4:Z3653516577;92:09207:8:Z1332350951;92:09208:7:Z3512111536;
Cc1cn2c(C)csc2n1,37,92:09205:4:Z3531451128;92:09205:5:Z3808571114;92:09209:4:Z4009458755;
O=S1(=O)CCC2(CNC2)C1,3,92:09205:4:Z2625558082;92:09249:2:Z3171586126;92:09280:4:Z2632090530;
CC1=CC=CCC1,7,92:09205:4:Z4251309793;92:09214:2:Z4251432602;92:09217:8:Z4256472674;
O=C1NS(=O)(=O)C2CCCCC12,26,92:09205:4:Z3513673956;92:09211:1:Z4996567113;92:09213:7:Z3513670328;
CN1CCc2nc3ccccc3cc2C1,31,92:09205:5:Z1173177768;92:09206:0:Z394000266;92:09213:4:Z2932888907;
c1ccc2c(c1)Cc1ccnnc1-2,31,92:09205:5:Z3829669080;92:09208:9:Z3829245728;92:09209:8:Z3828293632;
C1C2CC3C1C3C2,24,92:09205:5:Z4193522970;92:09211:4:Z4188046934;92:09214:4:Z4488545031;
O=c1[nH]cnc2cccc(Cl)c12,7,92:09205:5:Z4216253620;92:09227:8:Z2788508775;92:09234:4:Z3339981187;
c1ccc2c(c1)NCC21CCNC1,9,92:09205:5:Z3076887273;92:09214:0:Z3870148982;92:09233:8:Z2771623079;
CC1(C)CCCc2cnc(Cl)nc21,23,92:09205:5:Z3342563232;92:09208:3:Z2976530114;92:09212:6:Z3395953124;
Cn1ccc2ncccc21,11,92:09205:5:Z3437630372;92:09211:9:Z3551204869;92:09211:9:Z3555103898;
Cc1cc(O)c2ccccc2n1,60,92:09205:5:Z1866815045;92:09206:3:Z4139654143;92:09206:8:Z1866810371;
Cc1ccc(C)c(C)c1C,35,92:09205:5:Z797369486;92:09206:0:Z3581482708;92:09212:4:Z2176379322;
Cc1ccnc(O)n1,45,92:09205:5:Z3098470470;92:09213:1:Z3309717507;92:09215:7:Z3137558632;
Cc1cnnc(Cl)c1C,40,92:09205:5:Z2850084459;92:09207:4:Z2851909521;92:09208:8:Z2850165893;
Cc1cccc2c1N(C)C(=O)C2(C)C,39,92:09205:5:Z3470352013;92:09207:6:Z3798483612;92:09208:1:Z3470905273;
Cc1coc(O)n1,62,92:09205:6:Z3154839182;92:09208:0:Z3181500308;92:09208:9:Z3097530771;
Cc1ccc2c(c1)C(=O)NCN2,10,92:09205:6:Z2830963358;92:09225:3:Z2830964005;92:09227:7:Z2529073672;
O=c1[nH]c2ccncc2[nH]1,14,92:09205:6:Z4153107810;92:09209:6:Z4155989899;92:09221:9:Z4153907560;
Cc1cc2nncn2c2ccccc12,33,92:09205:6:Z87882502;92:09211:9:Z270242392;92:09218:1:Z1836196588;
O=c1[nH]ccc2ncncc12,12,92:09205:6:Z1899647882;92:09209:8:Z1899647920;92:09222:9:Z1899647492;
Nc1ccnc(Cl)n1,89,92:09205:6:Z4351092882;92:09207:0:Z4349905349;92:09207:0:Z4350839788;
Cn1ccsc1=N,47,92:09205:6:Z1203557498;92:09205:6:Z2069194606;92:09208:2:Z1863729172;
Cc1cc(C)n2cnnc2n1,34,92:09205:7:Z1954978863;92:09207:1:Z21481669;92:09207:9:Z1898964463;
c1ccc2c(c1)[nH]c1ncncc12,29,92:09205:7:Z2272216089;92:09209:2:Z2271172256;92:09211:4:Z3832083491;
c1cc2c(o1)CSCC2,13,92:09205:7:Z4251251484;92:09210:6:Z4251402182;92:09226:0:Z4255752711;
c1cnc2sncc2c1,40,92:09205:7:Z4231055674;92:09206:1:Z4223857794;92:09208:6:Z4230213110;
O=c1cncc(Cl)[nH]1,3,92:09205:7:Z2613797316;92:09243:1:Z2613800209;92:09274:3:Z2832675222;
CC12CC3CC(C)(C1)CC(N)(C3)C2,10,92:09205:8:Z4422539774;92:09243:8:Z3381705956;92:09256:4:Z4058281348;
Cc1nn(C)c2c1CCCC2,54,92:09205:8:Z3359510839;92:09207:9:Z3360801885;92:09208:4:Z3359285725;
Cc1ccc2c(n1)NCC(=O)N2,72,92:09205:8:Z4126331391;92:09206:2:Z4126314046;92:09206:9:Z4126328701;
Cc1nn2c(ncc3ccccc32)c1Cl,47,92:09205:9:Z3079520624;92:09213:7:Z165220888;92:09215:1:Z2701366904;
CN1C=NC(=O)C1O,35,92:09205:9:Z5007808440;92:09208:7:Z4219558676;92:09210:9:Z4219550343;
O=C1CCC2NCCN12,50,92:09205:9:Z3085746148;92:09210:2:Z4243952722;92:09211:6:Z4243963315;
O=c1[nH]cnc2cc(Cl)cc(Cl)c12,6,92:09205:9:Z2991646186;92:09244:8:Z2442349635;92:09258:5:Z2832669884;
O=C1CCC(O)CN1,31,92:09206:0:Z3343765436;92:09212:2:Z3254708200;92:09213:5:Z3343077732;
CC1CC(=O)NN1,8,92:09206:0:Z3312425985;92:09216:0:Z3312429222;92:09216:6:Z4451206090;
Cn1cc2nc[nH]c(=O)c2c1,7,92:09206:0:Z3500225082;92:09220:7:Z3500223710;92:09230:8:Z3500226623;
Fc1ccc2c(c1)C=CCO2,8,92:09206:0:Z1891157791;92:09215:1:Z1890864284;92:09222:6:Z1537149279;
OC1CCC(O)C1O,14,92:09206:0:Z4269691112;92:09210:7:Z4269670331;92:09221:3:Z4269670144;
Nc1ccc(F)cn1,3,92:09206:0:Z5022018605;92:09223:9:Z4999856815;92:09241:1:Z5022018358;
O=S1(=O)NCc2cc(Cl)ccc21,20,92:09206:1:Z4222058437;92:09217:2:Z4216917235;92:09230:5:Z4222055457;
CC1(C)CC(=O)c2cncnc2C1,13,92:09206:1:Z3341530117;92:09213:2:Z2991672208;92:09214:2:Z2788549898;
CC1CC(=O)Nc2ccccc2S1,61,92:09206:1:Z4417747157;92:09206:1:Z4417738494;92:09206:2:Z4417770167;
O=c1[nH]ncc2ccncc12,6,92:09206:1:Z4445960376;92:09211:0:Z4028061712;92:09250:7:Z4028061907;
Cc1cc(=O)n(C)c2ccccc12,11,92:09206:1:Z3633920369;92:09220:3:Z3633923656;92:09225:5:Z3633922401;
O=C1CNc2ccc(Cl)cc2N1,29,92:09206:1:Z4131977878;92:09206:9:Z4362614552;92:09214:3:Z4362613176;
O=c1cc(Cl)cc[nH]1,4,92:09206:2:Z2898347579;92:09227:4:Z2898346310;92:09248:0:Z2898345630;
C1CN2CC3CC2(CN1)C3,4,92:09206:2:Z4830061430;92:09242:9:Z4869731512;92:09268:0:Z4830193615;
CC1(C)CCC(C)(C)C1,22,92:09206:2:Z4227307007;92:09211:3:Z5039268956;92:09214:7:Z4227310931;
Cc1c(C)c2c(c(C)c1O)CCC(C)O2,25,92:09206:2:Z2960180402;92:09217:6:Z2961441858;92:09217:6:Z2961137438;
Cc1cnc2ccc(F)cc2c1Cl,11,92:09206:2:Z3393689792;92:09221:3:Z3393560413;92:09222:1:Z3870382047;
Cc1ccc2c(=O)ccn(C)c2n1,10,92:09206:2:Z1900155295;92:09206:3:Z4536514925;92:09215:8:Z3642218259;
FC1(F)CCCc2ccccc21,14,92:09206:2:Z3780825455;92:09216:8:Z3780751771;92:09219:4:Z3780842302;
Cc1cc(O)on1,21,92:09206:2:Z3167830456;92:09207:1:Z3095608054;92:09225:0:Z3095607839;
CC1(C)CCC(F)C1,9,92:09206:2:Z3180239919;92:09221:4:Z4242153303;92:09236:5:Z3360050096;
Clc1cccc2c1NCC21CCCC1,18,92:09206:3:Z1849535467;92:09208:3:Z1886507585;92:09220:3:Z2998253550;
O=c1[nH]c(=O)c2cc(F)ccc2[nH]1,8,92:09206:3:Z4358728897;92:09227:4:Z1503787894;92:09234:1:Z1503883213;
CC12CCOC1CC2,13,92:09206:3:Z4431562300;92:09207:8:Z3989922093;92:09217:4:Z3781621375;
Cc1ccc2c(c1)C(=O)NCC2,2,92:09206:3:Z3347824178;92:09249:0:Z2739857349;
Cn1c(Cl)cc2cc(Cl)c(Cl)cc21,24,92:09206:4:Z3539646722;92:09207:9:Z4638422497;92:09212:1:Z3579874286;
Cc1cn2cccc2c(C)n1,10,92:09206:4:Z4414834415;92:09208:5:Z3710793018;92:09228:8:Z5039989235;
Cc1nc2c(F)cccc2cc1O,53,92:09206:4:Z4350448797;92:09210:6:Z4350894863;92:09211:3:Z4351779467;
Nc1cc2c(s1)CNCC2,1,92:09206:4:Z4368537567;
CC1(C)Oc2ccccc2C1=O,2,92:09206:4:Z3347549204;92:09266:0:Z2581533644;
C1CCC2(CC1)NCCS2,55,92:09206:4:Z2499103445;92:09208:4:Z2499104084;92:09209:7:Z2143001509;
O=C1CC2CCCC2=NN1,5,92:09206:5:Z3692561888;92:09221:8:Z3827854104;92:09225:9:Z3827855190;
O=c1ccc2c(Cl)cc(Cl)cc2[nH]1,2,92:09206:5:Z3500530350;92:09234:4:Z3500530676;
Oc1nnc2n1CCNC2,2,92:09206:5:Z4212677187;92:09250:4:Z4212679483;
Cc1cc(=O)nc[nH]1,56,92:09206:5:Z2769219146;92:09207:0:Z2408304693;92:09207:4:Z2769220411;
Cc1ccc2c(=O)[nH]ccc2c1,5,92:09206:5:Z3500413697;92:09224:6:Z4216417022;92:09252:0:Z3500413643;
c1ccc2c(c1)CCNC21CCC1,23,92:09206:5:Z2952970734;92:09212:0:Z2952968295;92:09214:0:Z2931759810;
Cc1cc2[nH]c(=O)[nH]c(=O)c2cc1F,7,92:09206:5:Z4080715448;92:09220:5:Z4080773710;92:09225:6:Z4080721125;
O=C1NCCOc2cc(F)ccc21,4,92:09206:5:Z4224184790;92:09267:6:Z3777253521;92:09281:9:Z4223509396;
O=c1[nH]nc2n1CCOC2,18,92:09206:6:Z4134152116;92:09217:6:Z3339792297;92:09222:2:Z3339795874;
O=c1[nH]ncc2cccnc12,15,92:09206:6:Z1250404934;92:09215:0:Z1234083726;92:09224:4:Z1234083757;
O=c1[nH]cnc2c(Cl)c(Cl)ccc12,5,92:09206:6:Z4000135075;92:09220:3:Z4000135436;92:09222:5:Z4000134264;
CN1CNC2(CCOCC2)C1=O,12,92:09206:6:Z2863988803;92:09217:6:Z2863991830;92:09227:7:Z2863990216;
CC1Cc2nc[nH]c2CC1C,22,92:09206:6:Z2704632828;92:09211:7:Z4266327250;92:09215:8:Z2330348578;
CC1(C)CCc2nncn21,7,92:09206:6:Z3788936805;92:09218:1:Z3788936795;92:09234:7:Z3788936811;
O=C1c2ccccc2NC12CCCC2,4,92:09206:7:Z4446158774;92:09232:3:Z4446159060;92:09240:7:Z4446158812;
Cc1ncc[nH]c1=O,6,92:09206:7:Z3339561356;92:09214:6:Z3339560647;92:09234:7:Z3339561703;
c1nc2cc3c(cc2[nH]1)OCO3,33,92:09206:7:Z2304871484;92:09207:7:Z3356561151;92:09211:2:Z4642137245;
O=c1[nH]c2cnccc2o1,4,92:09206:7:Z4187930432;92:09215:3:Z5058350516;92:09264:0:Z4187932524;
Cc1cc(C)c2scc(C)c2c1,3,92:09206:7:Z3359543800;92:09223:6:Z3360235435;92:09243:7:Z3640417407;
C1=Nc2ccccc2C1,13,92:09206:7:Z2478221890;92:09210:5:Z1815351681;92:09211:7:Z4236247686;
O=C1CNC(=O)C2(CC(O)C23CCC3)N1,2,92:09206:8:Z4443111870;92:09206:8:Z4443111669;
Cc1cc2c(Cl)ccc(Cl)c2[nH]1,12,92:09206:8:Z3807612468;92:09221:4:Z3640953283;92:09226:2:Z3640953403;
Cc1c(F)cccc1Cl,45,92:09206:8:Z4351070330;92:09206:8:Z4350766519;92:09206:8:Z4350757574;
Cc1cc2nc(Cl)ncc2s1,19,92:09206:8:Z2612540203;92:09214:8:Z2792972692;92:09215:0:Z3562160432;
c1nnc2n1C1(CCCC1)COCC2,3,92:09206:8:Z3996032312;92:09220:8:Z3996032328;92:09232:5:Z3996032010;
O=c1cc[nH]c2ncnn12,52,92:09206:8:Z3789898093;92:09208:4:Z3815063172;92:09211:1:Z4458752613;
Cc1csc2c(C)cccc12,2,92:09206:8:Z3806837145;92:09224:6:Z3360719763;
Cc1cc2cccnc2cc1Cl,13,92:09206:9:Z3891249629;92:09227:2:Z3393444502;92:09229:7:Z3391709652;
O=C1NS(=O)(=O)N2CCCCC12,24,92:09206:9:Z4917143947;92:09207:1:Z4917145055;92:09210:6:Z3343623875;
Clc1ccc2cnoc2c1,6,92:09206:9:Z2443813232;92:09210:4:Z2148211695;92:09227:5:Z2148209329;
Cc1cc2[nH]c(=O)c3ccccc3n2n1,2,92:09206:9:Z1137178783;92:09251:9:Z3254640027;
NC1CCCCCC1,12,92:09206:9:Z2377344117;92:09212:9:Z2377367921;92:09215:7:Z2377620915;
Cc1cccnc1O,1,92:09206:9:Z4082269634;
CC1(C)CCC2(CCC2)CC1,6,92:09206:9:Z4390925572;92:09221:0:Z4379719344;92:09268:5:Z4391064940;
C1=COCCO1,8,92:09206:9:Z4416139108;92:09220:4:Z3502956265;92:09223:7:Z1684905160;
O=c1[nH]ncc2[nH]ncc12,6,92:09206:9:Z2589314047;92:09218:7:Z3339536841;92:09230:2:Z3253680553;
C1=C2c3ccccc3CCC2CCC1,13,92:09206:9:Z4256852916;92:09206:9:Z4253603726;92:09207:5:Z4252062181;
O=c1[nH]cnc2c(Cl)scc12,9,92:09207:0:Z2720826137;92:09210:5:Z2442562112;92:09224:3:Z2442560160;
Cc1cc2c(=O)[nH]cnc2cc1F,15,92:09207:0:Z2832498323;92:09219:8:Z1828670681;92:09226:1:Z2346389330;
O=c1[nH]c2c(s1)CCCCC2,7,92:09207:0:Z1400606254;92:09224:5:Z3339258533;92:09248:6:Z1192216605;
Cc1ccc(Cl)c2c1NCCC2,35,92:09207:0:Z2816437911;92:09210:2:Z2326377506;92:09210:8:Z4129841355;
ClC1=CCCc2ncccc21,28,92:09207:0:Z4224156145;92:09213:5:Z4228851757;92:09216:4:Z4225081789;
O=S1(=O)CC2(CNC2)CN1,10,92:09207:0:Z4000384883;92:09249:4:Z4000770394;92:09250:7:Z4000773117;
CC1NCCc2cc(Cl)cc(Cl)c21,53,92:09207:0:Z2737471570;92:09207:6:Z3102346638;92:09207:8:Z1365883977;
