fragment_smiles,occurences,example_ligands
C1CNCCN1,57279,22:02200:0:Z3203324573;22:02200:0:Z2364460125;22:02200:0:Z2363777471;
Fc1ccc(Cl)c2scnc12,4,22:02205:0:Z4010296862;22:02213:8:Z2781702631;22:02221:8:Z2781702116;
Fc1cnc2c(c1)CCN2,142,22:02205:0:Z4335205093;22:02205:8:Z4335205428;22:02206:0:Z4385708475;
Cc1ccc2nc(C)cn2c1,52,22:02205:0:Z4485887211;22:02206:7:Z4486750709;22:02207:2:Z4481536859;
Cc1cn2cccc(F)c2n1,98,22:02205:0:Z3646321306;22:02206:8:Z3668240114;22:02207:3:Z3670222624;
Cc1cc(Cl)c2ccccc2n1,5,22:02205:0:Z3818494758;22:02208:4:Z3807988125;22:02220:3:Z3807999233;
Cc1cnc(C)n1C,147,22:02205:0:Z4455141069;22:02206:9:Z4455233136;22:02207:1:Z4455245539;
Cn1cnc2c1CCNC21CCOCC1,4,22:02205:0:Z3040667925;22:02232:9:Z3040920563;22:02252:0:Z4269020266;
Cc1nc2c3c(ccc2[nH]1)NCCC3,6,22:02205:0:Z3584770997;22:02211:6:Z3584776018;22:02226:4:Z3584776063;
CC1CCCCc2ccccc21,41,22:02205:1:Z3598414447;22:02206:0:Z3804479256;22:02208:2:Z4166719564;
c1ccc2c(c1)CCC1(CNC1)O2,40,22:02205:1:Z5052388598;22:02205:5:Z5047603661;22:02205:9:Z5052388553;
CC1(C)NCNC1=O,50,22:02205:1:Z2351378429;22:02208:9:Z3254046019;22:02211:2:Z2351397068;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,74,22:02205:1:Z3879353132;22:02210:7:Z3867035467;22:02212:4:Z3778600993;
CC1Nc2ccccc2SC1C,42,22:02205:1:Z1355230031;22:02213:1:Z1886427996;22:02213:2:Z4114424543;
NC1CCCCCC1,92,22:02205:1:Z2377238637;22:02205:6:Z2377288019;22:02206:6:Z2377530049;
CC12CC3CC(C)(C1)CC(N)(C3)C2,3,22:02205:1:Z4176852865;22:02209:0:Z3381325576;22:02221:8:Z3799806057;
O=c1[nH]ncc2cccnc12,29,22:02205:1:Z3499653694;22:02206:7:Z2832427154;22:02211:5:Z2993619247;
c1cc2c(cn1)C1(CCNCC1)OC2,24,22:02205:1:Z4245457708;22:02210:3:Z4245451633;22:02212:5:Z4273357590;
O=c1[nH]cnc2cc(F)cc(F)c12,6,22:02205:2:Z4151418809;22:02239:1:Z4150959024;22:02239:1:Z4150958655;
Cc1ccc2ccoc2c1C,19,22:02205:2:Z2782733976;22:02216:7:Z1252045787;22:02217:4:Z2141869039;
Cn1nnc2c(=O)[nH]ncc21,3,22:02205:2:Z4379722404;22:02228:1:Z4379722416;22:02245:8:Z4379722141;
CC1(C)NC(=O)CNC1=O,10,22:02205:2:Z4208562899;22:02241:5:Z4208548529;22:02246:9:Z4208563705;
O=C1CCNc2cnccc2N1,79,22:02205:2:Z4349320352;22:02205:2:Z4147346018;22:02205:4:Z3040180100;
Cc1cc(C)n2nnnc2n1,17,22:02205:2:Z2877354583;22:02207:5:Z4351658676;22:02207:5:Z2372383656;
CC1CCN2CNC(=O)C2C1,29,22:02205:2:Z4150965211;22:02205:5:Z1778453323;22:02211:2:Z2351368128;
c1ccc2c(c1)CC1CC2C1,48,22:02205:2:Z3867802752;22:02206:4:Z3829352721;22:02207:1:Z3789458532;
Clc1ccnc(Cl)n1,65,22:02205:3:Z4456323179;22:02205:3:Z4576168699;22:02206:4:Z4229709841;
Clc1ccc2c(c1)C1(CCO2)CC1,8,22:02205:3:Z3348008461;22:02236:3:Z4770881554;22:02240:2:Z4762711578;
CC1CNc2ccccc2C1=O,33,22:02205:3:Z3798308922;22:02206:6:Z4344824380;22:02208:5:Z4344831172;
CC1Sc2ccccc2NC1=O,35,22:02205:3:Z2231744112;22:02207:2:Z2297611581;22:02211:4:Z762582890;
O=C1CNC(=O)C23CC2CN1C3,4,22:02205:3:Z4443108721;22:02242:1:Z4443110735;22:02242:1:Z4443110673;
Nc1cc2ncccc2s1,60,22:02205:3:Z3697664601;22:02205:6:Z3630141771;22:02210:9:Z4064858223;
O=C1CCc2scnc21,68,22:02205:3:Z4364967315;22:02209:3:Z4733890239;22:02210:6:Z4364974718;
O=c1[nH]ccc2ncncc12,16,22:02205:3:Z1899647598;22:02213:6:Z1899651812;22:02215:5:Z1899652539;
Fc1ccc2[nH]ccc2c1F,78,22:02205:3:Z1616758937;22:02206:4:Z2282765223;22:02207:1:Z3856429417;
O=C1Cc2ccccc2CN1,40,22:02205:3:Z4491606969;22:02205:5:Z4238672166;22:02208:1:Z4238698552;
Cc1ccc2c(c1C)NCCC2,25,22:02205:3:Z2326154291;22:02205:4:Z2326155195;22:02207:3:Z2326155176;
Cc1nncn1N,1,22:02205:3:Z4122255697;
O=c1ccoc2ccc(F)cc12,16,22:02205:4:Z216771286;22:02215:2:Z280813722;22:02224:6:Z352142892;
c1cc2n(c1)CCNC21CCC1,51,22:02205:4:Z4203348791;22:02210:8:Z4214095286;22:02211:2:Z4207885249;
Cc1nn2c(ncc3ccccc32)c1Cl,7,22:02205:4:Z1272661269;22:02211:3:Z2368369804;22:02229:0:Z165216450;
c1ccc2c(c1)cc1n2CCNC1,58,22:02205:4:Z2189512572;22:02205:7:Z3312172601;22:02206:5:Z2187198417;
CN1C(=O)c2ccccc2S1(=O)=O,15,22:02205:4:Z317100034;22:02212:4:Z608468846;22:02213:4:Z803943058;
OC1CCNc2ccccc21,31,22:02205:4:Z2956477508;22:02205:8:Z2956471080;22:02209:3:Z3314564961;
Cn1cnc2c1c(=O)[nH]c(=O)n2C,39,22:02205:4:Z3341574658;22:02208:7:Z1743861408;22:02211:4:Z3080178947;
Cc1cc2nncn2c2ccccc12,3,22:02205:4:Z3340231935;22:02249:7:Z1576491673;22:02267:3:Z20240620;
Cc1ccc2[nH]c(N)nc2c1,2,22:02205:4:Z4224142445;22:02208:3:Z4874090621;
N=c1[nH]ccs1,18,22:02205:4:Z3045950241;22:02210:4:Z4206152308;22:02216:0:Z875408172;
C1=CC2(CCCNC2)Oc2ccccc21,8,22:02205:4:Z2955749984;22:02212:9:Z2955751852;22:02218:9:Z2976507668;
O=S1(=O)CC23CCCCC2(CNC3)C1,35,22:02205:4:Z3389414287;22:02206:4:Z3139085917;22:02206:7:Z3078099223;
Fc1cc2c(cc1F)SCCC2,28,22:02205:4:Z1436761116;22:02205:6:Z1442307531;22:02205:8:Z3831770310;
O=c1[nH]cns1,9,22:02205:5:Z4151845619;22:02218:2:Z4151842865;22:02221:7:Z4151842850;
CN1C(=O)NC2CC1Oc1ccccc12,4,22:02205:5:Z3547937916;22:02218:3:Z3492771611;22:02224:1:Z3547973693;
NC1c2ccccc2CC12CCNCC2,6,22:02205:5:Z4910657573;22:02217:0:Z4906927133;22:02242:3:Z4907791665;
c1ccc2c(c1)OCC21CCCNC1,21,22:02205:5:Z3807981721;22:02209:1:Z3820171099;22:02217:8:Z3807981930;
Cn1[nH]c(=O)c2cccnc21,6,22:02205:5:Z4169262346;22:02247:9:Z4623184489;22:02255:2:Z2722870532;
Cc1ccnc2nc[nH]c12,27,22:02205:5:Z1939331677;22:02218:1:Z3513301615;22:02223:9:Z4236393479;
CC1CCc2ccccc2C(=O)C1,3,22:02205:5:Z3506190553;22:02215:6:Z2466254820;22:02232:5:Z4082221405;
CC12CC3CC(C)(C1)CC(C)(C3)C2,4,22:02205:5:Z1727485579;22:02235:8:Z4421874314;22:02235:8:Z4177007235;
Fc1cc2cccnc2cc1Cl,15,22:02205:5:Z4191688907;22:02205:5:Z4191764446;22:02205:5:Z4191641127;
NC1CC2(C1)NCCN1CCCC12,11,22:02205:5:Z4004830377;22:02229:5:Z3040326741;22:02238:7:Z3040130460;
Oc1cnnc2c(F)cccc12,18,22:02205:5:Z4306728496;22:02207:2:Z4307571266;22:02229:0:Z4306690264;
Fc1cc2ncccc2cc1Cl,31,22:02205:5:Z3831178326;22:02210:4:Z4130342742;22:02219:5:Z2479543316;
O=C1CN2CNC(=O)C2CN1,18,22:02205:5:Z3337582598;22:02214:3:Z3337581277;22:02225:4:Z3337581144;
Cc1cc2c(=O)[nH]ccn2n1,26,22:02205:5:Z3340248230;22:02211:5:Z3340249272;22:02213:9:Z3340249518;
CC1(C)CCc2[nH]c(=O)ccc2C1,20,22:02205:5:Z1517172506;22:02209:3:Z1481907017;22:02216:7:Z4221289374;
Cc1ccc2c(n1)CCCC2=O,41,22:02205:6:Z3535862911;22:02210:9:Z3583223660;22:02217:2:Z3530782989;
O=C1COc2ccc(F)cc2N1,36,22:02205:6:Z3633786788;22:02206:1:Z3715678765;22:02208:7:Z4230527084;
Nc1nccn2cncc12,1,22:02205:6:Z3523192051;
N=S1(=O)CCC2(CCCN2)CC1,47,22:02205:6:Z4055708410;22:02208:6:Z4643179922;22:02209:1:Z4055707827;
Cc1cccc2c1C(C)CC2=O,8,22:02205:6:Z3512806906;22:02233:9:Z2364733577;22:02244:6:Z1699897739;
C1=CCOC1,22,22:02205:6:Z4223669719;22:02206:7:Z4223172559;22:02214:9:Z4224154712;
Cc1cc(=O)n2[nH]c(C)nc2n1,7,22:02205:6:Z2898284054;22:02208:9:Z3499971639;22:02219:5:Z2898282878;
CC1(C)CC(O)c2ccccc2O1,22,22:02205:6:Z2852566486;22:02207:1:Z2962851337;22:02207:6:Z2962854504;
Cc1ccc2c(c1)C(O)CO2,11,22:02205:6:Z3777272712;22:02208:6:Z2998339143;22:02215:2:Z4224100480;
O=C1Nc2ccccc2OC1(F)F,2,22:02205:6:Z3484534745;22:02238:2:Z3484497121;
Cc1cc2c(o1)CC(C)(C)CC2,41,22:02205:6:Z2622309331;22:02205:6:Z2505634280;22:02207:0:Z3548490410;
Fc1cccc2c1C1(CCC1)CN2,57,22:02205:6:Z1207534673;22:02206:3:Z3549714561;22:02209:2:Z3101095132;
c1c2c(cc3c1OCCO3)CCC2,23,22:02205:6:Z4171502838;22:02215:0:Z4391378736;22:02217:6:Z2377862714;
CC1CC2(CCNC2)CO1,43,22:02205:6:Z4919506338;22:02205:6:Z4919506449;22:02208:9:Z4919507859;
CC1CC2CCC(C1)S2(=O)=O,68,22:02205:6:Z3569960714;22:02210:5:Z3060013980;22:02211:0:Z3049224447;
Oc1ccc2cccc(O)c2c1,16,22:02205:7:Z2880730469;22:02205:7:Z2880722773;22:02205:7:Z2878703498;
O=c1nc2c(c[nH]1)CCCC2,29,22:02205:7:Z3633978938;22:02207:8:Z3633979577;22:02207:8:Z3633983008;
CC1(C)Cc2nncn2CCN1,4,22:02205:7:Z3823231782;22:02207:4:Z3823231759;22:02275:3:Z3823231768;
FC1(F)CNc2ccccc2O1,5,22:02205:7:Z4131994800;22:02205:7:Z4131994526;22:02205:7:Z4131995244;
c1ccc2c(c1)OCC1NCCOC21,32,22:02205:7:Z3520416065;22:02211:2:Z3520413042;22:02215:1:Z3639155601;
CC1(C)CC=CC(=O)C1,52,22:02205:7:Z4223785540;22:02206:8:Z4223786217;22:02208:8:Z4223790129;
Cc1ccc2c(n1)C1CC(NC(=O)N1)O2,2,22:02205:7:Z3548024312;22:02235:6:Z4212735858;
CN1CCC2(CC1)CNC1COCC12,9,22:02205:7:Z3609963172;22:02227:7:Z3609964105;22:02229:6:Z3609950396;
Cc1ccc2c(c1)SCCCN2,36,22:02205:7:Z2177128186;22:02209:8:Z2233482721;22:02212:1:Z4284247167;
NC1CC2(C1)CC(F)(F)C2,107,22:02205:7:Z3511244359;22:02206:1:Z3700299961;22:02210:1:Z3517348317;
Cc1nc2c([nH]1)C1CCCNC1CC2,12,22:02205:7:Z3595943123;22:02233:7:Z3595936826;22:02237:1:Z4101225055;
O=C1COc2cc(F)ccc2N1,34,22:02205:7:Z3472665353;22:02208:4:Z3855848977;22:02212:6:Z3538166338;
CC1(C)Oc2ccccc2NC1=O,20,22:02205:7:Z3582852941;22:02207:3:Z2617993833;22:02226:5:Z3512076774;
CC1(C)Cn2cccc2C(=O)N1,20,22:02205:7:Z4000713731;22:02206:0:Z4000705134;22:02208:6:Z4000630050;
O=c1[nH]ncc2c(F)cccc12,3,22:02205:8:Z2982123361;22:02295:6:Z2982133935;22:02299:0:Z2982136231;
Clc1ccc2c(c1Cl)OCCC2,53,22:02205:8:Z4481653917;22:02207:0:Z3470059680;22:02207:0:Z1849481574;
CC1CCNC(=O)c2cccn21,13,22:02205:8:Z4000629719;22:02223:6:Z4000730857;22:02224:1:Z4000630291;
NC1C2CCC3C(C2)C13,15,22:02205:8:Z4445803652;22:02206:8:Z4447570323;22:02211:5:Z4610776282;
C1CNC2CCCC2OC1,18,22:02205:8:Z5061679151;22:02208:7:Z5061678835;22:02208:9:Z5061678395;
Cc1cccc2c(O)ccnc12,20,22:02205:8:Z4128443039;22:02206:7:Z1977186198;22:02229:9:Z1734514023;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,19,22:02205:8:Z4537176154;22:02209:0:Z4537173996;22:02211:5:Z4537173401;
Fc1cnc2[nH]ccc2c1,14,22:02205:8:Z4191556302;22:02210:8:Z4199326838;22:02214:7:Z4279411678;
C1=CCC2(CC1)CCNCC2,12,22:02205:8:Z4211406121;22:02224:3:Z4211400368;22:02230:1:Z4387892218;
Cc1n[nH]c2nc(O)ccc12,21,22:02205:8:Z2358252034;22:02207:7:Z2646062552;22:02212:1:Z2254906427;
CC1=NNC(=O)C2CC12,9,22:02205:8:Z4449746847;22:02211:2:Z4024692926;22:02212:3:Z2790051595;
O=c1[nH]cnc2csnc12,9,22:02205:8:Z2478294296;22:02220:9:Z2903943844;22:02225:7:Z4236455591;
CC1(C)Nc2ccccc2NC1=O,13,22:02205:8:Z4376514914;22:02205:8:Z2494306794;22:02207:3:Z2235093838;
CC1(C)Nc2ccccc2C1N,8,22:02205:8:Z2776457511;22:02206:1:Z2776461157;22:02215:1:Z2776456303;
Clc1ccc2sc(Cl)nc2c1,15,22:02205:8:Z4271278290;22:02205:8:Z4278746847;22:02208:9:Z4276388862;
Cn1cccc(N)c1=O,8,22:02205:9:Z3512019149;22:02218:6:Z3777180686;22:02220:4:Z3347503781;
O=C1NCC2(CCCC2)C(=O)N1,23,22:02205:9:Z3211524695;22:02216:6:Z3211485981;22:02219:4:Z3211068201;
Cc1cc2cc(Cl)ccc2s1,7,22:02205:9:Z2443151572;22:02226:9:Z1646565361;22:02255:9:Z3617453667;
CC1(O)CCNCC1O,12,22:02205:9:Z4961979493;22:02205:9:Z4961977370;22:02216:7:Z4961978711;
O=S1(=O)CCc2c(Cl)cccc21,8,22:02205:9:Z3384094516;22:02220:5:Z3384093024;22:02220:5:Z3384094329;
Clc1cc(Cl)c2c(c1)C=CCO2,28,22:02206:0:Z2384952500;22:02215:2:Z4615372145;22:02215:2:Z2629163305;
Cc1ccc2c(n1)NCC(=O)N2,14,22:02206:0:Z4147269789;22:02211:5:Z4126316581;22:02212:2:Z4126325286;
O=C1NS(=O)(=O)c2c(Cl)cccc21,14,22:02206:0:Z2360693250;22:02212:6:Z2589222335;22:02214:2:Z2589222329;
CC1NC(=O)NC(=O)C1C,42,22:02206:0:Z3211305909;22:02206:5:Z3211367046;22:02208:8:Z3211034177;
Cc1c(Cl)ccc2c1NCCC2,26,22:02206:0:Z1414903636;22:02208:9:Z1880196732;22:02214:9:Z4110017927;
Oc1cc[nH]n1,6,22:02206:0:Z4307608449;22:02256:5:Z4307265953;22:02256:5:Z4307887041;
Nc1cnnc2ccccc12,53,22:02206:0:Z2499114548;22:02206:9:Z4082362125;22:02209:2:Z2640789960;
C1=NCC2(CCOCC2)CN1,29,22:02206:0:Z4168492934;22:02208:0:Z3301884817;22:02214:3:Z3301884413;
OC1CC2CC1CC21OCCO1,24,22:02206:0:Z4259808802;22:02220:4:Z4264294135;22:02231:7:Z4276220841;
Clc1ccc2c(c1)CCCCC2,15,22:02206:0:Z1441056504;22:02222:6:Z1830023767;22:02222:6:Z1840144015;
Cc1nnc2c3ccccc3cnn12,16,22:02206:0:Z2368685748;22:02209:6:Z2091055650;22:02222:8:Z2091598780;
Clc1cccc2cnccc12,56,22:02206:0:Z3380127513;22:02206:7:Z3794268621;22:02210:4:Z3356366897;
Fc1cc(F)c2c(c1)CCN2,148,22:02206:0:Z1461027138;22:02206:7:Z2270792166;22:02207:2:Z1880444748;
O=c1[nH]ncc2cn[nH]c12,1,22:02206:0:Z2789956316;
O=c1[nH][nH]c(=O)c2c1CCCC2,8,22:02206:0:Z2789995626;22:02220:0:Z3863472730;22:02227:6:Z4122260710;
Oc1nccc2cnccc12,5,22:02206:0:Z5022803438;22:02214:9:Z4387202497;22:02234:9:Z4223064262;
Clc1cc2nn[nH]c2cc1Cl,6,22:02206:1:Z1983632357;22:02223:0:Z3795724507;22:02223:0:Z3019992159;
c1ccc2c(c1)Cn1nncc1CN2,4,22:02206:1:Z1819483385;22:02247:5:Z1819908974;22:02254:4:Z1818000533;
Cc1cc(Cl)cc2ncoc12,13,22:02206:1:Z1517712347;22:02210:5:Z1231020340;22:02212:7:Z2850886780;
C1CNC2CCC3(CC2C1)OCCO3,27,22:02206:2:Z4269915418;22:02211:4:Z3322900156;22:02213:5:Z4269915547;
CC1CCc2c(F)cccc2C1,57,22:02206:2:Z4080771325;22:02206:2:Z3781152164;22:02210:8:Z2892951590;
Cc1cc(C)n2nc(N)nc2n1,15,22:02206:2:Z2485791868;22:02210:3:Z371158528;22:02210:3:Z1468341325;
Cc1ccc2ncn(C)c(=O)c2c1,11,22:02206:2:Z1190346589;22:02219:3:Z4190752102;22:02225:5:Z2589103944;
CC12CC3CC(C)(C1)CC(O)(C3)C2,10,22:02206:2:Z3608827051;22:02217:6:Z4886986811;22:02217:6:Z3538864116;
Oc1ccc2c(n1)CNC2,19,22:02206:2:Z3608128416;22:02212:6:Z2691353849;22:02222:1:Z2691354399;
O=S1(=O)CCNC2CCCCCN21,33,22:02206:2:Z3694874679;22:02208:1:Z3645001332;22:02216:3:Z3654346820;
CC1COc2cscc2OC1,30,22:02206:2:Z4274759397;22:02207:1:Z3513381461;22:02207:8:Z3513554103;
O=c1[nH]c2ccncc2[nH]1,58,22:02206:2:Z4771771018;22:02207:0:Z4153909986;22:02210:7:Z4153906294;
Nc1nc(Cl)nc2[nH]cnc12,20,22:02206:2:Z3500113484;22:02213:4:Z3513556978;22:02219:8:Z4137502640;
O=c1[nH]sc2ccccc12,3,22:02206:2:Z4169235335;22:02256:5:Z4387204436;22:02271:1:Z4223575934;
CC1=NNCC1,42,22:02206:3:Z442279242;22:02212:7:Z2588423540;22:02214:9:Z4922292450;
O=c1ccoc2ccc(O)cc12,30,22:02206:3:Z4307950769;22:02206:8:Z4307144590;22:02210:8:Z4307259496;
C=C1CC2NCCC12,29,22:02206:3:Z5021983357;22:02220:6:Z5021983948;22:02226:3:Z5021985170;
Cc1ncnc(O)c1C,36,22:02206:3:Z4236336248;22:02211:6:Z4386516961;22:02212:1:Z2769182947;
FC1(F)CCC2(CCCO2)CC1,23,22:02206:3:Z4451052286;22:02213:3:Z4451097227;22:02220:0:Z4451096311;
c1nnc2n1CC1CCC(C2)N1,5,22:02206:3:Z3823232321;22:02238:6:Z3823232450;22:02256:7:Z3823232398;
Cc1nc(N)c2c(C)csc2n1,29,22:02206:3:Z1728177147;22:02213:3:Z1614720466;22:02215:3:Z3585964153;
CC1Cc2ccccc2C1=O,8,22:02206:3:Z3347460689;22:02217:4:Z3716852645;22:02222:5:Z2618116267;
c1ccc2c(c1)CNCC1(CCOC1)O2,8,22:02206:3:Z3619825028;22:02271:6:Z3318900912;22:02271:7:Z3209021386;
Cc1cn2c(n1)CCC(C)C2,60,22:02206:3:Z4906506063;22:02206:8:Z4906495962;22:02207:1:Z4906508914;
C1C2CC3CC1CC(C2)N3,34,22:02206:4:Z3143481856;22:02213:0:Z3139283302;22:02213:1:Z4276798655;
c1cc2nncn2cn1,36,22:02206:4:Z1955116929;22:02217:7:Z1955115519;22:02222:4:Z1955111298;
Fc1ccc(F)c2c1OC1CNCC1O2,10,22:02206:4:Z2413775761;22:02213:9:Z2413771097;22:02225:5:Z4914540727;
c1cc2c3c(cccc3c1)CCC2,14,22:02206:4:Z2872737596;22:02225:1:Z2877416007;22:02228:0:Z2952463834;
Cc1cccc2c1C(=O)CO2,17,22:02206:4:Z428853188;22:02207:9:Z428850334;22:02211:3:Z4000304907;
Nc1nc2c(s1)CNCC2,9,22:02206:4:Z1481112724;22:02221:4:Z4641328302;22:02233:0:Z2089220965;
Cc1cnc2c(n1)CCCC2,3,22:02206:4:Z5061413668;22:02206:4:Z5061410016;22:02266:5:Z4991944778;
C=C1CCC(F)(F)CC1,34,22:02206:4:Z4387199168;22:02207:0:Z4387197163;22:02207:8:Z5058628311;
CC1CSc2ccccc2C1=O,6,22:02206:4:Z2739858930;22:02216:3:Z2466269068;22:02233:5:Z2466288703;
C=C1CCC(C)C1,16,22:02206:4:Z2286333477;22:02207:1:Z1683768266;22:02216:1:Z4251827372;
C=C1CCC(C)(C)CC1,5,22:02206:4:Z4611080319;22:02209:1:Z4611080516;22:02256:3:Z1664288491;
Cc1cncn2ccnc12,6,22:02206:4:Z4991944784;22:02217:8:Z5023177795;22:02219:7:Z5061339257;
FC12CCCC(CCC1)C2,17,22:02206:5:Z3858050970;22:02208:3:Z3858052120;22:02209:0:Z4447049839;
Cc1ccc2c(O)ccnc2n1,23,22:02206:5:Z455554590;22:02214:6:Z647154078;22:02220:2:Z1999338942;
Cc1cnn2cnnc2c1C,10,22:02206:5:Z2977667735;22:02208:8:Z1430530251;22:02228:6:Z2218010293;
c1ccc2c(c1)NCC1(CCOCC1)O2,3,22:02206:5:Z4132776851;22:02245:0:Z3321850400;22:02275:7:Z3321850471;
O=c1[nH]cnc2cc(O)ccc12,10,22:02206:5:Z1689187943;22:02222:6:Z1973467393;22:02223:4:Z2154339898;
Fc1ccc2n[nH]nc2c1,4,22:02206:5:Z3828181798;22:02210:6:Z3828181935;22:02244:1:Z3828187842;
Cn1nc(N)c2c1CNC2,15,22:02206:5:Z3558805972;22:02217:6:Z3558805938;22:02221:5:Z4781807770;
O=c1[nH]ncc2cccc(F)c12,3,22:02206:5:Z3292198364;22:02217:3:Z3292206121;22:02253:6:Z3292198674;
CC1C(=O)N(C)c2ccccc21,3,22:02206:5:Z3292398713;22:02262:8:Z3292398644;22:02277:6:Z3292398626;
C1CC2(C1)CC1CCC(C2)N1,7,22:02206:5:Z4182850589;22:02216:0:Z4593300493;22:02216:4:Z4593664431;
Nc1n[nH]c2c1CNCC2,9,22:02206:5:Z3393337429;22:02224:7:Z3559462754;22:02229:2:Z3393337135;
c1nc2c(s1)CCCCCC2,52,22:02206:5:Z3100497585;22:02206:5:Z2503787001;22:02206:5:Z2605699366;
Cn1ccc2ccc(Cl)cc21,25,22:02206:6:Z2069329507;22:02207:8:Z4059467567;22:02211:0:Z4257097620;
O=C1CCCc2cc(Cl)ccc2N1,32,22:02206:6:Z3360490371;22:02209:6:Z3360273690;22:02212:5:Z3360350007;
O=C1CCCCc2ccccc2N1,18,22:02206:6:Z4256658038;22:02212:4:Z4255494236;22:02212:8:Z4258022406;
O=C1c2ccccc2CC12CCNCC2,9,22:02206:6:Z3320670123;22:02210:8:Z3394767662;22:02231:9:Z4269551483;
O=C1Nc2ccccc2C12CCNCC2,7,22:02206:6:Z3633200444;22:02216:2:Z3519901592;22:02223:2:Z3521213925;
CC1CNc2cc(Cl)ccc2O1,42,22:02206:6:Z3633229123;22:02206:9:Z1883179550;22:02212:2:Z2631892168;
Oc1nc2ccccc2[nH]1,14,22:02206:7:Z2803604695;22:02208:5:Z2803605126;22:02209:6:Z2830259355;
Cc1ncnc2[nH]ncc12,108,22:02206:7:Z2850441111;22:02209:1:Z2851434996;22:02209:8:Z2850128836;
Fc1cc(Cl)cc2c1NCCC2,24,22:02206:7:Z4125885725;22:02208:0:Z1167296425;22:02209:2:Z1231303150;
O=c1cc[nH]c2cnccc12,9,22:02206:7:Z4216692091;22:02211:4:Z4216690142;22:02220:3:Z4216688807;
O=c1cnc2c(F)cccc2[nH]1,9,22:02206:7:Z4386802576;22:02214:5:Z4386798286;22:02216:4:Z4386796905;
O=C1CCc2cc(F)ccc2N1,41,22:02206:7:Z2106128305;22:02208:8:Z1291413390;22:02210:7:Z1949762034;
Cc1cc(=O)n2c(n1)CCCC2,20,22:02206:7:Z4030486505;22:02206:7:Z4030486151;22:02206:7:Z4029672671;
O=C1CCC2CN1CCO2,34,22:02206:8:Z3879378330;22:02209:4:Z3563998148;22:02211:1:Z3567671446;
Cc1cc(Cl)cc2c(=O)[nH]ccc12,3,22:02206:8:Z4080681522;22:02225:9:Z4080680706;22:02298:9:Z4080680474;
Clc1ccc2c(c1)NCCN2,10,22:02206:8:Z2063153523;22:02212:8:Z1737585423;22:02215:9:Z2600232169;
Cc1c2c(=O)[nH]ncc2c(Cl)n1C,12,22:02206:8:Z3492904058;22:02214:5:Z4216755737;22:02229:2:Z4216759056;
Cc1nccnc1N,8,22:02206:8:Z3347378484;22:02210:8:Z3347262617;22:02231:3:Z3506591347;
c1cnnnc1,7,22:02206:8:Z2905386179;22:02253:3:Z4960676374;22:02259:6:Z2905413938;
Cc1ccc(Cl)c2c1NCCC2,29,22:02206:8:Z4983754721;22:02207:7:Z2326378268;22:02207:8:Z2413481550;
c1ncc2c(n1)OCCO2,19,22:02206:8:Z5047751385;22:02227:6:Z5047752857;22:02229:5:Z5047759406;
CC1(C)CC(=O)c2cccnc2C1,31,22:02206:8:Z3647460521;22:02206:8:Z3648197759;22:02213:1:Z3647926795;
Cc1cc2ccccc2s1,60,22:02206:8:Z2443045783;22:02206:8:Z2660717634;22:02207:8:Z4152487883;
Cc1cccc2sc(=O)[nH]c12,20,22:02206:8:Z3342861218;22:02208:8:Z3339991075;22:02209:7:Z4236574097;
O=S1(=O)CCC2(CCCCO2)C1,21,22:02206:8:Z1595394317;22:02211:7:Z3441470330;22:02211:7:Z4318273242;
CN1CNC(=O)c2ccccc21,22,22:02206:8:Z900460968;22:02216:4:Z2830819766;22:02218:4:Z2982150893;
CC1CCCNC1=O,8,22:02206:8:Z2924290386;22:02234:0:Z2159790880;22:02242:7:Z3503013113;
Cc1cc2cc[nH]c2cc1F,11,22:02206:8:Z2784802606;22:02214:8:Z2982901773;22:02219:3:Z3815680439;
C=C1CCCCC1C,8,22:02206:9:Z4000774231;22:02238:3:Z4000774453;22:02252:0:Z4000776080;
O=c1ccc2ccc(Cl)cc2[nH]1,5,22:02206:9:Z3800187944;22:02221:2:Z2898069553;22:02226:1:Z2898069832;
Cc1cc2[nH]ncc2c(=O)[nH]1,3,22:02206:9:Z2881204098;22:02229:7:Z3947648510;22:02277:2:Z2881204926;
CC1(C)Cc2ncsc2C(=O)N1,35,22:02206:9:Z4285571543;22:02208:1:Z4733639087;22:02208:8:Z2477162442;
Cc1nc2ccccc2n(C)c1=O,15,22:02206:9:Z4153807864;22:02228:3:Z4241067450;22:02233:8:Z4299301412;
Cc1cccc2c1CNCCN2,8,22:02206:9:Z4204284789;22:02208:7:Z4204284792;22:02215:7:Z2354875892;
CC1CC(=O)N(C)c2ccccc21,18,22:02206:9:Z3727386565;22:02206:9:Z3576547356;22:02206:9:Z2722394562;
N=S1(=O)CCC2(CC1)OCCO2,44,22:02206:9:Z3623212152;22:02211:1:Z3623214709;22:02213:3:Z3623212939;
CN1CNC2(CCCC2)C1=O,29,22:02207:0:Z1389070455;22:02207:6:Z2351358633;22:02208:1:Z3493030270;
C1=NOCCN1,6,22:02207:0:Z4458970029;22:02229:0:Z1913205028;22:02260:2:Z1383307932;
Cc1ccc(O)cc1Cl,9,22:02207:0:Z2629324438;22:02207:5:Z2646834799;22:02234:9:Z2829637255;
