fragment_smiles,occurences,example_ligands
C1CSCCS1,2367,8:00800:0:Z4026965546;8:00800:1:Z3701249139;8:00800:1:Z3091667366;
C1CC2CNCC2O1,3637,8:00800:0:Z4026965546;8:00800:0:Z4031478272;8:00800:0:Z5054904294;
O=c1[nH]nc2n1CCCC2,489,8:00800:0:Z3627259301;8:00800:8:Z3532236665;8:00801:1:Z4617359007;
FC1(F)CCCCC1,9839,8:00800:0:Z3627259301;8:00800:0:Z3670563876;8:00800:0:Z3187507295;
c1ccnnc1,18038,8:00800:0:Z2014621072;8:00800:0:Z3806628624;8:00800:0:Z3356455639;
CC1CC(F)(F)CN1,1478,8:00800:0:Z3888750476;8:00800:0:Z3635162932;8:00800:0:Z3622324653;
Cn1ccnn1,17792,8:00800:0:Z2603897545;8:00800:0:Z1671933515;8:00800:0:Z2801884071;
Cc1nccn1C,2972,8:00800:0:Z2892279605;8:00800:0:Z2589535535;8:00800:0:Z3340536733;
C1=CCNCC1,3291,8:00800:0:Z2069865442;8:00800:0:Z1575185803;8:00800:0:Z2922551655;
Cc1nscc1N,388,8:00800:0:Z3102035614;8:00800:9:Z4053516683;8:00800:9:Z4053225489;
C1CC2CC1CN2,8043,8:00800:0:Z3389045748;8:00800:0:Z3074517074;8:00800:0:Z3370899702;
Cc1ccccc1C,8681,8:00800:0:Z3303684519;8:00800:0:Z649811546;8:00800:0:Z2599924555;
C1CC2CNCC2C1,5516,8:00800:0:Z4506462604;8:00800:0:Z3385326677;8:00800:0:Z3385326384;
CN1CC2NCCCC2C1=O,221,8:00800:0:Z4779407610;8:00800:0:Z4783121816;8:00800:2:Z4776004686;
C1CC2CCNC2C1,3822,8:00800:0:Z3588364333;8:00800:0:Z2977114507;8:00800:0:Z1744091622;
Cc1ccnn1C,10361,8:00800:0:Z2068752762;8:00800:0:Z3352164549;8:00800:0:Z1672645519;
CC1CNCC(C)C1,1975,8:00800:0:Z4595069254;8:00800:0:Z3888412732;8:00800:0:Z3883344636;
C1CC2(CCO1)CCOC2,628,8:00800:0:Z3806628624;8:00800:3:Z3843450319;8:00800:4:Z3651630129;
c1noc2c1COCC2,1187,8:00800:0:Z4232698438;8:00800:0:Z3395526003;8:00800:2:Z2951886540;
Cc1cnccn1,9633,8:00800:0:Z3343780180;8:00800:0:Z2477291024;8:00800:0:Z3598268347;
CC1(O)CCC1,2294,8:00800:0:Z3360319379;8:00800:0:Z2361411919;8:00800:2:Z4353638325;
FC1CCc2ccccc2C1,131,8:00800:0:Z3360319379;8:00800:3:Z4255783667;8:00800:3:Z2860625483;
CC1CCCCC1,20577,8:00800:0:Z1946976293;8:00800:0:Z1665210331;8:00800:0:Z1373113032;
Cc1csc(C)n1,4688,8:00800:0:Z1574923001;8:00800:0:Z2871898308;8:00800:0:Z2953156365;
Nc1ncccn1,1603,8:00800:0:Z4099726627;8:00800:0:Z4414828138;8:00800:2:Z4228808685;
FC1(F)CC12CC2,3317,8:00800:0:Z3298076474;8:00800:0:Z4077266045;8:00800:0:Z3833117994;
Cc1ccncc1N,284,8:00800:0:Z4107571648;8:00800:0:Z4104943169;8:00800:0:Z4107623350;
O=C1CNC2CCCCC2N1,193,8:00800:0:Z4004354297;8:00800:5:Z2480409347;8:00800:9:Z4007503189;
CN1CCc2ncsc2C1,231,8:00800:0:Z5044323653;8:00801:0:Z5055256482;8:00801:1:Z5043075290;
Cc1ccn[nH]1,19430,8:00800:0:Z3635145596;8:00800:0:Z3635145640;8:00800:0:Z3635145157;
Clc1cc2ccccc2o1,216,8:00800:0:Z2704480971;8:00800:2:Z2718596846;8:00800:9:Z1562500482;
OC1CNC1,10474,8:00800:0:Z4482770781;8:00800:0:Z3829693776;8:00800:0:Z4380419452;
NC1CCNCC1,3123,8:00800:0:Z3384609234;8:00800:0:Z4203145345;8:00800:0:Z3488308585;
C1CC2(CCSCC2)N1,360,8:00800:0:Z3615388746;8:00800:3:Z4295096218;8:00800:5:Z3595543323;
Nc1ncncn1,1847,8:00800:0:Z3075315111;8:00800:0:Z3342609973;8:00800:1:Z2722810054;
O=S1(=O)CC2(CNC2)C1,401,8:00800:0:Z3173125649;8:00800:0:Z3702046071;8:00800:1:Z4170343179;
CC1(C)OC2CC1C2,668,8:00800:0:Z3606879490;8:00800:2:Z3347825467;8:00800:3:Z3606868133;
Cc1cccs1,19209,8:00800:0:Z4003545156;8:00800:0:Z1542447309;8:00800:0:Z2283324231;
NC1CNCC(O)C1,348,8:00800:0:Z4003545156;8:00800:4:Z4056105744;8:00800:7:Z3797188385;
O=C1CNc2ccccc2N1,159,8:00800:0:Z4101136914;8:00800:6:Z4378327728;8:00800:9:Z3060830025;
Oc1ccc(F)cc1,556,8:00800:0:Z3370899702;8:00800:0:Z3583654897;8:00800:1:Z3583656403;
Cc1ccc(C)s1,4607,8:00800:0:Z3612683159;8:00800:0:Z3010840434;8:00800:0:Z1576891332;
C1CC2CCCC2C1,2274,8:00800:0:Z4153619452;8:00800:0:Z4181813222;8:00800:1:Z4177239356;
CN1CCCCC1,16322,8:00800:0:Z4491730222;8:00800:0:Z4398242366;8:00800:0:Z3637648620;
Cc1n[nH]c(=O)n1C,406,8:00800:0:Z3627614506;8:00800:1:Z2493508013;8:00800:2:Z2493457026;
Cc1nncs1,7389,8:00800:0:Z2174727256;8:00800:0:Z1629241714;8:00800:0:Z2043634334;
C1CCC2(CC1)OCCO2,1918,8:00800:0:Z4124730097;8:00800:0:Z4281524041;8:00800:1:Z4575616004;
OC1CCCNC1,10947,8:00800:0:Z4509092946;8:00800:0:Z3879238567;8:00800:0:Z3879251912;
C1CCC2NCCC2C1,2215,8:00800:0:Z3708002701;8:00800:0:Z2168456636;8:00800:0:Z4065282071;
CC1(C)CC(C)(C)C1,175,8:00800:0:Z4256232206;8:00800:0:Z4256468051;8:00800:8:Z4045879605;
CC1(C)CCC1O,2993,8:00800:0:Z1748509698;8:00800:0:Z3620314236;8:00800:0:Z3621146287;
Clc1ccnc2sccc12,157,8:00800:0:Z4305718207;8:00800:3:Z4144274485;8:00801:0:Z4138886808;
CC1(C)CCC1,13000,8:00800:0:Z4206107681;8:00800:0:Z4169651474;8:00800:0:Z4147610669;
Nc1ccncc1,1336,8:00800:0:Z4206107681;8:00800:0:Z4064479284;8:00800:1:Z3198193077;
CC1CCNC1,25548,8:00800:0:Z3134570638;8:00800:0:Z2778863511;8:00800:0:Z2873941638;
Cc1cccc(O)c1,1807,8:00800:0:Z3610568320;8:00800:0:Z1625448014;8:00800:0:Z2718567121;
C1CC2(C1)CCNC2,5716,8:00800:0:Z3610568320;8:00800:0:Z4057876470;8:00800:0:Z3588372584;
c1ccc2oncc2c1,1262,8:00800:0:Z4398242366;8:00800:0:Z1981196418;8:00800:0:Z1679854530;
Cc1nc2c(o1)CCCC2,257,8:00800:0:Z2498433809;8:00800:0:Z2927240780;8:00800:8:Z2926113190;
C1COC2(C1)CCOC2,1245,8:00800:0:Z3835430582;8:00800:0:Z4475028025;8:00800:0:Z3639091186;
Cn1ncc2c1CCNC2,562,8:00800:0:Z4448517472;8:00800:1:Z3776988746;8:00800:5:Z4238085811;
FC1CCCNC1,4816,8:00800:0:Z4448517472;8:00800:0:Z4265996372;8:00800:1:Z3176937809;
Fc1ccsc1,3257,8:00800:0:Z2217509225;8:00800:0:Z2224061751;8:00800:0:Z3774477313;
CC1CC(=O)NN1,100,8:00800:0:Z3312424590;8:00800:9:Z3650687102;8:00802:7:Z4266516805;
C1C2CC3CC1CN(C2)C3,26,8:00800:0:Z4398749733;8:00801:9:Z4362954120;8:00809:4:Z2981454477;
Cc1ccon1,16253,8:00800:0:Z3314043518;8:00800:0:Z4394925621;8:00800:0:Z2774146801;
NC1CC2CCC1C2,1453,8:00800:0:Z4209354985;8:00800:1:Z3518599627;8:00800:1:Z3105809096;
C1CC2(C1)CCN2,2808,8:00800:0:Z4209354985;8:00800:0:Z1310918180;8:00800:0:Z3634460755;
CC1Cc2ccccc2O1,1602,8:00800:0:Z3136303064;8:00800:0:Z2920920907;8:00800:1:Z3627687180;
NC1CC2(CCC2)C1,879,8:00800:0:Z3136303064;8:00800:0:Z2503759108;8:00800:1:Z3140988462;
C1CC2(C1)CCC2,13439,8:00800:0:Z2883161853;8:00800:0:Z4013632120;8:00800:0:Z3639522651;
c1ccc2[nH]ccc2c1,10578,8:00800:0:Z3142665051;8:00800:0:Z1190789219;8:00800:0:Z4135337000;
Cc1cocn1,8324,8:00800:0:Z4475194679;8:00800:0:Z2645196929;8:00800:0:Z2919769109;
Clc1cccc2cnccc12,51,8:00800:0:Z3382526321;8:00802:8:Z3296772834;8:00804:6:Z3356454765;
C1CC2CCOC2C1,2954,8:00800:0:Z2778863511;8:00800:0:Z2804414193;8:00800:0:Z2975359732;
Cc1cnn(C)c1,5641,8:00800:0:Z3369902942;8:00800:0:Z3139346166;8:00800:0:Z2648687018;
Cc1ccccc1F,10980,8:00800:0:Z1820599603;8:00800:0:Z4100697338;8:00800:0:Z2044023679;
CC1(C)CCS1,792,8:00800:0:Z1820599603;8:00800:2:Z4291468773;8:00800:2:Z1820593035;
CC1CCC(=O)CC1,308,8:00800:0:Z3340876567;8:00800:0:Z2931244174;8:00800:5:Z4090559645;
C1CC2CC(CN2)N1,341,8:00800:0:Z4029270713;8:00800:3:Z4029301683;8:00800:4:Z4113589782;
C1SC2CC1C2,983,8:00800:0:Z4849095716;8:00800:5:Z3873554786;8:00800:7:Z4330045772;
Cc1ccccc1Cl,7441,8:00800:0:Z1851627097;8:00800:0:Z3650607405;8:00800:0:Z3650450904;
Cc1ncccc1F,163,8:00800:0:Z3830517537;8:00800:2:Z3828703945;8:00800:7:Z3830273029;
CC1(C)CCNCC2CCOC21,160,8:00800:0:Z3830517537;8:00800:6:Z3395840499;8:00801:4:Z3611167926;
C1CCC2(C1)CNCCOC2,246,8:00800:0:Z1726259615;8:00800:4:Z1726257586;8:00802:0:Z4059235955;
Cc1cccnc1,23703,8:00800:0:Z2875434612;8:00800:0:Z3344021613;8:00800:0:Z2474158899;
Cc1cnco1,9886,8:00800:0:Z3612992253;8:00800:0:Z3083371366;8:00800:0:Z4297525366;
C1CNCC2(C1)CNCCO2,279,8:00800:0:Z3807775338;8:00800:3:Z3145021335;8:00800:7:Z4185274035;
CC1(C)CCCc2ccccc21,133,8:00800:0:Z3500567497;8:00801:4:Z2437324593;8:00802:4:Z4209692282;
Fc1cn[nH]c1,861,8:00800:0:Z5017752970;8:00800:0:Z2891703072;8:00800:0:Z5023216005;
C1CNCCOC1,13713,8:00800:0:Z5017752970;8:00800:0:Z3532044959;8:00800:0:Z3881075051;
C1CC2COCCC2N1,636,8:00800:0:Z2989274034;8:00800:4:Z2968314943;8:00800:4:Z3136019722;
C1CC2CNCC2CO1,1215,8:00800:0:Z2477291024;8:00800:1:Z4030255563;8:00800:3:Z3140536401;
c1cc2n(n1)CCC2,3201,8:00800:0:Z3472543484;8:00800:0:Z2590002454;8:00800:0:Z3609117525;
NC1CNC1,733,8:00800:0:Z4204420277;8:00800:0:Z4208289912;8:00800:5:Z3480757030;
O=C1NCC2CCCCN12,60,8:00800:0:Z4204420277;8:00800:8:Z2596784031;8:00804:6:Z2596018803;
c1cnc2cncnc2c1,229,8:00800:0:Z3558032112;8:00800:0:Z3559563227;8:00801:0:Z4338538592;
Cn1cc2cncnc2n1,87,8:00800:0:Z2762593993;8:00802:7:Z2066144851;8:00804:3:Z1502782762;
Cn1c(Cl)nc2nc(Cl)ncc21,89,8:00800:0:Z4024847706;8:00802:3:Z4026100832;8:00802:8:Z5061395478;
C1CNCCSC1,1869,8:00800:0:Z4024847706;8:00800:0:Z1838580055;8:00800:0:Z2603336109;
CC1CCCN1C,3364,8:00800:0:Z4286312728;8:00800:0:Z2918453692;8:00800:0:Z2455982475;
OC1C2CNCC1OC2,512,8:00800:0:Z4187358346;8:00800:0:Z4155842346;8:00800:1:Z4155843621;
C1CC2CCC(C1)O2,3571,8:00800:0:Z3359975344;8:00800:0:Z3475319504;8:00800:0:Z3622572964;
Cc1cc(F)n(C)n1,543,8:00800:0:Z3010840434;8:00800:2:Z2961631624;8:00800:3:Z2958436627;
C1CC2CCC1CC2,3852,8:00800:0:Z2234488064;8:00800:0:Z1449283152;8:00800:0:Z4204079530;
Cc1cccnn1,6141,8:00800:0:Z2914206068;8:00800:0:Z2352527094;8:00800:0:Z4169651474;
CC1CN2CCC1CC2,118,8:00800:0:Z2914206068;8:00800:5:Z4106322988;8:00801:4:Z2874289075;
CC1NCCNC1=O,1270,8:00800:0:Z2957274883;8:00800:0:Z1131355321;8:00800:1:Z2668427049;
CC1=NOCC1,2389,8:00800:0:Z2635539536;8:00800:0:Z3873247016;8:00800:0:Z4488262455;
c1nnc[nH]1,27512,8:00800:0:Z2635539536;8:00800:0:Z4040754406;8:00800:0:Z2618114527;
C1CC2CNCC1O2,1684,8:00800:0:Z3789733012;8:00800:0:Z4034650661;8:00800:1:Z1303125682;
c1ccc2[nH]cnc2c1,5712,8:00800:0:Z125216828;8:00800:0:Z3788968314;8:00800:0:Z3079669858;
Fc1ccc(F)cc1,6136,8:00800:0:Z3297708010;8:00800:0:Z1639679426;8:00800:0:Z2645751458;
Cc1cccc2[nH]ccc12,509,8:00800:0:Z4466996809;8:00800:0:Z3503548211;8:00800:0:Z3504030482;
O=S1CC2(CNC2)C1,574,8:00800:0:Z4466996809;8:00800:1:Z4467020007;8:00800:2:Z4394223107;
Fc1cnc2c(c1)OCCN2,149,8:00800:0:Z5025003663;8:00803:2:Z5043778620;8:00803:4:Z5035221388;
Cc1cnc2ccccc2c1,376,8:00800:0:Z2199902357;8:00800:1:Z2976929606;8:00800:3:Z1419840580;
Cc1cccc(F)c1,9894,8:00800:0:Z3255914772;8:00800:0:Z3472455539;8:00800:0:Z1743362209;
O=c1[nH]cnc2c1COCC2,103,8:00800:0:Z2472901542;8:00800:0:Z2770677234;8:00801:4:Z2442802393;
c1ccc2[nH]ncc2c1,5463,8:00800:0:Z1717327711;8:00800:0:Z4254674084;8:00800:0:Z1696920088;
C1CNC2CNCC2C1,771,8:00800:0:Z1717327711;8:00800:2:Z3795348465;8:00800:2:Z4315372541;
c1cn2ccnc2cn1,1384,8:00800:0:Z4519788794;8:00800:0:Z3352231709;8:00800:2:Z2163851531;
CN1CCCCCC1,605,8:00800:0:Z4035643641;8:00800:1:Z4476485076;8:00800:2:Z2718663196;
Clc1ccc(Cl)cc1,3518,8:00800:0:Z4035643641;8:00800:0:Z3653990976;8:00800:0:Z2285242463;
C1CC2CCC1C2,13218,8:00800:0:Z3232218138;8:00800:0:Z3641176209;8:00800:0:Z3666764817;
CC1(C)CCCCO1,5651,8:00800:0:Z4536801915;8:00800:0:Z3877262310;8:00800:0:Z3254771052;
C1COCC2(C1)CC2,797,8:00800:0:Z4536801915;8:00800:1:Z4601664158;8:00800:1:Z4580994799;
CC1NCCCC1=O,581,8:00800:0:Z3516742779;8:00800:3:Z2962564160;8:00800:4:Z2962568102;
Oc1ccc2c(c1)CCNC2,275,8:00800:0:Z4712663090;8:00800:2:Z3210166128;8:00800:4:Z4244569310;
Clc1ccc2c(c1)CCO2,1537,8:00800:0:Z3496019695;8:00800:1:Z1694009519;8:00800:1:Z1786176095;
c1ccc2c(c1)CCCN2,4281,8:00800:0:Z3496019695;8:00800:0:Z2372091248;8:00800:0:Z3384043638;
FC1(F)CC12CCNC2,1004,8:00800:0:Z4228598795;8:00800:0:Z4317716293;8:00800:1:Z4228598848;
Cn1nnc2c1CCNC2,392,8:00800:0:Z3515989956;8:00800:0:Z3697753537;8:00800:3:Z4104934796;
NC1CC2CC12,766,8:00800:0:Z3515989956;8:00800:0:Z3697753537;8:00800:1:Z4066387327;
O=C1CCC12CCC2,918,8:00800:0:Z4111466257;8:00800:1:Z4319379981;8:00800:1:Z4108294233;
c1ccc2ccccc2c1,3278,8:00800:0:Z3045728199;8:00800:0:Z340124180;8:00800:0:Z1367079143;
FC1CCC1,19522,8:00800:0:Z3045728199;8:00800:0:Z4312187478;8:00800:0:Z4116329852;
CC1COCCN1,8199,8:00800:0:Z2771983165;8:00800:0:Z1887956539;8:00800:0:Z1354384364;
FC1COc2ccccc2C1,160,8:00800:0:Z2771983165;8:00800:1:Z2772273190;8:00800:3:Z4907141570;
Clc1ccc2cc[nH]c2c1,636,8:00800:0:Z4643319728;8:00800:0:Z2781894482;8:00800:0:Z4643319815;
CC1CCC1(C)C,555,8:00800:0:Z2709235984;8:00800:0:Z3439492639;8:00800:1:Z1309352463;
O=S1CC2CNCC(C2)C1,285,8:00800:0:Z4009234419;8:00800:0:Z4025696372;8:00801:0:Z4153834098;
Nc1ccncn1,4241,8:00800:0:Z4191975425;8:00800:0:Z1124126392;8:00800:0:Z3318874254;
O=c1cc[nH]c(=O)[nH]1,1614,8:00800:0:Z4026895100;8:00800:0:Z3077772018;8:00800:2:Z2852294142;
C1NC2CC1C2,9461,8:00800:0:Z4234445079;8:00800:0:Z3882503593;8:00800:0:Z2605487733;
C1CC2CC2CO1,3161,8:00800:0:Z3093401922;8:00800:0:Z4143971001;8:00800:0:Z4294595480;
C1COCN1,347,8:00800:0:Z2913753351;8:00800:1:Z2913754705;8:00800:3:Z4218201348;
Cc1ccc2c(c1)CCC2,582,8:00800:0:Z2918453692;8:00800:3:Z3507486578;8:00800:3:Z1855844087;
Clc1nccs1,3835,8:00800:0:Z1887956539;8:00800:0:Z1354384364;8:00800:0:Z2276176526;
FC1(F)CC12CCNCC2,390,8:00800:0:Z2960646485;8:00800:1:Z2960646663;8:00800:2:Z2484846799;
OC12CNCCC1C2,701,8:00800:0:Z3209772462;8:00800:0:Z4447967085;8:00800:0:Z4175372711;
CC1CNCC1(F)F,884,8:00800:0:Z4150742402;8:00800:1:Z3521436482;8:00800:3:Z4997744352;
c1cc2[nH]nnc2cn1,121,8:00800:0:Z4150742402;8:00802:0:Z4148216129;8:00802:7:Z3840188391;
c1nnco1,23900,8:00800:0:Z104307728;8:00800:0:Z1729692796;8:00800:0:Z4231558423;
Cn1cccc1,9730,8:00800:0:Z104307728;8:00800:0:Z3775826681;8:00800:0:Z1928872508;
OC1CNCCOC1,737,8:00800:0:Z3439769708;8:00800:1:Z2829206483;8:00800:1:Z2918066880;
Fc1ccco1,586,8:00800:0:Z2951128389;8:00800:0:Z2956500189;8:00800:1:Z2923994060;
O=C1NCCN1,3588,8:00800:0:Z4098634909;8:00800:0:Z1042564904;8:00800:0:Z4148345615;
C1COC2(C1)CCC2,4704,8:00800:0:Z3841878042;8:00800:0:Z3795080882;8:00800:0:Z2645196929;
O=S1CCCCC1,1047,8:00800:0:Z3324588982;8:00800:0:Z1318027063;8:00800:0:Z3167464066;
CC12CCC(CC1)CC2,184,8:00800:0:Z4484799955;8:00800:4:Z4475996640;8:00801:6:Z4460223711;
Cc1ccc(F)c(F)c1,12,8:00800:0:Z4185686600;8:00803:7:Z2040890205;8:00807:8:Z2169505819;
Fc1ccccc1Cl,13237,8:00800:0:Z2719501135;8:00800:0:Z3390415947;8:00800:0:Z4482289510;
Cc1ccno1,14498,8:00800:0:Z2358922984;8:00800:0:Z1966517385;8:00800:0:Z3373069231;
CC1CC(F)(F)CCN1,514,8:00800:0:Z4488610897;8:00800:0:Z2719911032;8:00800:4:Z2701100631;
NC1C2CNCC1C2,473,8:00800:0:Z5038131374;8:00800:0:Z4421156330;8:00800:0:Z5043310079;
Cc1ccnc(C)c1,4116,8:00800:0:Z1815460529;8:00800:0:Z4193776661;8:00800:1:Z4232259638;
Cc1ncsn1,2514,8:00800:0:Z3876767972;8:00800:0:Z4482625043;8:00800:0:Z1275475776;
c1ccc2sccc2c1,5817,8:00800:0:Z783619364;8:00800:0:Z3550532436;8:00800:0:Z3297665025;
CC1COC(C)(C)CN1,473,8:00800:0:Z3568677825;8:00800:0:Z3136577826;8:00800:1:Z2637247435;
c1scc2c1CCC2,1022,8:00800:0:Z4093947789;8:00800:0:Z4601731376;8:00800:0:Z4278732317;
C1CC12CC2,3086,8:00800:0:Z3581104026;8:00800:0:Z3472455539;8:00800:0:Z3469238640;
FC1(F)CC12CCCC2,1375,8:00800:0:Z3581104026;8:00800:1:Z3547958983;8:00800:1:Z3509217840;
O=C1CCc2c(F)cccc21,44,8:00800:0:Z2618158037;8:00803:8:Z3512094702;8:00808:4:Z3484608411;
O=c1[nH]ncs1,223,8:00800:0:Z1661747652;8:00800:5:Z4216634383;8:00800:7:Z2042189385;
C1NCC12CNC2,470,8:00800:0:Z4084651773;8:00800:1:Z4086678294;8:00802:3:Z4078745522;
NC12CCC(CNC1)C2,300,8:00800:0:Z3831836692;8:00800:4:Z3831844232;8:00800:7:Z4917268552;
CC1CS(=O)(=O)CCN1,1275,8:00800:0:Z3639038051;8:00800:0:Z2658568871;8:00800:0:Z3638980306;
c1cnc2[nH]ccc2c1,2997,8:00800:0:Z3639038051;8:00800:0:Z2658568871;8:00800:0:Z3638980306;
c1ccc2c(c1)CCCO2,4278,8:00800:0:Z3346614021;8:00800:0:Z3055965776;8:00800:0:Z4331763685;
C1CC2CCNCC2CN1,204,8:00800:0:Z3346614021;8:00800:6:Z3518700707;8:00801:1:Z3256545312;
C1CCC2(CC2)NC1,2545,8:00800:0:Z3495356463;8:00800:0:Z3776294915;8:00800:1:Z4057045862;
c1ccc2c(c1)CCN2,7110,8:00800:0:Z45533211;8:00800:0:Z3700372253;8:00800:0:Z3056510826;
Cc1ncno1,5327,8:00800:0:Z1590165199;8:00800:0:Z3134609917;8:00800:0:Z2669083934;
CC1CNc2ccccc21,415,8:00800:0:Z3196024675;8:00800:4:Z1361255733;8:00800:4:Z3321479114;
c1cc2c(o1)CCCC2,1551,8:00800:0:Z3787266123;8:00800:0:Z1994471825;8:00800:0:Z3184228024;
C1CC2COCC2N1,998,8:00800:0:Z4580018794;8:00800:0:Z4580020214;8:00800:0:Z4579871867;
C1CNCCNC1,9631,8:00800:0:Z3865695903;8:00800:0:Z1023798380;8:00800:0:Z3511608112;
C1CC2CC2N1,3525,8:00800:0:Z3865695903;8:00800:0:Z2452524707;8:00800:0:Z4056362339;
O=C1NCCC12CCC2,439,8:00800:0:Z4034664363;8:00800:7:Z4217506378;8:00800:9:Z4043159909;
CC1(F)CCC1,3851,8:00800:0:Z4580235232;8:00800:0:Z2293378786;8:00800:0:Z4152993851;
CC12CC(CN1)C2,435,8:00800:0:Z3818924405;8:00800:1:Z2650156372;8:00800:2:Z2616131870;
O=C1CNC2CCNCC2N1,142,8:00800:0:Z4429602813;8:00800:8:Z3140080821;8:00801:1:Z3346591307;
c1ccn2nncc2c1,991,8:00800:0:Z3337673063;8:00800:0:Z3337672623;8:00800:1:Z3559455272;
O=S1(=O)CCCC2CNCC21,295,8:00800:0:Z3010011232;8:00800:0:Z3583098604;8:00800:1:Z2979402991;
OC1CC2COCC(C1)N2,344,8:00800:0:Z5016847052;8:00800:2:Z5016840051;8:00800:2:Z5020467351;
Cc1ccc[nH]1,3877,8:00800:0:Z5044755288;8:00800:0:Z4056057974;8:00800:0:Z4260787076;
C1CC2(C1)CNCCN2,228,8:00800:0:Z3596315289;8:00800:6:Z3816099756;8:00800:9:Z3365858398;
Cc1cccc(C)n1,3574,8:00800:0:Z3627722176;8:00800:0:Z3539502201;8:00800:0:Z1856180393;
OC1CCOC1,8427,8:00800:0:Z3627722176;8:00800:0:Z2348499412;8:00800:0:Z3611862754;
Cc1n[nH]c(C)n1,1478,8:00800:0:Z4152537084;8:00800:1:Z4107410087;8:00800:1:Z4156152101;
c1cc2c(nn1)CCC2,389,8:00800:0:Z2474465212;8:00800:4:Z1508049807;8:00800:8:Z3593315414;
CC1(C)CCCCNC1,728,8:00800:0:Z2873941638;8:00800:1:Z3346424078;8:00800:1:Z4213206936;
C1CC2(CC2)CN1,6745,8:00800:0:Z5060712645;8:00800:0:Z4278811697;8:00800:0:Z5060716590;
Clc1cccc2c1OCC2,174,8:00800:0:Z1440354873;8:00801:3:Z3102321912;8:00801:3:Z4412532288;
C1CCC2(C1)CCOC2,1184,8:00800:0:Z4644777424;8:00800:1:Z3680234294;8:00800:1:Z4008469997;
C1CC2(C1)CC1(CCC1)C2,343,8:00800:0:Z3589284386;8:00800:5:Z3051796735;8:00800:5:Z3053578915;
Cn1cc2c(n1)CCOC2,475,8:00800:0:Z4090851480;8:00800:3:Z3605898507;8:00800:5:Z3367011479;
C1CC2CCC2N1,2841,8:00800:0:Z4090851480;8:00800:0:Z4090854970;8:00800:0:Z3519836069;
C1CCC2(C1)CCNCC2,784,8:00800:0:Z3103063604;8:00800:1:Z1240877716;8:00800:2:Z4055269482;
c1cnc2ccnn2c1,3041,8:00800:0:Z983865110;8:00800:0:Z2720906505;8:00800:0:Z4484359930;
CC1(C)COc2ccccc21,379,8:00800:0:Z2717336923;8:00800:0:Z2305893411;8:00800:1:Z3793517928;
O=c1[nH]cn[nH]1,2132,8:00800:0:Z2717336923;8:00800:0:Z4076345508;8:00800:1:Z3339565655;
Cc1cccc(Cl)c1,6551,8:00800:0:Z5050516935;8:00800:0:Z3592833003;8:00800:0:Z3365924126;
CC1(C)CNCCO1,6409,8:00800:0:Z2354542837;8:00800:0:Z1928693319;8:00800:0:Z2991644413;
CN1C(=O)Cc2ccccc21,353,8:00800:0:Z4398624869;8:00800:3:Z3836004031;8:00801:1:Z1974257404;
Clc1ccc2scnc2c1,592,8:00800:0:Z18552818;8:00801:0:Z3077691247;8:00801:2:Z3076277972;
Cc1ccc(=O)[nH]c1,650,8:00800:0:Z3105472694;8:00800:0:Z5033595559;8:00800:2:Z5033338272;
Cc1nn(C)cc1Cl,1080,8:00800:0:Z2873583579;8:00800:0:Z3856172509;8:00800:0:Z4035833937;
Clc1cscn1,5051,8:00800:0:Z2833357856;8:00800:0:Z4151278933;8:00800:0:Z3589524764;
O=C1CCCCC1,4948,8:00800:0:Z1468303403;8:00800:0:Z3840216341;8:00800:0:Z3938533579;
c1ccc2nonc2c1,1857,8:00800:0:Z2482698512;8:00800:0:Z4383487823;8:00800:2:Z3551401602;
CC1CC(O)CN1,1389,8:00800:0:Z1823353598;8:00800:0:Z2914820710;8:00800:0:Z4021793664;
Cc1csc(Cl)c1,662,8:00800:0:Z1767901543;8:00800:0:Z4403440646;8:00800:3:Z1767373296;
C1CC2(CCOC2)CN1,1044,8:00800:0:Z2003250006;8:00800:0:Z3373069231;8:00800:0:Z3695478124;
CC1CNCCS1(=O)=O,1271,8:00800:0:Z3474238874;8:00800:0:Z3474313722;8:00800:1:Z3577268175;
c1cc2ncsc2s1,265,8:00800:0:Z1224899404;8:00800:1:Z3840370733;8:00800:5:Z3444401210;
C1CC2(C1)CC2,11179,8:00800:0:Z5012599292;8:00800:0:Z4124953426;8:00800:0:Z3914440838;
CC1CCC2(CC1)OCCO2,144,8:00800:0:Z3056616405;8:00801:2:Z3056620153;8:00801:4:Z3370855775;
O=C1CCCc2ccncc21,155,8:00800:0:Z3078230818;8:00801:5:Z2655081775;8:00801:9:Z2506607712;
FC1(F)CCOC1,1890,8:00800:0:Z4399283012;8:00800:0:Z4486678354;8:00800:0:Z4399275028;
C1=NOCC1,7663,8:00800:0:Z4277406215;8:00800:0:Z2911105966;8:00800:0:Z4410416881;
Cc1ccncn1,18664,8:00800:0:Z3343973983;8:00800:0:Z1232626484;8:00800:0:Z4057876470;
CC1(C)C2CCC1CC2,802,8:00800:0:Z4203145345;8:00800:2:Z4886298613;8:00800:2:Z3361977592;
O=c1ccnc[nH]1,2920,8:00800:0:Z3799748785;8:00800:0:Z2874155238;8:00800:0:Z2779752423;
C1OCC2CC12,5915,8:00800:0:Z4143971001;8:00800:0:Z2640262173;8:00800:1:Z2868950755;
